osmid,street_count,highway,ref,geometry,courthouse_osmid,courthouse_dist,courthouse_nearestnode
1746796546,4,,,POINT (-76.97923710000001 -12.0449597),437855139,0.0030537018679999465,1577564129
4284776453,4,,,POINT (-77.0198858 -12.2007022),6695199631,0.06756001035198292,1405153097
4200497160,3,,,POINT (-77.094624 -12.0622377),465071802,0.039974528408750334,6302726030
5497389066,3,,,POINT (-76.8093762 -12.0237946),487183431,0.061298870089753425,1524458694
1746796556,4,,,POINT (-76.97493590000001 -12.0452296),437855139,0.004601561917179559,1577564129
4335599630,3,,,POINT (-77.0275785 -12.119051),437675773,0.018001432970321155,2658903287
3738206223,4,,,POINT (-76.9170251 -11.9755075),438029702,0.061988167504231736,1577492164
1482227728,3,,,POINT (-76.9879186 -12.0666517),4818433021,0.01449637906133796,2887449500
5986648082,3,,,POINT (-76.8963775 -12.2283038),458599264,0.0159834229587312,1754073173
1273757715,4,,,POINT (-76.9124822 -12.2086264),458599264,0.027301942617436757,1754073173
1482227733,4,,,POINT (-76.9893649 -12.0620764),4818433021,0.01868317629017933,2887449500
1482227734,4,,,POINT (-76.9938308 -12.0622365),4818433021,0.02187193887267236,2887449500
1674117145,3,,,POINT (-76.9500695 -12.2020712),5145408791,0.0025285213248046915,4519916254
821755929,4,,,POINT (-77.0062954 -12.0178307),5519669522,0.012075847773963292,822493981
1674117147,3,,,POINT (-76.9505516 -12.2012952),5145408791,0.0017689236162127875,4519916254
1482227739,4,,,POINT (-76.995155 -12.0638085),4818433021,0.022038003758277247,2887449500
1674117149,3,,,POINT (-76.949607 -12.2028501),5145408791,0.003351890667962227,4519916254
1746796572,3,,,POINT (-76.9774705 -12.0464091),437855139,0.004420697411862182,1577564129
1746796575,4,,,POINT (-76.9793056 -12.0465856),437855139,0.004639845817558917,1577564129
3993075744,3,motorway_junction,,POINT (-76.9750526 -12.0547755),437855139,0.013115217058211785,1577564129
1482227746,4,,,POINT (-76.993627 -12.0601419),4818433021,0.023073916664712625,2887449500
1482227752,4,,,POINT (-76.993681 -12.0606892),4818433021,0.02274775485756314,2887449500
1746796586,4,,,POINT (-76.9809176 -12.0465864),437855139,0.005240324121623265,1577564129
1482227757,3,,,POINT (-76.99286909999999 -12.0640071),4818433021,0.02003776021414949,2887449500
1482227759,4,,,POINT (-76.9935728 -12.0595921),437855139,0.02326735471946139,1577564129
1482227761,3,,,POINT (-76.98944849999999 -12.0640892),4818433021,0.01732654540899153,2887449500
1746796594,3,,,POINT (-76.98007 -12.0468321),437855139,0.0050971611265561035,1577564129
4724817987,3,,,POINT (-76.9767379 -12.1300228),408686631,0.0368513162769236,1715696609
197656644,3,,,POINT (-77.0359239 -12.1267246),5527853721,0.018691347204520502,259996518
197656646,4,,,POINT (-77.03590269999999 -12.1260125),5527853721,0.01814209090513253,259996518
197656647,4,,,POINT (-77.035886 -12.1249702),5527853721,0.017350180919225237,259996518
197656648,4,,,POINT (-77.03588310000001 -12.1243763),5527853721,0.01690667628866794,259996518
847511626,3,,,POINT (-77.0949877 -12.0309177),465071802,0.022799063907868938,6302726030
1273528397,3,,,POINT (-76.87292840000001 -12.0991282),438029702,0.0944078938463002,1577492164
1273528398,4,,,POINT (-76.90954120000001 -12.1962499),458599264,0.039614629293112213,1754073173
847511631,3,,,POINT (-77.09600759999999 -12.0329692),465071802,0.02405923288289916,6302726030
1273462861,4,,,POINT (-76.99100230000001 -12.2011099),6695199631,0.03867906108297661,1405153097
1938227287,3,,,POINT (-76.9868484 -12.0192056),437855139,0.02441188675123046,1577564129
6415319128,1,,,POINT (-76.8194919 -12.333688),5364271522,0.1044103798501344,5946942281
427589721,4,,,POINT (-77.1125693 -11.996814),465071802,0.051646858576173314,6302726030
847511646,4,,,POINT (-77.08634360000001 -12.0309514),465071802,0.014203374152935615,6302726030
391020638,4,,,POINT (-77.0131319 -12.1398036),437675773,0.038180438988900535,2658903287
6415319136,3,,,POINT (-76.8188809 -12.3349038),5364271522,0.10572434703288576,5946942281
391020639,4,,,POINT (-77.013805 -12.1392387),437675773,0.03749648403950838,2658903287
4785274979,3,,,POINT (-76.870014 -12.1021417),3949420739,0.0984077255049152,471054865
4785274985,3,,,POINT (-76.8715806 -12.0995186),438029702,0.09564529099898726,1577492164
1746075767,4,,,POINT (-76.9453322 -12.0252412),438029702,0.009234606563360628,1577492164
1951268989,4,,,POINT (-77.0108256 -11.9937099),5519669522,0.014304690017610738,822493981
1273692286,3,,,POINT (-76.9729071 -12.1936219),6695199631,0.021752984854960567,1405153097
4356276356,3,,,POINT (-76.9777239 -12.0465183),437855139,0.004490109632472704,1577564129
4785275019,3,,,POINT (-76.8733982 -12.1057199),3949420739,0.09630590554421277,471054865
3335028877,4,,,POINT (-77.0538719 -12.0751143),4469386913,0.020214965070712698,108064627
3501097102,3,,,POINT (-77.0591577 -11.9924677),301604752,0.0036597213085279093,842490892
4785275024,4,,,POINT (-76.87226769999999 -12.1049003),3949420739,0.09710558391071672,471054865
1273626773,4,,,POINT (-76.96684070000001 -12.1391048),408686631,0.02372293160566437,1715696609
2846425237,3,,,POINT (-77.1087844 -12.0601805),465071802,0.047955463652644734,6302726030
3738206362,4,,,POINT (-76.9169218 -11.9766777),438029702,0.06094450739846161,1577492164
639107227,4,,,POINT (-77.0677008 -12.078234),4469386913,0.03328445415099575,108064627
1746075803,4,,,POINT (-76.9476275 -12.0255973),438029702,0.010410306085637078,1577492164
1369043001,3,,,POINT (-77.01403380000001 -12.0506524),4502742822,0.016754090440842556,1830374075
133922977,4,,,POINT (-77.0323439 -12.1257412),5527853721,0.02036355274012698,259996518
627835042,4,,,POINT (-77.1215736 -12.0716412),465071802,0.06512427841480467,6302726030
627835043,4,,,POINT (-77.1223047 -12.0729262),465071802,0.0665190461149935,6302726030
133922980,4,,,POINT (-77.03173769999999 -12.1259895),5527853721,0.02097712209551454,259996518
4927553711,3,,,POINT (-77.0256431 -12.075558),4469386913,0.010418643102635768,108064627
5583110321,3,,,POINT (-77.0607483 -12.0042417),808969919,0.006624967404681237,842510801
1273790642,4,,,POINT (-76.9269166 -12.2000189),5145408791,0.025339069103853317,4519916254
1746075826,4,,,POINT (-76.94761219999999 -12.0257511),438029702,0.010291053473707904,1577492164
4948000948,4,,,POINT (-76.9803177 -12.1705066),408686631,0.02846183918311922,1715696609
1746075828,4,,,POINT (-76.9500963 -12.0261323),438029702,0.011964957021566736,1577492164
842596534,4,,,POINT (-77.0534396 -11.9981801),808969919,0.004002364563098913,842510801
3738206393,4,,,POINT (-76.9168152 -11.9778837),438029702,0.05987405574487166,1577492164
4329570490,4,,,POINT (-77.15457139999999 -11.7849227),679438717,0.164593874855382,4335734843
1273462969,3,,,POINT (-77.0917975 -11.9556031),301604752,0.0463385027868627,842490892
842596538,3,,,POINT (-77.0525428 -11.9981741),808969919,0.004897098753488636,842510801
3740696772,3,,,POINT (-76.8735173 -12.2100957),458599264,0.04504039239340589,1754073173
842596549,4,,,POINT (-77.0525456 -11.9977205),808969919,0.0049460489688467535,842510801
3740696777,3,,,POINT (-76.87491319999999 -12.2118586),458599264,0.04289200335395748,1754073173
4948000970,3,,,POINT (-76.9803313 -12.1709561),408686631,0.02865604345311123,1715696609
3740696779,3,,,POINT (-76.8755044 -12.2123817),458599264,0.04210945846983703,1754073173
1273921739,4,,,POINT (-77.09739639999999 -12.0591705),465071802,0.03918927337519637,6302726030
3738206411,4,,,POINT (-76.9165983 -11.9785528),438029702,0.059345256102726764,1577492164
263389391,4,traffic_signals,,POINT (-77.0527302 -12.0759211),4469386913,0.0188930738335488,108064627
263389392,4,traffic_signals,,POINT (-77.0519232 -12.0749363),4469386913,0.01841705689951925,108064627
263389393,4,traffic_signals,,POINT (-77.0511095 -12.0739505),4469386913,0.018012822674134368,108064627
263389394,4,traffic_signals,,POINT (-77.050257 -12.0729814),4469386913,0.01764974907498788,108064627
821756112,4,,,POINT (-77.0047046 -12.0173985),5519669522,0.012707135372694573,822493981
3738206418,3,,,POINT (-76.9038796 -11.9787371),438029702,0.06531409658516367,1577492164
263389397,4,traffic_signals,,POINT (-77.04784770000001 -12.070033),4469386913,0.017247741782045356,108064627
263389398,4,traffic_signals,,POINT (-77.04705800000001 -12.0690667),4338622519,0.016621190672762798,108154712
263389399,4,,,POINT (-77.04623170000001 -12.0680735),4338622519,0.015339366064160437,108154712
263389400,4,,,POINT (-77.0454082 -12.0671015),4338622519,0.014075691190846418,108154712
263389401,4,,,POINT (-77.0445972 -12.0661178),4338622519,0.012815708840719888,108154712
3740696790,3,,,POINT (-76.8759036 -12.2108002),458599264,0.042687190630063925,1754073173
3737747670,4,,,POINT (-77.0697699 -11.9303557),301604752,0.059364116124315136,842490892
1273921750,4,,,POINT (-77.1206373 -11.9968694),465071802,0.058132023924860166,6302726030
3737747678,3,,,POINT (-77.0678618 -11.9379018),301604752,0.05160479180296235,842490892
4948000991,4,,,POINT (-76.9791884 -12.1727139),408686631,0.02841190756279297,1715696609
4948000992,3,,,POINT (-76.9789751 -12.1726442),408686631,0.028191184729666623,1715696609
1814003938,4,,,POINT (-77.0296165 -11.8708335),679438717,0.013355493171318364,4335734843
1746075873,4,,,POINT (-76.9500025 -12.0268801),438029702,0.011474343490429466,1577492164
3737747679,3,,,POINT (-77.06783660000001 -11.9380281),301604752,0.051476077023028616,842490892
2173173989,3,,,POINT (-76.9634095 -12.0319036),439195372,0.010142676338132818,4356156394
3737747686,3,,,POINT (-77.06644009999999 -11.9451661),301604752,0.04420665702524913,842490892
1746075880,3,,,POINT (-76.95328910000001 -12.0270828),438029702,0.014281488436028975,1577492164
3737747680,4,,,POINT (-77.0671746 -11.9404774),301604752,0.04895252637708064,842490892
4346249450,3,,,POINT (-77.0078773 -12.1190673),437675773,0.021069763855467025,2658903287
4574281964,3,,,POINT (-76.8758867 -12.0414665),438029702,0.06494875739173961,1577492164
1273692402,4,,,POINT (-76.95428269999999 -12.1309404),408686631,0.028242558588360094,1715696609
2352414966,3,,,POINT (-77.1068037 -11.8247537),679438717,0.10265850535475066,4335734843
3725525239,4,,,POINT (-77.0791124 -12.0600217),465071802,0.03166795218976975,6302726030
1746075899,3,,,POINT (-76.9475005 -12.0280296),438029702,0.00875084813072614,1577492164
3725525244,4,,,POINT (-77.0790453 -12.0603403),465071802,0.031964771496283684,6302726030
3725525245,4,,,POINT (-77.0792452 -12.0603836),465071802,0.03205005354651517,6302726030
3737747708,3,,,POINT (-77.0663054 -11.9458672),301604752,0.04349310544002975,842490892
2352414976,4,,,POINT (-77.108906 -11.8243649),679438717,0.10463402410066357,4335734843
1273954563,4,,,POINT (-76.9460337 -12.1644307),408686631,0.00971172337426183,1715696609
1746075907,4,,,POINT (-76.9496419 -12.0283849),438029702,0.010426636962842637,1577492164
2352414979,3,,,POINT (-77.11004010000001 -11.8242144),679438717,0.10567054238461776,4335734843
3725525255,3,,,POINT (-77.1331611 -12.0671984),465071802,0.07183336020005587,6302726030
2352414983,3,,,POINT (-77.1041044 -11.8211677),679438717,0.1024600023844556,4335734843
391020814,3,,,POINT (-77.0177607 -12.1372146),437675773,0.03495099105783877,2658903287
9168814354,3,,,POINT (-76.99907690000001 -12.1720956),408686631,0.04669245231827974,1715696609
133955862,3,,,POINT (-77.1323756 -12.0562244),465071802,0.06594924522043834,6302726030
3758457112,3,,,POINT (-76.96103720000001 -12.1924599),6695199631,0.011966991015714296,1405153097
3758457113,4,,,POINT (-76.962273 -12.1903878),6695199631,0.014302570287888457,1405153097
3758457114,4,,,POINT (-76.9630999 -12.1889679),6695199631,0.015902789076767083,1405153097
6032982299,3,,,POINT (-77.0726837 -11.9272954),301604752,0.06292621801139436,842490892
1814003996,4,,,POINT (-77.0288585 -11.8724638),679438717,0.011636650794855754,4335734843
3758457117,3,,,POINT (-76.9641159 -12.1874039),6695199631,0.017744236439474922,1405153097
133955870,3,,,POINT (-77.13602710000001 -12.0540241),465071802,0.06846275210437369,6302726030
4284612890,3,,,POINT (-76.9184047 -12.0853975),3949420739,0.047284112912905865,471054865
563839256,3,,,POINT (-77.03406579999999 -12.0519062),4438338989,0.0015691510475403098,257946636
1814004002,3,,,POINT (-77.0288182 -11.872605),679438717,0.011506381531735995,4335734843
4343202095,3,,,POINT (-77.0530711 -12.1085051),5527853721,0.006735024651029918,259996518
133955891,3,,,POINT (-77.13451739999999 -12.0517003),465071802,0.06623044964618853,6302726030
821756215,3,,,POINT (-77.00348099999999 -12.0176435),5519669522,0.013718421749604848,822493981
4343202104,3,,,POINT (-77.05288299999999 -12.1086943),5527853721,0.0064784757296724995,259996518
1273725240,4,,,POINT (-76.9242078 -12.1983861),5145408791,0.028138518599412292,4519916254
133955898,3,,,POINT (-77.1341182 -12.0519892),465071802,0.06595502979676089,6302726030
3738206527,4,,,POINT (-76.9160401 -11.9799452),438029702,0.058300991126842526,1577492164
4341662016,3,,,POINT (-77.12363310000001 -12.0620638),465071802,0.0610365747101633,6302726030
133955906,3,,,POINT (-77.1337717 -12.0513532),465071802,0.06541110905090691,6302726030
1675395395,3,,,POINT (-76.9404534 -12.2356435),458599264,0.029988766448181062,1754073173
1745486146,4,,,POINT (-76.9656009 -12.0492647),439195372,0.009499185207700135,4356156394
4343202119,3,,,POINT (-77.047527 -12.1056778),5527853721,0.006157247496243377,259996518
133955913,3,,,POINT (-77.1342803 -12.0512046),465071802,0.06583957929009844,6302726030
4343202121,3,,,POINT (-77.0479067 -12.1040638),5527853721,0.007794194352208027,259996518
4348805454,3,,,POINT (-76.8524326 -12.2949185),5364271522,0.05356966647058554,5946942281
133955919,3,,,POINT (-77.1345255 -12.0514915),465071802,0.06616712463266647,6302726030
427589967,3,,,POINT (-77.1096728 -12.0030042),465071802,0.04561621501399758,6302726030
427589968,4,,,POINT (-77.1094444 -12.0028884),465071802,0.04549570929609119,6302726030
821756241,3,,,POINT (-77.0076734 -12.018684),5519669522,0.01211722526364598,822493981
3738206546,3,,,POINT (-76.9142739 -11.9810054),438029702,0.05810707150358645,1577492164
3267592535,3,,,POINT (-76.91844759999999 -12.0440065),438029702,0.02446119665890521,1577492164
3738206553,3,,,POINT (-76.9147485 -11.9811795),438029702,0.0577400301645056,1577492164
3738206564,4,,,POINT (-76.9154707 -11.9814404),438029702,0.0571891864699806,1577492164
1796866431,3,,,POINT (-76.97688170000001 -12.1518438),408686631,0.023834293122790756,1715696609
3738206599,3,,,POINT (-76.9277415 -11.9843536),438029702,0.050205992711696734,1577492164
6047105415,3,,,POINT (-77.0604484 -11.9895711),301604752,0.001214508344408816,842490892
6047105417,3,,,POINT (-77.0616047 -11.9895927),301604752,0.0022489639144890397,842490892
1745486222,3,,,POINT (-76.9635167 -12.0485221),439195372,0.0077964543973601625,4356156394
3738206607,3,,,POINT (-76.9244455 -11.9852671),438029702,0.0502608620913502,1577492164
1745486227,4,,,POINT (-76.966224 -12.051379),439195372,0.011607948368691334,4356156394
3738206615,3,,,POINT (-76.9253945 -11.9854523),438029702,0.04979328865620674,1577492164
412189084,4,,,POINT (-77.01633150000001 -12.0740954),4469386913,0.01946321200264264,108064627
6129287592,3,,,POINT (-76.97341780000001 -12.0864539),4818433021,0.011177287052320307,2887449500
4336189865,3,,,POINT (-77.0340587 -11.8902576),679438717,0.0161345001990808,4335734843
4336189866,3,,,POINT (-77.0339118 -11.889975),679438717,0.01585204870036834,4335734843
842695087,3,,,POINT (-77.0611224 -11.9859231),301604752,0.003327265968118929,842490892
412189107,3,,,POINT (-77.02134 -12.0777576),4469386913,0.013582293911197972,108064627
842695095,4,,,POINT (-77.0583393 -11.9854888),301604752,0.003527876573927876,842490892
842695098,4,,,POINT (-77.0579388 -11.9854139),301604752,0.003746238988422805,842490892
5589402044,3,,,POINT (-77.12695890000001 -11.8183003),679438717,0.12318768839490747,4335734843
412189116,4,,,POINT (-77.0188533 -12.076144),4469386913,0.016410840544589356,108064627
5589402046,3,,,POINT (-77.1236365 -11.8239853),679438717,0.1174798421186578,4335734843
631734720,4,traffic_signals,,POINT (-77.142746 -12.0631727),465071802,0.07828689477167437,6302726030
1993703873,3,,,POINT (-76.89292690000001 -12.2740705),5364271522,0.01856365586839253,5946942281
842695108,4,,,POINT (-77.0579647 -11.9853075),301604752,0.003832933037235393,842490892
5589402054,3,,,POINT (-77.1034781 -11.839888),679438717,0.0922319092084839,4335734843
1814004171,4,,,POINT (-77.032172 -11.8762081),679438717,0.012237820237562069,4335734843
387416528,3,,,POINT (-77.0022115 -12.1275151),437675773,0.03122627388346788,2658903287
560562642,4,,,POINT (-77.09920049999999 -12.0406531),465071802,0.02931088307563365,6302726030
560562643,4,,,POINT (-77.09900399999999 -12.040634),465071802,0.02912281581144325,6302726030
3737747935,4,traffic_signals,,POINT (-77.08371320000001 -11.962213),301604752,0.0359832838595195,842490892
3737747937,4,traffic_signals,,POINT (-77.0836941 -11.9623463),301604752,0.03587192904516185,842490892
3627352550,3,,,POINT (-76.9725002 -12.0675289),4818433021,0.009199785700223223,2887449500
442761704,3,traffic_signals,,POINT (-76.9993765 -12.1394529),437675773,0.04278554186224146,2658903287
3736732137,3,,,POINT (-77.0636873 -11.9897349),301604752,0.0042937348339383355,842490892
263389679,4,,,POINT (-77.058302 -12.080689),4469386913,0.0237729604612011,108064627
4406378995,3,,,POINT (-77.0258346 -12.036073),6219202486,0.016200637661836777,4037228453
914293237,3,,,POINT (-76.8580692 -12.2291742),5364271522,0.04097919293323951,5946942281
263389687,4,,,POINT (-77.0521074 -12.0831883),4469386913,0.017712805338507238,108064627
263389688,4,,,POINT (-77.0505981 -12.0826054),4469386913,0.016147673071375473,108064627
263389689,3,,,POINT (-77.0497112 -12.0822705),4469386913,0.015233750637321585,108064627
3736732154,4,,,POINT (-77.06161350000001 -12.0083371),808969919,0.01068244839363873,842510801
263389691,4,traffic_signals,,POINT (-77.0487862 -12.0820081),4469386913,0.014291204199780418,108064627
3736732156,4,,,POINT (-77.0615236 -12.0088528),808969919,0.011125350228526176,842510801
182419965,3,,,POINT (-76.6791102 -11.9230453),487183431,0.1059997483367809,1524458694
263389694,3,,,POINT (-77.0477825 -12.0819759),4469386913,0.013287806094682459,108064627
263389695,3,,,POINT (-77.04761449999999 -12.0819909),4469386913,0.01312140174713906,108064627
412189184,3,,,POINT (-77.0226057 -12.0764836),4469386913,0.01274987037502903,108064627
263389697,3,,,POINT (-77.04697040000001 -12.0821193),4469386913,0.012490168027698012,108064627
412189186,4,,,POINT (-77.0233942 -12.0749051),4469386913,0.012692780265964564,108064627
4234707459,4,,,POINT (-76.9367543 -12.2131886),5145408791,0.019846424785581792,4519916254
1273758211,4,,,POINT (-76.9635629 -12.1328088),408686631,0.027984859135533318,1715696609
3736732158,4,,,POINT (-77.0898873 -12.0116179),465071802,0.024828342259494717,6302726030
4276978176,4,,,POINT (-77.0860749 -12.0874256),5527853721,0.04588823379386206,259996518
3738206731,3,,,POINT (-76.8957588 -11.98595),438029702,0.06475118398045926,1577492164
627835408,3,,,POINT (-77.1228576 -12.0719839),465071802,0.0663229060240587,6302726030
3738206739,3,,,POINT (-76.92393060000001 -11.9860505),438029702,0.049684973898487014,1577492164
3738206740,3,,,POINT (-76.8364728 -11.9869823),487183431,0.0664876592011625,1524458694
1273889301,3,,,POINT (-77.0038413 -12.20349),6695199631,0.051592911289156836,1405153097
4268392982,3,,,POINT (-77.12154150000001 -12.0732134),465071802,0.06613798600668575,6302726030
6032949785,3,,,POINT (-77.0486313 -11.9772608),301604752,0.015862944676020268,842490892
4357685789,4,,,POINT (-77.01325420000001 -11.9822273),437868020,0.0185534715839943,824299551
263389729,4,traffic_signals,,POINT (-77.0487808 -12.0818756),4469386913,0.014277026641778372,108064627
1273594402,4,,,POINT (-76.93899020000001 -12.1340568),408686631,0.02937384372249198,1715696609
8978825764,3,,,POINT (-76.9811521 -12.0477157),437855139,0.006344304551090477,1577564129
263389733,4,,,POINT (-77.0521648 -12.0830692),4469386913,0.01775545303420769,108064627
1399063080,4,,,POINT (-77.0564677 -12.0579566),4119489600,0.02010482498531067,791159921
462979629,3,,,POINT (-77.0815363 -12.0775011),4469386913,0.047134919903714066,108064627
1399063094,4,,,POINT (-77.0545485 -12.062655),4119489600,0.01967928788980555,791159921
1951269430,3,,,POINT (-77.0026824 -11.9962517),5519669522,0.015562705878475388,822493981
611484217,3,,,POINT (-77.0837021 -12.0780594),4469386913,0.04925861054901499,108064627
1399063099,4,,,POINT (-77.0569026 -12.0610791),4119489600,0.021294875037202083,791159921
821756480,4,,,POINT (-77.01209950000001 -12.0177061),5519669522,0.00991728480230258,822493981
847512129,4,,,POINT (-77.0931458 -12.0296398),465071802,0.020891769367167773,6302726030
847512130,4,,,POINT (-77.0929357 -12.0291617),465071802,0.020674873601068875,6302726030
847512131,4,,,POINT (-77.0927416 -12.0286733),465071802,0.02048521665150041,6302726030
847512132,4,,,POINT (-77.0932825 -12.0299914),465071802,0.021040322673660128,6302726030
847512133,4,,,POINT (-77.0876943 -12.0292098),465071802,0.015433756518623947,6302726030
1256325701,4,traffic_signals,,POINT (-77.0477518 -11.9151491),679438717,0.04349697058969743,4335734843
1814004295,4,,,POINT (-77.0300853 -11.8779767),679438717,0.009664730117292854,4335734843
821756488,4,,,POINT (-77.01114680000001 -12.0178157),5519669522,0.010163275043998363,822493981
611484233,3,,,POINT (-77.0823372 -12.0780942),4469386913,0.0478940845872397,108064627
847512138,4,,,POINT (-77.08789899999999 -12.0296872),465071802,0.015648970837851394,6302726030
847512139,4,,,POINT (-77.0881129 -12.0301706),465071802,0.015887848172660306,6302726030
847512140,4,,,POINT (-77.0882574 -12.0305204),465071802,0.016059094483789574,6302726030
847512135,4,,,POINT (-77.0891254 -12.0290432),465071802,0.016864601434979455,6302726030
847512144,4,,,POINT (-77.08968590000001 -12.0303678),465071802,0.0174707769995844,6302726030
1951269457,3,,,POINT (-77.003694 -11.996303),5519669522,0.014866440947650932,822493981
4261053019,4,,,POINT (-77.08705569999999 -11.9964533),301604752,0.028600785337281158,842490892
1399063132,3,,,POINT (-77.0588482 -12.0607028),4119489600,0.023045273696790925,791159921
1399063134,4,,,POINT (-77.0573631 -12.0589885),4119489600,0.02118536528880616,791159921
1399063151,4,,,POINT (-77.05366189999999 -12.0587091),4119489600,0.017519015205764855,791159921
1844839026,4,,,POINT (-77.0023616 -12.1741533),408686631,0.05042943624060153,1715696609
4796023415,3,,,POINT (-76.9265022 -12.1783552),408686631,0.03369049632154597,1715696609
391021177,4,,,POINT (-77.0144837 -12.1413033),437675773,0.03941344585043561,2658903287
391021178,4,,,POINT (-77.0151467 -12.140731),437675773,0.038747016537601625,2658903287
391021179,4,,,POINT (-77.0160881 -12.1399016),437675773,0.03779876580690288,2658903287
4202660476,4,,,POINT (-76.9664848 -12.1456191),408686631,0.018296381308889848,1715696609
331597632,4,traffic_signals,,POINT (-77.1050475 -12.071973),465071802,0.0539697003013268,6302726030
4337566340,3,,,POINT (-77.03172000000001 -12.0954218),437675773,0.012991621008362488,2658903287
1843102342,3,,,POINT (-77.09962090000001 -12.0344995),465071802,0.027886963242052632,6302726030
2761654924,3,,,POINT (-76.98494650000001 -12.1602089),408686631,0.030758157806348742,1715696609
1843102351,3,,,POINT (-77.099273 -12.0356168),465071802,0.027786188121619496,6302726030
5615223441,3,,,POINT (-76.8976218 -11.9754714),438029702,0.07159264759298614,1577492164
5615223444,3,,,POINT (-76.89843190000001 -11.976185),438029702,0.07053723260635371,1577492164
624493225,3,,,POINT (-77.11243810000001 -12.0726521),465071802,0.059250829685371376,6302726030
4334474649,3,,,POINT (-77.03491219999999 -11.9011009),679438717,0.024559502226022416,4335734843
1399063217,3,,,POINT (-77.0553488 -12.0633756),4119489600,0.02071023492382899,791159921
1399063223,3,,,POINT (-77.0548446 -12.0635445),4119489600,0.020332114734327687,791159921
8982463159,3,,,POINT (-76.99089480000001 -12.0155773),5519669522,0.023491015666835,822493981
639107769,4,,,POINT (-77.0695173 -12.0776763),4469386913,0.035143282596962894,108064627
1843102397,3,,,POINT (-77.0595287 -12.0491297),3965041957,0.021531412958739303,888357854
316801727,4,traffic_signals,,POINT (-77.0716279 -12.0965559),5527853721,0.02879805581232645,259996518
316801728,4,traffic_signals,,POINT (-77.0718665 -12.0971215),5527853721,0.028706816401161937,259996518
3042149058,4,,,POINT (-77.049986 -12.0233623),465071802,0.023002964576521567,6302726030
1399063237,4,,,POINT (-77.0529906 -12.0630576),4119489600,0.018461165737841557,791159921
817660614,3,,,POINT (-77.01017710000001 -11.9816008),437868020,0.01593679198856564,824299551
1273594567,3,,,POINT (-76.9199613 -12.1646756),408686631,0.03468188013782142,1715696609
1399063249,4,,,POINT (-77.05313990000001 -12.0635805),4119489600,0.01884196245883598,791159921
1938227922,3,,,POINT (-76.9815476 -12.025095),437855139,0.017279957026253137,1577564129
1342138346,3,,,POINT (-76.97726900000001 -11.965145),437868020,0.022729830799879,824299551
1287422680,3,,,POINT (-77.02262469999999 -12.200434),6695199631,0.07029927887147658,1405153097
262573997,3,,,POINT (-77.0182427 -12.1194434),437675773,0.017235476811653692,2658903287
1273889504,4,,,POINT (-76.9417274 -12.1412241),408686631,0.02186821451940444,1715696609
3738206957,4,,,POINT (-76.8752374 -12.0032564),438029702,0.0715055436058305,1577492164
3630203630,4,,,POINT (-77.000917 -12.1057999),437675773,0.02013017115290731,2658903287
627180271,4,,,POINT (-77.0877102 -12.0401887),465071802,0.01901461391637774,6302726030
885687025,4,,,POINT (-77.0649007 -12.0326593),465071802,0.008173995365583105,6302726030
262570744,4,,,POINT (-77.0368074 -12.1115747),5527853721,0.010407958459753177,259996518
885687041,4,,,POINT (-77.06497899999999 -12.0332369),465071802,0.008373090976206164,6302726030
7556301576,3,,,POINT (-76.8139493 -12.1184021),408686631,0.14606457619290455,1715696609
6829179665,3,,,POINT (-76.92836819999999 -12.2056812),5145408791,0.024373620494298216,4519916254
262570769,4,,,POINT (-77.0357796 -12.1140021),5527853721,0.01163776994531208,259996518
4927554323,3,,,POINT (-77.0251567 -12.0755623),4469386913,0.010834395437221905,108064627
4224615189,4,,,POINT (-76.92531719999999 -12.2322424),458599264,0.015284589313202344,1754073173
1273725720,4,traffic_signals,,POINT (-77.017957 -12.0616338),4502742822,0.014749786889994046,1830374075
370967339,4,traffic_signals,,POINT (-77.01858850000001 -12.1046911),437675773,0.003159997744463688,2658903287
629048130,4,,,POINT (-77.130763 -12.0669917),465071802,0.06969926425007468,6302726030
6162088771,3,,,POINT (-76.8901328 -12.2316),458599264,0.020772765744515444,1754073173
1396409155,4,,,POINT (-77.06331849999999 -12.0628059),4119489600,0.027931332870804997,791159921
1273889605,3,,,POINT (-76.9476866 -12.0343179),438029702,0.007531079563332242,1577492164
844464967,4,,,POINT (-77.0782153 -12.0123171),465071802,0.017811463929884842,6302726030
821756744,3,,,POINT (-77.0106284 -12.0178797),5519669522,0.01033635867508334,822493981
263390027,4,,,POINT (-77.0509588 -12.085315),4469386913,0.016986496440704685,108064627
3996615508,3,,,POINT (-77.1158757 -12.0405774),465071802,0.04509870858398257,6302726030
4283138901,3,,,POINT (-76.9600749 -12.1216668),408686631,0.03797241825884487,1715696609
370967384,4,traffic_signals,,POINT (-77.01860069999999 -12.1044521),437675773,0.0029817951681951954,2658903287
1573127001,4,,,POINT (-76.9648189 -12.1695731),408686631,0.014852687561254222,1715696609
5577540442,3,,,POINT (-77.0134082 -12.1005592),437675773,0.007573624608147351,2658903287
1573127003,4,traffic_signals,,POINT (-76.9718163 -12.1538612),408686631,0.018397327312753013,1715696609
387416929,3,,,POINT (-77.0012191 -12.128353),437675773,0.03249117419493239,2658903287
1573127009,3,,,POINT (-76.9627151 -12.1796264),408686631,0.02214390608608268,1715696609
3740697448,4,,,POINT (-76.89441619999999 -12.2287976),458599264,0.01753183100081892,1754073173
