osmid,street_count,highway,ref,geometry,university_osmid,university_dist
1746796546,4,,,POINT (-76.97923710000001 -12.0449597),402752730,0.011731633693327382
4284776453,4,,,POINT (-77.0198858 -12.2007022),437330219,0.011924434817385433
4200497160,3,,,POINT (-77.094624 -12.0622377),6252388,0.011179816782328818
5497389066,3,,,POINT (-76.8093762 -12.0237946),701396579,0.04634378854497333
1746796556,4,,,POINT (-76.97493590000001 -12.0452296),402752730,0.0074610473281479335
4335599630,3,,,POINT (-77.0275785 -12.119051),154964541,0.003799984104904637
3738206223,4,,,POINT (-76.9170251 -11.9755075),439814660,0.04895431301094212
1482227728,3,,,POINT (-76.9879186 -12.0666517),126865901,0.014927264444815931
5986648082,3,,,POINT (-76.8963775 -12.2283038),488970172,0.013161117798829003
1273757715,4,,,POINT (-76.9124822 -12.2086264),488970172,0.013596977687315586
1482227733,4,,,POINT (-76.9893649 -12.0620764),406615116,0.019228544025877353
1482227734,4,,,POINT (-76.9938308 -12.0622365),437981876,0.017507454707195644
1674117145,3,,,POINT (-76.9500695 -12.2020712),126861408,0.02098356340586522
821755929,4,,,POINT (-77.0062954 -12.0178307),437352802,0.004088755687696723
1674117147,3,,,POINT (-76.9505516 -12.2012952),154973504,0.021513882295348424
1482227739,4,,,POINT (-76.995155 -12.0638085),437981876,0.01567127135693152
1674117149,3,,,POINT (-76.949607 -12.2028501),126861408,0.02017758375125573
1746796572,3,,,POINT (-76.9774705 -12.0464091),402752730,0.010146980703076942
1746796575,4,,,POINT (-76.9793056 -12.0465856),402752730,0.011982785863843144
3993075744,3,motorway_junction,,POINT (-76.9750526 -12.0547755),402752730,0.012793844742256264
1482227746,4,,,POINT (-76.993627 -12.0601419),406615116,0.01738097312661435
1482227752,4,,,POINT (-76.993681 -12.0606892),406615116,0.017930441819877713
1746796586,4,,,POINT (-76.9809176 -12.0465864),406615116,0.010894312946512373
1482227757,3,,,POINT (-76.99286909999999 -12.0640071),437981876,0.016104879774468398
1482227759,4,,,POINT (-76.9935728 -12.0595921),406615116,0.016829033312979698
1482227761,3,,,POINT (-76.98944849999999 -12.0640892),437981876,0.01749527575503786
1746796594,3,,,POINT (-76.98007 -12.0468321),406615116,0.011775349293343867
4724817987,3,,,POINT (-76.9767379 -12.1300228),127709115,0.004108800139433383
197656644,3,,,POINT (-77.0359239 -12.1267246),154964541,0.007892931100568346
197656646,4,,,POINT (-77.03590269999999 -12.1260125),154964541,0.00732823476846084
197656647,4,,,POINT (-77.035886 -12.1249702),154964541,0.006564237250440108
197656648,4,,,POINT (-77.03588310000001 -12.1243763),154964541,0.006170632397132354
847511626,3,,,POINT (-77.0949877 -12.0309177),4710755590,0.02298566795766882
1273528397,3,,,POINT (-76.87292840000001 -12.0991282),623543488,0.038247080206190644
1273528398,4,,,POINT (-76.90954120000001 -12.1962499),488970172,0.02511348753064201
847511631,3,,,POINT (-77.09600759999999 -12.0329692),4710755590,0.02160469821589676
1273462861,4,,,POINT (-76.99100230000001 -12.2011099),437330220,0.016619719527056626
1938227287,3,,,POINT (-76.9868484 -12.0192056),181375025,0.014393610246292248
6415319128,1,,,POINT (-76.8194919 -12.333688),445592484,0.1047341684373643
427589721,4,,,POINT (-77.1125693 -11.996814),816689154,0.047357723096924584
847511646,4,,,POINT (-77.08634360000001 -12.0309514),4710755590,0.020949029453415185
391020638,4,,,POINT (-77.0131319 -12.1398036),147185094,0.0070166397027688135
6415319136,3,,,POINT (-76.8188809 -12.3349038),445592484,0.10609375827226644
391020639,4,,,POINT (-77.013805 -12.1392387),147185094,0.007480069546536028
4785274979,3,,,POINT (-76.870014 -12.1021417),623543488,0.04207770838219801
4785274985,3,,,POINT (-76.8715806 -12.0995186),623543488,0.03964594908839179
1746075767,4,,,POINT (-76.9453322 -12.0252412),357287696,0.020187882207327465
1951268989,4,,,POINT (-77.0108256 -11.9937099),5522655921,0.010214073477318756
1273692286,3,,,POINT (-76.9729071 -12.1936219),582726127,0.0015463946492014961
4356276356,3,,,POINT (-76.9777239 -12.0465183),402752730,0.010416936959749882
4785275019,3,,,POINT (-76.8733982 -12.1057199),623543488,0.04063819058788976
3335028877,4,,,POINT (-77.0538719 -12.0751143),435391637,0.0012428601087681897
3501097102,3,,,POINT (-77.0591577 -11.9924677),439241360,0.0019889476511518256
4785275024,4,,,POINT (-76.87226769999999 -12.1049003),623543488,0.041233673594673566
1273626773,4,,,POINT (-76.96684070000001 -12.1391048),512632035,0.008004952651958644
2846425237,3,,,POINT (-77.1087844 -12.0601805),418674556,0.02224842813092973
3738206362,4,,,POINT (-76.9169218 -11.9766777),439814660,0.04778122530241073
639107227,4,,,POINT (-77.0677008 -12.078234),412573932,0.005641341409381091
1746075803,4,,,POINT (-76.9476275 -12.0255973),357287696,0.01910161600696125
1369043001,3,,,POINT (-77.01403380000001 -12.0506524),500543577,0.008973577370285927
133922977,4,,,POINT (-77.0323439 -12.1257412),154964541,0.00540932725607855
627835042,4,,,POINT (-77.1215736 -12.0716412),418674556,0.028347118804363237
627835043,4,,,POINT (-77.1223047 -12.0729262),418674556,0.02888157910272895
133922980,4,,,POINT (-77.03173769999999 -12.1259895),154964541,0.005549537404716563
4927553711,3,,,POINT (-77.0256431 -12.075558),435838258,0.005586341155796764
5583110321,3,,,POINT (-77.0607483 -12.0042417),2699376371,0.002672740355890839
1273790642,4,,,POINT (-76.9269166 -12.2000189),126861408,0.014475412913639445
1746075826,4,,,POINT (-76.94761219999999 -12.0257511),357287696,0.018958103235019938
4948000948,4,,,POINT (-76.9803177 -12.1705066),582726127,0.025058033457340437
1746075828,4,,,POINT (-76.9500963 -12.0261323),357287696,0.01804357126247511
842596534,4,,,POINT (-77.0534396 -11.9981801),808938674,0.0038982058106858193
3738206393,4,,,POINT (-76.9168152 -11.9778837),439814660,0.04657231700920487
4329570490,4,,,POINT (-77.15457139999999 -11.7849227),621763280,0.17772127369319238
1273462969,3,,,POINT (-77.0917975 -11.9556031),438893627,0.02178535335024388
842596538,3,,,POINT (-77.0525428 -11.9981741),808938674,0.004585269049919869
3740696772,3,,,POINT (-76.8735173 -12.2100957),445592477,0.02693246986010834
842596549,4,,,POINT (-77.0525456 -11.9977205),808938674,0.004332757841424137
3740696777,3,,,POINT (-76.87491319999999 -12.2118586),445592477,0.025623974212082637
4948000970,3,,,POINT (-76.9803313 -12.1709561),582726127,0.024643483689661145
3740696779,3,,,POINT (-76.8755044 -12.2123817),445592477,0.025320308563396444
1273921739,4,,,POINT (-77.09739639999999 -12.0591705),6252388,0.01293909889363989
3738206411,4,,,POINT (-76.9165983 -11.9785528),439814660,0.04587925345997
263389391,4,traffic_signals,,POINT (-77.0527302 -12.0759211),435391637,0.0026049073265592727
263389392,4,traffic_signals,,POINT (-77.0519232 -12.0749363),435391637,0.0031463231143532373
263389393,4,traffic_signals,,POINT (-77.0511095 -12.0739505),435391637,0.004038552122971983
263389394,4,traffic_signals,,POINT (-77.050257 -12.0729814),435387209,0.003667191892793047
821756112,4,,,POINT (-77.0047046 -12.0173985),437352802,0.0024404733556009665
3738206418,3,,,POINT (-76.9038796 -11.9787371),439916826,0.04020362771917967
263389397,4,traffic_signals,,POINT (-77.04784770000001 -12.070033),435387209,0.0009612518353301501
263389398,4,traffic_signals,,POINT (-77.04705800000001 -12.0690667),435387209,0.0017687005315723918
263389399,4,,,POINT (-77.04623170000001 -12.0680735),435387209,0.0029517328893676337
263389400,4,,,POINT (-77.0454082 -12.0671015),435387209,0.004184324084574723
263389401,4,,,POINT (-77.0445972 -12.0661178),435387209,0.00543408800018796
3740696790,3,,,POINT (-76.8759036 -12.2108002),445592477,0.026944269426499724
3737747670,4,,,POINT (-77.0697699 -11.9303557),621763280,0.011997388807642456
1273921750,4,,,POINT (-77.1206373 -11.9968694),816689154,0.055413568263707046
3737747678,3,,,POINT (-77.0678618 -11.9379018),621763280,0.009998646258508468
4948000991,4,,,POINT (-76.9791884 -12.1727139),582726127,0.022594826351039494
4948000992,3,,,POINT (-76.9789751 -12.1726442),582726127,0.022587735321465657
1814003938,4,,,POINT (-77.0296165 -11.8708335),285827604,0.06182621742717316
1746075873,4,,,POINT (-76.9500025 -12.0268801),357287696,0.017320699698045398
3737747679,3,,,POINT (-77.06783660000001 -11.9380281),621763280,0.010019680967265576
2173173989,3,,,POINT (-76.9634095 -12.0319036),402752730,0.013188665125065233
3737747686,3,,,POINT (-77.06644009999999 -11.9451661),438893627,0.008363433201527621
1746075880,3,,,POINT (-76.95328910000001 -12.0270828),357287696,0.01687823312781229
3737747680,4,,,POINT (-77.0671746 -11.9404774),621763280,0.010586673904167409
4346249450,3,,,POINT (-77.0078773 -12.1190673),249995023,0.016853467351628907
4574281964,3,,,POINT (-76.8758867 -12.0414665),439916826,0.028742647586689863
1273692402,4,,,POINT (-76.95428269999999 -12.1309404),604214085,0.022297221528378857
2352414966,3,,,POINT (-77.1068037 -11.8247537),621763280,0.11984771251798618
3725525239,4,,,POINT (-77.0791124 -12.0600217),5463542533,0.002780327840377013
1746075899,3,,,POINT (-76.9475005 -12.0280296),357287696,0.016817636484845154
3725525244,4,,,POINT (-77.0790453 -12.0603403),5463542533,0.002983559231848848
3725525245,4,,,POINT (-77.0792452 -12.0603836),5463542533,0.00283346024675857
3737747708,3,,,POINT (-77.0663054 -11.9458672),438893627,0.007810897113424284
2352414976,4,,,POINT (-77.108906 -11.8243649),621763280,0.12106398402548868
1273954563,4,,,POINT (-76.9460337 -12.1644307),512632035,0.030746041282916425
1746075907,4,,,POINT (-76.9496419 -12.0283849),357287696,0.01590905702452675
2352414979,3,,,POINT (-77.11004010000001 -11.8242144),621763280,0.1216769928420919
3725525255,3,,,POINT (-77.1331611 -12.0671984),418674556,0.0405940107138847
2352414983,3,,,POINT (-77.1041044 -11.8211677),621763280,0.12210390864042507
391020814,3,,,POINT (-77.0177607 -12.1372146),437212067,0.004851159332464725
9168814354,3,,,POINT (-76.99907690000001 -12.1720956),437330220,0.0255301180443418
133955862,3,,,POINT (-77.1323756 -12.0562244),418674556,0.04371021247342884
3758457112,3,,,POINT (-76.96103720000001 -12.1924599),582726127,0.010455035237825667
3758457113,4,,,POINT (-76.962273 -12.1903878),582726127,0.009777166383542073
3758457114,4,,,POINT (-76.9630999 -12.1889679),582726127,0.009656443232372271
6032982299,3,,,POINT (-77.0726837 -11.9272954),621763280,0.015889923686573586
1814003996,4,,,POINT (-77.0288585 -11.8724638),285827604,0.0601898890813171
3758457117,3,,,POINT (-76.9641159 -12.1874039),582726127,0.009765811444791613
133955870,3,,,POINT (-77.13602710000001 -12.0540241),418674556,0.04796630869368703
4284612890,3,,,POINT (-76.9184047 -12.0853975),623543488,0.009709523244708104
563839256,3,,,POINT (-77.03406579999999 -12.0519062),4229063029,0.002323944029020625
1814004002,3,,,POINT (-77.0288182 -11.872605),285827604,0.06006797401761191
4343202095,3,,,POINT (-77.0530711 -12.1085051),625175155,0.009953231107178712
133955891,3,,,POINT (-77.13451739999999 -12.0517003),418674556,0.04780004249051898
821756215,3,,,POINT (-77.00348099999999 -12.0176435),437352802,0.001418332478663901
4343202104,3,,,POINT (-77.05288299999999 -12.1086943),625175155,0.010219864239281114
1273725240,4,,,POINT (-76.9242078 -12.1983861),126861408,0.01711871948789929
133955898,3,,,POINT (-77.1341182 -12.0519892),418674556,0.04730892084487277
3738206527,4,,,POINT (-76.9160401 -11.9799452),439814660,0.04442376696758928
4341662016,3,,,POINT (-77.12363310000001 -12.0620638),418674556,0.033275970234800493
133955906,3,,,POINT (-77.1337717 -12.0513532),418674556,0.04734726346816665
1675395395,3,,,POINT (-76.9404534 -12.2356435),126861408,0.02364250377273423
1745486146,4,,,POINT (-76.9656009 -12.0492647),402752730,0.005194769622621376
4343202119,3,,,POINT (-77.047527 -12.1056778),436919686,0.013086807928072475
133955913,3,,,POINT (-77.1342803 -12.0512046),418674556,0.047857406811559505
4343202121,3,,,POINT (-77.0479067 -12.1040638),436919686,0.011582406274114727
4348805454,3,,,POINT (-76.8524326 -12.2949185),445592484,0.057563029445934846
133955919,3,,,POINT (-77.1345255 -12.0514915),418674556,0.04791553551091073
427589967,3,,,POINT (-77.1096728 -12.0030042),816689154,0.045330095389906934
427589968,4,,,POINT (-77.1094444 -12.0028884),816689154,0.045082773798408575
821756241,3,,,POINT (-77.0076734 -12.018684),437352802,0.005657238056777951
3738206546,3,,,POINT (-76.9142739 -11.9810054),439916826,0.04292232154499964
3267592535,3,,,POINT (-76.91844759999999 -12.0440065),439814660,0.021673411986975647
3738206553,3,,,POINT (-76.9147485 -11.9811795),439814660,0.04304395935910965
3738206564,4,,,POINT (-76.9154707 -11.9814404),439814660,0.042867954854358827
1796866431,3,,,POINT (-76.97688170000001 -12.1518438),512632035,0.00841815396389616
3738206599,3,,,POINT (-76.9277415 -11.9843536),439814660,0.04334875385661992
6047105415,3,,,POINT (-77.0604484 -11.9895711),447320266,0.0007354015605092374
6047105417,3,,,POINT (-77.0616047 -11.9895927),447320266,0.0010591026733522912
1745486222,3,,,POINT (-76.9635167 -12.0485221),402752730,0.005718172732108088
3738206607,3,,,POINT (-76.9244455 -11.9852671),439814660,0.04126191820985942
1745486227,4,,,POINT (-76.966224 -12.051379),402752730,0.007062122210249335
3738206615,3,,,POINT (-76.9253945 -11.9854523),439814660,0.0414276308469967
412189084,4,,,POINT (-77.01633150000001 -12.0740954),435838258,0.012373901511796756
6129287592,3,,,POINT (-76.97341780000001 -12.0864539),158617358,0.0027738933082202257
4336189865,3,,,POINT (-77.0340587 -11.8902576),621763280,0.05047606701875691
4336189866,3,,,POINT (-77.0339118 -11.889975),621763280,0.05079446219121646
842695087,3,,,POINT (-77.0611224 -11.9859231),447320266,0.003014213720230942
412189107,3,,,POINT (-77.02134 -12.0777576),435838258,0.006175922362466495
842695095,4,,,POINT (-77.0583393 -11.9854888),447320266,0.004214145124653034
842695098,4,,,POINT (-77.0579388 -11.9854139),447320266,0.004516640313557739
5589402044,3,,,POINT (-77.12695890000001 -11.8183003),621763280,0.13481338504953244
412189116,4,,,POINT (-77.0188533 -12.076144),435838258,0.009140183105101127
5589402046,3,,,POINT (-77.1236365 -11.8239853),621763280,0.12822879085367983
631734720,4,traffic_signals,,POINT (-77.142746 -12.0631727),418674556,0.05087485355599543
1993703873,3,,,POINT (-76.89292690000001 -12.2740705),445592477,0.045896599404670904
842695108,4,,,POINT (-77.0579647 -11.9853075),447320266,0.00458369639636897
5589402054,3,,,POINT (-77.1034781 -11.839888),621763280,0.10470180759375931
1814004171,4,,,POINT (-77.032172 -11.8762081),285827604,0.060507646793293075
387416528,3,,,POINT (-77.0022115 -12.1275151),147185094,0.010691924682823279
560562642,4,,,POINT (-77.09920049999999 -12.0406531),4710755590,0.017661524589344377
560562643,4,,,POINT (-77.09900399999999 -12.040634),4710755590,0.017522596114730487
3737747935,4,traffic_signals,,POINT (-77.08371320000001 -11.962213),405584319,0.016145359178860043
3737747937,4,traffic_signals,,POINT (-77.0836941 -11.9623463),405584319,0.016149607270543733
3627352550,3,,,POINT (-76.9725002 -12.0675289),440545637,0.004823089706219903
442761704,3,traffic_signals,,POINT (-76.9993765 -12.1394529),147185094,0.00753527356283792
3736732137,3,,,POINT (-77.0636873 -11.9897349),447320266,0.0030122355441386073
263389679,4,,,POINT (-77.058302 -12.080689),435489107,0.003874912148658768
4406378995,3,,,POINT (-77.0258346 -12.036073),6585870,0.010691094711458637
914293237,3,,,POINT (-76.8580692 -12.2291742),445592484,0.010206619012426369
263389687,4,,,POINT (-77.0521074 -12.0831883),556529023,0.0029475982789464073
263389688,4,,,POINT (-77.0505981 -12.0826054),556529024,0.0015328473123356681
263389689,3,,,POINT (-77.0497112 -12.0822705),556529024,0.000900763139556495
3736732154,4,,,POINT (-77.06161350000001 -12.0083371),2699376371,0.004047691362993939
263389691,4,traffic_signals,,POINT (-77.0487862 -12.0820081),421698652,0.0007323848174214609
3736732156,4,,,POINT (-77.0615236 -12.0088528),2699376371,0.004335749767919519
182419965,3,,,POINT (-76.6791102 -11.9230453),451647230,0.032455583031126764
263389694,3,,,POINT (-77.0477825 -12.0819759),421698652,0.0010287390744009365
263389695,3,,,POINT (-77.04761449999999 -12.0819909),421698652,0.0011705047025486247
412189184,3,,,POINT (-77.0226057 -12.0764836),435838258,0.00605073425915836
263389697,3,,,POINT (-77.04697040000001 -12.0821193),4341604273,0.00076881810593116
412189186,4,,,POINT (-77.0233942 -12.0749051),435838258,0.006926698417415842
4234707459,4,,,POINT (-76.9367543 -12.2131886),126861408,0.004346605392722796
1273758211,4,,,POINT (-76.9635629 -12.1328088),512632035,0.015101799682166905
3736732158,4,,,POINT (-77.0898873 -12.0116179),70650383,0.028365467772421993
4276978176,4,,,POINT (-77.0860749 -12.0874256),418674556,0.01330583374818716
3738206731,3,,,POINT (-76.8957588 -11.98595),439916826,0.03109333535248994
627835408,3,,,POINT (-77.1228576 -12.0719839),418674556,0.029558991692220916
3738206739,3,,,POINT (-76.92393060000001 -11.9860505),439814660,0.04034927897857525
3738206740,3,,,POINT (-76.8364728 -11.9869823),4408264590,0.0026707091286789363
1273889301,3,,,POINT (-77.0038413 -12.20349),437330219,0.007543840741295559
4268392982,3,,,POINT (-77.12154150000001 -12.0732134),418674556,0.028089479119987
6032949785,3,,,POINT (-77.0486313 -11.9772608),590276717,0.01630540598618195
4357685789,4,,,POINT (-77.01325420000001 -11.9822273),5502386421,0.004243367904161354
263389729,4,traffic_signals,,POINT (-77.0487808 -12.0818756),421698652,0.0006053720192384075
1273594402,4,,,POINT (-76.93899020000001 -12.1340568),403120494,0.03273976035926351
8978825764,3,,,POINT (-76.9811521 -12.0477157),406615116,0.011110909684630674
263389733,4,,,POINT (-77.0521648 -12.0830692),556529023,0.0030202917392112517
1399063080,4,,,POINT (-77.0564677 -12.0579566),4431450131,0.00231819083339105
462979629,3,,,POINT (-77.0815363 -12.0775011),4464208125,0.00439441947132891
1399063094,4,,,POINT (-77.0545485 -12.062655),4431450131,0.005891199764059492
1951269430,3,,,POINT (-77.0026824 -11.9962517),437682201,0.011614929327058257
611484217,3,,,POINT (-77.0837021 -12.0780594),4472060320,0.005197629140291335
1399063099,4,,,POINT (-77.0569026 -12.0610791),4431450131,0.003158629506607218
821756480,4,,,POINT (-77.01209950000001 -12.0177061),437352802,0.009803499987970544
847512129,4,,,POINT (-77.0931458 -12.0296398),4710755590,0.02350044294476437
847512130,4,,,POINT (-77.0929357 -12.0291617),4710755590,0.023887923079667
847512131,4,,,POINT (-77.0927416 -12.0286733),4710755590,0.024295012377236313
847512132,4,,,POINT (-77.0932825 -12.0299914),4710755590,0.02321293272833278
847512133,4,,,POINT (-77.0876943 -12.0292098),4710755590,0.022775534510742032
1256325701,4,traffic_signals,,POINT (-77.0477518 -11.9151491),621763280,0.022066935225902654
1814004295,4,,,POINT (-77.0300853 -11.8779767),285827604,0.057782263156127465
821756488,4,,,POINT (-77.01114680000001 -12.0178157),437352802,0.00886710420167302
611484233,3,,,POINT (-77.0823372 -12.0780942),4464208125,0.004992987747832922
847512138,4,,,POINT (-77.08789899999999 -12.0296872),4710755590,0.022320671848311754
847512139,4,,,POINT (-77.0881129 -12.0301706),4710755590,0.021863794022310812
847512140,4,,,POINT (-77.0882574 -12.0305204),4710755590,0.02153394834395316
847512135,4,,,POINT (-77.0891254 -12.0290432),4710755590,0.023117788463433084
847512144,4,,,POINT (-77.08968590000001 -12.0303678),4710755590,0.021908194883424003
1951269457,3,,,POINT (-77.003694 -11.996303),437682201,0.011510327921589212
4261053019,4,,,POINT (-77.08705569999999 -11.9964533),816689154,0.021917903933504755
1399063132,3,,,POINT (-77.0588482 -12.0607028),4431450131,0.002209307341678873
1399063134,4,,,POINT (-77.0573631 -12.0589885),4431450131,0.001445020127886988
1399063151,4,,,POINT (-77.05366189999999 -12.0587091),4431450131,0.005064539071829379
1844839026,4,,,POINT (-77.0023616 -12.1741533),437330220,0.02269831941489328
4796023415,3,,,POINT (-76.9265022 -12.1783552),126861408,0.03554976039694346
391021177,4,,,POINT (-77.0144837 -12.1413033),379598570,0.008156569325598493
391021178,4,,,POINT (-77.0151467 -12.140731),379598570,0.007639295160583221
391021179,4,,,POINT (-77.0160881 -12.1399016),379598570,0.00703486958228495
4202660476,4,,,POINT (-76.9664848 -12.1456191),512632035,0.0042651598071021925
331597632,4,traffic_signals,,POINT (-77.1050475 -12.071973),418674556,0.012263540700278928
4337566340,3,,,POINT (-77.03172000000001 -12.0954218),435547883,0.001054119961013337
1843102342,3,,,POINT (-77.09962090000001 -12.0344995),4710755590,0.02235352695617131
2761654924,3,,,POINT (-76.98494650000001 -12.1602089),512632035,0.020030750983667234
1843102351,3,,,POINT (-77.099273 -12.0356168),4710755590,0.021270207763914247
5615223441,3,,,POINT (-76.8976218 -11.9754714),439916826,0.041736205060384134
5615223444,3,,,POINT (-76.89843190000001 -11.976185),439916826,0.04118833479776344
624493225,3,,,POINT (-77.11243810000001 -12.0726521),418674556,0.01918145901572359
4334474649,3,,,POINT (-77.03491219999999 -11.9011009),621763280,0.040822799355609236
1399063217,3,,,POINT (-77.0553488 -12.0633756),4431450131,0.0059311247238608145
1399063223,3,,,POINT (-77.0548446 -12.0635445),4431450131,0.006364784169165735
8982463159,3,,,POINT (-76.99089480000001 -12.0155773),181375025,0.011250186253218478
639107769,4,,,POINT (-77.0695173 -12.0776763),412573932,0.005991411030172608
1843102397,3,,,POINT (-77.0595287 -12.0491297),4431450131,0.009402071455270054
316801727,4,traffic_signals,,POINT (-77.0716279 -12.0965559),4578574997,0.002977727007290652
316801728,4,traffic_signals,,POINT (-77.0718665 -12.0971215),4578574997,0.002889936340122345
3042149058,4,,,POINT (-77.049986 -12.0233623),12280616,0.0045606594561492485
1399063237,4,,,POINT (-77.0529906 -12.0630576),326855710,0.006528333837950134
817660614,3,,,POINT (-77.01017710000001 -11.9816008),5502386421,0.0021379963166512014
1273594567,3,,,POINT (-76.9199613 -12.1646756),126861408,0.05030011768352851
1399063249,4,,,POINT (-77.05313990000001 -12.0635805),326855710,0.00605190424606825
1938227922,3,,,POINT (-76.9815476 -12.025095),406615116,0.020273971157246523
1342138346,3,,,POINT (-76.97726900000001 -11.965145),119562231,0.014589846892524967
1287422680,3,,,POINT (-77.02262469999999 -12.200434),437330219,0.014523509494477055
262573997,3,,,POINT (-77.0182427 -12.1194434),436300781,0.010740219693503238
1273889504,4,,,POINT (-76.9417274 -12.1412241),512632035,0.029402782572075264
3738206957,4,,,POINT (-76.8752374 -12.0032564),439916826,0.02001253592782278
3630203630,4,,,POINT (-77.000917 -12.1057999),438435174,0.010797573049645187
627180271,4,,,POINT (-77.0877102 -12.0401887),4710755590,0.011891388321388205
885687025,4,,,POINT (-77.0649007 -12.0326593),68872592,0.012094531299102311
262570744,4,,,POINT (-77.0368074 -12.1115747),625173973,0.008889277334105914
885687041,4,,,POINT (-77.06497899999999 -12.0332369),68872592,0.012577528833993329
7556301576,3,,,POINT (-76.8139493 -12.1184021),623543488,0.10027041596589877
6829179665,3,,,POINT (-76.92836819999999 -12.2056812),126861408,0.008723450389345607
262570769,4,,,POINT (-77.0357796 -12.1140021),154964541,0.007988074577485382
4927554323,3,,,POINT (-77.0251567 -12.0755623),435838258,0.005681653080135439
4224615189,4,,,POINT (-76.92531719999999 -12.2322424),126861408,0.02012490690300845
1273725720,4,traffic_signals,,POINT (-77.017957 -12.0616338),500543577,0.0035854618432453215
370967339,4,traffic_signals,,POINT (-77.01858850000001 -12.1046911),249995023,0.0013460428691024345
629048130,4,,,POINT (-77.130763 -12.0669917),418674556,0.03831406070549653
6162088771,3,,,POINT (-76.8901328 -12.2316),488970172,0.020208677652489182
1396409155,4,,,POINT (-77.06331849999999 -12.0628059),4431450131,0.006300283302354046
1273889605,3,,,POINT (-76.9476866 -12.0343179),357287696,0.010958699494742444
844464967,4,,,POINT (-77.0782153 -12.0123171),70650383,0.01874983686230145
821756744,3,,,POINT (-77.0106284 -12.0178797),437352802,0.008360287746619883
263390027,4,,,POINT (-77.0509588 -12.085315),421696055,0.002472792348669096
3996615508,3,,,POINT (-77.1158757 -12.0405774),4710755590,0.03234543915686668
4283138901,3,,,POINT (-76.9600749 -12.1216668),604214085,0.01327726002296988
370967384,4,traffic_signals,,POINT (-77.01860069999999 -12.1044521),249995023,0.001447317361572981
1573127001,4,,,POINT (-76.9648189 -12.1695731),512632035,0.02419838712662804
5577540442,3,,,POINT (-77.0134082 -12.1005592),249995023,0.005982034112454358
1573127003,4,traffic_signals,,POINT (-76.9718163 -12.1538612),512632035,0.007832209317934817
387416929,3,,,POINT (-77.0012191 -12.128353),147185094,0.010408877825291355
1573127009,3,,,POINT (-76.9627151 -12.1796264),582726127,0.016720116877665968
3740697448,4,,,POINT (-76.89441619999999 -12.2287976),488970172,0.01509645705082125
263390056,4,,,POINT (-77.0520619 -12.0813513),556529024,0.003357107179193167
263390064,3,,,POINT (-77.0507387 -12.0852956),556529023,0.0023596213406105364
1573127026,4,,,POINT (-76.9623388 -12.1728396),582726127,0.0229414788346534
1834091379,3,,,POINT (-76.9466762 -12.0926307),474927406,0.005575282434532676
1834091381,3,,,POINT (-76.9466475 -12.0927139),474927406,0.005624987816376155
1834091391,4,,,POINT (-76.9461761 -12.093958),403117999,0.005402402586534132
1426686852,3,,,POINT (-77.032191 -12.0923859),435547883,0.0024973141160436556
1426686853,3,,,POINT (-77.0331267 -12.0921918),4283469089,0.0015967467457304162
1573127046,4,,,POINT (-76.967602 -12.1724742),582726127,0.021777925324233775
1273824143,3,,,POINT (-76.9242023 -12.234109),488970172,0.021053446145674497
1573127058,3,,,POINT (-76.9704268 -12.1491812),512632035,0.00308954482893538
1396409237,4,traffic_signals,,POINT (-77.0757031 -12.0593211),5463542533,0.005962243776462109
262570902,4,,,POINT (-77.03579430000001 -12.1158686),154964541,0.006577351849640008
1426686872,3,,,POINT (-77.0350916 -12.0881992),4283469089,0.003616092003807353
1573127068,4,,,POINT (-76.96163850000001 -12.1702375),582726127,0.025611661843736352
1396409246,3,,,POINT (-77.0692389 -12.0545654),4431450131,0.01122779811450062
1396409247,3,,,POINT (-77.0693581 -12.0545802),4431450131,0.011334404652207593
2182644641,3,,,POINT (-77.07586259999999 -11.869173),621763280,0.0675307217477299
1781236643,4,,,POINT (-76.972561 -12.1559597),512632035,0.010024016082385463
263390121,4,,,POINT (-77.0506506 -12.0836422),556529023,0.0014761856230649036
4356244396,3,,,POINT (-77.0068321 -12.0743407),437981876,0.009750839172812574
3738207151,4,,,POINT (-76.9007532 -12.0139415),439916826,0.010866198145738186
3738207153,3,,,POINT (-76.90103499999999 -12.0140689),439916826,0.01111094718745254
1814004659,3,,,POINT (-77.0293087 -11.884157),285827604,0.05377633916308806
3758359479,3,,,POINT (-76.99272740000001 -12.187604),437330220,0.016703829879077873
1317143479,4,,,POINT (-76.9964141 -11.9664533),119562231,0.014916613819530555
3758359483,3,,,POINT (-76.9923204 -12.1860926),437330220,0.01787679320653381
1273660349,4,,,POINT (-76.9238514 -12.1965806),126861408,0.018882210452838888
1573127105,4,,,POINT (-76.9616109 -12.1701258),512632035,0.02568996624054423
6016402370,3,,,POINT (-77.1285626 -11.9591104),438893627,0.058705365561957976
1573127109,4,,,POINT (-76.959909 -12.1365425),512632035,0.0144353676260944
1404109773,3,,,POINT (-76.971391 -12.1924244),582726127,0.0014958021360683426
825426894,3,,,POINT (-76.9674983 -12.0178499),402752730,0.02658638841052304
1317143509,3,,,POINT (-77.0044719 -11.9685652),186174865,0.013801970760559617
316802006,3,,,POINT (-77.06114340000001 -12.0682095),436267029,0.0029908514352651096
107774936,3,traffic_signals,,POINT (-77.04167700000001 -12.0597063),4115579257,0.005039404366590728
