source;target;tiempoponderado30kmh
1746796546;1273530429;0.324
1746796556;1273530429;0.21800000000000003
4335599630;114612758;0.406
4335599630;262575175;0.8520000000000001
4335599630;5115686996;0.43800000000000006
4335599630;138854662;0.01
4335599630;262573427;1.224
4335599630;108180348;0.5660000000000001
4335599630;262573453;2.2399999999999998
1746796572;1273530429;0.038000000000000006
1746796575;1746796594;0.006
1746796575;4051659316;0.238
1746796575;1746828647;0.02
1746796575;1273577358;0.01
1746796586;1746796594;0.0
1746796586;4051659316;0.23199999999999998
1746796586;1746828647;0.014
1746796586;1273577358;0.004
1746796594;1746796594;0.0
1746796594;4051659316;0.23199999999999998
1746796594;1746828647;0.014
1746796594;1273577358;0.004
4724817987;472558415;0.38799999999999996
1951268989;4351746541;0.188
4356276356;1273530429;0.038000000000000006
627835042;627835408;0.0
627835042;627830740;0.0
627835043;627835408;0.004
627835043;627830740;0.004
1273790642;1273624964;0.01
1746075828;1575375268;2.6380000000000003
842596534;1332057175;1.098
4329570490;1044543054;0.96
842596538;1332057175;0.898
842596549;1332057175;0.7999999999999999
1273921739;135462036;3.284
1273921739;4331501993;0.336
1273921739;1273652212;0.9359999999999999
263389391;1278939165;6.507999999999998
263389391;817654835;0.30000000000000004
263389391;1273722443;11.541999999999996
263389391;1354143324;3.059999999999999
263389391;1658531432;0.8940000000000001
263389391;885811829;5.153999999999997
263389391;885811843;5.483999999999997
263389391;4139051148;2.2119999999999997
263389391;885811853;5.153999999999997
263389391;912508072;9.535999999999994
263389391;791159985;3.4239999999999973
263389391;263122105;0.7320000000000001
263389391;31080125;5.129999999999998
263389391;263389392;0.012
263389391;537845459;10.945999999999994
263389391;263389401;0.5700000000000001
263389391;263358754;0.922
263389391;885797684;3.771999999999998
263389391;4422263610;7.075999999999993
263389391;416139607;3.9459999999999966
263389391;108154712;11.535999999999996
263389391;1856633179;10.481999999999996
263389391;9309824863;10.661999999999995
263389391;263388538;0.29400000000000004
263389391;3417654682;9.741999999999992
263389391;107772857;9.541999999999993
263389391;107772858;9.533999999999994
263389391;5491555259;3.2699999999999982
263389391;791160270;2.8099999999999987
263389391;819211251;0.31600000000000006
263389392;1278939165;6.499999999999998
263389392;817654835;0.29200000000000004
263389392;1273722443;11.533999999999997
263389392;1354143324;3.051999999999999
263389392;1658531432;0.8860000000000001
263389392;885811829;5.145999999999997
263389392;885811843;5.475999999999997
263389392;4139051148;2.2039999999999997
263389392;885811853;5.145999999999997
263389392;912508072;9.527999999999995
263389392;791159985;3.4159999999999973
263389392;263122105;0.7240000000000001
263389392;31080125;5.121999999999998
263389392;263389392;0.0
263389392;537845459;10.937999999999995
263389392;263389401;0.562
263389392;263358754;0.914
263389392;885797684;3.763999999999998
263389392;4422263610;7.067999999999993
263389392;416139607;3.9379999999999966
263389392;108154712;11.527999999999997
263389392;1856633179;10.473999999999997
263389392;9309824863;10.653999999999996
263389392;263388538;0.28600000000000003
263389392;3417654682;9.733999999999993
263389392;107772857;9.533999999999994
263389392;107772858;9.525999999999994
263389392;5491555259;3.2619999999999982
263389392;791160270;2.8019999999999987
263389392;819211251;0.30800000000000005
263389393;1278939165;6.497999999999998
263389393;817654835;0.29000000000000004
263389393;1273722443;11.531999999999996
263389393;1354143324;3.0499999999999994
263389393;1658531432;0.8840000000000001
263389393;885811829;5.1439999999999975
263389393;885811843;5.4739999999999975
263389393;4139051148;2.2019999999999995
263389393;885811853;5.1439999999999975
263389393;912508072;9.525999999999994
263389393;791159985;3.413999999999997
263389393;263122105;0.7220000000000001
263389393;31080125;5.119999999999998
263389393;263389392;0.002
263389393;537845459;10.935999999999995
263389393;263389401;0.56
263389393;263358754;0.912
263389393;885797684;3.761999999999998
263389393;4422263610;7.065999999999994
263389393;416139607;3.9359999999999964
263389393;108154712;11.525999999999996
263389393;1856633179;10.471999999999996
263389393;9309824863;10.651999999999996
263389393;263388538;0.28400000000000003
263389393;3417654682;9.73199999999999
263389393;107772857;9.531999999999993
263389393;107772858;9.523999999999994
263389393;5491555259;3.2599999999999976
263389393;791160270;2.799999999999999
263389393;819211251;0.30600000000000005
263389394;1278939165;6.495999999999999
263389394;817654835;0.28800000000000003
263389394;1273722443;11.529999999999996
263389394;1354143324;3.0479999999999996
263389394;1658531432;0.8820000000000001
263389394;885811829;5.141999999999998
263389394;885811843;5.471999999999998
263389394;4139051148;2.1999999999999997
263389394;885811853;5.141999999999998
263389394;912508072;9.523999999999994
263389394;791159985;3.4119999999999973
263389394;263122105;0.7200000000000001
263389394;31080125;5.1179999999999986
263389394;263389392;0.008
263389394;537845459;10.933999999999994
263389394;263389401;0.558
263389394;263358754;0.91
263389394;885797684;3.759999999999998
263389394;4422263610;7.063999999999994
263389394;416139607;3.9339999999999966
263389394;108154712;11.523999999999996
263389394;1856633179;10.469999999999995
263389394;9309824863;10.649999999999995
263389394;263388538;0.28200000000000003
263389394;3417654682;9.729999999999992
263389394;107772857;9.529999999999992
263389394;107772858;9.521999999999993
263389394;5491555259;3.257999999999998
263389394;791160270;2.797999999999999
263389394;819211251;0.30400000000000005
263389397;1278939165;6.765999999999998
263389397;817654835;0.006
263389397;1273722443;11.799999999999995
263389397;1354143324;3.317999999999999
263389397;1658531432;1.1520000000000001
263389397;885811829;5.411999999999997
263389397;885811843;5.741999999999997
263389397;4139051148;2.4699999999999993
263389397;885811853;5.411999999999997
263389397;912508072;9.793999999999993
263389397;791159985;3.681999999999997
263389397;263122105;0.9900000000000001
263389397;31080125;5.387999999999998
263389397;263389392;0.28600000000000003
263389397;537845459;11.203999999999994
263389397;263389401;0.276
263389397;263358754;1.1800000000000002
263389397;885797684;4.029999999999998
263389397;4422263610;7.333999999999993
263389397;416139607;4.203999999999997
263389397;108154712;11.793999999999995
263389397;1856633179;10.739999999999995
263389397;9309824863;10.919999999999995
263389397;263388538;0.0
263389397;3417654682;9.999999999999991
263389397;107772857;9.799999999999992
263389397;107772858;9.791999999999993
263389397;5491555259;3.5279999999999974
263389397;791160270;3.0679999999999987
263389397;819211251;0.022
263389398;1278939165;6.7719999999999985
263389398;817654835;0.012
263389398;1273722443;11.805999999999996
263389398;1354143324;3.3239999999999994
263389398;1658531432;1.158
263389398;885811829;5.4179999999999975
263389398;885811843;5.7479999999999976
263389398;4139051148;2.4759999999999995
263389398;885811853;5.4179999999999975
263389398;912508072;9.799999999999994
263389398;791159985;3.687999999999997
263389398;263122105;0.996
263389398;31080125;5.393999999999998
263389398;263389392;0.29200000000000004
263389398;537845459;11.209999999999994
263389398;263389401;0.278
263389398;263358754;1.186
263389398;885797684;4.035999999999998
263389398;4422263610;7.339999999999994
263389398;416139607;4.209999999999997
263389398;108154712;11.799999999999995
263389398;1856633179;10.745999999999995
263389398;9309824863;10.925999999999995
263389398;263388538;0.006
263389398;3417654682;10.005999999999991
263389398;107772857;9.805999999999992
263389398;107772858;9.797999999999993
263389398;5491555259;3.5339999999999976
263389398;791160270;3.073999999999999
263389398;819211251;0.027999999999999997
263389399;1278939165;6.987999999999998
263389399;817654835;0.228
263389399;1273722443;12.021999999999997
263389399;1354143324;3.5399999999999987
263389399;1658531432;1.374
263389399;885811829;5.633999999999997
263389399;885811843;5.963999999999997
263389399;4139051148;2.691999999999999
263389399;885811853;5.633999999999997
263389399;912508072;10.015999999999995
263389399;791159985;3.9039999999999964
263389399;263122105;1.2120000000000002
263389399;31080125;5.609999999999998
263389399;263389392;0.508
263389399;537845459;11.425999999999995
263389399;263389401;0.49
263389399;263358754;1.4020000000000001
263389399;885797684;4.251999999999997
263389399;4422263610;7.555999999999993
263389399;416139607;4.425999999999997
263389399;108154712;12.015999999999996
263389399;1856633179;10.961999999999996
263389399;9309824863;11.141999999999996
263389399;263388538;0.222
263389399;3417654682;10.221999999999992
263389399;107772857;10.021999999999993
263389399;107772858;10.013999999999994
263389399;5491555259;3.749999999999997
263389399;791160270;3.2899999999999983
263389399;819211251;0.244
263389400;1278939165;6.7719999999999985
263389400;817654835;0.012
263389400;1273722443;11.805999999999996
263389400;1354143324;3.3239999999999994
263389400;1658531432;1.158
263389400;885811829;5.4179999999999975
263389400;885811843;5.7479999999999976
263389400;4139051148;2.4759999999999995
263389400;885811853;5.4179999999999975
263389400;912508072;9.799999999999994
263389400;791159985;3.687999999999997
263389400;263122105;0.996
263389400;31080125;5.393999999999998
263389400;263389392;0.29200000000000004
263389400;537845459;11.209999999999994
263389400;263389401;0.27
263389400;263358754;1.186
263389400;885797684;4.035999999999998
263389400;4422263610;7.339999999999994
263389400;416139607;4.209999999999997
263389400;108154712;11.799999999999995
263389400;1856633179;10.745999999999995
263389400;9309824863;10.925999999999995
263389400;263388538;0.006
263389400;3417654682;10.005999999999991
