source;target;wazeinfo0800_km;wazeinfo1400_km;wazeinfo0800_minutes;wazeinfo1400_minutes
10941378518;316809596;0.12100000000000005;0.12100000000000005;0.11666666666666668;0.11666666666666668
10941378518;2060102857;0.12000000000000005;0.12000000000000005;0.11666666666666668;0.11666666666666668
10941378518;1354755319;0.13900000000000007;0.13900000000000007;0.11666666666666668;0.11666666666666668
10941378518;874949943;0.11600000000000005;0.11600000000000005;0.11666666666666668;0.11666666666666668
10941378518;263388519;0.12400000000000003;0.12400000000000003;0.11666666666666668;0.11666666666666668
10941378518;263122137;0.15000000000000008;0.15000000000000008;0.11666666666666668;0.11666666666666668
10941378518;263358762;0.14400000000000007;0.14400000000000007;0.11666666666666668;0.11666666666666668
10941378518;548736229;0.04400000000000001;0.04400000000000001;0.05;0.05
10705247420;263400735;0.4750000000000001;0.4750000000000001;0.6833333333333333;0.7166666666666667
10705247420;263404833;0.4990000000000001;0.4990000000000001;0.6833333333333333;0.7166666666666667
10705247420;316809596;0.4840000000000001;0.4840000000000001;0.6833333333333333;0.7166666666666667
10705247420;2060102857;0.4830000000000001;0.4830000000000001;0.6833333333333333;0.7166666666666667
10705247420;1354755319;0.5020000000000001;0.5020000000000001;0.6833333333333333;0.7166666666666667
10705247420;874949943;0.4790000000000001;0.4790000000000001;0.6833333333333333;0.7166666666666667
10705247420;263388519;0.4870000000000001;0.4870000000000001;0.6833333333333333;0.7166666666666667
10705247420;263122137;0.5130000000000001;0.5130000000000001;0.6833333333333333;0.7166666666666667
10705247420;263358762;0.5070000000000001;0.5070000000000001;0.6833333333333333;0.7166666666666667
10705247420;548736229;0.4730000000000001;0.4730000000000001;0.65;0.65
4331776155;263400735;0.10000000000000003;0.10000000000000003;0.06666666666666668;0.06666666666666668
4331776155;263404833;0.12400000000000005;0.12400000000000005;0.06666666666666668;0.06666666666666668
4331776155;316809596;0.10900000000000004;0.10900000000000004;0.06666666666666668;0.06666666666666668
4331776155;2060102857;0.10800000000000004;0.10800000000000004;0.06666666666666668;0.06666666666666668
4331776155;1354755319;0.12700000000000003;0.12700000000000003;0.06666666666666668;0.06666666666666668
4331776155;874949943;0.10400000000000004;0.10400000000000004;0.06666666666666668;0.06666666666666668
4331776155;263388519;0.11200000000000002;0.11200000000000002;0.06666666666666668;0.06666666666666668
4331776155;263122137;0.13800000000000007;0.13800000000000007;0.06666666666666668;0.06666666666666668
4331776155;263358762;0.13200000000000006;0.13200000000000006;0.06666666666666668;0.06666666666666668
4331776155;548736229;0.017;0.017;0.0;0.0
746787170;548736229;0.09600000000000003;0.09600000000000003;0.1;0.11666666666666667
1273449779;912508068;0.1950000000000001;0.1950000000000001;0.36666666666666664;0.2333333333333333
2166144486;1354755319;0.507;0.507;1.6166666666666665;1.5499999999999998
442360065;5728906442;0.14;0.14;0.39999999999999986;0.48333333333333334
649999333;263400735;0.15600000000000006;0.15600000000000006;0.3;0.31666666666666665
649999333;263404833;0.18000000000000008;0.18000000000000008;0.3;0.31666666666666665
649999333;316809596;0.13900000000000004;0.13900000000000004;0.3;0.31666666666666665
649999333;2060102857;0.16400000000000006;0.16400000000000006;0.3;0.31666666666666665
649999333;1354755319;0.16300000000000006;0.16300000000000006;0.3;0.31666666666666665
649999333;874949943;0.14700000000000005;0.14700000000000005;0.3;0.31666666666666665
606937347;263400735;0.05600000000000002;0.05600000000000002;0.016666666666666666;0.016666666666666666
606937347;263404833;0.08000000000000004;0.08000000000000004;0.016666666666666666;0.016666666666666666
606937347;316809596;0.06500000000000002;0.06500000000000002;0.016666666666666666;0.016666666666666666
606937347;2060102857;0.06400000000000003;0.06400000000000003;0.016666666666666666;0.016666666666666666
606937347;1354755319;0.08300000000000002;0.08300000000000002;0.016666666666666666;0.016666666666666666
606937347;874949943;0.06000000000000002;0.06000000000000002;0.016666666666666666;0.016666666666666666
606937347;263388519;0.068;0.068;0.016666666666666666;0.016666666666666666
606937347;263122137;0.09400000000000006;0.09400000000000006;0.016666666666666666;0.016666666666666666
606937347;263358762;0.08800000000000005;0.08800000000000005;0.016666666666666666;0.016666666666666666
593898417;263400735;0.13500000000000006;0.13500000000000006;0.11666666666666668;0.11666666666666668
593898417;316809596;0.14400000000000007;0.14400000000000007;0.11666666666666668;0.11666666666666668
593898417;2060102857;0.14300000000000007;0.14300000000000007;0.11666666666666668;0.11666666666666668
593898417;874949943;0.13900000000000007;0.13900000000000007;0.11666666666666668;0.11666666666666668
593898417;263388519;0.14700000000000005;0.14700000000000005;0.11666666666666668;0.11666666666666668
593898417;548736229;0.05200000000000001;0.05200000000000001;0.05;0.05
380945451;263400735;0.09100000000000003;0.09100000000000003;0.06666666666666668;0.06666666666666668
380945451;263404833;0.11500000000000005;0.11500000000000005;0.06666666666666668;0.06666666666666668
380945451;316809596;0.10000000000000003;0.10000000000000003;0.06666666666666668;0.06666666666666668
380945451;2060102857;0.09900000000000003;0.09900000000000003;0.06666666666666668;0.06666666666666668
380945451;1354755319;0.11800000000000004;0.11800000000000004;0.06666666666666668;0.06666666666666668
380945451;874949943;0.09500000000000003;0.09500000000000003;0.06666666666666668;0.06666666666666668
380945451;263388519;0.10300000000000001;0.10300000000000001;0.06666666666666668;0.06666666666666668
380945451;263122137;0.12900000000000006;0.12900000000000006;0.06666666666666668;0.06666666666666668
380945451;263358762;0.12300000000000005;0.12300000000000005;0.06666666666666668;0.06666666666666668
380945451;548736229;0.004;0.004;0.0;0.0
2054406441;263400735;0.06900000000000003;0.06900000000000003;0.0;0.0
2054406441;316809596;0.05200000000000001;0.05200000000000001;0.0;0.0
2054406441;2060102857;0.07700000000000004;0.07700000000000004;0.0;0.0
2054406441;1354755319;0.07600000000000001;0.07600000000000001;0.0;0.0
2054406441;874949943;0.06000000000000001;0.06000000000000001;0.0;0.0
660666739;263400735;0.03800000000000001;0.03800000000000001;0.0;0.0
660666739;263404833;0.06200000000000003;0.06200000000000003;0.0;0.0
660666739;316809596;0.021;0.021;0.0;0.0
660666739;2060102857;0.04600000000000002;0.04600000000000002;0.0;0.0
660666739;1354755319;0.045000000000000005;0.045000000000000005;0.0;0.0
660666739;874949943;0.029;0.029;0.0;0.0
651807070;548736229;0.08300000000000002;0.08300000000000002;0.08333333333333334;0.1
624448602;629048167;0.08700000000000001;0.08700000000000001;0.15;0.13333333333333333
