source;target;tiempoponderado30kmh
821789913;4315098988;5.93
821789916;4315098988;5.93
263390433;257946636;9.613999999999992
263390433;4334512405;9.185999999999993
263390433;885797822;5.131999999999998
263390433;257946702;9.471999999999992
263390433;108154712;11.537999999999995
263390433;888357854;9.439999999999992
263390433;108064627;0.45200000000000007
263390434;257946636;9.605999999999993
263390434;4334512405;9.177999999999994
263390434;885797822;5.123999999999998
263390434;257946702;9.463999999999993
263390434;108154712;11.529999999999996
263390434;888357854;9.431999999999993
263390434;108064627;0.44000000000000006
263390436;257946636;9.601999999999993
263390436;4334512405;9.173999999999994
263390436;885797822;5.119999999999998
263390436;257946702;9.459999999999994
263390436;108154712;11.525999999999996
263390436;888357854;9.427999999999994
263390436;108064627;0.44400000000000006
263390438;257946636;9.589999999999993
263390438;4334512405;9.161999999999994
263390438;885797822;5.107999999999998
263390438;257946702;9.447999999999993
263390438;108154712;11.513999999999996
263390438;888357854;9.415999999999993
263390438;108064627;0.43200000000000005
263390435;257946636;9.603999999999994
263390435;4334512405;9.175999999999995
263390435;885797822;5.121999999999998
263390435;257946702;9.461999999999994
263390435;108154712;11.527999999999997
263390435;888357854;9.429999999999994
263390435;108064627;0.44600000000000006
263390441;257946636;9.877999999999993
263390441;4334512405;9.449999999999994
263390441;885797822;5.395999999999998
263390441;257946702;9.735999999999994
263390441;108154712;11.801999999999996
263390441;888357854;9.703999999999994
263390441;108064627;0.72
821593351;821623991;0.008
821593363;821623991;0.37600000000000006
821593367;821623991;0.36200000000000004
821593370;821623991;0.016
821593372;821623991;0.012
821593377;821623991;0.012
821593380;821623991;0.016
263357750;257946636;9.601999999999993
263357750;4334512405;9.173999999999994
263357750;885797822;5.119999999999998
263357750;257946702;9.459999999999994
263357750;108154712;11.525999999999996
263357750;888357854;9.427999999999994
263357750;108064627;0.43600000000000005
263357751;257946636;9.175999999999993
263357751;4334512405;8.747999999999994
263357751;885797822;4.693999999999998
263357751;257946702;9.033999999999994
263357751;108154712;11.099999999999996
263357751;888357854;9.001999999999994
263357751;108064627;0.01
263357752;257946636;9.175999999999993
263357752;4334512405;8.747999999999994
263357752;885797822;4.693999999999998
263357752;257946702;9.033999999999994
263357752;108154712;11.099999999999996
263357752;888357854;9.001999999999994
263357752;108064627;0.01
263357755;257946636;9.225999999999994
263357755;4334512405;8.797999999999995
263357755;885797822;4.743999999999998
263357755;257946702;9.083999999999994
263357755;108154712;11.149999999999997
263357755;888357854;9.051999999999994
263357755;108064627;0.060000000000000005
263357758;257946636;9.209999999999994
263357758;4334512405;8.781999999999995
263357758;885797822;4.727999999999998
263357758;257946702;9.067999999999994
263357758;108154712;11.133999999999997
263357758;888357854;9.035999999999994
263357758;108064627;0.044000000000000004
263357759;257946636;9.209999999999994
263357759;4334512405;8.781999999999995
263357759;885797822;4.727999999999998
263357759;257946702;9.067999999999994
263357759;108154712;11.133999999999997
263357759;888357854;9.035999999999994
263357759;108064627;0.044000000000000004
263357767;257946636;9.605999999999993
263357767;4334512405;9.177999999999994
263357767;885797822;5.123999999999998
263357767;257946702;9.463999999999993
263357767;108154712;11.529999999999996
263357767;888357854;9.431999999999993
263357767;108064627;0.44000000000000006
263357768;257946636;9.601999999999993
263357768;4334512405;9.173999999999994
263357768;885797822;5.119999999999998
263357768;257946702;9.459999999999994
263357768;108154712;11.525999999999996
263357768;888357854;9.427999999999994
263357768;108064627;0.43600000000000005
263390545;257946636;9.605999999999993
263390545;4334512405;9.177999999999994
263390545;885797822;5.123999999999998
263390545;257946702;9.463999999999993
263390545;108154712;11.529999999999996
263390545;888357854;9.431999999999993
263390545;108064627;0.44000000000000006
263390547;257946636;9.601999999999993
263390547;4334512405;9.173999999999994
263390547;885797822;5.119999999999998
263390547;257946702;9.459999999999994
263390547;108154712;11.525999999999996
263390547;888357854;9.427999999999994
263390547;108064627;0.43600000000000005
263390548;257946636;9.607999999999993
263390548;4334512405;9.179999999999994
263390548;885797822;5.125999999999999
263390548;257946702;9.465999999999994
263390548;108154712;11.531999999999996
263390548;888357854;9.433999999999994
263390548;108064627;0.45000000000000007
263390549;257946636;9.605999999999993
263390549;4334512405;9.177999999999994
263390549;885797822;5.123999999999998
263390549;257946702;9.463999999999993
263390549;108154712;11.529999999999996
263390549;888357854;9.431999999999993
263390549;108064627;0.44800000000000006
263357989;257946636;9.521999999999993
263357989;4334512405;9.093999999999994
263357989;885797822;5.039999999999998
263357989;257946702;9.379999999999994
263357989;108154712;11.445999999999996
263357989;888357854;9.347999999999994
263357989;108064627;0.35600000000000004
263357996;257946636;9.209999999999994
263357996;4334512405;8.781999999999995
263357996;885797822;4.727999999999998
263357996;257946702;9.067999999999994
263357996;108154712;11.133999999999997
263357996;888357854;9.035999999999994
263357996;108064627;0.044000000000000004
263357997;257946636;9.209999999999994
263357997;4334512405;8.781999999999995
263357997;885797822;4.727999999999998
263357997;257946702;9.067999999999994
263357997;108154712;11.133999999999997
263357997;888357854;9.035999999999994
263357997;108064627;0.044000000000000004
263357999;257946636;9.225999999999994
263357999;4334512405;8.797999999999995
263357999;885797822;4.743999999999998
263357999;257946702;9.083999999999994
263357999;108154712;11.149999999999997
263357999;888357854;9.051999999999994
263357999;108064627;0.060000000000000005
263358002;257946636;9.175999999999993
263358002;4334512405;8.747999999999994
263358002;885797822;4.693999999999998
263358002;257946702;9.033999999999994
263358002;108154712;11.099999999999996
263358002;888357854;9.001999999999994
263358002;108064627;0.01
263358001;257946636;9.175999999999993
263358001;4334512405;8.747999999999994
263358001;885797822;4.693999999999998
263358001;257946702;9.033999999999994
263358001;108154712;11.099999999999996
263358001;888357854;9.001999999999994
263358001;108064627;0.01
263357998;257946636;9.215999999999994
263357998;4334512405;8.787999999999995
263357998;885797822;4.733999999999998
263357998;257946702;9.073999999999995
263357998;108154712;11.139999999999997
263357998;888357854;9.041999999999994
263357998;108064627;0.05000000000000001
263390882;257946636;9.599999999999993
263390882;4334512405;9.171999999999993
263390882;885797822;5.1179999999999986
263390882;257946702;9.457999999999993
263390882;108154712;11.523999999999996
263390882;888357854;9.425999999999993
263390882;108064627;0.43400000000000005
263390883;257946636;9.599999999999993
263390883;4334512405;9.171999999999993
263390883;885797822;5.1179999999999986
263390883;257946702;9.457999999999993
263390883;108154712;11.523999999999996
263390883;888357854;9.425999999999993
263390883;108064627;0.43400000000000005
263390885;257946636;9.595999999999993
263390885;4334512405;9.167999999999994
263390885;885797822;5.113999999999998
263390885;257946702;9.453999999999994
263390885;108154712;11.519999999999996
263390885;888357854;9.421999999999993
263390885;108064627;0.43000000000000005
263390892;257946636;9.585999999999993
263390892;4334512405;9.157999999999994
263390892;885797822;5.103999999999998
263390892;257946702;9.443999999999994
263390892;108154712;11.509999999999996
263390892;888357854;9.411999999999994
263390892;108064627;0.42800000000000005
1302759097;4315098988;4.084
1302759101;4315098988;4.092
1302759117;4315098988;4.106
262571733;259996518;0.5860000000000001
817727259;4315098988;4.93
4029908800;257946636;4.407999999999999
4029908800;4334512405;3.9799999999999995
4029908800;885797822;0.17800000000000002
4029908800;257946702;4.265999999999999
4029908800;108154712;6.331999999999999
4029908800;888357854;4.233999999999999
4029908800;108064627;4.761999999999995
896796511;624658948;0.152
7566559153;306533716;0.386
263391183;257946636;9.589999999999993
263391183;4334512405;9.161999999999994
263391183;885797822;5.107999999999998
263391183;257946702;9.447999999999993
263391183;108154712;11.513999999999996
263391183;888357854;9.415999999999993
263391183;108064627;0.42400000000000004
263391186;257946636;9.603999999999994
263391186;4334512405;9.175999999999995
263391186;885797822;5.121999999999998
263391186;257946702;9.461999999999994
263391186;108154712;11.527999999999997
263391186;888357854;9.429999999999994
263391186;108064627;0.43800000000000006
263358422;257946636;9.165999999999993
263358422;4334512405;8.737999999999994
263358422;885797822;4.683999999999998
263358422;257946702;9.023999999999994
263358422;108154712;11.089999999999996
263358422;888357854;8.991999999999994
263358422;108064627;0.004
263358423;257946636;9.175999999999993
263358423;4334512405;8.747999999999994
263358423;885797822;4.693999999999998
263358423;257946702;9.033999999999994
263358423;108154712;11.099999999999996
263358423;888357854;9.001999999999994
263358423;108064627;0.014
263358425;257946636;9.181999999999993
263358425;4334512405;8.753999999999994
263358425;885797822;4.699999999999998
263358425;257946702;9.039999999999994
263358425;108154712;11.105999999999996
263358425;888357854;9.007999999999994
263358425;108064627;0.016
263358426;257946636;9.229999999999993
263358426;4334512405;8.801999999999994
263358426;885797822;4.747999999999998
263358426;257946702;9.087999999999994
263358426;108154712;11.153999999999996
263358426;888357854;9.055999999999994
263358426;108064627;0.064
263358428;257946636;9.213999999999993
263358428;4334512405;8.785999999999994
263358428;885797822;4.731999999999998
263358428;257946702;9.071999999999994
263358428;108154712;11.137999999999996
263358428;888357854;9.039999999999994
263358428;108064627;0.04800000000000001
263358427;257946636;9.219999999999994
263358427;4334512405;8.791999999999994
263358427;885797822;4.737999999999999
263358427;257946702;9.077999999999994
263358427;108154712;11.143999999999997
263358427;888357854;9.045999999999994
263358427;108064627;0.05400000000000001
263358430;257946636;9.399999999999993
263358430;4334512405;8.971999999999994
263358430;885797822;4.917999999999998
263358430;257946702;9.257999999999994
263358430;108154712;11.323999999999996
263358430;888357854;9.225999999999994
263358430;108064627;0.23400000000000004
263358429;257946636;9.211999999999994
263358429;4334512405;8.783999999999995
263358429;885797822;4.729999999999999
263358429;257946702;9.069999999999995
263358429;108154712;11.135999999999997
263358429;888357854;9.037999999999995
263358429;108064627;0.046000000000000006
885819366;257946636;5.121999999999999
885819366;4334512405;4.693999999999999
885819366;885797822;0.772
885819366;257946702;4.9799999999999995
885819366;108154712;7.0459999999999985
885819366;888357854;4.9479999999999995
885819366;108064627;5.355999999999996
885819369;257946636;4.467999999999999
885819369;4334512405;4.039999999999999
885819369;885797822;0.138
885819369;257946702;4.326
885819369;108154712;6.391999999999999
885819369;888357854;4.294
885819369;108064627;4.721999999999995
885819379;257946636;4.467999999999999
885819379;4334512405;4.039999999999999
885819379;885797822;0.138
885819379;257946702;4.326
885819379;108154712;6.391999999999999
885819379;888357854;4.294
885819379;108064627;4.721999999999995
885819395;257946636;4.819999999999999
885819395;4334512405;4.3919999999999995
885819395;885797822;0.47000000000000003
885819395;257946702;4.678
885819395;108154712;6.743999999999999
885819395;888357854;4.646
885819395;108064627;5.053999999999996
316803102;257946636;10.673999999999992
316803102;4334512405;10.245999999999993
316803102;885797822;6.1919999999999975
316803102;257946702;10.531999999999993
316803102;108154712;12.597999999999995
316803102;888357854;10.499999999999993
316803102;108064627;1.5160000000000002
316803105;257946636;9.609999999999994
316803105;4334512405;9.181999999999995
316803105;885797822;5.127999999999998
316803105;257946702;9.467999999999995
316803105;108154712;11.533999999999997
316803105;888357854;9.435999999999995
316803105;108064627;0.45200000000000007
7173048356;257946636;5.341999999999999
7173048356;4334512405;4.913999999999999
7173048356;885797822;0.8599999999999999
7173048356;257946702;5.199999999999999
7173048356;108154712;7.265999999999997
7173048356;888357854;5.167999999999999
7173048356;108064627;3.827999999999997
4002838346;257946636;8.391999999999996
4002838346;4334512405;7.963999999999996
4002838346;885797822;3.9099999999999997
4002838346;257946702;8.249999999999996
4002838346;108154712;10.315999999999997
4002838346;888357854;8.217999999999996
4002838346;108064627;1.4220000000000002
4002838349;257946636;8.661999999999994
4002838349;4334512405;8.233999999999995
4002838349;885797822;4.18
4002838349;257946702;8.519999999999994
4002838349;108154712;10.585999999999997
4002838349;888357854;8.487999999999994
4002838349;108064627;3.0119999999999987
263391293;257946636;9.581999999999992
263391293;4334512405;9.153999999999993
263391293;885797822;5.099999999999998
263391293;257946702;9.439999999999992
263391293;108154712;11.505999999999995
263391293;888357854;9.407999999999992
263391293;108064627;0.41600000000000004
2397243477;257946636;2.6459999999999977
2397243477;4334512405;2.2179999999999995
2397243477;885797822;6.159999999999995
2397243477;257946702;2.5039999999999982
2397243477;108154712;4.569999999999999
2397243477;888357854;2.471999999999999
2397243477;108064627;10.744000000000002
2397243489;257946636;2.6139999999999977
2397243489;4334512405;2.1859999999999995
2397243489;885797822;6.127999999999995
2397243489;257946702;2.471999999999998
2397243489;108154712;4.537999999999999
2397243489;888357854;2.439999999999999
2397243489;108064627;10.712000000000002
627837028;301457363;0.28600000000000003
2397243494;257946636;3.8059999999999974
2397243494;4334512405;3.3779999999999992
2397243494;885797822;0.8280000000000002
2397243494;257946702;3.663999999999998
2397243494;108154712;5.729999999999999
2397243494;888357854;3.631999999999999
2397243494;108064627;5.411999999999996
4347791470;306533716;1.21
4469098639;257946636;9.173999999999994
4469098639;4334512405;8.745999999999995
4469098639;885797822;4.691999999999998
4469098639;257946702;9.031999999999995
4469098639;108154712;11.097999999999997
4469098639;888357854;8.999999999999995
4469098639;108064627;0.008
817694884;4315098988;3.3659999999999997
263358645;257946636;9.177999999999994
263358645;4334512405;8.749999999999995
263358645;885797822;4.695999999999999
263358645;257946702;9.035999999999994
263358645;108154712;11.101999999999997
263358645;888357854;9.003999999999994
263358645;108064627;0.020000000000000004
263358646;257946636;9.173999999999994
263358646;4334512405;8.745999999999995
263358646;885797822;4.691999999999998
263358646;257946702;9.031999999999995
263358646;108154712;11.097999999999997
263358646;888357854;8.999999999999995
263358646;108064627;0.016
822773969;4315098988;5.917999999999999
4333045970;257946636;9.981999999999994
4333045970;4334512405;9.553999999999995
4333045970;885797822;5.499999999999998
4333045970;257946702;9.839999999999995
4333045970;108154712;11.905999999999997
4333045970;888357854;9.807999999999995
4333045970;108064627;0.8240000000000001
4333045971;257946636;10.227999999999993
4333045971;4334512405;9.799999999999994
4333045971;885797822;5.745999999999998
4333045971;257946702;10.085999999999993
4333045971;108154712;12.151999999999996
4333045971;888357854;10.053999999999993
4333045971;108064627;1.0700000000000003
316803289;257946636;9.879999999999994
316803289;4334512405;9.451999999999995
316803289;885797822;5.397999999999998
316803289;257946702;9.737999999999994
316803289;108154712;11.803999999999997
316803289;888357854;9.705999999999994
316803289;108064627;0.722
197658844;259996518;1.012
263391505;257946636;9.593999999999992
263391505;4334512405;9.165999999999993
263391505;885797822;5.111999999999998
263391505;257946702;9.451999999999993
263391505;108154712;11.517999999999995
263391505;888357854;9.419999999999993
263391505;108064627;0.42800000000000005
1830390036;257946636;7.623999999999997
1830390036;4334512405;7.195999999999997
1830390036;885797822;3.142
1830390036;257946702;7.4819999999999975
1830390036;108154712;9.547999999999996
1830390036;888357854;7.4499999999999975
1830390036;108064627;2.6179999999999986
263358750;257946636;10.313999999999991
263358750;4334512405;9.885999999999992
263358750;885797822;5.831999999999997
263358750;257946702;10.171999999999992
263358750;108154712;12.237999999999994
263358750;888357854;10.139999999999992
263358750;108064627;1.156
263358751;257946636;10.313999999999991
263358751;4334512405;9.885999999999992
263358751;885797822;5.831999999999997
263358751;257946702;10.171999999999992
263358751;108154712;12.237999999999994
263358751;888357854;10.139999999999992
263358751;108064627;1.156
263358753;257946636;10.309999999999993
263358753;4334512405;9.881999999999994
263358753;885797822;5.827999999999998
263358753;257946702;10.167999999999994
263358753;108154712;12.233999999999996
263358753;888357854;10.135999999999994
263358753;108064627;1.152
263358754;257946636;10.065999999999994
263358754;4334512405;9.637999999999995
263358754;885797822;5.583999999999998
263358754;257946702;9.923999999999994
263358754;108154712;11.989999999999997
263358754;888357854;9.891999999999994
263358754;108064627;0.908
263358755;257946636;10.065999999999994
263358755;4334512405;9.637999999999995
263358755;885797822;5.583999999999998
263358755;257946702;9.923999999999994
263358755;108154712;11.989999999999997
263358755;888357854;9.891999999999994
263358755;108064627;0.908
263358757;257946636;9.837999999999992
263358757;4334512405;9.409999999999993
263358757;885797822;5.355999999999998
263358757;257946702;9.695999999999993
263358757;108154712;11.761999999999995
263358757;888357854;9.663999999999993
263358757;108064627;0.68
263358758;257946636;9.609999999999994
263358758;4334512405;9.181999999999995
263358758;885797822;5.127999999999998
263358758;257946702;9.467999999999995
263358758;108154712;11.533999999999997
263358758;888357854;9.435999999999995
263358758;108064627;0.452
263358760;257946636;9.377999999999993
263358760;4334512405;8.949999999999994
263358760;885797822;4.895999999999998
263358760;257946702;9.235999999999994
263358760;108154712;11.301999999999996
263358760;888357854;9.203999999999994
263358760;108064627;0.22
263358761;257946636;9.373999999999993
263358761;4334512405;8.945999999999994
263358761;885797822;4.891999999999999
263358761;257946702;9.231999999999994
263358761;108154712;11.297999999999996
263358761;888357854;9.199999999999994
263358761;108064627;0.216
263358762;257946636;9.179999999999994
263358762;4334512405;8.751999999999995
263358762;885797822;4.697999999999999
263358762;257946702;9.037999999999995
263358762;108154712;11.103999999999997
263358762;888357854;9.005999999999995
263358762;108064627;0.022000000000000006
1317570875;4315098988;2.6599999999999997
263391582;257946636;9.589999999999993
263391582;4334512405;9.161999999999994
263391582;885797822;5.107999999999998
263391582;257946702;9.447999999999993
263391582;108154712;11.513999999999996
263391582;888357854;9.415999999999993
263391582;108064627;0.42400000000000004
1317570912;4315098988;2.334
9257879907;2887449500;1.262
821529073;821623991;0.08000000000000002
624658948;624658948;0.0
821529093;821623991;0.08600000000000002
1317571082;4315098988;2.318
821529098;821623991;0.08400000000000002
821529100;821623991;0.5760000000000001
821529121;821623991;0.04600000000000001
262572578;259996518;2.0379999999999994
821529127;821623991;1.012
263359016;257946636;9.227999999999994
263359016;4334512405;8.799999999999995
263359016;885797822;4.745999999999999
263359016;257946702;9.085999999999995
263359016;108154712;11.151999999999997
263359016;888357854;9.053999999999995
263359016;108064627;0.062000000000000006
263359018;257946636;9.223999999999993
263359018;4334512405;8.795999999999994
263359018;885797822;4.741999999999998
263359018;257946702;9.081999999999994
263359018;108154712;11.147999999999996
263359018;888357854;9.049999999999994
263359018;108064627;0.05800000000000002
821529141;821623991;0.08000000000000002
262572616;259996518;2.4719999999999995
416647867;257946636;6.895999999999997
416647867;4334512405;6.467999999999997
416647867;885797822;2.414
416647867;257946702;6.753999999999998
416647867;108154712;8.819999999999997
416647867;888357854;6.721999999999998
416647867;108064627;2.6019999999999985
416647868;257946636;6.839999999999997
416647868;4334512405;6.411999999999997
416647868;885797822;2.358
416647868;257946702;6.697999999999998
416647868;108154712;8.763999999999998
416647868;888357854;6.665999999999998
416647868;108064627;2.5459999999999985
416647870;257946636;6.839999999999997
416647870;4334512405;6.411999999999997
416647870;885797822;2.358
416647870;257946702;6.697999999999998
416647870;108154712;8.763999999999998
416647870;888357854;6.665999999999998
416647870;108064627;2.5459999999999985
416647871;257946636;6.843999999999998
416647871;4334512405;6.415999999999998
416647871;885797822;2.362
416647871;257946702;6.701999999999998
416647871;108154712;8.767999999999997
416647871;888357854;6.669999999999998
416647871;108064627;2.5499999999999985
262572801;259996518;2.2499999999999996
263359298;257946636;9.217999999999993
263359298;4334512405;8.789999999999994
263359298;885797822;4.735999999999998
263359298;257946702;9.075999999999993
263359298;108154712;11.141999999999996
263359298;888357854;9.043999999999993
263359298;108064627;0.05200000000000001
263359299;257946636;9.223999999999993
