80071;7007331583;7007331689;(-1, -1)
227551;1753920991;1753920989;(0.5666666666666667, 0.192)
80073;7007331689;7007331583;(-1, -1)
27336;9888078287;7689734945;(2.3833333333333333, 1.078)
307288;10249668526;1273121967;(0.0, 0.0)
240220;1941200862;9054598108;(-1, -1)
80593;7058722745;5497637184;(0.0, 0.001)
107600;263392454;263392407;(0.3, 0.106)
80668;7074067456;7074067460;(0.4166666666666667, 0.119)
347637;2476684152;5724622042;(-1, -1)
347643;2476684163;5724622042;(-1, -1)
347695;2476684223;2476684256;(0.0, 0.002)
280962;5302541432;1369042904;(-1, -1)
267916;4334049666;4334049667;(0.0, 0.005)
147736;848387268;848387282;(0.016666666666666666, 0.004)
107867;263408974;2064693645;(-1, -1)
201046;1366538649;1366538645;(0.0, 0.0)
81104;7841678474;4823924656;(0.0, 0.0)
41010;1745826824;1745826803;(0.0, 0.004)
187958;1332057671;1332057044;(0.13333333333333333, 0.039)
228288;1754916099;1754916098;(0.3, 0.025)
121236;437623397;133955878;(-1, -1)
28090;10979949058;10979949059;(1.0833333333333333, 0.299)
81320;7878857261;7878857249;(-1, -1)
81340;7878874453;7878875221;(-1, -1)
81341;7878874486;7878875266;(-1, -1)
228416;1754916297;1754916291;(-1, -1)
81342;7878874497;7878875287;(-1, -1)
108196;263635945;108191747;(0.0, 0.002)
81343;7878874497;7878875287;(-1, -1)
108307;263922985;263922987;(0.0, 0.001)
81344;7878874497;7878875488;(-1, -1)
308166;10702879315;10702879310;(0.0, 0.002)
68496;5058658450;6966946518;(0.016666666666666666, 0.02)
81349;7878874508;7878874626;(-1, -1)
108332;263923083;263923198;(0.7666666666666667, 0.071)
81350;7878874567;7878874568;(-1, -1)
81351;7878874568;7878874664;(-1, -1)
81352;7878874568;7878874567;(-1, -1)
81353;7878874568;5148607873;(-1, -1)
81354;7878874611;5148607873;(-1, -1)
268394;4337488136;4337488133;(-1, -1)
108495;263926092;263926093;(0.06666666666666667, 0.019)
81355;7878874611;5148607746;(-1, -1)
81356;7878874611;7878874664;(-1, -1)
81357;7878874626;7878874508;(-1, -1)
81358;7878874626;7878874664;(-1, -1)
81359;7878874626;7878874663;(-1, -1)
81360;7878874663;7878874626;(-1, -1)
81361;7878874664;7878874568;(-1, -1)
81362;7878874664;7878874611;(-1, -1)
81363;7878874664;7878874626;(-1, -1)
28517;10980189865;10980189868;(-1, -1)
81364;7878874664;7878874885;(-1, -1)
81365;7878874803;7878874828;(-1, -1)
28520;10980189868;10980189865;(-1, -1)
81366;7878874804;7878874828;(-1, -1)
188672;1342138351;1342138211;(0.11666666666666667, 0.036)
81368;7878874804;7878875266;(-1, -1)
81369;7878874828;7878874803;(-1, -1)
81370;7878874828;7878874804;(-1, -1)
308437;10722433620;1342138406;(0.03333333333333333, 0.007)
81371;7878874828;7878874885;(-1, -1)
81372;7878874885;7878874828;(-1, -1)
308458;10722544727;10722544728;(0.03333333333333333, 0.004)
188868;1342138664;1342138816;(0.45, 0.053)
229103;1754993376;1754993375;(0.6666666666666666, 0.079)
28914;11068061119;8208882789;(-1, -1)
388847;9906952269;1768569866;(-1, -1)
229460;1755091042;599285497;(0.18333333333333332, 0.046)
29169;422442252;5718678382;(-1, -1)
81373;7878874885;7878874664;(-1, -1)
81374;7878874885;7878875016;(-1, -1)
81376;7878875016;7878874885;(-1, -1)
201411;1366591596;1273562052;(0.08333333333333333, 0.017)
81391;7878875221;7878874453;(-1, -1)
81394;7878875266;7878874486;(-1, -1)
81395;7878875266;7878874804;(-1, -1)
81396;7878875266;7878875287;(-1, -1)
81397;7878875287;7878874497;(-1, -1)
81398;7878875287;7878874497;(-1, -1)
29171;422442252;1273737491;(-1, -1)
81399;7878875287;7878875266;(-1, -1)
349139;2866864433;2866864434;(-1, -1)
81400;7878875488;7878874497;(-1, -1)
229557;1755091084;3063530044;(0.016666666666666666, 0.003)
81401;7878875488;7878875767;(-1, -1)
81402;7878875488;7878875515;(-1, -1)
