osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
6534556638,-12.3181392,-76.8311335,4,,,POINT (-76.83113350000001 -12.3181392),,,,,,,699686753,6450979493,1271.5480000000002,,,,3259019072,495244831,2401.5570000000002,435837023,1827770894,374.48300000000006,,,
6534556639,-12.3180994,-76.831067,3,,,POINT (-76.831067 -12.3180994),,,,,,,699686753,6450979493,1263.0760000000002,,,,3259019072,495244831,2409.7510000000007,435837023,1827770894,382.677,,,
6534556640,-12.3179225,-76.8313707,4,,,POINT (-76.83137069999999 -12.3179225),,,,,,,699686753,6450979493,1313.7740000000003,,,,3259019072,495244831,2359.0280000000002,435837023,1827770894,331.95400000000006,,,
6534556641,-12.3178818,-76.8313073,4,,,POINT (-76.83130730000001 -12.3178818),,,,,,,699686753,6450979493,1322.0150000000003,,,,3259019072,495244831,2367.2690000000007,435837023,1827770894,340.19500000000005,,,
6534556642,-12.3178427,-76.8312463,3,,,POINT (-76.8312463 -12.3178427),,,,,,,699686753,6450979493,1297.6320000000003,,,,3259019072,495244831,2375.1950000000006,435837023,1827770894,348.121,,,
6534557192,-12.3402555,-76.8161693,3,,,POINT (-76.8161693 -12.3402555),,,,,,,699686753,6450979493,1687.1829999999998,,,,3259019072,495244831,1407.815,5593359052,1832692509,1443.927,,,
6595509125,-12.3360275,-76.8212427,3,,,POINT (-76.8212427 -12.3360275),,,,,,,699686753,6450979493,1152.4049999999997,,,,3259019072,495244831,432.72299999999996,5593359052,1832692509,631.9830000000001,,,
6595509134,-12.3355048,-76.8204411,3,,,POINT (-76.8204411 -12.3355048),,,,,,,699686753,6450979493,1322.1099999999997,,,,3259019072,495244831,602.428,5593359052,1832692509,801.6880000000002,,,
6595516077,-12.324793,-76.8267857,3,,,POINT (-76.8267857 -12.324793),,,,,,,699686753,6450979493,596.5490000000001,,,,3259019072,495244831,1447.016,435360094,1827698592,487.898,,,
6603869919,-12.3157956,-76.8320206,1,,,POINT (-76.83202060000001 -12.3157956),,,,,,,699686753,6450979493,1775.6440000000002,,,,3259019072,495244831,2851.7000000000003,5593360622,4336400206,293.671,,,
6610535453,-12.3314532,-76.8229714,3,,,POINT (-76.8229714 -12.3314532),,,,,,,699686753,6450979493,509.048,,,,3259019072,495244831,810.3180000000002,435360094,1827698592,473.54200000000003,,,
6610535454,-12.3329525,-76.823066,4,,,POINT (-76.823066 -12.3329525),,,,,,,699686753,6450979493,687.4960000000001,,,,3259019072,495244831,662.5270000000002,172360300,1827699041,541.434,,,
6610535457,-12.333037,-76.8230186,3,,,POINT (-76.8230186 -12.333037),,,,,,,699686753,6450979493,687.2080000000001,,,,3259019072,495244831,664.9120000000001,172360300,1827699041,548.622,,,
6610535458,-12.3293571,-76.8272504,3,,,POINT (-76.8272504 -12.3293571),,,,,,,699686753,6450979493,657.5920000000002,,,,3259019072,495244831,1047.674,435360094,1827698592,358.317,,,
