osmid,y,x,highway,street_count,ref,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
3743408658,-12.0966947,-77.0257724,,3,,POINT (-77.02577239999999 -12.0966947),3810243064,262909421,334.37499999999994,,,,,,,446742869,262728029,4167.761,4159349590,138846127,894.538,39675679,1431652861,905.9340000000001,435547883,262909609,1243.5720000000001
3743408663,-12.1027233,-77.0581291,,3,,POINT (-77.0581291 -12.1027233),5812604955,262727871,438.108,,,,,,,446742869,262728029,1316.1130000000003,7563891378,262727872,581.931,436408197,262727871,438.108,625175155,262727983,541.117
3796312277,-12.0953634,-77.0317296,,3,,POINT (-77.03172960000001 -12.0953634),7104794785,108064564,392.204,,,,,,,446742869,262728029,3559.951,319575400,262909609,198.80700000000002,435866451,262909453,589.5649999999999,435547883,262909609,198.80700000000002
3796312278,-12.0953191,-77.031488,,3,,POINT (-77.031488 -12.0953191),7104794785,108064564,365.478,,,,,,,446742869,262728029,3533.2250000000004,319575400,262909609,213.235,435866451,262909453,603.9929999999998,435547883,262909609,213.235
3810251606,-12.0968413,-77.0269715,,3,,POINT (-77.0269715 -12.0968413),3674102779,262909397,536.6310000000001,,,,,,,446742869,262728029,3838.724,4159349590,138846127,565.501,39675679,1431652861,981.9250000000002,435547883,262909609,914.535
3811321992,-12.1052798,-77.0159518,,3,,POINT (-77.0159518 -12.1052798),4332471863,263943302,1236.535,,,,,,,446742869,262728029,5384.787999999999,4154264090,108019293,1266.95,5397316829,263933889,1008.797,7561175257,4334601930,2389.244
3811322002,-12.1052251,-77.016093,,3,,POINT (-77.016093 -12.1052251),4332471863,263943302,1303.3450000000005,,,,,,,446742869,262728029,5451.597999999999,4154264090,108019293,1333.7600000000002,5397316829,263933889,1075.6070000000002,7561175257,4334601930,2456.054
3811342112,-12.1078607,-77.0349918,traffic_signals,3,,POINT (-77.0349918 -12.1078607),1431533962,134252775,247.859,,,,,,,446742869,262728029,2616.4889999999996,4159349590,138846127,1624.241,291982881,4332749874,188.352,295177769,4334601940,1250.668
3811342113,-12.1079235,-77.0350456,traffic_signals,4,,POINT (-77.0350456 -12.1079235),1431533962,134252775,256.968,,,,,,,446742869,262728029,2625.598,4159349590,138846127,1633.35,291982881,4332749874,197.461,295177769,4334601940,1259.7769999999998
3977013434,-12.0968281,-77.0173373,,3,,POINT (-77.01733729999999 -12.0968281),1863374666,419482948,328.57,,,,,,,446742869,262728029,4926.325,437508566,4022477636,790.346,181366213,419482873,642.768,7561175257,4334601930,2214.173
3977013437,-12.0964087,-77.0170063,,3,,POINT (-77.01700630000001 -12.0964087),1863374666,419482948,376.2560000000001,,,,,,,446742869,262728029,4986.474,437508566,4022477636,850.4949999999999,181366213,419482873,582.619,7561175257,4334601930,2274.3219999999997
