osmid,y,x,ref,highway,street_count,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
182472511,-12.0860006,-76.9879059,1A,motorway_junction,3,POINT (-76.9879059 -12.0860006),438017610,1903604974,2908.5580000000004,,,,151303103,5599156588,2842.807,437891106,2383679240,2395.0400000000004,958547254,392148896,758.153,439761775,416660438,1271.3129999999999,126865901,4274013912,3473.089000000001
263108187,-12.0879906,-77.0032601,,,3,POINT (-77.00326010000001 -12.0879906),4022683716,485617724,1079.7579999999998,,,,151303103,5599156588,1906.6409999999996,809963632,6128998296,709.225,4507439924,4261314258,,5597329767,485618187,508.59000000000003,437375014,392152684,1121.028
263108188,-12.0879069,-77.0037088,,,3,POINT (-77.0037088 -12.0879069),4022683716,485617724,842.6850000000001,,,,151303103,5599156588,1669.5679999999995,809963632,6128998296,472.152,4507439924,4261314258,,5597329767,485618187,271.517,437375014,392152684,883.9549999999999
263928959,-12.1116668,-77.0003276,,traffic_signals,4,POINT (-77.00032760000001 -12.1116668),4749878324,3630330845,376.596,,,,151303103,5599156588,4923.979,437891106,2383679240,4476.212,161399768,417252109,1798.5259999999996,5597320429,3628169187,1792.1590000000003,438435174,4361787348,3236.192
263928962,-12.1118961,-77.0034342,,,4,POINT (-77.0034342 -12.1118961),4749878324,3630330845,190.556,,,,151303103,5599156588,4731.237000000001,437891106,2383679240,4283.470000000001,161399768,417252109,1605.7839999999997,5597320429,3628169187,1599.4170000000001,438435174,4361787348,3043.45
263933832,-12.0942354,-77.0099785,,,4,POINT (-77.0099785 -12.0942354),1983115417,419483012,510.48199999999997,,,,151303103,5599156588,2715.5819999999994,809963632,6128998296,1518.1660000000004,4510821067,419483012,510.48199999999997,5597276778,4354632363,197.52,437375014,392152684,1929.969
263933836,-12.0952938,-77.0096662,,,4,POINT (-77.0096662 -12.0952938),1983115417,419483012,387.4799999999999,,,,151303103,5599156588,2839.928,809963632,6128998296,1642.5120000000004,4510821067,419483012,387.4799999999999,5597276778,4354632363,444.5400000000001,437375014,392152684,2024.6339999999998
263933848,-12.0987806,-77.0106047,,,4,POINT (-77.0106047 -12.0987806),1983115417,419483012,803.35,,,,151303103,5599156588,3330.5299999999997,809963632,6128998296,2133.1140000000005,4510821067,419483012,803.35,454531159,412528267,827.5089999999999,437375014,392152684,2515.2360000000012
263933849,-12.0989498,-77.0106179,,,3,POINT (-77.0106179 -12.0989498),1983115417,419483012,1004.547,,,,151303103,5599156588,3657.2609999999995,809963632,6128998296,2459.845,4510821067,419483012,1004.547,454531159,412528267,808.64,437375014,392152684,2841.967000000001
263933850,-12.0994497,-77.0106229,,,3,POINT (-77.0106229 -12.0994497),1983115417,419483012,948.958,,,,151303103,5599156588,3601.6719999999996,809963632,6128998296,2404.256,4510821067,419483012,948.958,454531159,412528267,753.0509999999999,437375014,392152684,2786.378
263933851,-12.0996298,-77.0106147,,,3,POINT (-77.0106147 -12.0996298),1983115417,419483012,928.912,,,,151303103,5599156588,3581.626,809963632,6128998296,2384.2100000000005,4510821067,419483012,928.912,454531159,412528267,733.0049999999999,437375014,392152684,2766.332000000001
263933854,-12.1005752,-77.0104726,,,3,POINT (-77.0104726 -12.1005752),1983115417,419483012,1020.385,,,,151303103,5599156588,3547.5649999999996,809963632,6128998296,2350.1490000000003,4510821067,419483012,1020.385,454531159,412528267,644.7230000000001,437375014,392152684,2732.271000000001
263933864,-12.1028441,-77.0113529,,,4,POINT (-77.01135290000001 -12.1028441),4186614902,419482972,492.96500000000003,,,,151303103,5599156588,3734.3,809963632,6128998296,2536.884,4510821067,419483012,1207.12,454531159,412528267,975.478,437375014,392152684,2919.0060000000008
263935441,-12.1036442,-77.0111526,,,4,POINT (-77.0111526 -12.1036442),4186614902,419482972,584.559,,,,151303103,5599156588,3811.3149999999996,809963632,6128998296,2613.899,4510821067,419483012,1158.6009999999999,803210302,412529889,796.965,438435174,4361787348,3424.312999999999
263935444,-12.1030371,-77.0107349,,,3,POINT (-77.0107349 -12.1030371),4186614902,419482972,744.511,,,,151303103,5599156588,3729.9539999999997,809963632,6128998296,2532.538,4510821067,419483012,1077.24,454531159,412528267,607.4200000000001,438435174,4361787348,3342.9519999999993
263935446,-12.1025336,-77.0105461,,,3,POINT (-77.0105461 -12.1025336),1983115417,419483012,1017.6080000000001,,,,151303103,5599156588,3670.322,809963632,6128998296,2472.906,4510821067,419483012,1017.6080000000001,454531159,412528267,600.181,437375014,392152684,2855.0280000000007
263935452,-12.10162,-77.0101142,,,5,POINT (-77.0101142 -12.10162),1983115417,419483012,905.433,,,,151303103,5599156588,3558.147,809963632,6128998296,2360.731,4510821067,419483012,905.433,454531159,412528267,488.006,437375014,392152684,2742.8530000000005
263935458,-12.1003668,-77.0088492,,,4,POINT (-77.0088492 -12.1003668),1983115417,419483012,709.0529999999999,,,,151303103,5599156588,3361.767,809963632,6128998296,2164.351,4510821067,419483012,709.0529999999999,454531159,412528267,513.146,437375014,392152684,2546.4730000000013
263935459,-12.1002401,-77.0087522,,,3,POINT (-77.0087522 -12.1002401),1983115417,419483012,691.4549999999999,,,,151303103,5599156588,3344.169,809963632,6128998296,2146.753,4510821067,419483012,691.4549999999999,454531159,412528267,963.259,437375014,392152684,2528.8750000000014
315561470,-12.0850819,-76.9836011,1B,motorway_junction,3,POINT (-76.9836011 -12.0850819),438017610,1903604974,,,,,151303103,5599156588,,437891106,2383679240,,958547254,392148896,,439761775,416660438,,126865901,4274013912,
315561653,-12.0852899,-76.9822828,3B,motorway_junction,3,POINT (-76.98228279999999 -12.0852899),438017610,1903604974,4263.883000000001,,,,151303103,5599156588,4198.1320000000005,437891106,2383679240,3750.365000000001,958547254,392148896,1862.576,5597288101,416981215,1646.103,126865901,4274013912,4828.4140000000025
315561701,-12.0841547,-76.9842009,,,3,POINT (-76.9842009 -12.0841547),438017610,1903604974,,,,,151303103,5599156588,,437891106,2383679240,,958547254,392148896,,439761775,416660438,,126865901,4274013912,
315561710,-12.0878108,-76.9820981,,,3,POINT (-76.9820981 -12.0878108),438017610,1903604974,3178.1930000000007,,,,151303103,5599156588,3112.442,437891106,2383679240,2664.6750000000006,958534726,392148896,682.764,5597288101,416981215,1200.2169999999999,126865901,4274013912,3742.724000000001
315561713,-12.0890703,-76.9813271,,,3,POINT (-76.9813271 -12.0890703),1863374670,392148929,2385.2309999999998,,,,151303103,5599156588,3761.849,437891106,2383679240,3314.082000000001,958534726,392148896,1426.2930000000001,5597288101,416981215,1209.82,126865901,4274013912,4392.131000000001
315562531,-12.0850394,-76.9823077,,,3,POINT (-76.98230770000001 -12.0850394),438017610,1903604974,,,,,151303103,5599156588,,437891106,2383679240,,958547254,392148896,,5597288101,416981215,,126865901,4274013912,
315562592,-12.0848987,-76.9830966,,,3,POINT (-76.9830966 -12.0848987),438017610,1903604974,1700.7869999999998,,,,151303103,5599156588,1146.9239999999998,437891106,2383679240,1525.8969999999997,958547254,392148896,3144.4619999999986,439761775,416660438,2464.955999999999,126865901,4274013912,995.0199999999999
315562653,-12.0849496,-76.9843406,1E,motorway_junction,3,POINT (-76.9843406 -12.0849496),438017610,1903604974,1565.4,,,,151303103,5599156588,1011.537,437891106,2383679240,1390.51,958547254,392148896,3009.074999999999,439761775,416660438,2329.5689999999995,126865901,4274013912,859.6329999999999
315562656,-12.0851013,-76.9842169,,,3,POINT (-76.98421690000001 -12.0851013),438017610,1903604974,,,,,151303103,5599156588,,437891106,2383679240,,958547254,392148896,,439761775,416660438,,126865901,4274013912,
315562687,-12.0853873,-76.9839922,5B,motorway_junction,3,POINT (-76.9839922 -12.0853873),438017610,1903604974,3534.0270000000005,,,,151303103,5599156588,3468.276,437891106,2383679240,3020.5090000000005,958547254,392148896,1038.5979999999997,439761775,416660438,1771.5079999999996,126865901,4274013912,4098.558000000001
315562713,-12.0855035,-76.9838429,,,3,POINT (-76.9838429 -12.0855035),438017610,1903604974,,,,,151303103,5599156588,,437891106,2383679240,,958547254,392148896,,439761775,416660438,,126865901,4274013912,
316069449,-12.1069518,-77.0007489,,,3,POINT (-77.0007489 -12.1069518),437490656,417251208,195.24899999999997,,,,151303103,5599156588,3548.983,437891106,2383679240,3101.216000000001,161399768,417252109,546.6779999999999,507987342,3903819668,476.554,438435174,4361787348,2276.488
316069659,-12.1052103,-77.0011748,,,4,POINT (-77.0011748 -12.1052103),437490656,417251208,18.725,,,,151303103,5599156588,3372.459,437891106,2383679240,2924.6920000000005,161399768,417252109,370.154,507987342,3903819668,392.313,438435174,4361787348,2099.964
316071836,-12.1116474,-77.0000642,,traffic_signals,4,POINT (-77.0000642 -12.1116474),4749878324,3630330845,405.31399999999996,,,,151303103,5599156588,4076.486,437891106,2383679240,3628.7190000000005,161399768,417252109,934.3400000000001,5597320429,3628169187,124.703,438435174,4361787348,2372.006
316072788,-12.0999904,-76.979756,,,3,POINT (-76.97975599999999 -12.0999904),1863374670,392148929,2620.504,,,,151303103,5599156588,4308.649,437891106,2383679240,3860.882,319499542,3014901405,1505.7920000000001,5597288097,416966165,1696.9750000000004,438435174,4361787348,2430.7289999999994
316073060,-12.1050661,-76.9790594,6B,motorway_junction,3,POINT (-76.9790594 -12.1050661),437490946,391038759,1124.603,,,,151303103,5599156588,5137.946,437891106,2383679240,4690.179,319499542,3014901405,1422.325,149319690,4365300419,1201.413,438435174,4361787348,1926.039
316073153,-12.1101958,-76.9801691,,,4,POINT (-76.9801691 -12.1101958),437490946,391038759,471.433,,,,151303103,5599156588,4681.491000000001,437891106,2383679240,4233.724000000001,319499542,3014901405,769.155,5597283779,4365300419,797.7710000000001,438435174,4361787348,1272.869
316073328,-12.1097799,-76.9783883,,,3,POINT (-76.97838830000001 -12.1097799),437490946,391038759,,,,,151303103,5599156588,,437891106,2383679240,,319499542,3014901405,,5597283779,4365300419,,438435174,4361787348,
316624764,-12.0882818,-77.0034626,,,4,POINT (-77.00346260000001 -12.0882818),4022683716,485617724,1009.609,,,,151303103,5599156588,1604.6179999999997,809963632,6128998296,407.202,4507439924,4261314258,,5597329767,485618187,206.567,437375014,392152684,819.0049999999999
316625042,-12.0998651,-77.0091545,,,3,POINT (-77.00915449999999 -12.0998651),1983115417,419483012,630.9949999999999,,,,151303103,5599156588,3283.709,809963632,6128998296,2086.293,4510821067,419483012,630.9949999999999,454531159,412528267,902.799,437375014,392152684,2468.4150000000013
316625044,-12.0993254,-77.0095089,,,4,POINT (-77.0095089 -12.0993254),1983115417,419483012,559.6619999999999,,,,151303103,5599156588,3212.376,809963632,6128998296,2014.9600000000005,4510821067,419483012,559.6619999999999,454531159,412528267,831.4659999999999,437375014,392152684,2397.0820000000012
316625051,-12.0954257,-77.0090002,,,3,POINT (-77.0090002 -12.0954257),1983115417,419483012,641.382,,,,151303103,5599156588,2758.9839999999995,809963632,6128998296,1561.5680000000004,4510821067,419483012,641.382,5597276778,4354632363,363.596,437375014,392152684,1943.6899999999996
316625114,-12.0953911,-77.0089576,,,3,POINT (-77.0089576 -12.0953911),1983115417,419483012,635.361,,,,151303103,5599156588,2752.962999999999,809963632,6128998296,1555.5470000000003,4510821067,419483012,635.361,5597276778,4354632363,357.57500000000005,437375014,392152684,1937.6689999999996
316625118,-12.0946909,-77.0090793,,,3,POINT (-77.0090793 -12.0946909),1983115417,419483012,1152.9139999999998,,,,151303103,5599156588,2659.0859999999993,809963632,6128998296,1461.6700000000003,4510821067,419483012,1152.9139999999998,5597276778,4354632363,263.69800000000004,437375014,392152684,1852.398
316627520,-12.1084402,-77.0099748,,,3,POINT (-77.00997479999999 -12.1084402),4749878324,3630330845,959.162,,,,151303103,5599156588,4544.487,809963632,6128998296,3348.2229999999986,4510821067,419483012,1942.8329999999996,803229028,457800516,374.06999999999994,438435174,4361787348,3332.3299999999995
316627523,-12.1087258,-77.0085121,,,3,POINT (-77.0085121 -12.1087258),4749878324,3630330845,792.436,,,,151303103,5599156588,4474.784,809963632,6128998296,3278.5199999999986,161399768,417252109,1697.4539999999997,803229029,473950804,205.328,438435174,4361787348,3165.604
316627529,-12.1092162,-77.0076552,,,3,POINT (-77.0076552 -12.1092162),4749878324,3630330845,672.0390000000001,,,,151303103,5599156588,4354.387,809963632,6128998296,3158.1229999999987,161399768,417252109,1577.0569999999998,5597318041,473953021,403.191,438435174,4361787348,3045.207
316627530,-12.1121548,-77.0072829,,,4,POINT (-77.00728290000001 -12.1121548),4749878324,3630330845,1286.492,,,,151303103,5599156588,4968.839999999999,809963632,6128998296,3772.5759999999987,161399768,417252109,2191.5099999999998,5597318041,473953021,442.397,438435174,4361787348,3659.66
316627673,-12.1091894,-77.0075383,,,4,POINT (-77.00753829999999 -12.1091894),4749878324,3630330845,685.0930000000001,,,,151303103,5599156588,4326.205,809963632,6128998296,3129.9409999999984,161399768,417252109,1548.875,5597318041,473953021,375.00899999999996,438435174,4361787348,3058.261
316627675,-12.1087637,-77.0077765,,,3,POINT (-77.00777650000001 -12.1087637),4749878324,3630330845,957.3670000000001,,,,151303103,5599156588,4271.227999999999,809963632,6128998296,3074.963999999999,161399768,417252109,1493.8980000000001,803229029,473950804,370.25899999999996,438435174,4361787348,3223.708
316627676,-12.1085853,-77.0081412,,,3,POINT (-77.0081412 -12.1085853),4749878324,3630330845,912.5920000000001,,,,151303103,5599156588,4467.597,809963632,6128998296,3271.3329999999987,161399768,417252109,1690.2669999999998,803229029,473950804,325.484,438435174,4361787348,3285.7599999999993
316627682,-12.1078458,-77.0102495,,,4,POINT (-77.0102495 -12.1078458),4749878324,3630330845,1289.455,,,,151303103,5599156588,4289.143000000001,809963632,6128998296,3091.727,4510821067,419483012,1636.429,803229028,457800516,704.363,438435174,4361787348,3327.7139999999995
326021261,-12.1066784,-77.0039595,,,4,POINT (-77.00395949999999 -12.1066784),437490656,417251208,724.8849999999999,,,,151303103,5599156588,3970.8650000000007,809963632,6128998296,2893.3779999999992,161399768,417252109,1061.4900000000002,507987342,3903819668,100.751,438435174,4361787348,2499.1560000000004
326022171,-12.1057881,-77.0059255,,,3,POINT (-77.0059255 -12.1057881),437376015,791160263,706.066,,,,151303103,5599156588,3815.7839999999997,809963632,6128998296,2619.5199999999995,161399768,417252109,1038.454,387040315,412528295,316.307,438435174,4361787348,2768.264
391036716,-12.1028605,-76.9903303,,traffic_signals,4,POINT (-76.9903303 -12.1028605),1863374670,392148929,447.955,,,,151303103,5599156588,3040.157,437891106,2383679240,2592.390000000001,4510791447,392152315,727.073,447107828,417251128,681.6,438435174,4361787348,1314.5380000000005
391036721,-12.1014432,-76.9921697,,,4,POINT (-76.99216970000001 -12.1014432),439035877,392152692,411.755,,,,151303103,5599156588,2626.110999999999,437891106,2383679240,2178.3439999999996,4510791447,392152315,313.027,5597304239,3627759397,478.678,438435174,4361787348,1569.4850000000001
391036734,-12.1005602,-76.9945542,,traffic_signals,4,POINT (-76.9945542 -12.1005602),4510791452,392152316,71.393,,,,151303103,5599156588,2329.620999999999,437891106,2383679240,1881.8539999999998,4510791447,392152315,16.537,5597304239,3627759397,316.468,438435174,4361787348,1851.5790000000002
391036735,-12.1005529,-76.9947054,,traffic_signals,4,POINT (-76.9947054 -12.1005529),4510791452,392152316,87.852,,,,151303103,5599156588,2346.079999999999,437891106,2383679240,1898.3129999999996,4510791447,392152315,32.995999999999995,5597304239,3627759397,332.927,438435174,4361787348,1857.1000000000004
391036737,-12.1005689,-76.9967759,,,3,POINT (-76.9967759 -12.1005689),4510791452,392152316,313.153,,,,151303103,5599156588,2571.3809999999985,437891106,2383679240,2123.613999999999,4510791447,392152315,258.297,5597304242,417250847,443.26199999999994,438435174,4361787348,2057.1440000000002
391036740,-12.1007579,-76.998521,,,4,POINT (-76.998521 -12.1007579),438894295,417251165,633.454,,,,151303103,5599156588,2740.888999999999,437891106,2383679240,2293.122,4510791447,392152315,449.308,5597304237,391036740,0.0,438435174,4361787348,2208.8160000000003
391036742,-12.1008954,-76.9991557,,,3,POINT (-76.9991557 -12.1008954),438894295,417251165,552.306,,,,151303103,5599156588,2811.5769999999993,437891106,2383679240,2363.81,161399768,417252109,540.481,5597304237,391036740,70.688,438435174,4361787348,2260.942
391036748,-12.1010058,-77.0009133,,,3,POINT (-77.00091329999999 -12.1010058),438894295,417251165,329.902,,,,151303103,5599156588,3004.031,437891106,2383679240,2556.2640000000006,161399768,417252109,714.9590000000001,5597304249,391036814,329.451,438435174,4361787348,2435.42
391036770,-12.101101,-77.0016026,,,4,POINT (-77.0016026 -12.101101),438894295,417251165,344.67400000000004,,,,151303103,5599156588,2891.8139999999994,437891106,2383679240,2444.047,161399768,417252109,790.646,5597304249,391036814,36.381,438435174,4361787348,2511.1070000000004
391036814,-12.1007774,-77.0016519,,,4,POINT (-77.0016519 -12.1007774),438894295,417251165,308.293,,,,151303103,5599156588,2855.432999999999,437891106,2383679240,2407.6659999999997,161399768,417252109,852.5899999999999,5597304249,391036814,0.0,437375014,392152684,1928.0819999999999
391036861,-12.1008068,-77.0018493,,,4,POINT (-77.0018493 -12.1008068),438894295,417251165,286.583,,,,151303103,5599156588,2949.348,437891106,2383679240,2501.5810000000006,161399768,417252109,830.8799999999999,5597304249,391036814,93.91499999999999,437375014,392152684,2021.9969999999998
391037794,-12.101383,-77.0044625,,,3,POINT (-77.0044625 -12.101383),438894295,417251165,524.3910000000001,,,,151303103,5599156588,3204.794999999999,809963632,6128998296,2159.9180000000006,4510821067,419483012,1333.018,5597304241,4510814611,221.11,437375014,392152684,2277.4439999999995
391037802,-12.1007485,-77.0079256,,,3,POINT (-77.00792559999999 -12.1007485),1983115417,419483012,1167.555,,,,151303103,5599156588,3425.742,809963632,6128998296,2229.4780000000005,4510821067,419483012,1167.555,454531159,412528267,403.37499999999994,437375014,392152684,2498.387000000001
391037975,-12.1013361,-76.9920735,,,4,POINT (-76.9920735 -12.1013361),439035877,392152692,395.905,,,,151303103,5599156588,2610.2609999999986,437891106,2383679240,2162.4939999999992,4510791447,392152315,297.17699999999996,5597304239,3627759397,462.828,438435174,4361787348,1585.3350000000003
391037978,-12.1007318,-76.9930599,,,3,POINT (-76.99305990000001 -12.1007318),439035877,392152692,268.87899999999996,,,,151303103,5599156588,2483.2349999999988,437891106,2383679240,2035.4679999999994,4510791447,392152315,170.15099999999998,5597304239,3627759397,335.80199999999996,438435174,4361787348,2005.7920000000001
391037982,-12.1004076,-76.9947242,,traffic_signals,4,POINT (-76.99472419999999 -12.1004076),4510791452,392152316,104.137,,,,151303103,5599156588,2362.364999999999,437891106,2383679240,1914.5979999999995,4510791447,392152315,49.281,5597304239,3627759397,349.212,438435174,4361787348,1873.3850000000004
391037988,-12.1003875,-76.9967956,,,3,POINT (-76.9967956 -12.1003875),4510791452,392152316,649.481,,,,151303103,5599156588,2525.044999999999,437891106,2383679240,2077.278,4510791447,392152315,594.625,5597304242,417250847,187.43,438435174,4361787348,2418.729
391037994,-12.1006062,-76.9985525,,,4,POINT (-76.9985525 -12.1006062),438894295,417251165,650.6659999999999,,,,151303103,5599156588,2723.6769999999988,437891106,2383679240,2275.9099999999994,4510791447,392152315,466.52,5597304237,391036740,17.212,438435174,4361787348,2226.0280000000002
391038001,-12.1006311,-77.0008813,,,3,POINT (-77.0008813 -12.1006311),438894295,417251165,393.665,,,,151303103,5599156588,2920.42,437891106,2383679240,2472.6530000000007,161399768,417252109,937.962,5597304249,391036814,85.37200000000001,437375014,392152684,1993.069
391038008,-12.100864,-77.0062909,,,4,POINT (-77.0062909 -12.100864),1983115417,419483012,970.068,,,,151303103,5599156588,3228.255,809963632,6128998296,2031.9910000000007,4510821067,419483012,970.068,5597279292,412528267,360.02500000000003,437375014,392152684,2300.900000000001
391038143,-12.0945156,-77.0027366,,,4,POINT (-77.00273660000001 -12.0945156),3353009469,391038146,67.804,,,,151303103,5599156588,2278.244999999999,809963632,6128998296,1123.6460000000002,4510821067,419483012,1183.1589999999999,5597304246,419481862,433.255,437375014,392152684,1350.8939999999998
391038145,-12.0945173,-77.0025845,,,4,POINT (-77.0025845 -12.0945173),3353009469,391038146,51.266000000000005,,,,151303103,5599156588,2261.706999999999,809963632,6128998296,1107.1080000000002,4510821067,419483012,1302.8099999999997,5597304246,419481862,552.9060000000001,437375014,392152684,1334.3559999999998
391038146,-12.09406,-77.0026444,,,4,POINT (-77.00264439999999 -12.09406),3353009469,391038146,0.0,,,,151303103,5599156588,2217.2149999999992,809963632,6128998296,1055.842,4510821067,419483012,1251.5439999999999,5597304246,419481862,501.64,437375014,392152684,1289.8639999999998
391038147,-12.0940535,-77.0027968,,,4,POINT (-77.0027968 -12.0940535),3353009469,391038146,119.60300000000001,,,,151303103,5599156588,2330.043999999999,809963632,6128998296,1175.4450000000002,4510821067,419483012,1234.9579999999999,5597304246,419481862,485.054,437375014,392152684,1402.6929999999998
391038273,-12.094988,-77.0077736,,,3,POINT (-77.00777359999999 -12.094988),1983115417,419483012,769.74,,,,151303103,5599156588,2727.7109999999993,809963632,6128998296,1531.4470000000003,4510821067,419483012,769.74,5597276778,4354632363,447.7660000000001,437375014,392152684,1800.3559999999998
391038274,-12.0948626,-77.0071151,,,3,POINT (-77.00711509999999 -12.0948626),3353009469,391038146,548.2439999999999,,,,151303103,5599156588,2654.768999999999,809963632,6128998296,1458.5050000000003,4510821067,419483012,696.798,5597276778,4354632363,786.6439999999999,437375014,392152684,1727.4139999999998
391038275,-12.0946073,-77.0059333,,,4,POINT (-77.0059333 -12.0946073),3353009469,391038146,416.644,,,,151303103,5599156588,2523.168999999999,809963632,6128998296,1326.9050000000002,4510821067,419483012,826.311,5597276778,4354632363,664.2030000000001,437375014,392152684,1595.8139999999999
391038286,-12.0942188,-77.0001697,,,3,POINT (-77.0001697 -12.0942188),3353009469,391038146,536.2840000000001,,,,151303103,5599156588,1996.5019999999997,437891106,2383679240,1548.735,4510791447,392152315,1198.776,5597304246,419481862,484.148,437375014,392152684,1069.151
391038288,-12.0939388,-76.9991666,,,4,POINT (-76.9991666 -12.0939388),4102688801,392152688,454.236,,,,151303103,5599156588,1883.0759999999998,437891106,2383679240,1435.309,4510791447,392152315,1085.3500000000001,3976168048,1273508273,761.6460000000001,437375014,392152684,955.7249999999999
391038292,-12.0932074,-76.9970024,,,3,POINT (-76.9970024 -12.0932074),4102688801,392152688,204.214,,,,151303103,5599156588,1644.1979999999996,437891106,2383679240,1196.4309999999998,4510791447,392152315,984.9639999999999,4937330721,392152321,606.0089999999999,437375014,392152684,892.501
391038294,-12.0931421,-76.9957978,,,4,POINT (-76.99579780000001 -12.0931421),437370144,4351744830,42.089,,,,151303103,5599156588,1512.9379999999999,437891106,2383679240,1065.1709999999998,4510791447,392152315,865.655,4937330721,392152321,486.69999999999993,437375014,392152684,761.241
391038295,-12.0931421,-76.9956433,,,4,POINT (-76.9956433 -12.0931421),437370144,4351744830,25.291,,,,151303103,5599156588,1496.1399999999999,437891106,2383679240,1048.3729999999998,4510791447,392152315,956.678,4937330721,392152321,577.723,437375014,392152684,744.443
391038300,-12.0940349,-76.992719,,,4,POINT (-76.99271899999999 -12.0940349),437370144,4351744830,426.93399999999997,,,,151303103,5599156588,1862.8439999999998,437891106,2383679240,1415.077,4510791447,392152315,1145.012,4941137921,392152321,352.26700000000005,437375014,392152684,1111.147
391038310,-12.0961131,-76.9892231,,,4,POINT (-76.9892231 -12.0961131),1863374670,392148929,565.653,,,,151303103,5599156588,2427.850999999999,437891106,2383679240,1980.0839999999998,4510791447,392152315,943.697,5597288095,392149165,590.0809999999999,437375014,392152684,1676.154
391038311,-12.096307,-76.988581,,,4,POINT (-76.988581 -12.096307),1863374670,392148929,698.83,,,,151303103,5599156588,2365.1999999999994,437891106,2383679240,1917.433,4510791447,392152315,1076.874,5597288095,392149165,517.0139999999999,437375014,392152684,1613.5030000000002
391038353,-12.0965483,-76.9860958,,,3,POINT (-76.9860958 -12.0965483),1863374670,392148929,963.876,,,,151303103,5599156588,2630.245999999999,437891106,2383679240,2182.479,958534726,392148896,1010.8729999999998,5597288097,416966165,261.462,437375014,392152684,1878.549
391038354,-12.0965148,-76.9854632,,,3,POINT (-76.9854632 -12.0965148),1863374670,392148929,1034.6319999999998,,,,151303103,5599156588,2701.0019999999986,437891106,2383679240,2253.234999999999,958534726,392148896,943.0149999999999,5597288097,416966165,192.57099999999997,437375014,392152684,1949.3049999999998
391038357,-12.0967845,-76.9845282,,,3,POINT (-76.9845282 -12.0967845),1863374670,392148929,1905.6170000000002,,,,151303103,5599156588,3571.986999999999,437891106,2383679240,3124.22,958534726,392148896,1690.203,5597288097,416966165,960.313,437375014,392152684,2820.29
391038368,-12.0975408,-76.9810056,,,4,POINT (-76.9810056 -12.0975408),1863374670,392148929,1639.1620000000003,,,,151303103,5599156588,3305.532,437891106,2383679240,2857.765000000001,958534726,392148896,1423.748,5597288097,416966165,693.8580000000001,438435174,4361787348,2641.7979999999993
391038423,-12.0967628,-76.983999,,,3,POINT (-76.983999 -12.0967628),1863374670,392148929,1180.679,,,,151303103,5599156588,2847.048999999999,437891106,2383679240,2399.2819999999997,958534726,392148896,1087.5810000000001,5597288097,416966165,337.13700000000006,437375014,392152684,2095.352
391038425,-12.0965496,-76.9845604,,,3,POINT (-76.98456040000001 -12.0965496),1863374670,392148929,1115.105,,,,151303103,5599156588,2781.4749999999985,437891106,2383679240,2333.707999999999,958534726,392148896,1022.0070000000001,5597288097,416966165,271.563,437375014,392152684,2029.7779999999998
391038430,-12.096368,-76.9863165,,,3,POINT (-76.9863165 -12.096368),1863374670,392148929,920.2080000000001,,,,151303103,5599156588,2586.5779999999986,437891106,2383679240,2138.8109999999992,958534726,392148896,967.2049999999999,5597288097,416966165,480.36600000000004,437375014,392152684,1834.8809999999999
391038434,-12.0961065,-76.9885144,,traffic_signals,4,POINT (-76.9885144 -12.0961065),1863374670,392148929,675.389,,,,151303103,5599156588,2341.758999999999,437891106,2383679240,1893.9919999999997,4510791447,392152315,1053.433,5597288095,392149165,493.57300000000004,437375014,392152684,1590.062
391038435,-12.0958613,-76.9892231,,,4,POINT (-76.9892231 -12.0958613),1863374670,392148929,593.652,,,,151303103,5599156588,2260.021999999999,437891106,2383679240,1812.2549999999997,4510791447,392152315,971.6959999999999,5597288095,392149165,411.83599999999996,437375014,392152684,1508.3249999999998
391038437,-12.0957338,-76.9897152,,,3,POINT (-76.98971520000001 -12.0957338),1863374670,392148929,1142.091,,,,151303103,5599156588,2204.667999999999,437891106,2383679240,1756.9009999999998,4510791447,392152315,1520.1349999999995,5597288095,392149165,356.48199999999997,437375014,392152684,1452.971
391038445,-12.0938617,-76.9923195,,,3,POINT (-76.99231949999999 -12.0938617),437370144,4351744830,414.5569999999999,,,,151303103,5599156588,1850.4669999999996,437891106,2383679240,1402.6999999999998,4510791447,392152315,1212.5290000000002,4941137921,392152321,419.784,437375014,392152684,1098.7699999999998
391038482,-12.0937259,-76.9925316,,,4,POINT (-76.99253160000001 -12.0937259),437370144,4351744830,386.98699999999997,,,,151303103,5599156588,1822.8969999999997,437891106,2383679240,1375.1299999999999,4510791447,392152315,1184.959,4941137921,392152321,392.21400000000006,437375014,392152684,1071.2
391038491,-12.092809,-76.9957037,,,4,POINT (-76.99570370000001 -12.092809),437370144,4351744830,95.487,,,,151303103,5599156588,1458.5149999999999,437891106,2383679240,1010.7479999999999,4510791447,392152315,919.053,4937330721,392152321,540.098,437375014,392152684,706.818
391038492,-12.0928064,-76.9958478,,,4,POINT (-76.99584780000001 -12.0928064),437372410,485619294,341.359,,,,151303103,5599156588,1550.6659999999997,437891106,2383679240,1102.899,4510791447,392152315,903.383,4937330721,392152321,524.428,437375014,392152684,798.9689999999998
