osmid,y,x,street_count,highway,ref,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
847516186,-12.030645,-77.0984357,3,,,POINT (-77.0984357 -12.030645),1846411898,599288003,454.47300000000007,248565901,4337488133,4762.392,439895202,599289767,1307.2580000000005,360085957,848395724,514.5490000000001,439227482,848391971,1118.5650000000003,437545411,847516221,195.208,6252388,697291018,5938.031000000001
847516191,-12.0336178,-77.0985185,3,,,POINT (-77.0985185 -12.0336178),1846411821,1843117166,720.03,248565901,4337488133,4385.528,439895202,599289767,1812.9740000000002,835383194,847515131,716.7309999999999,835383105,847515124,720.1189999999999,446405014,847516191,0.0,6252388,697291018,5561.167
847516192,-12.0331965,-77.0980795,3,,,POINT (-77.0980795 -12.0331965),1846411821,1843117166,786.917,248565901,4337488133,4348.1630000000005,439895202,599289767,1752.3280000000002,835383194,847515131,679.3659999999999,835383105,847515124,682.7539999999999,446405014,847516191,66.887,6252388,697291018,5523.802000000001
847516193,-12.0329104,-77.0977815,3,,,POINT (-77.0977815 -12.0329104),1846411898,599288003,854.13,248565901,4337488133,4378.466000000001,439895202,599289767,1706.9150000000002,835383194,847515131,709.669,835383105,847515124,713.057,446405014,847516191,112.30000000000001,6252388,697291018,5554.105000000001
847516194,-12.0330689,-77.0990795,3,,,POINT (-77.0990795 -12.0330689),1846411821,1843117166,633.732,248565901,4337488133,4471.825999999999,439895202,599289767,1726.6760000000002,835383194,847515131,803.0289999999999,835383105,847515124,806.4169999999999,446405014,847516191,86.298,6252388,697291018,5647.465
847516195,-12.032355,-77.098383,3,,,POINT (-77.098383 -12.032355),1846411898,599288003,764.169,248565901,4337488133,4468.427,439895202,599289767,1616.9540000000002,835383194,847515131,799.63,835383105,847515124,803.018,437545411,847516221,114.488,6252388,697291018,5644.066000000001
847516196,-12.0331357,-77.0991969,3,,,POINT (-77.0991969 -12.0331357),1846411821,1843117166,618.961,248565901,4337488133,4486.597,439895202,599289767,1741.4470000000001,835383194,847515131,817.7999999999998,835383105,847515124,821.1879999999999,446405014,847516191,101.069,6252388,697291018,5662.236000000001
847516197,-12.0333418,-77.0988006,3,,,POINT (-77.0988006 -12.0333418),1846411821,1843117166,676.636,248565901,4337488133,4428.9220000000005,439895202,599289767,1769.5800000000002,835383194,847515131,760.1249999999999,835383105,847515124,763.5129999999999,446405014,847516191,43.394,6252388,697291018,5604.561000000001
847516198,-12.0326204,-77.0980956,3,,,POINT (-77.09809559999999 -12.0326204),1846411898,599288003,807.155,248565901,4337488133,4425.441000000001,439895202,599289767,1659.9400000000003,835383194,847515131,756.6439999999999,835383105,847515124,760.0319999999999,437545411,847516221,157.474,6252388,697291018,5601.080000000001
847516200,-12.0353626,-77.0984776,3,,,POINT (-77.0984776 -12.0353626),1846411821,1843117166,856.6690000000001,248565901,4337488133,4269.0960000000005,439895202,599289767,2001.8410000000003,835383194,847515131,600.299,835383105,847515124,603.687,446405014,847516191,220.57,6252388,697291018,5444.735000000001
847516205,-12.0369746,-77.0989948,3,,,POINT (-77.0989948 -12.0369746),1846411821,1843117166,1304.125,248565901,4337488133,4324.040000000001,420078496,3469953729,3019.386,835383194,847515131,320.903,835383105,847515124,324.291,835383106,847515132,371.579,6252388,697291018,5499.679000000001
847516206,-12.0374451,-77.0989459,3,,,POINT (-77.0989459 -12.0374451),1846411821,1843117166,1356.712,248565901,4337488133,4376.627000000001,420078496,3469953729,3071.9730000000004,835383194,847515131,267.87,835383105,847515124,271.258,835383106,847515132,318.546,6252388,697291018,5552.266000000001
847516207,-12.0378952,-77.0989054,3,,,POINT (-77.09890540000001 -12.0378952),1846411821,1843117166,1406.955,248565901,4337488133,4426.870000000001,420078496,3469953729,3122.216,835383194,847515131,316.279,835383105,847515124,226.174,835383106,847515132,366.955,6252388,697291018,5602.509000000001
847516208,-12.0383128,-77.0988716,3,,,POINT (-77.0988716 -12.0383128),5515986622,408669905,3229.2470000000008,248565901,4337488133,4473.450000000001,420078496,3469953729,3168.796,835383194,847515131,362.859,835383105,847515124,272.754,835383106,847515132,325.034,6252388,697291018,5649.089000000001
847516210,-12.0341227,-77.096688,4,,,POINT (-77.096688 -12.0341227),1846411898,599288003,1102.017,248565901,4337488133,4188.842000000001,439895202,599289767,1954.8020000000004,835383194,847515131,520.045,835383105,847515124,523.433,446405014,847516191,259.794,6252388,697291018,5364.481000000001
