osmid,y,x,street_count,highway,ref,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
331606760,-12.0055739,-76.8462763,3,,,POINT (-76.8462763 -12.0055739),457362186,4738262950,3122.6240000000007,8734962929,4357846734,11354.873,320125239,3266223504,3513.168000000001,818118417,3268059158,313.351,318788561,4379446667,2563.1540000000005,5596839707,3268059158,313.351,439916826,4765289405,6177.020999999998
331607171,-12.025939,-76.9199062,3,crossing,,POINT (-76.9199062 -12.025939),7516064786,331607171,0.0,8734962929,4357846734,2593.4449999999997,320415894,4276497606,801.1479999999999,439785458,4374900292,892.495,318783827,4376589163,936.8609999999999,439956757,1575898153,976.9009999999998,439814660,1746736265,1996.618
331607180,-12.0429766,-76.9361523,3,,,POINT (-76.9361523 -12.0429766),4374767063,3058212776,1362.5169999999998,438029702,1273750251,1623.021,699538736,1273896911,2283.8410000000003,620680803,1746761892,1589.024,893234647,1574755994,2505.3999999999996,5597074943,1273983207,155.244,439814660,1746736265,3842.137
331607181,-12.0431144,-76.9363497,4,,,POINT (-76.93634969999999 -12.0431144),4374767063,3058212776,1336.143,438029702,1273750251,1639.0000000000002,699538736,1273896911,2257.467,620680803,1746761892,1562.6499999999999,893234647,1574755994,2479.0259999999994,5597074943,1273983207,128.87,439814660,1746736265,3815.763
471054232,-12.0642333,-76.9398672,3,,,POINT (-76.93986719999999 -12.0642333),1863374545,471063010,1921.776,8734962929,4357846734,3729.4930000000004,699538736,1273896911,4821.071999999998,596215463,1724963055,674.335,893234647,1574755994,981.38,299606694,182464536,,439814660,1746736265,6379.3679999999995
471054674,-12.0643,-76.9393504,3,,,POINT (-76.9393504 -12.0643),1863374545,471063010,3373.051999999999,8734962929,4357846734,3540.7470000000003,699538736,1273896911,4818.752999999999,596215463,1724963055,2125.611,893234647,1574755994,2432.656,299606694,182464536,217.022,439814660,1746736265,6377.049
471054994,-12.0632705,-76.9388132,3,,,POINT (-76.9388132 -12.0632705),1863374545,471063010,2005.2350000000001,8734962929,4357846734,3812.952,699538736,1273896911,4904.530999999998,596215463,1724963055,757.7940000000001,893234647,1574755994,1064.839,299606694,182464536,,439814660,1746736265,6462.827
471055003,-12.0469029,-76.9361343,4,,,POINT (-76.93613430000001 -12.0469029),4374767063,3058212776,1872.0479999999998,8734962929,4357846734,1556.313,699538736,1273896911,2793.372,620680803,1746761892,1099.3139999999999,893234647,1574755994,1985.393,2806834849,1273898902,184.817,439814660,1746736265,4351.668000000001
471055008,-12.0445511,-76.9343558,3,,,POINT (-76.93435580000001 -12.0445511),4374767063,3058212776,1515.4630000000002,8734962929,4357846734,1842.971,699538736,1273896911,2436.787,620680803,1746761892,1385.9720000000002,893234647,1574755994,2312.832,5597074951,1726146300,373.28,439814660,1746736265,3995.0829999999996
471056823,-12.0640653,-76.938986,3,,,POINT (-76.938986 -12.0640653),1863374545,471063010,3335.737999999999,8734962929,4357846734,3499.536,699538736,1273896911,4781.4389999999985,596215463,1724963055,2088.2969999999996,893234647,1574755994,2395.3419999999996,299606694,182464536,168.71699999999998,439814660,1746736265,6339.735
471062016,-12.0626269,-76.9608298,4,traffic_signals,,POINT (-76.9608298 -12.0626269),562790868,471062020,915.088,4818433021,4630711876,,699538736,1273896911,6710.179,596215463,1724963055,4200.528,893234647,1574755994,4260.727,5597120682,1273898908,971.124,439814660,1746736265,8268.475
471062018,-12.0580413,-76.9630192,4,,,POINT (-76.96301920000001 -12.0580413),562790868,471062020,352.22700000000003,4818433021,4630711876,,699538736,1273896911,6299.548,596215463,1724963055,3903.932,893234647,1574755994,3964.1309999999994,5597207333,1746771547,351.67800000000005,439814660,1746736265,7857.844000000002
471062019,-12.0579228,-76.9630722,4,,,POINT (-76.9630722 -12.0579228),562790868,471062020,337.845,4818433021,4630711876,,699538736,1273896911,6339.353,596215463,1724963055,3943.737,893234647,1574755994,4003.9359999999997,5597207333,1746771547,391.48300000000006,439814660,1746736265,7897.649000000002
471062020,-12.0551561,-76.9643557,3,,,POINT (-76.9643557 -12.0551561),562790868,471062020,0.0,4818433021,4630711876,,699538736,1273896911,,596215463,1724963055,,893234647,1574755994,,5597207343,4352933927,,439814660,1746736265,
471062031,-12.0547414,-76.9645465,3,traffic_signals,,POINT (-76.9645465 -12.0547414),562790862,1577492022,,4818433021,4630711876,,699538736,1273896911,,596215463,1724963055,,893234647,1574755994,,5597207343,4352933927,,439814660,1746736265,
471062094,-12.0550945,-76.9653989,3,,,POINT (-76.9653989 -12.0550945),562790868,471062020,126.48700000000001,4818433021,4630711876,,699538736,1273896911,6767.148,519734585,2173156675,,893234647,1574755994,4431.731,5597207343,4352933927,1120.644,439814660,1746736265,8325.444000000003
471062304,-12.0626829,-76.9609691,4,traffic_signals,,POINT (-76.9609691 -12.0626829),562790868,471062020,1419.044,4818433021,4630711876,,699538736,1273896911,7214.135000000001,596215463,1724963055,4704.483999999999,893234647,1574755994,4764.683,5597120682,1273898908,1475.0800000000004,439814660,1746736265,8772.431000000004
