osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
6450979556,-12.3567027,-76.8030187,4,,,POINT (-76.8030187 -12.3567027),,,,,,,,,,171652088,1826469973,1482.1080000000002,319488480,1826469898,1208.243,5593357478,7059096563,150.175,,,
6450999524,-12.36473,-76.794644,4,H,motorway_junction,POINT (-76.79464400000001 -12.36473),,,,,,,,,,171652088,1826469973,239.637,319488480,1826469898,135.232,5593356806,1826469927,105.428,,,
6450999526,-12.3661769,-76.7953803,3,,,POINT (-76.79538030000001 -12.3661769),,,,,,,,,,171652088,1826469973,222.259,319488480,1826469898,258.75199999999995,5593356806,1826469927,151.013,,,
6450999532,-12.3668145,-76.7930422,4,,,POINT (-76.7930422 -12.3668145),,,,,,,,,,171652088,1826469973,151.114,319488480,1826469898,424.97900000000004,5593356867,1826469989,161.794,,,
6450999542,-12.372798,-76.7868588,4,,,POINT (-76.7868588 -12.372798),,,,,,,,,,171652088,1826469973,1092.142,319488480,1826469898,1366.0070000000003,5593356863,6450999546,586.84,,,
6450999544,-12.3688585,-76.7915205,3,,,POINT (-76.7915205 -12.3688585),,,,,,,,,,171652088,1826469973,394.802,319488480,1826469898,668.667,5593356863,6450999546,110.5,,,
6450999546,-12.369521,-76.7907656,3,,,POINT (-76.7907656 -12.369521),,,,,,,,,,171652088,1826469973,505.302,319488480,1826469898,779.1669999999999,5593356863,6450999546,0.0,,,
6450999547,-12.3701765,-76.7899895,3,,,POINT (-76.7899895 -12.3701765),,,,,,,,,,171652088,1826469973,616.74,319488480,1826469898,890.605,5593356863,6450999546,111.438,,,
6450999548,-12.3709379,-76.7892103,3,,,POINT (-76.78921029999999 -12.3709379),,,,,,,,,,171652088,1826469973,736.4499999999999,319488480,1826469898,1010.3149999999998,5593356863,6450999546,231.148,,,
6450999549,-12.371639,-76.7884927,3,,,POINT (-76.78849270000001 -12.371639),,,,,,,,,,171652088,1826469973,846.6879999999999,319488480,1826469898,1120.5529999999999,5593356863,6450999546,341.38599999999997,,,
6450999550,-12.3723359,-76.7877324,3,,,POINT (-76.7877324 -12.3723359),,,,,,,,,,171652088,1826469973,959.9319999999999,319488480,1826469898,1233.7969999999998,5593356863,6450999546,454.63,,,
6450999551,-12.3736025,-76.7863272,3,,,POINT (-76.7863272 -12.3736025),,,,,,,,,,171652088,1826469973,1167.612,319488480,1826469898,1441.477,5593356863,6450999546,662.31,,,
