osmid,ref,highway,street_count,geometry,NN,NN_dist
416660462,,,3,POINT (-76.9945491 -12.0917161),392152322,0.001382864957249553
416660463,,,4,POINT (-76.9934856 -12.0925875),391038295,0.0022278353731795724
416660464,,,3,POINT (-76.99370829999999 -12.0931743),392152321,0.0019165933110645746
416660465,,,4,POINT (-76.99377869999999 -12.0875554),392152324,0.002708320581100226
416660466,,,3,POINT (-76.99367340000001 -12.0882022),392152324,0.0026426398695135215
416660467,,,4,POINT (-76.9935715 -12.0888632),392152323,0.0027160484384445476
416660468,,,4,POINT (-76.9934803 -12.0894821),392152323,0.0026449072063076625
416660469,,,3,POINT (-76.9933784 -12.0901326),392152323,0.0027333473855332044
416660470,,,3,POINT (-76.9932925 -12.0907254),392152322,0.0027020194410853227
416660474,,,3,POINT (-76.9926863 -12.0912132),392152322,0.003222460268173851
416660475,,,3,POINT (-76.9927024 -12.0906991),392152322,0.0032811629157940662
416660476,,,3,POINT (-76.9927883 -12.0900382),392152323,0.0033146044409519747
416660477,,,3,POINT (-76.9928848 -12.089414),392152323,0.0032440768378679996
416660479,,,3,POINT (-76.99197820000001 -12.0912918),392152322,0.003925759897131707
416660480,,,3,POINT (-76.99073370000001 -12.0916957),391038491,0.005093165704157053
416660481,,,3,POINT (-76.9896715 -12.0922937),391038295,0.00603176407031712
416660482,,,4,POINT (-76.9891727 -12.0926442),392152321,0.006454698326801947
416660483,,,4,POINT (-76.9886952 -12.0929756),392152321,0.006878683794161047
416660485,,,4,POINT (-76.9891087 -12.093768),392152320,0.006408600709976262
416660486,,,3,POINT (-76.9895635 -12.0934349),392152321,0.005973171623179588
416660487,,,3,POINT (-76.9900475 -12.0930389),392152321,0.0055290789142459825
416660492,,,3,POINT (-76.9897252 -12.095016),392152320,0.005568137606956659
416660496,,,3,POINT (-76.9916188 -12.0935526),392152321,0.003914504783495778
416660499,,,3,POINT (-76.9945575 -12.0922935),391038491,0.0012567874482261776
416660505,,,3,POINT (-76.9875311 -12.0913023),416958386,0.005824524306754204
416660506,,,3,POINT (-76.9880139 -12.0909919),416958386,0.005792271074454818
416660507,,,3,POINT (-76.9885182 -12.0906886),416958386,0.005835600248472781
416660509,,,3,POINT (-76.989296 -12.0918163),391038491,0.006484140080237689
416766207,,,3,POINT (-76.9888454 -12.0921458),391038295,0.006870520948220127
416766224,,,3,POINT (-76.9905567 -12.091124),392152322,0.005353532592594294
416767485,,,4,POINT (-76.9871503 -12.0907883),416958386,0.005195395211142104
416767486,,,3,POINT (-76.98767599999999 -12.0904368),416958386,0.005142530950800731
416767491,,,4,POINT (-76.9902187 -12.0895084),392152323,0.005889891876764235
416767495,,,4,POINT (-76.99544640000001 -12.0897775),392152323,0.0006568760765844817
416767496,,,3,POINT (-76.9946899 -12.090922),392152322,0.0013130695716510562
416767497,,,3,POINT (-76.9947356 -12.0903372),392152323,0.0014437163883528256
416767498,,,3,POINT (-76.9938665 -12.0908093),392152322,0.002127039719892685
416951540,,,4,POINT (-76.9901624 -12.0877198),416958386,0.0054924465386548054
416951543,,,3,POINT (-76.9910028 -12.0865354),4357999837,0.005557594092761998
416951544,,,3,POINT (-76.99090889999999 -12.087151),392152324,0.005565122091204293
416951546,,,3,POINT (-76.9903178 -12.0864311),416958386,0.0054133272919664145
416951550,,,3,POINT (-76.98973530000001 -12.0863499),416958386,0.004827150952686362
416951552,,,3,POINT (-76.9896394 -12.0870273),416958386,0.004815128194552339
416952138,,,3,POINT (-76.9929921 -12.0887636),392152323,0.003293765389339954
416952142,,,3,POINT (-76.9955295 -12.0891097),392152324,0.0009341906122339069
416952153,,,3,POINT (-76.9958211 -12.0872149),4357999837,0.0006916270092996919
416952156,,,3,POINT (-76.99571570000001 -12.0878298),392152324,0.0009356544500984008
416952159,,,4,POINT (-76.99561 -12.0884855),392152324,0.0006855819498745359
416952163,,,3,POINT (-76.9953417 -12.0904264),392152323,0.0009450801659125521
416952168,,,3,POINT (-76.9952167 -12.0913551),392152322,0.0006887581941396346
416952170,,,3,POINT (-76.9949878 -12.0928451),391038491,0.0007168096121036705
416953744,,,3,POINT (-76.9931857 -12.0874719),392152324,0.003292694826427042
416953748,,,3,POINT (-76.9930961 -12.0881288),392152324,0.00322455064930772
416953771,,,4,POINT (-76.98843239999999 -12.0881183),416958386,0.004056329046061294
416953775,,,3,POINT (-76.98825600000001 -12.088182),416958386,0.003937671639435419
416953778,,,3,POINT (-76.98785030000001 -12.0883361),416958386,0.003691151733537913
416953782,,,4,POINT (-76.9866353 -12.0889681),416958386,0.003345903244267194
416953793,,,4,POINT (-76.9875426 -12.0879009),416958386,0.0031866132758714607
416953794,,,3,POINT (-76.98719319999999 -12.0874154),416958386,0.0026316891647657123
416953798,,,5,POINT (-76.9871411 -12.0867484),416958386,0.0023193160565108967
416953799,,,3,POINT (-76.9872366 -12.0860794),416958386,0.002321978557177532
416953806,,,3,POINT (-76.9886255 -12.0886586),416958386,0.004508231210791073
416953810,,,3,POINT (-76.98694639999999 -12.0894559),416958386,0.0039242756847550275
416953815,,,3,POINT (-76.98728970000001 -12.0899018),416958386,0.0044839397732350855
416958338,,,4,POINT (-76.9861149 -12.0892881),416958445,0.0033784632971257627
416958343,,,3,POINT (-76.98538259999999 -12.0881591),416958445,0.0020334170354353344
416958350,,,4,POINT (-76.98590040000001 -12.0879479),416958386,0.002095682430617694
416958370,,,4,POINT (-76.9855517 -12.0874469),416958386,0.0014912919097197113
416958377,,,3,POINT (-76.9851386 -12.0867152),416958386,0.0006560869606978612
416958386,,,3,POINT (-76.9849147 -12.0860985),416958386,0.0
416958404,,,3,POINT (-76.9892954 -12.0869847),416958386,0.004469438771254011
416958409,,,3,POINT (-76.9876545 -12.086807),416958386,0.0028299251385863226
416958418,,,3,POINT (-76.98659499999999 -12.0869827),416958386,0.0018987410908190732
416958441,,,3,POINT (-76.9846826 -12.0869617),416958445,0.0006465032095839989
416958445,,,3,POINT (-76.9843454 -12.0864101),416958445,0.0
416958463,,,3,POINT (-76.9863241 -12.0866444),416958386,0.0015114281888335308
416960527,,,1,POINT (-76.9842143 -12.0865041),416958445,0.00016131711005827915
416960534,,,3,POINT (-76.993865 -12.0869328),4357999837,0.0026679434664133275
416960536,,,3,POINT (-76.9828334 -12.0888697),315561710,0.0012891606959584481
416960537,,,3,POINT (-76.9814732 -12.0886926),416960537,0.0
416960544,,,3,POINT (-76.98267629999999 -12.0899333),315561713,0.0016015959665227411
416960549,,,3,POINT (-76.9825798 -12.0906414),315561713,0.0020093811236277523
416960550,,,3,POINT (-76.982429 -12.0916963),315561713,0.0028478166391104603
416960553,,,3,POINT (-76.9835507 -12.0900592),315561713,0.002433581757404847
416960554,,,3,POINT (-76.9835078 -12.0903948),315561713,0.0025514217095548614
416960555,,,3,POINT (-76.9834542 -12.0907568),315561713,0.0027145601227419993
416960558,,,4,POINT (-76.9843844 -12.0905163),315561713,0.0033820111309650776
416965913,,,3,POINT (-76.983363 -12.0927343),315561713,0.004191632714108711
416965919,,,3,POINT (-76.9831377 -12.0929756),4459619573,0.0039331647740758
416965924,,,3,POINT (-76.9826711 -12.0934119),4459619573,0.0032948591062521393
416965934,,,3,POINT (-76.9821238 -12.093946),4459619573,0.0025322127418536326
416965970,,,4,POINT (-76.98126360000001 -12.0944125),4459619573,0.001582749064135687
416965982,,,3,POINT (-76.983186 -12.0926294),315561713,0.004015308458887069
416966018,,,3,POINT (-76.9821828 -12.0935736),4459619573,0.0028256124663586326
416966029,,,3,POINT (-76.9820582 -12.0887688),416960537,0.0005899418954449555
416966033,,,3,POINT (-76.9816579 -12.0915992),315561713,0.0025504438535280225
416966042,,,3,POINT (-76.9810882 -12.0956682),4459619573,0.0009256132291701927
416966080,,,3,POINT (-76.9854814 -12.096088),4459619573,0.005338563627984399
416966084,,,3,POINT (-76.98567660000001 -12.0954823),4459619573,0.005507694461398545
416966087,,,3,POINT (-76.98559590000001 -12.0944395),4459619573,0.0055401893298098435
416966089,,,4,POINT (-76.98570479999999 -12.0928729),315561713,0.005798622599370644
416966095,,,3,POINT (-76.985748 -12.0923109),315561713,0.005481409049687355
416966142,,,4,POINT (-76.98575080000001 -12.0944475),4459619573,0.005690432313992078
416966165,,,3,POINT (-76.9848258 -12.0954238),4459619573,0.004658279108213277
416966177,,,3,POINT (-76.98357180000001 -12.0953118),4459619573,0.0034111593703737633
416966183,,,3,POINT (-76.98292619999999 -12.0952199),4459619573,0.0027772246362152545
416966189,,,3,POINT (-76.98238720000001 -12.0951575),4459619573,0.0022533350394580336
416966212,,,4,POINT (-76.98347889999999 -12.0959905),4459619573,0.0033378875969693224
416966234,,,3,POINT (-76.9850071 -12.0928275),315561713,0.005259177867312201
416966263,,,4,POINT (-76.98320339999999 -12.0939995),4459619573,0.0034100087331257367
416981210,,,3,POINT (-76.9849605 -12.0933034),4459619573,0.0052942701574487236
416981215,,,3,POINT (-76.9849349 -12.0937841),4459619573,0.005084286995247494
416981475,,,3,POINT (-76.9844895 -12.0937519),4459619573,0.004681709265856261
416981481,,,3,POINT (-76.9836688 -12.0944968),4459619573,0.0036562161930152807
416981541,,,3,POINT (-76.9857928 -12.0916788),315561713,0.005171725895673519
416981562,,,3,POINT (-76.9850852 -12.0921076),315561713,0.004832029273503669
417247858,,,3,POINT (-76.9865322 -12.0931545),315561713,0.006616173792305211
417247859,,,3,POINT (-76.9869446 -12.0931709),315561713,0.006954942602926633
417247861,,,3,POINT (-76.9864958 -12.0936417),4459619573,0.006609709851429056
417247863,,,3,POINT (-76.9864797 -12.0940613),4459619573,0.0064849296935373365
417247867,,,3,POINT (-76.98643680000001 -12.0944862),4459619573,0.006358064860487041
417247881,,,3,POINT (-76.98678959999999 -12.0939972),4459619573,0.006801265856441927
417247888,,,3,POINT (-76.9873477 -12.0948725),4459619573,0.007210776646804231
417247889,,,3,POINT (-76.98786680000001 -12.0963304),391036721,0.006682489973804731
417248068,,,3,POINT (-76.9933891 -12.0950528),392152320,0.0019406785462763388
417248074,,,4,POINT (-76.99137210000001 -12.0961805),417249925,0.0038810259275012665
417248084,,,3,POINT (-76.99487499999999 -12.0938778),392152321,0.0006590123671128871
417248086,,,3,POINT (-76.99633420000001 -12.0938096),392152321,0.0008080460011734169
417248087,,,4,POINT (-76.99691989999999 -12.0938337),392152321,0.0013942383870727622
417248089,,,3,POINT (-76.9974768 -12.0939303),392152321,0.001955891144723512
417248090,,,3,POINT (-76.9984477 -12.0943289),392152321,0.0029721443437365175
417248092,,,3,POINT (-76.98983250000001 -12.0971561),391036721,0.004882799427583024
417248093,,,3,POINT (-76.9902294 -12.0970302),417249925,0.004804146826434264
417248095,,,3,POINT (-76.9908088 -12.096983),417249925,0.004234492565823085
417248098,,,4,POINT (-76.9916403 -12.0966998),417249925,0.0034698120813645063
417248105,,,3,POINT (-76.9947731 -12.094502),392152321,0.0010437151766622193
417248106,,,4,POINT (-76.99463900000001 -12.0954461),392152320,0.0006362867906739825
417248107,,turning_circle,3,POINT (-76.99455810000001 -12.0962221),392152320,0.000989587009810767
417248114,,,3,POINT (-76.9924266 -12.0973702),417249925,0.00258528143341862
417248117,,,3,POINT (-76.9918924 -12.0971981),417249925,0.0031327437973764564
417248118,,,3,POINT (-76.99108219999999 -12.0956707),392152320,0.0041892342068705546
417248119,,,3,POINT (-76.9924292 -12.0981702),392152318,0.0024821529566062066
417248130,,,3,POINT (-76.9962483 -12.0954986),392152320,0.0009797361379565257
417248131,,,3,POINT (-76.9968277 -12.0952521),392152320,0.0015837719185554388
417248132,,,4,POINT (-76.9973748 -12.0950318),392152320,0.0021646375608934732
417248133,,,3,POINT (-76.99840349999999 -12.0946122),392152321,0.002994779045268026
417249890,,,3,POINT (-76.98983250000001 -12.0977541),391036721,0.004367145824220131
417249892,,,3,POINT (-76.98979749999999 -12.0988528),391036721,0.003512478469692626
417249895,,,3,POINT (-76.98978030000001 -12.0995369),391036721,0.0030566668202459007
417249897,,,3,POINT (-76.9902306 -12.099162),391036721,0.0029939910237018934
417249899,,,3,POINT (-76.9909684 -12.0986317),391036721,0.0030573933243880354
417249900,,,4,POINT (-76.9915075 -12.0983489),391036721,0.0031643642852894074
417249902,,,3,POINT (-76.9920482 -12.0981752),392152318,0.0028490072832500777
417249907,,,3,POINT (-76.990664 -12.0973554),417249925,0.004346150730246304
417249908,,,3,POINT (-76.9919245 -12.0987823),391036721,0.0026721736189863525
417249909,,,3,POINT (-76.9920104 -12.0988556),391036721,0.002592498842816015
417249912,,,3,POINT (-76.99337300000001 -12.0988608),392152318,0.0014413037778307062
417249913,,,4,POINT (-76.9956067 -12.0988612),392152318,0.0007924086382614875
417249914,,,3,POINT (-76.9962251 -12.098857),392152318,0.001410800088604363
417249915,,,4,POINT (-76.99683779999999 -12.0988509),392152318,0.00202351076349276
417249916,,,3,POINT (-76.9984638 -12.0988661),419481936,0.003442051488577894
417249917,,,4,POINT (-76.9987308 -12.0988254),419481936,0.0031920542601856206
417249921,,,2,POINT (-76.9933544 -12.0981804),392152318,0.0016092769867241013
417249924,,,2,POINT (-76.9943547 -12.0975443),417249925,0.0006514012972000303
417249925,,,4,POINT (-76.9950061 -12.097543),417249925,0.0
417250723,,,4,POINT (-76.9905835 -12.0996056),391036721,0.002427509876399586
417250726,,,3,POINT (-76.9888184 -12.1005892),392148615,0.002676602809532852
417250727,,,4,POINT (-76.9909899 -12.10007),391036721,0.001810416051631704
417250728,,,4,POINT (-76.9913476 -12.1004767),391036721,0.0012688461924180215
417250729,,,4,POINT (-76.99177090000001 -12.1009364),391036721,0.0006448935416016728
417250731,,,3,POINT (-76.99260049999999 -12.1018507),391036721,0.0005929965345520164
417250734,,,4,POINT (-76.99368990000001 -12.1021156),392152314,0.0006414874121881011
417250735,,,3,POINT (-76.99006989999999 -12.1008091),391036716,0.0020678612429282585
417250738,,,4,POINT (-76.99234300000001 -12.0992424),391036721,0.00220761263132892
417250743,,,4,POINT (-76.992684 -12.0996726),391036721,0.0018437811285488973
417250745,,,4,POINT (-76.9929319 -12.1002488),391036721,0.001416876917730617
417250746,,,3,POINT (-76.99029590000001 -12.1013658),391036716,0.0014950957996062257
417250747,,,2,POINT (-76.9905728 -12.1019398),391036716,0.0009521001733008023
417250755,,,3,POINT (-76.99474960000001 -12.0993132),392152318,0.00046027011634398884
417250763,,,3,POINT (-76.9892607 -12.100388),391036716,0.002693937714570484
417250831,,,3,POINT (-76.9962135 -12.0998846),392152315,0.0017166719022504754
417250832,,,3,POINT (-76.9968325 -12.0993264),392152318,0.002071955223932339
417250833,,,4,POINT (-76.99680909999999 -12.0998976),392152318,0.0022496744319940097
417250834,,,4,POINT (-76.9967595 -12.1011293),391036734,0.002277547562620748
417250835,,,4,POINT (-76.9967467 -12.1017341),392152314,0.0024672304574150225
417250836,,,4,POINT (-76.9967377 -12.102234),392152314,0.002412863630620084
417250837,,,4,POINT (-76.9967231 -12.1028104),392152314,0.002473116224516859
417250838,,,4,POINT (-76.9967195 -12.1033938),392152312,0.002611250836288797
417250840,,,3,POINT (-76.9966326 -12.1044089),392152312,0.0028182453495071984
417250841,,,4,POINT (-76.9965509 -12.1049594),392152312,0.00304154742360571
417250842,,,4,POINT (-76.9964542 -12.1055425),392152310,0.0032133659190975296
417250843,,,3,POINT (-76.9963418 -12.1061087),392152310,0.003371141707193773
417250845,,,3,POINT (-76.99820920000001 -12.0994651),392152318,0.0034488438309126773
417250847,,,3,POINT (-76.9980221 -12.1000425),392152318,0.003419679201327671
417250848,,,3,POINT (-76.9986414 -12.100148),391036814,0.0030755901238642574
417250853,,,3,POINT (-76.9985471 -12.0990264),419481936,0.003328405295336182
417251118,,,3,POINT (-76.9920158 -12.1023699),391036721,0.0009393924100175109
417251119,,,3,POINT (-76.9915601 -12.1027528),391036716,0.0012345069177655485
417251120,,,3,POINT (-76.99108699999999 -12.1030961),391036716,0.0007925290215473643
417251124,,,4,POINT (-76.9929546 -12.1040379),392152310,0.0005995457697247818
417251126,,,4,POINT (-76.9941036 -12.1047579),392152310,0.0007579331962667528
417251128,,,3,POINT (-76.9943815 -12.1051603),392152310,0.0012272918642302194
417251133,,,3,POINT (-76.9946068 -12.1056849),392152310,0.0017639265432552711
417251134,,,3,POINT (-76.9948268 -12.1062093),392152310,0.002313761173932261
417251135,,,4,POINT (-76.99505739999999 -12.1067548),392149142,0.0028823896561585025
417251136,,,4,POINT (-76.9951164 -12.1068912),4808012582,0.0029334270606192875
417251137,,,3,POINT (-76.9961227 -12.1091996),4351664989,0.0023854758372284664
417251141,,,3,POINT (-76.9925952 -12.1045572),392152310,0.0009127639015677427
417251145,,,3,POINT (-76.99223569999999 -12.1051131),392149142,0.0014268698504056397
417251152,,,3,POINT (-76.9938339 -12.1006577),391036734,0.0007268688602466688
417251154,,,4,POINT (-76.99487499999999 -12.1033559),392152312,0.0007867014236667576
417251156,,,3,POINT (-76.9954812 -12.1034084),392152312,0.0013878936342592793
417251157,,,3,POINT (-76.9974112 -12.1034006),392152312,0.0033006851561537646
417251158,,,4,POINT (-76.99803470000001 -12.1033863),417251165,0.0032670911251430927
417251159,,,4,POINT (-76.99863550000001 -12.103377),417251165,0.002666834874900625
417251161,,,3,POINT (-76.99996590000001 -12.103377),417251165,0.001342131711119198
417251162,,,4,POINT (-77.0006101 -12.1032778),417251165,0.0006906501357422226
417251165,,,4,POINT (-77.0012966 -12.1032022),417251165,0.0
417251166,,,3,POINT (-76.9952827 -12.1011163),391036734,0.0009164930223469625
417251167,,,3,POINT (-76.99521300000001 -12.1016985),392152314,0.001022740807832543
417251168,,,3,POINT (-76.9951433 -12.1022387),392152314,0.0008189570989901902
417251169,,,3,POINT (-76.99505739999999 -12.1028157),392152314,0.0009530298001565697
417251171,,,3,POINT (-76.9937573 -12.1052161),392152310,0.0009300458698361518
417251172,,,3,POINT (-76.9935842 -12.1054716),392152310,0.0011477406065829475
417251177,,,3,POINT (-76.99285260000001 -12.1070643),392149142,0.000850981985708643
417251179,,,4,POINT (-76.9930584 -12.1076039),4808012581,0.0007610562462686537
417251180,,,4,POINT (-76.9931114 -12.1077432),4808012582,0.0007554541150840492
417251183,,,3,POINT (-76.9933384 -12.1082362),4808012582,0.0009621037989679959
417251184,,,3,POINT (-76.9935412 -12.1087008),392152706,0.0007602788764639394
417251185,,,4,POINT (-76.9937504 -12.1091803),392152706,0.0005529098479815552
417251186,,,3,POINT (-76.9942803 -12.110419),392151795,0.0007793573057328476
417251188,,,3,POINT (-76.9945737 -12.1109217),392151795,0.0006284340697335064
417251189,,,3,POINT (-76.9942982 -12.1064984),392149142,0.0021154896289013957
417251190,,,3,POINT (-76.9938671 -12.1054968),392152310,0.0012309170768174205
417251192,,,4,POINT (-76.9945049 -12.1069752),4808012581,0.0023378794857632284
417251193,,,4,POINT (-76.9945424 -12.1071063),4808012582,0.0023208429955465727
417251194,,,3,POINT (-76.99460139999999 -12.107678),392152706,0.0021933881849729117
417251195,,,3,POINT (-76.9950145 -12.1086378),392152706,0.0019284998625831128
417251198,,,3,POINT (-76.99466049999999 -12.1099491),3627448184,0.0013265269729655315
417251199,,,3,POINT (-76.99488580000001 -12.1049715),392152310,0.0015467900471677705
417251203,,,3,POINT (-76.9971288 -12.1050134),392152312,0.003548695098205974
417251204,,,4,POINT (-76.9977074 -12.1050554),3630203630,0.0032948159903146757
417251205,,,4,POINT (-76.99835880000001 -12.1051096),417251208,0.0026458408209880523
417251206,,,3,POINT (-76.9997201 -12.1051847),417251208,0.0012828233276664656
417251207,,,3,POINT (-77.0003306 -12.1052023),417251208,0.000672093326861407
417251208,,,4,POINT (-77.00100260000001 -12.1052135),417251208,0.0
417251217,,,3,POINT (-76.99761890000001 -12.1056463),3630203630,0.0033016748128740013
417251575,,,3,POINT (-76.9975397 -12.1062073),417252212,0.003284951708932215
417251640,,,3,POINT (-76.9952988 -12.1043486),392152312,0.001694917301821692
417251650,,,3,POINT (-76.99501189999999 -12.1043881),392152310,0.0015341503707213039
417251664,,,3,POINT (-76.9951915 -12.1040798),392152312,0.0014311892013357925
417251728,,,3,POINT (-76.99812900000001 -12.1028016),417251165,0.0031928310509617376
417251733,,,4,POINT (-76.99823720000001 -12.1022283),417251165,0.00321067120241038
417251739,,,4,POINT (-76.9988501 -12.1022283),417251778,0.0026312034736956855
417251746,,,3,POINT (-76.9994509 -12.1022283),417251778,0.0020332431728614327
417251765,,,4,POINT (-77.0007706 -12.1020335),417251778,0.000701733033283169
417251778,,,4,POINT (-77.0014717 -12.1020037),417251778,0.0
417251793,,,3,POINT (-76.9983216 -12.1017759),417251778,0.0031583259568946304
417251806,,,3,POINT (-76.9984034 -12.101317),417251778,0.0031442044748983037
417252101,,,3,POINT (-76.9974607 -12.1067863),417252135,0.003281712737267658
417252102,,,3,POINT (-76.9970367 -12.1080249),1273491228,0.0035527182621193196
417252104,,,3,POINT (-76.9975407 -12.107574),417252135,0.003222034959457445
417252106,,,4,POINT (-76.99802699999999 -12.1069678),417252135,0.0027036755075298276
417252107,,,4,POINT (-76.9980456 -12.1068219),417252135,0.0026961567498930343
417252109,,,3,POINT (-76.9982583 -12.1056741),3630203630,0.0026616745349475183
417252110,,,3,POINT (-76.99845310000001 -12.1044994),417251208,0.00264761950816255
417252111,,,3,POINT (-76.99875350000001 -12.1028262),417251165,0.002570745730324907
417252124,,,3,POINT (-76.9996601 -12.1068912),417252135,0.0010874008092660993
417252135,,,3,POINT (-77.0007275 -12.1070988),417252135,0.0
417252136,,,4,POINT (-76.9995407 -12.107035),417252135,0.0011885136431687249
417252139,,,3,POINT (-76.9958628 -12.1067957),392152310,0.003430607556976996
417252190,,,3,POINT (-76.9997888 -12.1046201),417251208,0.0013510862296703305
417252191,,,3,POINT (-76.9995796 -12.1016041),417251778,0.0019338362314244109
417252192,,,3,POINT (-76.9996988 -12.1009932),391036770,0.001906849569309661
417252195,,,3,POINT (-77.00083069999999 -12.1016005),417251778,0.0007572656337121479
417252196,,,3,POINT (-77.0006607 -12.1028251),417251165,0.0007393059042151744
417252212,,,3,POINT (-77.00080440000001 -12.1065715),417252212,0.0
417252214,,,3,POINT (-76.99968149999999 -12.1065031),417252212,0.0011249813198576917
417252565,,,3,POINT (-76.9994421 -12.1081908),4353006215,0.0013715798554999094
417252566,,,3,POINT (-76.99936959999999 -12.1093153),4351533389,0.0010323943287352051
417252568,,,3,POINT (-76.99928389999999 -12.1105482),4351514723,0.001061614454498141
417252569,,,3,POINT (-76.99922909999999 -12.1114957),4351514723,0.00017511533341901263
417252570,,,3,POINT (-76.9983699 -12.1104886),1841059656,0.0011078301404102557
417252571,,,3,POINT (-76.99745 -12.1104314),4351657400,0.0012642499792373232
417252572,,,3,POINT (-76.9965373 -12.1103692),1273491228,0.0011863140393682187
417252574,,,3,POINT (-76.9965914 -12.108633),1273491228,0.0029199166512085023
417252576,,,3,POINT (-76.9949627 -12.110489),392151795,0.001175105054878685
417252577,,,3,POINT (-76.9946439 -12.1108447),392151795,0.0007225941737915861
417252579,,,3,POINT (-76.9948375 -12.1108833),392151795,0.000890884111431744
417252581,,,3,POINT (-76.99853040000001 -12.1081279),4351533389,0.0022402441049946212
417252582,,,3,POINT (-76.99760620000001 -12.1080642),4351533389,0.003080837548450811
417252591,,,3,POINT (-76.99592850000001 -12.107337),392152706,0.00338646827831357
417252592,,,3,POINT (-76.9962632 -12.1081174),392152706,0.0032812466914274845
417252594,,,3,POINT (-76.9967966 -12.1074027),417252135,0.003942629835528893
417252704,,,3,POINT (-76.994809 -12.1081605),392152706,0.001997222796787318
417252705,,,3,POINT (-76.9942152 -12.108984),392152706,0.0010574501643089913
419481861,,,4,POINT (-77.0024837 -12.095172),419481861,0.0
419481862,,,3,POINT (-77.00179230000001 -12.095116),419481861,0.0006936641550428397
419481865,,,4,POINT (-77.0000409 -12.094826),419481861,0.002467182165950978
419481866,,,3,POINT (-76.99939190000001 -12.0946751),419481861,0.0031314751875044194
419481867,,,4,POINT (-76.9990932 -12.0945669),419481861,0.0034440726269873954
419481869,,,3,POINT (-77.0000168 -12.0960494),419481873,0.0023165757229236905
419481871,,,4,POINT (-77.0016285 -12.0962705),419481873,0.0006898016091708003
419481873,,,4,POINT (-77.00231100000001 -12.0963706),419481873,0.0
419481874,,,3,POINT (-77.0017079 -12.0957112),419481873,0.0008936095176349104
419481875,,,3,POINT (-77.0000088 -12.0954776),419481873,0.002469326596465354
419481876,,,3,POINT (-77.0015494 -12.0968284),419481873,0.0008886030609928436
419481877,,,3,POINT (-77.0014789 -12.0973251),419481893,0.0008343894654174978
419481879,,,4,POINT (-77.0014019 -12.0978677),419481893,0.0006702597854477507
419481882,,,3,POINT (-77.0010917 -12.1000544),419481936,0.0008478561021743755
419481883,,,3,POINT (-77.0010073 -12.100649),391036814,0.0006572638130928021
419481884,,,4,POINT (-77.0000292 -12.0966342),419481873,0.002296975446108748
419481885,,,4,POINT (-77.0000275 -12.0978379),419481893,0.002044494524320753
419481886,,,3,POINT (-77.0000383 -12.0983311),419481893,0.0020747810920635655
419481888,,,4,POINT (-77.0000517 -12.0985828),419481936,0.0020529398554255
419481889,,,3,POINT (-77.0005884 -12.0967027),419481873,0.0017543207147004119
419481892,,,3,POINT (-77.0005881 -12.0973974),419481893,0.0015697331779582705
419481893,,,4,POINT (-77.0020706 -12.0979134),419481893,0.0
419481899,,,3,POINT (-77.00022869999999 -12.0984517),419481893,0.0019189482796597203
419481900,,,3,POINT (-76.99911830000001 -12.0993015),419481936,0.002722350664400757
419481930,,,3,POINT (-76.9997674 -12.0995533),419481936,0.0020553821372226748
419481932,,,3,POINT (-76.9994938 -12.099742),419481936,0.0023308397285132735
419481936,,,4,POINT (-77.0018216 -12.099623),419481936,0.0
419481941,,,3,POINT (-76.9998796 -12.0998226),419481936,0.001952230560153892
419481943,,,3,POINT (-77.000277 -12.1005026),391036814,0.0014020930960549297
419482625,,,4,POINT (-76.9993085 -12.0929233),485618714,0.003463572505382354
419482629,,,1,POINT (-76.9968451 -12.0982918),417249925,0.0019856037973409357
419482962,,,4,POINT (-77.0115247 -12.102064),5577540442,0.002410808016002738
419482966,,,3,POINT (-77.0111337 -12.1006144),1666723093,0.0021836844025656713
419482970,,,3,POINT (-77.0112469 -12.0988597),1666723093,0.0007679141879176727
419482971,,,4,POINT (-77.0112311 -12.0987087),1666723093,0.0007456893991500675
419482972,,,3,POINT (-77.0112043 -12.0985251),316627688,0.000752190786969153
419482976,,,3,POINT (-77.0105928 -12.0968782),485612481,0.0007236427848021043
419483012,,,3,POINT (-77.0105836 -12.0986055),316627688,0.0013779967235082113
457800072,,,2,POINT (-77.0097998 -12.110256),263928374,0.002175774482799064
457800516,,,3,POINT (-77.0099015 -12.10933),263928374,0.0031069646940379884
471579747,,,3,POINT (-76.98510880000001 -12.0830054),471579747,0.0
471579766,,,3,POINT (-76.98843290000001 -12.0858764),416958386,0.0035252034905824017
471579768,,,3,POINT (-76.9866634 -12.0853364),416958386,0.0019075502876668194
471581808,,,4,POINT (-77.003643 -12.0883076),471581808,0.0
471581900,,,3,POINT (-77.00677229999999 -12.0883488),392154175,0.0008142789325629963
471581977,,,3,POINT (-77.00353130000001 -12.0877823),471581977,0.0
471582053,5,motorway_junction,3,POINT (-77.0039223 -12.0880751),263108188,0.0002717967807023097
471603983,,,3,POINT (-77.00981229999999 -12.0887636),392154175,0.002253928911911282
471608390,,traffic_signals,4,POINT (-76.9966289 -12.0873246),4357999837,0.0001235887130862078
473948711,,,3,POINT (-77.00828629999999 -12.1116636),4348953340,0.0006669680951887754
473948719,,,3,POINT (-77.0083611 -12.1106907),4348953340,0.0016427393006815038
473948724,,,3,POINT (-77.0084408 -12.1096529),4348953340,0.002683595159482887
473948731,,,3,POINT (-77.00847659999999 -12.1091876),4348953340,0.00315027034554129
