osmid,geometry,NN,NN_dist,bank_distance,bank_dist,casino_distance,casino_dist,courthouse_distance,courthouse_dist,hospital_distance,hospital_dist,marketplace_distance,marketplace_dist,police_distance,police_dist,school_distance,school_dist,university_distance,university_dist,distrito
273353471,POINT (-77.1194946 -11.8287714),273353471,0.0,,0.019263282187882917,,0.056799107194290724,,0.11155817351178356,0.0,0.0004851098468554637,1703.457,0.0012696513746605677,1604.72,0.0019718104972426052,,0.002351487914067232,,0.12200733854506625,VENTANILLA
306532876,POINT (-77.1294111 -11.9249546),1617054254,0.0006158245935371103,,0.0420104127682684,,0.05846342447633158,,0.09530762660422253,,0.03776767249200294,,0.033881448087697434,,0.037477649776081055,,0.03375131397214458,,0.06589686959116517,VENTANILLA
306532878,POINT (-77.1289258 -11.9212622),1617054227,0.0006205451232577304,,0.04148593734664886,,0.0589050056339774,,0.0970791065241373,,0.03540476597145178,,0.03430055859357882,,0.038194464681105295,,0.034335374326375345,,0.06691849305066412,VENTANILLA
306532880,POINT (-77.12874600000001 -11.9188782),1617054219,0.0008958937269516989,,0.04116424846938551,,0.059646736102773164,,0.09927809562453632,,0.03191800063179141,,0.0351455686445639,,0.03934628320123014,,0.03536721077137968,,0.06830605975505193,VENTANILLA
306532920,POINT (-77.1265002 -11.8767238),306532920,0.0,,0.051896876400699565,,0.051180053366686136,,0.10569811164489752,,0.004392474760697213,,0.04134082651374795,,0.031710318683987625,,0.034774491876662414,,0.08919630242552477,VENTANILLA
306533339,POINT (-77.12351200000001 -11.8495617),1768569603,0.0025452048129814228,,0.03867514410522617,,0.04786997214936282,,0.10545905833983746,,0.020936085061268057,,0.022205179423948708,,0.010455163654863065,45.627,0.01553856290813201,,0.10439106270458408,VENTANILLA
306533340,POINT (-77.1239602 -11.8495295),6023368552,0.002413551692006566,,0.034933006564709275,,0.05262081937162369,,0.1101674000334322,,0.021222647398216242,,0.02237242733950604,,0.013935325036038334,,0.017451089674288666,,0.10918641359480744,VENTANILLA
306533341,POINT (-77.1244331 -11.8494506),6023368552,0.0019389559690648468,,0.034933006564709275,,0.05262081937162369,,0.1101674000334322,,0.021222647398216242,,0.02237242733950604,,0.013935325036038334,,0.017451089674288666,,0.10918641359480744,VENTANILLA
306533342,POINT (-77.1248145 -11.8494073),6023368552,0.0015656912850211787,,0.034933006564709275,,0.05262081937162369,,0.1101674000334322,,0.021222647398216242,,0.02237242733950604,,0.013935325036038334,,0.017451089674288666,,0.10918641359480744,VENTANILLA
306533344,POINT (-77.12540799999999 -11.8493707),6023368552,0.0010168359602245418,,0.034933006564709275,,0.05262081937162369,,0.1101674000334322,,0.021222647398216242,,0.02237242733950604,,0.013935325036038334,,0.017451089674288666,,0.10918641359480744,VENTANILLA
306533345,POINT (-77.12591980000001 -11.8494392),6023368552,0.0007005489989962259,,0.034933006564709275,,0.05262081937162369,,0.1101674000334322,,0.021222647398216242,,0.02237242733950604,,0.013935325036038334,,0.017451089674288666,,0.10918641359480744,VENTANILLA
