osmid,geometry,NN,NN_dist,bank_distance,bank_dist,casino_distance,casino_dist,courthouse_distance,courthouse_dist,hospital_distance,hospital_dist,marketplace_distance,marketplace_dist,police_distance,police_dist,school_distance,school_dist,university_distance,university_dist,distrito
1305701328,POINT (-77.08293190000001 -11.959698),1305700979,0.002385527071741314,,0.006709289396047986,,0.004416818624306293,,0.03534127140505197,,0.009629110657961036,,0.001040587139139979,,0.009646414211497369,,0.0019493722066278487,,0.014989368776756388,LOS_OLIVOS
1305701331,POINT (-77.0838658 -11.9567281),1305700969,0.0019018676005448864,,0.009203937514568071,,0.011411905482434695,,0.04198506146672057,,0.01676067057784881,,0.004382938208161799,,0.016873085788907078,,0.0008462457027865406,,0.014118724915420263,LOS_OLIVOS
1305701333,POINT (-77.0863228 -11.973507),3737948910,0.0010697168830954655,,0.004712954666998517,,0.008217661604737024,,0.0317087299698386,,0.010546930209260844,323.25300000000004,0.002579952455867281,,0.009848241467874871,304.3910000000001,0.0029485535436909525,,0.02275202921964857,LOS_OLIVOS
1305701340,POINT (-77.0846574 -11.9550592),1305701979,0.0001415883116649566,,0.009617042428136177,,0.011364260870377705,,0.04223622135457926,,0.01691261685652639,,0.004097424388997787,,0.01700384014655812,,0.0012461300472876929,,0.014643315152299425,LOS_OLIVOS
1305701342,POINT (-77.0821454 -11.9672153),1305701584,0.0016798689621525498,,0.007071405211072258,,0.0027388202204576984,,0.03076062511470106,509.69599999999997,0.005568115446736055,,0.0059406208484736244,509.69599999999997,0.005102032232342464,0.0,0.0009413489044975287,,0.017641539089669315,LOS_OLIVOS
1305701348,POINT (-77.085131 -11.9517332),1379749309,0.0013167745023425716,,0.007895133024845943,,0.013481869253556192,,0.04377392189989603,,0.01873577973006836,,0.0030535189162895944,,0.018871668368473843,,0.002068992162873162,,0.014120671720546329,LOS_OLIVOS
1305701351,POINT (-77.0812044 -11.9649432),1305383704,0.0026094431455763816,,0.004837201766523542,,0.005247150111245689,,0.03350990509970992,,0.008184233175951258,196.00900000000001,0.0015344825193051778,,0.008354712455252074,0.0,0.0006375034133596902,,0.012811127433563269,LOS_OLIVOS
1305701354,POINT (-77.0827817 -11.9554569),1305701977,0.0008176004036210131,,0.006898812588803482,,0.01057577950696764,,0.03996098348438496,,0.01508105819814364,,0.005916911322258157,,0.015265284805722116,0.0,0.0009190205492838652,,0.012277013757756436,LOS_OLIVOS
1305701357,POINT (-77.0808431 -11.9712029),273427535,0.0013521484866638352,,0.006516013144831952,,0.005192356217552167,,0.028074368927728667,204.789,0.002872193156571618,,0.007889256940343916,204.789,0.002332668311171679,0.0,0.0016156746996949887,,0.016198590087858802,LOS_OLIVOS
1305701358,POINT (-77.08337830000001 -11.9742934),4366814218,0.0012842158852859374,,0.0008385750317557275,,0.00910802353148132,,0.02673664663955817,,0.006917110024249789,,0.0021895594251884684,,0.006492325667262371,0.0,0.001644904647694833,,0.017949184107860856,LOS_OLIVOS
