osmid,street_count,highway,ref,geometry,NN,NN_dist
1273491122,3,,,POINT (-76.96255119999999 -12.1746209),1836158982,0.0002589137501167262
1273491127,3,,,POINT (-76.96309890000001 -12.1786554),1723586057,0.0007987653535377246
1273491287,3,,,POINT (-76.97935440000001 -12.1516497),1273585942,0.0004194672096844249
1273493787,3,,,POINT (-76.96673440000001 -12.1552951),6986230245,0.0006472357607477198
1273494109,4,,,POINT (-76.9637731 -12.150563),1273863533,0.0026999415697427686
1273494279,3,,,POINT (-76.96648140000001 -12.1767337),1573382898,0.0008683413384128749
1273497051,3,,,POINT (-76.95665940000001 -12.1722604),4283165299,0.0006860610031072381
1273497125,3,,,POINT (-76.9615855 -12.1614819),1727274204,0.0020221668625490853
1273497196,3,,,POINT (-76.9576423 -12.1698818),1273977370,0.00086826713055072
1273498161,3,,,POINT (-76.9760876 -12.1530788),1412832165,0.000585070876046384
1273498458,3,,,POINT (-76.9652241 -12.1644966),1573382772,0.0030806000860287754
1273498519,3,,,POINT (-76.9756079 -12.1659546),1273855272,9.017993125097417e-05
1273498736,3,,,POINT (-76.9647172 -12.1551175),6986230249,0.002453180965601754
1273499181,4,,,POINT (-76.96004360000001 -12.1327956),1273499181,0.0
1273499260,4,,,POINT (-76.9552145 -12.1835602),1723583931,0.0004786044818024992
1273500276,3,,,POINT (-76.95727909999999 -12.1710192),1273500276,0.0
1273501358,4,,,POINT (-76.9673786 -12.1471768),1795359953,0.0005185073287773607
1273501565,4,,,POINT (-76.9607876 -12.1782925),1273501565,0.0
1273501963,3,,,POINT (-76.9571529 -12.1715314),1753032250,0.0003705385944798599
1273502348,3,,,POINT (-76.97632590000001 -12.1679587),1836968850,0.0016776841925675097
1273502713,4,,,POINT (-76.9709864 -12.1699113),317338829,0.0026669625887890277
1273503131,4,,,POINT (-76.96387009999999 -12.1324611),1273758211,0.0004639688890388743
1273503176,4,,,POINT (-76.9626762 -12.135218),1273503176,0.0
1273504365,4,,,POINT (-76.9673155 -12.1536654),6986230245,0.0021017632335728503
1273504777,3,,,POINT (-76.96854639999999 -12.1545638),6986230241,0.0007738649623815576
1273505759,3,,,POINT (-76.981365 -12.1545149),1738600361,0.0018748106731066787
1273506371,4,,,POINT (-76.970073 -12.1556283),8742738140,0.0010127162090138098
1273506435,4,,,POINT (-76.96659889999999 -12.1629675),1573127196,0.002243384650479443
1273506459,4,,,POINT (-76.9723443 -12.1439868),1273506459,0.0
1273507006,3,,,POINT (-76.9635899 -12.1581414),6986230249,0.0007753279628645293
1273507029,3,,,POINT (-76.9666757 -12.1340186),1273738935,0.0005792956499044307
1273508345,4,,,POINT (-76.962559 -12.17547),1836159007,8.350053892276195e-05
1273508395,3,,,POINT (-76.98205160000001 -12.1600941),3664648814,0.0004275130056461761
1273508658,3,,,POINT (-76.9769747 -12.1690807),1273792523,0.0007100879522990482
1273508669,3,,,POINT (-76.98361250000001 -12.1612255),1753910690,0.0005606841980997779
1273508733,3,,,POINT (-76.9569359 -12.1703272),1273500276,0.0007724313820615775
1273510288,4,,,POINT (-76.95940229999999 -12.1276131),1273510288,0.0
1273510967,3,,,POINT (-76.96572759999999 -12.1333688),4397956085,0.001003073756007168
1273511119,3,,,POINT (-76.9688596 -12.1521672),472559136,0.0022690418264130537
1273511675,3,,,POINT (-76.9694349 -12.1364132),1273684563,0.002008232220137445
1273511684,3,,,POINT (-76.96971379999999 -12.1662793),310955637,0.0016458606137800794
1273512307,4,,,POINT (-76.9586795 -12.1328993),4203543818,0.000481692194253551
1273515991,3,,,POINT (-76.953529 -12.1813941),1273558988,0.0022510309149374186
1273516085,3,,,POINT (-76.96257060000001 -12.1764192),1753089213,0.00012135246186802036
1273516946,4,,,POINT (-76.9622944 -12.1492126),1273863533,0.004507767847835212
1273517183,3,,,POINT (-76.9699103 -12.1786545),5502182039,0.0037332813890666944
1273517405,3,,,POINT (-76.96041630000001 -12.1710576),1727287681,0.001373323286773181
1273517648,3,,,POINT (-76.97954590000001 -12.1666787),4289567096,0.0011980028589273965
1273518430,3,,,POINT (-76.9625889 -12.1768986),1766535001,0.0001801631482839716
1273519362,3,,,POINT (-76.981392 -12.1773758),1273625273,0.0014265804323627034
1273520393,4,,,POINT (-76.9609658 -12.1882548),1711792177,0.0018698299227485407
1273520608,4,,,POINT (-76.9554108 -12.1853106),1273520608,0.0
1273522359,3,,,POINT (-76.9580196 -12.177885),1723586060,0.001163361667755354
1273524899,3,,,POINT (-76.9569017 -12.1681691),1753089097,0.001746653179651321
1273525827,3,,,POINT (-76.9804352 -12.1770938),1273625273,0.0022186940054893006
1273525890,4,,,POINT (-76.96624559999999 -12.1570768),6986230244,0.0013450615153257931
1273526114,3,,,POINT (-76.9707915 -12.1345762),5720885066,0.0017984991993367557
1273526394,3,,,POINT (-76.9661737 -12.1507543),1273863533,0.0003507334743106339
1273526940,4,,,POINT (-76.9621503 -12.1463646),1752613906,0.0036647628054163814
1273527687,3,,,POINT (-76.9678274 -12.1697),1573382897,0.0004770612224945526
1273528072,3,,,POINT (-76.9607963 -12.1458629),1752613906,0.004480326725808113
1273528385,4,,,POINT (-76.96375980000001 -12.1519767),1273863533,0.0028590401361268765
1273529812,3,,,POINT (-76.9747572 -12.1925719),1809567370,0.001822895128635852
1273530146,4,,,POINT (-76.96898880000001 -12.1468507),1752613927,0.0007841901618905907
1273530518,4,,,POINT (-76.9738917 -12.1636936),317339059,0.001062833806379055
1273530604,1,,,POINT (-76.9621965 -12.1566128),1712297559,0.0010994093050331571
1273530755,3,,,POINT (-76.96528360000001 -12.1426578),1752613906,0.0012590636719436487
1273531108,3,,,POINT (-76.96301459999999 -12.1718389),1273613524,0.0008530035521638863
1273532662,3,,,POINT (-76.9599838 -12.1910363),1273532662,0.0
1273533232,3,,,POINT (-76.9670077 -12.1509245),4203559435,0.00036632455554914056
1273533801,3,,,POINT (-76.97336369999999 -12.1681567),1839133834,0.0025910143284071747
1273533831,3,,,POINT (-76.9682798 -12.1408378),4203543363,0.000642285738596226
1273533877,4,,,POINT (-76.9622293 -12.1662005),1273846795,0.0014472044810691636
1273534162,3,,,POINT (-76.96241740000001 -12.1508042),1273863533,0.0040268360296842115
1273535099,3,,,POINT (-76.9688606 -12.1477667),1273535099,0.0
1273535532,3,,,POINT (-76.9757097 -12.1546194),4394276531,0.001524453387281432
1273536483,3,,,POINT (-76.978669 -12.15245),6986230235,0.0009605166578408741
1273536929,4,,,POINT (-76.9626349 -12.1452387),1752613906,0.0025760007938664337
1273536957,4,,,POINT (-76.96446109999999 -12.1466667),1752613916,0.002161559113242167
1273537015,3,,,POINT (-76.95903509999999 -12.1371404),1752613836,0.0009549326468391077
1273541524,4,,,POINT (-76.9761877 -12.1931936),1826853904,0.003306169452707335
1273542293,3,,,POINT (-76.96297439999999 -12.1578898),1712297559,0.0004547993073852344
1273543034,3,,,POINT (-76.9635638 -12.1817459),1723437044,0.0012677035773384295
