osmid,highway,street_count,ref,geometry,NN,NN_dist
386136096,,3,,POINT (-77.0095757 -12.1338937),1599026335,0.0054285199050960065
386136181,traffic_signals,4,,POINT (-77.0097452 -12.1345564),1599026335,0.004929614558971088
386136182,traffic_signals,4,,POINT (-77.00977949999999 -12.1346818),1599026335,0.004841501053392239
386136635,,3,,POINT (-77.0101228 -12.1358526),1599026335,0.004143476542718371
386137818,traffic_signals,4,,POINT (-77.0093305 -12.1304017),263617514,0.002675823678794227
386137823,,3,,POINT (-77.00915879999999 -12.1321219),263617514,0.004367848102897448
386137827,,3,,POINT (-77.009176 -12.1327101),263617514,0.004956030174443524
386137832,,3,,POINT (-77.00942480000001 -12.1339343),1599026335,0.005326574810330474
386138111,traffic_signals,4,,POINT (-77.00959779999999 -12.1345928),1599026335,0.004822788888184681
386138237,traffic_signals,4,,POINT (-77.0096343 -12.1347195),1599026335,0.004732617292792684
386142244,,3,,POINT (-77.01059859999999 -12.1305321),263617512,0.003045011018038718
386142902,,3,,POINT (-77.01734709999999 -12.1304114),4266807080,0.0006769326406746255
386142908,,3,,POINT (-77.0170968 -12.1316133),4266807081,0.0009993190981798796
386146857,,4,,POINT (-77.0118966 -12.1305063),263617509,0.0034809515092850624
386146859,,3,,POINT (-77.01006219999999 -12.1304828),263617512,0.002865620674476216
386147104,,3,,POINT (-77.0099055 -12.1321135),263617513,0.004462003492827707
386147105,,3,,POINT (-77.0085936 -12.1321816),4326822805,0.004320367971595753
386147107,,3,,POINT (-77.0081546 -12.1323149),4326822805,0.004397500330870202
386147108,,3,,POINT (-77.00759669999999 -12.1324995),4326822805,0.004575879982035684
386147110,,3,,POINT (-77.00686709999999 -12.1327681),4326822805,0.004933207091740485
386147111,,3,,POINT (-77.00591439999999 -12.1331205),4354621323,0.004971165794861461
386147112,,3,,POINT (-77.0050475 -12.1335065),4354621323,0.005069339204473079
386147114,,3,,POINT (-77.0046767 -12.133674),4354621323,0.005166647007489545
386147401,,3,,POINT (-77.01011149999999 -12.1337323),1599026335,0.005824910522917145
386147405,,4,,POINT (-77.0116824 -12.1333581),263617512,0.006070853022432215
386147406,,3,,POINT (-77.0122509 -12.1332538),4266808690,0.005734987149944226
386147408,,3,,POINT (-77.0130384 -12.1330953),4266808690,0.0049688106836554636
386147409,,4,,POINT (-77.013622 -12.1329359),4266808690,0.0044169793354757346
386147413,,4,,POINT (-77.01420570000001 -12.132617),4266807082,0.0038040725400498515
386147595,,3,,POINT (-77.0132873 -12.1325835),4266807082,0.0047157306051113694
386148091,,3,,POINT (-77.0100174 -12.1310059),263617512,0.0033772600166395144
386148246,,3,,POINT (-77.0112204 -12.1311339),263617512,0.0038368585092466165
386148249,,4,,POINT (-77.0119086 -12.131243),263617509,0.004192956200581144
386148252,,3,,POINT (-77.0125062 -12.1316436),263617509,0.004503562387710449
386148256,,4,,POINT (-77.0137273 -12.1336244),4266808690,0.004239557289388502
386148712,,3,,POINT (-77.0150623 -12.1315155),4266807081,0.002964740631152402
386148713,,3,,POINT (-77.01570769999999 -12.1319289),4266807082,0.002299797578055982
386148890,,3,,POINT (-77.01181699999999 -12.1340448),391020639,0.005561361452921965
386149294,,3,,POINT (-77.0133299 -12.1316465),263617509,0.004523522101196923
386149302,,3,,POINT (-77.0147462 -12.1336205),4266808690,0.0032212913947625293
386150851,,3,,POINT (-77.0137052 -12.131205),1273859404,0.004143255079040252
386150860,,3,,POINT (-77.01497809999999 -12.1302142),4266807079,0.0030522975281040894
386150862,,3,,POINT (-77.01506089999999 -12.1303783),4266807080,0.0029633648526715306
386150991,,3,,POINT (-77.0154074 -12.1324344),4266807082,0.0025904875834474456
386151005,,3,,POINT (-77.01628239999999 -12.1336465),4266808690,0.0016854566888590584
386151367,,3,,POINT (-77.016955 -12.1313916),4266807081,0.0010717290375855486
386151368,,4,,POINT (-77.01649949999999 -12.1316672),4266807081,0.0015793053789591022
386151379,,3,,POINT (-77.0171801 -12.1330981),4266808690,0.00101374379405935
386151847,,3,,POINT (-77.0171713 -12.1336616),4266808690,0.0007977927613099618
386151942,,3,,POINT (-77.01721980000001 -12.1337813),4266808690,0.0007466821612912299
386151985,,3,,POINT (-77.0172099 -12.1344504),4266808702,0.0007812852232145905
386151986,,3,,POINT (-77.0172043 -12.1349461),4266808702,0.0007897858254023389
386152113,,3,,POINT (-77.0164716 -12.130536),4266807080,0.0015562778447309334
386849198,traffic_signals,4,,POINT (-76.9969127 -12.1345769),386849198,0.0
386849367,,3,,POINT (-76.996315 -12.1343206),289317016,0.0006293538670736974
386849370,,3,,POINT (-76.99563809999999 -12.1334456),386849198,0.0017042431898081044
386849371,,3,,POINT (-76.9947883 -12.1319603),1273875572,0.001716284370374753
386849372,,4,,POINT (-76.99393860000001 -12.1304751),1273875572,0.00015310404958013068
386849373,,3,,POINT (-76.9933451 -12.1294302),386849548,0.0003550694720753055
386849385,,4,,POINT (-76.9928838 -12.1283162),386849385,0.0
386849386,traffic_signals,4,,POINT (-76.9927368 -12.1283041),386849385,0.0001474971525133238
386849548,,3,,POINT (-76.9932963 -12.1290785),386849548,0.0
386849551,traffic_signals,4,,POINT (-76.9954623 -12.1328333),386849198,0.0022679949559009202
386849554,,3,,POINT (-76.996386 -12.134215),386849198,0.0006390496850757698
386850384,traffic_signals,4,,POINT (-76.98771960000001 -12.1279007),386850384,0.0
386850385,traffic_signals,4,,POINT (-76.9875267 -12.1278974),386850385,0.0
386850815,,3,,POINT (-76.9876957 -12.1283748),386850384,0.00047470203285853997
