osmid,street_count,highway,ref,geometry,NN,NN_dist
273420688,4,,,POINT (-77.1187338 -12.0000374),6016530593,0.00015743801955147907
273430904,3,,,POINT (-77.10201000000001 -12.0185038),31069657,0.0012025648007553155
273431137,4,,,POINT (-77.1084669 -12.0047967),427589968,0.002144088417022491
273431138,4,traffic_signals,,POINT (-77.1060153 -12.0097664),273431138,0.0
273431184,4,traffic_signals,,POINT (-77.1059403 -12.0099307),273431184,0.0
273431185,4,traffic_signals,,POINT (-77.1062064 -12.010065),273431184,0.000298069958235805
273431197,4,,,POINT (-77.1061874 -12.0012692),273431197,0.0
273431213,3,,,POINT (-77.09956560000001 -12.0055315),1359116739,0.0010371497914980475
273431237,4,,,POINT (-77.0988421 -12.0065173),1359116755,0.00029683264645193893
273431528,4,,,POINT (-77.098451 -12.016867),273431528,0.0
273431648,4,,,POINT (-77.09835030000001 -12.01676),273431528,0.00014693362446353942
273431650,3,,,POINT (-77.0975359 -12.0184394),848387206,0.0014371434792685828
273431651,3,,,POINT (-77.0969745 -12.0197456),273431652,0.0003314291628698035
273431652,3,,,POINT (-77.0969497 -12.0200761),273431652,0.0
301457063,4,,,POINT (-77.1147167 -12.0568558),301457063,0.0
301457067,3,,,POINT (-77.1470154 -12.0615891),301457067,0.0
301457069,3,,,POINT (-77.1472794 -12.0615211),301457069,0.0
301457783,3,,,POINT (-77.12557649999999 -12.050614),301457783,0.0
301457784,3,,,POINT (-77.1256692 -12.0505225),301457784,0.0
301457786,3,,,POINT (-77.1261578 -12.0505254),301457786,0.0
301457792,3,,,POINT (-77.1255874 -12.0510958),301457792,0.0
301457793,3,,,POINT (-77.12552479999999 -12.0509855),301457793,0.0
304904749,4,,,POINT (-77.1096191 -12.0458453),304904749,0.0
304904750,4,,,POINT (-77.10956659999999 -12.0460219),304904750,0.0
304904752,4,traffic_signals,,POINT (-77.1092426 -12.0493223),304904752,0.0
304904758,4,,,POINT (-77.1094674 -12.0469185),304904758,0.0
304904759,3,,,POINT (-77.1160342 -12.0457468),304905019,0.00021807597299983538
304904761,3,,,POINT (-77.11426160000001 -12.0460608),304905024,0.0014172523310934312
304904762,3,,,POINT (-77.1141859 -12.0456016),304905050,0.0011597892308476319
304904766,4,,,POINT (-77.11481689999999 -12.0459614),304905024,0.0008531260633777001
304904767,3,,,POINT (-77.11474320000001 -12.0448849),306321803,0.0012203425461701158
304904772,3,,,POINT (-77.1095086 -12.0464197),304904750,0.0004020060198548039
304904778,3,,,POINT (-77.1126675 -12.0458969),4263220585,0.0006760626672145555
304904780,3,,,POINT (-77.11274539999999 -12.046332),4263220585,0.0011162825135237213
304904808,3,,,POINT (-77.10730479999999 -12.0455336),1273767691,0.0001337207911907635
304904819,3,,,POINT (-77.10980790000001 -12.0457747),304904819,0.0
304904820,3,,,POINT (-77.1129835 -12.0450065),304904820,0.0
304904912,3,,,POINT (-77.115773 -12.0433109),304904912,0.0
304904913,4,,,POINT (-77.11563649999999 -12.0433417),304904913,0.0
304904915,3,,,POINT (-77.1145054 -12.0440359),306321803,0.0006307307270105788
304904924,3,,,POINT (-77.10967479999999 -12.045397),304904819,0.0004004658537311748
304904925,3,,,POINT (-77.1088527 -12.0422657),306072714,0.0010885737687471228
304904930,4,,,POINT (-77.1097821 -12.0458521),304904930,0.0
304904931,4,,,POINT (-77.11553309999999 -12.0458333),304905024,0.0001255602246027036
304904932,4,,,POINT (-77.1156354 -12.0427357),304904932,0.0
304904946,3,,,POINT (-77.11556299999999 -12.0448134),304905019,0.0010019559321661781
304904948,3,,,POINT (-77.11513410000001 -12.0448047),306321803,0.001107504880352516
304904949,3,,,POINT (-77.1150063 -12.0448191),306321803,0.0011184078415321032
304904951,3,,,POINT (-77.1146316 -12.0449101),304905050,0.001237781709344664
304904953,3,,,POINT (-77.11432259999999 -12.0450276),304905050,0.000960396798197485
304904954,3,,,POINT (-77.11401360000001 -12.0452123),304905050,0.0007678575388747355
304904960,3,,,POINT (-77.1151667 -12.0458989),304905024,0.0004977863899296703
304904993,3,,,POINT (-77.1144427 -12.0457244),304905024,0.0012170991085408407
304904994,3,,,POINT (-77.1143977 -12.0449974),304905050,0.0010245067984131343
304904997,3,,,POINT (-77.1136065 -12.0446192),304905050,0.00023707015839504207
304905001,3,,,POINT (-77.1137962 -12.0448961),304905050,0.0004196920775957287
304905002,3,,,POINT (-77.11177499999999 -12.0461352),4263220585,0.0012483160857728833
304905005,4,,,POINT (-77.11601159999999 -12.0426958),304905005,0.0
304905007,4,,,POINT (-77.12570270000001 -12.0404295),304905007,0.0
304905012,4,,,POINT (-77.1156465 -12.0426085),304904932,0.00012768339751039034
304905013,4,,,POINT (-77.1159681 -12.042579),1359845389,0.00012373023074396455
304905014,4,,,POINT (-77.1212269 -12.0419292),1359845384,0.00010364024314867451
304905015,4,,,POINT (-77.1213293 -12.0419142),1359845400,9.692641538861123e-05
304905016,3,,,POINT (-77.12150939999999 -12.0418421),1359845400,0.00022717334790058077
304905017,4,,,POINT (-77.12565499999999 -12.0403311),304905017,0.0
304905018,3,,,POINT (-77.11604389999999 -12.0402867),306072522,0.00021327170463080196
304905019,4,,,POINT (-77.115819 -12.0457821),304905019,0.0
304905024,4,,,POINT (-77.1156446 -12.0458112),304905024,1.2100000006398659e-05
304905025,3,,,POINT (-77.1158811 -12.0403106),306072522,0.00011703114969927141
304905049,4,,,POINT (-77.11305230000001 -12.0434076),304905050,0.0013822552369216568
304905050,3,,,POINT (-77.113405 -12.0447441),304905050,0.0
306072255,4,traffic_signals,,POINT (-77.0992442 -12.0402076),306072255,0.0
306072283,3,traffic_signals,,POINT (-77.12719610000001 -12.0380502),306072283,0.0
306072509,3,traffic_signals,,POINT (-77.1271844 -12.038127),306072509,0.0
306072521,4,,,POINT (-77.1160352 -12.0404085),306072522,0.00015260003275829306
306072522,4,,,POINT (-77.11588380000001 -12.0404276),306072522,0.0
306072540,3,,,POINT (-77.0997167 -12.0406478),306072540,0.0
306072555,3,,,POINT (-77.09905910000001 -12.0418208),883962508,0.00041352423145715083
306072714,3,,,POINT (-77.107828 -12.0418983),306072714,0.0
306072746,3,,,POINT (-77.1076953 -12.0418827),306072746,0.0
306072773,3,,,POINT (-77.1139088 -12.0444245),304905050,0.0005966226613235678
306072776,3,,,POINT (-77.1141904 -12.0442355),304905050,0.0009356960617628988
306072820,3,,,POINT (-77.11576719999999 -12.040655),306072820,0.0
306072827,3,,,POINT (-77.10876210000001 -12.0422651),306072714,0.0010035362723973562
306072830,3,,,POINT (-77.10233100000001 -12.0413966),3996584857,0.00217367653988159
306072831,3,,,POINT (-77.1018791 -12.0412613),3996584857,0.0017026397505107433
306072832,3,,,POINT (-77.1014936 -12.0411498),3996584857,0.0013026305769465716
306072833,3,,,POINT (-77.1010878 -12.0410689),3996584857,0.0008982227173731489
306072836,3,,,POINT (-77.1006632 -12.0410072),3996584857,0.0005068160415770012
306072838,3,,,POINT (-77.1002536 -12.041109),3996584857,0.00043514468858073664
306072879,3,,,POINT (-77.12194 -12.0442665),1359845400,0.0023333565458355196
306072886,3,,,POINT (-77.1220512 -12.0446095),1359845400,0.002693375386015866
306072888,4,,,POINT (-77.11999659999999 -12.044918),415835124,0.0016348105731172613
306072889,3,,,POINT (-77.11929050000001 -12.0428375),415835115,0.001031499810949363
306319329,3,,,POINT (-77.1337247 -12.0517172),631747590,0.00029401401326898427
306319334,3,,,POINT (-77.1262476 -12.05108),306319334,0.0
306320519,3,,,POINT (-77.1133006 -12.0443808),304905050,0.00037800297617824214
306320620,3,,,POINT (-77.11316909999999 -12.0438652),304905050,0.0009100077032659157
306320717,3,,,POINT (-77.1098238 -12.0420984),401389969,0.0019915034345948874
306320719,3,,,POINT (-77.11069860000001 -12.0455522),304904819,0.0009180701171476238
306320863,3,,,POINT (-77.11073500000001 -12.0418553),401389969,0.002812180997024671
306320864,3,,,POINT (-77.11162040000001 -12.0453219),306321013,0.0009168089550169586
306321012,3,,,POINT (-77.1116117 -12.0416299),941476176,0.003490685767864887
306321013,4,,,POINT (-77.11250990000001 -12.0450998),306321013,0.0
306321113,3,,,POINT (-77.1125097 -12.041388),412650026,0.0032392069785599008
306321114,4,,,POINT (-77.1130187 -12.0432755),304905050,0.0015185564362262783
306321233,3,,,POINT (-77.1111769 -12.0417362),941476176,0.0031459254949854263
306321234,3,,,POINT (-77.11140380000001 -12.0426807),941476176,0.002592337323730753
306321435,3,,,POINT (-77.108986 -12.0427771),401389969,0.0009598130859713214
306321436,3,,,POINT (-77.1108509 -12.0423276),941476176,0.0024742147562406076
306321534,4,,,POINT (-77.109111 -12.0432309),401389969,0.0006851114069987479
306321535,4,,,POINT (-77.1118456 -12.0425654),306321013,0.0026200148568292364
306321536,3,,,POINT (-77.1127723 -12.0423293),304905050,0.002496310944173043
306321597,3,,,POINT (-77.113212 -12.0440246),304905050,0.0007449357354828331
306321598,3,,,POINT (-77.1142746 -12.043721),306321803,0.0007656560585454237
306321699,3,,,POINT (-77.1141049 -12.0431404),306321803,0.0010903708772635483
306321701,3,,,POINT (-77.1144188 -12.0440953),306321803,0.0007356658548539646
306321803,3,,,POINT (-77.11503999999999 -12.0437012),306321803,0.0
306321882,3,,,POINT (-77.1148085 -12.0429474),306321803,0.0007885472021376971
306322203,1,,,POINT (-77.12307800000001 -12.0445217),1359845400,0.00304811772246589
306326015,4,,,POINT (-77.10964679999999 -12.0452991),304904819,0.0005021439733840005
306326016,3,,,POINT (-77.1074131 -12.0450199),1273767691,0.0005581040852720121
306326152,3,,,POINT (-77.1074873 -12.0444834),395037351,0.00027567533440660605
306326320,3,,,POINT (-77.10950459999999 -12.0447127),306326320,0.0
306326465,4,,,POINT (-77.10761720000001 -12.0435286),306326465,0.0
306326509,3,,,POINT (-77.10923 -12.0437207),941476176,0.0006468269938735218
306326580,3,,,POINT (-77.1082992 -12.042201),306072714,0.0005600506495013538
306326628,3,,,POINT (-77.10796670000001 -12.0445341),401389970,0.0004435454993478013
306326771,3,,,POINT (-77.1086231 -12.043179),401389969,0.00046216674480158376
306326813,3,,,POINT (-77.1081626 -12.0431295),1359845399,0.0004570567142056193
306327609,3,,,POINT (-77.1182439 -12.0501907),306327609,0.0
306327614,4,,,POINT (-77.1177058 -12.0574968),306327614,0.0
306532826,3,,,POINT (-77.12500009999999 -11.9969692),306532826,0.0
306532828,3,,,POINT (-77.1254627 -11.9964219),306532828,0.0
306532836,3,,,POINT (-77.1255623 -11.9922824),1750358342,0.001041798157034226
306532855,4,traffic_signals,,POINT (-77.12834890000001 -11.9591855),4347782939,0.00017983606423552042
306533439,3,,,POINT (-77.1270999 -11.963495),4347782939,0.004489991933177137
306533454,3,,,POINT (-77.12531850000001 -11.9816886),6016375927,0.0011734617590713763
306533471,3,,,POINT (-77.1257825 -11.9974926),306533471,0.0
306533521,3,,,POINT (-77.1359404 -12.0433155),5532080582,0.0008952485967548757
306533523,4,,,POINT (-77.1348914 -12.0481629),838079204,0.00011221965067928731
306533524,3,,,POINT (-77.1339941 -12.0511911),306533524,0.0
306533530,2,,,POINT (-77.1358286 -12.0432926),5532080582,0.000886673175412671
306533601,3,,,POINT (-77.14001020000001 -12.0518086),133957399,0.0005509723223566316
306533609,3,,,POINT (-77.1400963 -12.0529709),133953621,0.00015712876884941933
306533611,3,,,POINT (-77.14222770000001 -12.0555994),632069293,0.0006462054936309647
306533615,4,,,POINT (-77.1424791 -12.0561889),632069293,0.00015460546562548577
306533616,3,,,POINT (-77.1425122 -12.0563697),133958851,0.00015470080801300757
306533618,4,traffic_signals,,POINT (-77.1430637 -12.0609909),133958844,0.00013318351999989827
306533619,4,traffic_signals,,POINT (-77.1426807 -12.0634954),306533619,0.0
306533620,3,,,POINT (-77.14260299999999 -12.0631212),631734720,0.00015199095368659678
306533650,4,,,POINT (-77.1557239 -12.0667133),632134402,0.0007334064425689547
306533657,3,,,POINT (-77.1577522 -12.0676975),306533657,0.0
306533658,3,,,POINT (-77.1579327 -12.067419),306533658,0.0
306533669,3,,,POINT (-77.1556798 -12.0668047),632134402,0.0008346856294437361
306533708,3,,,POINT (-77.1468406 -12.0627),306533708,0.0
306533783,3,,,POINT (-77.1480488 -12.064325),631731819,0.0006917533447715446
306533785,4,,,POINT (-77.14788230000001 -12.0648549),631731819,0.00013680164473012466
306533806,3,,,POINT (-77.14518030000001 -12.0645974),631716381,0.00032491575831144874
306533819,3,,,POINT (-77.14698989999999 -12.0617533),301457067,0.00016616825809969134
306533820,4,,,POINT (-77.14669979999999 -12.063718),306533820,0.0
306534036,4,,,POINT (-77.15149649999999 -12.0639529),306534036,0.0
306534041,3,,,POINT (-77.1512316 -12.0623022),306534041,0.0
306534129,3,,,POINT (-77.1546378 -12.0665783),632132268,0.0012179932676281567
306534130,3,,,POINT (-77.15061559999999 -12.0645813),306534036,0.0010820680985952301
306534131,4,,,POINT (-77.1548008 -12.066203),632132268,0.0008104805549738641
306534134,4,,,POINT (-77.15352679999999 -12.0663333),632129906,0.000970571362643265
306534139,3,,,POINT (-77.15310460000001 -12.0640838),632129895,0.00045934790736584135
306534140,3,,,POINT (-77.15257680000001 -12.066138),632129906,0.00010696036649202379
306534150,3,,,POINT (-77.15410749999999 -12.0645081),632130908,0.00045624327939975437
306534153,3,,,POINT (-77.15304039999999 -12.0638999),632129895,0.0006307927155580416
306534159,3,,,POINT (-77.1533819 -12.0634977),632129895,0.0011028651594835136
306534165,3,,,POINT (-77.1527342 -12.0636553),632125848,0.000904931246008297
306534167,1,,,POINT (-77.15234719999999 -12.0626417),365207885,0.001147375736178309
306534168,3,,,POINT (-77.151523 -12.0659108),1172961275,0.0001565075078026814
306534169,3,crossing,,POINT (-77.15189479999999 -12.0640363),632124202,7.158561308027737e-05
306534170,3,,,POINT (-77.15141 -12.065889),1172961275,0.00011365720391016999
306534195,3,,,POINT (-77.1463349 -12.066679),631719699,0.0020440758523121248
306534210,3,,,POINT (-77.1456919 -12.0613943),1172961261,0.0011013817004114326
306534213,3,,,POINT (-77.1444144 -12.0611899),4346206373,0.0011101755717003888
306534255,4,traffic_signals,,POINT (-77.1425153 -12.0635407),306534255,0.0
306757376,4,traffic_signals,,POINT (-77.1252834 -12.0527103),306757376,0.0
306757653,3,,,POINT (-77.1293017 -12.0548464),306757888,0.000137717282862985
306757886,3,,,POINT (-77.12835320000001 -12.058602),306757886,0.0
306757888,3,,,POINT (-77.1291743 -12.0547941),306757888,0.0
306758172,3,,,POINT (-77.1248339 -12.0551955),306758172,0.0
306758175,3,,,POINT (-77.1291531 -12.0555919),1376151059,0.0001642510578381054
306758307,3,crossing,,POINT (-77.13862709999999 -12.0528742),306758307,0.0
306758890,1,turning_circle,,POINT (-77.1334069 -12.0576315),631745347,0.0010562727393978206
306758891,1,turning_circle,,POINT (-77.1347475 -12.0565843),631745347,0.0016870146709527564
306760386,3,,,POINT (-77.1478683 -12.0612312),306760386,0.0
306761631,3,,,POINT (-77.13506889999999 -12.0468849),306761631,0.0
306763138,3,,,POINT (-77.12480410000001 -12.0530887),4328613977,0.0001309207775730405
306763141,3,,,POINT (-77.1222315 -12.0552579),430543723,0.00012790129006252037
306763143,3,,,POINT (-77.12204560000001 -12.0556131),306763255,0.00012288278968756758
306763254,4,,,POINT (-77.1218714 -12.0557742),306763254,0.0
306763255,4,,,POINT (-77.1219229 -12.0556064),306763255,0.0
306763256,3,,,POINT (-77.1219736 -12.0554706),306763256,0.0
308131091,3,,,POINT (-77.1342745 -12.0679364),308131091,0.0
308131094,3,,,POINT (-77.13430719999999 -12.0682231),437641516,0.00018231250642860298
308131104,3,,,POINT (-77.1330777 -12.0681782),308131104,0.0
308131105,3,,,POINT (-77.13297470000001 -12.0680187),308131105,0.0
308131106,3,,,POINT (-77.1329435 -12.0679337),308131106,0.0
309372187,3,,,POINT (-77.1330803 -12.0676625),309372187,0.0
309372407,4,,,POINT (-77.1351257 -12.063061),309372407,0.0
309373060,3,,,POINT (-77.1328721 -12.0595085),629284684,0.000560467412070234
309373540,4,,,POINT (-77.1413865 -12.0584773),4279125788,0.0012908830040034799
309373543,4,traffic_signals,,POINT (-77.1412675 -12.0607152),309373545,0.0011208043004905317
309373545,4,,,POINT (-77.14123069999999 -12.0618354),309373545,0.0
309373546,5,traffic_signals,,POINT (-77.14119340000001 -12.0630217),309373546,0.0
309373755,3,,,POINT (-77.1422448 -12.0602555),133958844,0.0009902462017100586
309373938,4,,,POINT (-77.1413211 -12.0598369),133958846,0.0015643602654196963
309580810,4,traffic_signals,,POINT (-77.1151861 -12.0535922),309580810,0.0
309580842,4,,,POINT (-77.1064636 -12.0491562),309580842,0.0
309580851,4,,,POINT (-77.1059678 -12.0550377),309580851,0.0
309580852,4,,,POINT (-77.1057538 -12.0549849),309580852,0.0
309580855,4,,,POINT (-77.10634330000001 -12.0491452),309580855,0.0
309580864,3,,,POINT (-77.0998893 -12.0452561),309580864,0.0
309580865,3,,,POINT (-77.0992079 -12.0452363),309580865,0.0
309580869,3,,,POINT (-77.1081099 -12.0523374),2859142361,0.0026477106733956354
309580870,3,,,POINT (-77.1078095 -12.0554431),309580870,0.0
309580908,3,,,POINT (-77.1328421 -12.0690854),308131104,0.0009372935506013437
309581038,3,,,POINT (-77.10611129999999 -12.052771),1273664291,0.0021402118493258995
309581040,4,,,POINT (-77.10805000000001 -12.0529892),309581128,0.0024519391550365
309581128,3,,,POINT (-77.1076209 -12.0554033),309581128,0.0
310667385,4,,,POINT (-77.1229632 -11.9982684),310667385,0.0
310667416,3,,,POINT (-77.121464 -11.9944137),310667416,0.0
317337348,4,,,POINT (-77.1089496 -12.0524113),317337349,0.0030119949020529675
317337349,4,traffic_signals,,POINT (-77.10923440000001 -12.0494128),317337349,0.0
317337365,3,,,POINT (-77.10617670000001 -12.0520996),2859142361,0.0016029770210448007
317337375,4,,,POINT (-77.1066874 -12.0521563),2859142361,0.0017276785493828288
317337378,3,,,POINT (-77.1108419 -12.0525911),4341257597,0.0033053981605841486
317337379,3,,,POINT (-77.1116778 -12.0526794),4341257597,0.0030839729603221507
329142178,4,,,POINT (-77.1094975 -12.0027837),427589968,0.00011739548543352069
331595248,4,,,POINT (-77.0984722 -12.0483831),1358245402,8.257003088230372e-05
347926588,4,,,POINT (-77.11534140000001 -12.0499491),347926588,0.0
347926590,4,traffic_signals,,POINT (-77.1152057 -12.0534802),309580810,0.00011370206682549413
347926913,4,traffic_signals,,POINT (-77.11498539999999 -12.053466),347926913,0.0
347926914,4,,,POINT (-77.1151076 -12.0510106),6302812799,0.0001487548654577936
347926916,4,,,POINT (-77.1151816 -12.0499347),347926916,0.0
347927699,4,traffic_signals,,POINT (-77.1150323 -12.05358),347927699,0.0
365207885,4,,,POINT (-77.15120400000001 -12.0625439),365207885,0.0
365207974,3,,,POINT (-77.14693579999999 -12.0621023),365207974,0.0
365208184,4,,,POINT (-77.1427321 -12.0561293),632069293,0.00041417490267285943
365208185,4,,,POINT (-77.14425989999999 -12.0574387),4279130206,0.0017185880774624538
365208189,3,,,POINT (-77.1465242 -12.0593637),1172961273,0.001649452030214777
365208196,3,,,POINT (-77.14320309999999 -12.0574573),4279130206,0.0007084769156426848
