osmid,geometry,NN,NN_dist,bank_distance,bank_dist,casino_distance,casino_dist,courthouse_distance,courthouse_dist,hospital_distance,hospital_dist,marketplace_distance,marketplace_dist,police_distance,police_dist,school_distance,school_dist,university_distance,university_dist,distrito
182439911,POINT (-76.81258769999999 -12.3442095),1832652746,0.0027792977602270987,,0.0878992069123703,,0.18211010146865486,,0.11857078876957647,,0.023134754708966875,,0.027446845553681074,,0.015019698050897269,,0.0065292367279781395,,0.11940883590593525,PUNTA_NEGRA
258066779,POINT (-76.784901 -12.3711599),472561534,0.004372611343358443,,0.12905263064953632,,0.2234775514464357,,0.15977548419745408,,0.0639576257809344,,0.01439465831590776,,0.013631317665934638,,0.01006128121513213,,0.15824844567873142,PUNTA_NEGRA
258066780,POINT (-76.77935410000001 -12.3765219),1826470137,0.0026271954342860547,,0.13108153600029152,,0.2254511888764737,,0.16179744870204538,,0.06599230992536248,,0.016010527982049473,0.0,0.011091172376289336,0.0,0.007753909427505981,,0.16058623568130195,PUNTA_NEGRA
258066956,POINT (-76.8132658 -12.3435387),1832652746,0.0033922596554502764,,0.0878992069123703,,0.18211010146865486,,0.11857078876957647,,0.023134754708966875,,0.027446845553681074,,0.015019698050897269,,0.0065292367279781395,,0.11940883590593525,PUNTA_NEGRA
472561534,POINT (-76.78192799999999 -12.3743663),472561534,0.0,,0.12905263064953632,,0.2234775514464357,,0.15977548419745408,,0.0639576257809344,,0.01439465831590776,,0.013631317665934638,,0.01006128121513213,,0.15824844567873142,PUNTA_NEGRA
472561535,POINT (-76.78151080000001 -12.373936),472561535,0.0,,0.12901337059132068,,0.2234541711023177,,0.15973748757388845,,0.06392199940604816,,0.014529230950472115,,0.013918667655959671,,0.010267196922241113,,0.1580923663664781,PUNTA_NEGRA
472561556,POINT (-76.78332450000001 -12.3758083),472561556,0.0,,0.12920543308647378,,0.22356869151923145,,0.15992018668535246,,0.0641187664625664,,0.014122130904320143,,0.012825876721960408,,0.009613540926221116,,0.15878766605632644,PUNTA_NEGRA
472561566,POINT (-76.7829833 -12.3754584),472561566,0.0,,0.1291670513183401,,0.2235465253071956,,0.15988432494103286,,0.0640754557148392,,0.014164457225308132,,0.012996474839758923,,0.009684554168882815,,0.15865583518972529,PUNTA_NEGRA
472561575,POINT (-76.7821498 -12.3745947),472561534,0.0003183736798200151,,0.12905263064953632,,0.2234775514464357,,0.15977548419745408,,0.0639576257809344,,0.01439465831590776,,0.013631317665934638,,0.01006128121513213,,0.15824844567873142,PUNTA_NEGRA
472561604,POINT (-76.77877959999999 -12.3737516),472563105,0.0026532894923175163,,0.1291523313279097,,0.2235930880478695,,0.15987644821877006,,0.06406095571999909,,0.01466165407518686,,0.013794054703559796,,0.01013518548079183,,0.158228591824262,PUNTA_NEGRA
472561673,POINT (-76.7813017 -12.3737336),472561535,0.00029101300658743005,,0.12901337059132068,,0.2234541711023177,,0.15973748757388845,,0.06392199940604816,,0.014529230950472115,,0.013918667655959671,,0.010267196922241113,,0.1580923663664781,PUNTA_NEGRA
472561684,POINT (-76.78160579999999 -12.3746953),472561534,0.0004604930401211912,,0.12905263064953632,,0.2234775514464357,,0.15977548419745408,,0.0639576257809344,,0.01439465831590776,,0.013631317665934638,,0.01006128121513213,,0.15824844567873142,PUNTA_NEGRA
472561687,POINT (-76.7820784 -12.374688),472561534,0.00035512117650644245,,0.12905263064953632,,0.2234775514464357,,0.15977548419745408,,0.0639576257809344,,0.01439465831590776,,0.013631317665934638,,0.01006128121513213,,0.15824844567873142,PUNTA_NEGRA
472562546,POINT (-76.78183199999999 -12.3744656),472561534,0.0001381176672259597,,0.12905263064953632,,0.2234775514464357,,0.15977548419745408,,0.0639576257809344,,0.01439465831590776,,0.013631317665934638,,0.01006128121513213,,0.15824844567873142,PUNTA_NEGRA
472562901,POINT (-76.7829807 -12.3756069),472561566,0.00014852275919863595,,0.1291670513183401,,0.2235465253071956,,0.15988432494103286,,0.0640754557148392,,0.014164457225308132,,0.012996474839758923,,0.009684554168882815,,0.15865583518972529,PUNTA_NEGRA
472563084,POINT (-76.7791575 -12.3765224),1826470137,0.0028196010072314447,,0.13108153600029152,,0.2254511888764737,,0.16179744870204538,,0.06599230992536248,,0.016010527982049473,0.0,0.011091172376289336,0.0,0.007753909427505981,,0.16058623568130195,PUNTA_NEGRA
