osmid,highway,street_count,ref,geometry,NN,NN_dist
259996517,,4,,POINT (-77.04639709999999 -12.1125579),259996517,0.0
259996518,,4,,POINT (-77.0471314 -12.1118273),259996518,0.0
259996519,,4,,POINT (-77.0478663 -12.1110742),259996519,0.0
259996520,,4,,POINT (-77.0485492 -12.1103481),1432431565,9.553140844110248e-05
259996522,,4,,POINT (-77.0400696 -12.117912),259996522,0.0
262567626,,4,,POINT (-77.0324557 -12.1095509),138851457,0.0029878716505208625
262567627,,3,,POINT (-77.0335453 -12.1095698),4332629633,0.0030868739041264174
262567631,,3,,POINT (-77.0339625 -12.1098273),4332629633,0.002641317839634907
262567634,,3,,POINT (-77.0342392 -12.1105855),4332629633,0.0024145629003967267
262567635,,3,,POINT (-77.034437 -12.1111927),262570744,0.0024009831652924913
262567636,,3,,POINT (-77.0345837 -12.1115897),262570744,0.0022237505907830826
262567644,,3,,POINT (-77.0353174 -12.1126787),1431652491,0.0013444186587503193
262567648,,3,,POINT (-77.0348176 -12.1132476),262574500,0.000658125193256821
262567649,,3,,POINT (-77.0345547 -12.113245),262574500,0.0006788960745223805
262567653,,3,,POINT (-77.03389799999999 -12.1125054),262574499,0.001401394369902093
262567654,,4,,POINT (-77.03332810000001 -12.1119883),262574499,0.0018580352310981645
262567656,,3,,POINT (-77.03300419999999 -12.1116596),262574498,0.002230239325718571
262567658,,4,,POINT (-77.03237489999999 -12.1116456),262574498,0.0021527022320793625
262568937,,4,,POINT (-77.0323758 -12.1138696),262574498,7.141211381785671e-05
262569014,,4,,POINT (-77.0333687 -12.1125143),262574499,0.0013304709542118582
262569016,,4,,POINT (-77.03240150000001 -12.1125915),262574498,0.0012071654111994498
262569263,,3,,POINT (-77.03343 -12.1132009),262574499,0.0006412233074373125
262569370,,3,,POINT (-77.034721 -12.1132502),262574500,0.000650101722809843
262569642,,4,,POINT (-77.0317903 -12.1089762),138851455,0.002225063599092483
262569643,,4,,POINT (-77.0319506 -12.1078972),138851451,0.0022146718605781397
262569644,,4,,POINT (-77.032139 -12.1068377),138851445,0.0022199746057069087
262569646,,4,,POINT (-77.0323178 -12.1057759),138851441,0.0022218086888821497
262570309,,3,,POINT (-77.0339261 -12.1071304),134252775,0.003184162943378369
262570310,,4,,POINT (-77.0328999 -12.1069749),138851445,0.0029930656023543735
262570376,,3,,POINT (-77.0337483 -12.1082061),4332629633,0.003392394400711976
262570465,,4,,POINT (-77.0325386 -12.1090962),138851455,0.002982924311811383
262570610,,3,,POINT (-77.0339848 -12.1086963),4332629633,0.0029407901659223344
262570611,,3,,POINT (-77.03415649999999 -12.1085819),4332629633,0.0028469361865004145
262570623,,3,,POINT (-77.0336891 -12.108595),4332629633,0.0032502172635007595
262570627,,4,,POINT (-77.034699 -12.1093127),4332629633,0.0020344746447111023
262570656,,4,,POINT (-77.03529469999999 -12.110058),4332629633,0.0012995116390416223
262570743,,4,,POINT (-77.03573419999999 -12.1115812),262570744,0.0010732196839492794
262570744,,4,,POINT (-77.0368074 -12.1115747),262570744,0.0
262570769,,4,,POINT (-77.0357796 -12.1140021),262570769,0.0
262570771,,3,,POINT (-77.0389461 -12.1141076),3777385840,0.0009060183717838051
262570898,,3,,POINT (-77.0356673 -12.1106636),4332629633,0.0011102192666285439
262570899,,3,,POINT (-77.0357126 -12.1108939),262570985,0.0011158061211496125
262570900,,4,,POINT (-77.0357454 -12.1126728),262570986,0.0010828056566222271
262570901,,3,,POINT (-77.03576440000001 -12.1132716),1431652491,0.0006700526098746643
262570902,,4,,POINT (-77.03579430000001 -12.1158686),262570902,0.0
262570985,,3,,POINT (-77.03681229999999 -12.110705),262570985,0.0
262570986,,4,,POINT (-77.0368282 -12.1126763),262570986,0.0
262571000,,3,,POINT (-77.0369707 -12.112232),262570986,0.0004665926917543558
262571001,,3,,POINT (-77.0380255 -12.1122246),262570986,0.0012796719032641816
262571075,,4,,POINT (-77.0380378 -12.1131884),3777385840,0.0008807054558702
262571076,,3,,POINT (-77.03698 -12.1132096),262570986,0.000554483660713424
262571583,,4,,POINT (-77.0406528 -12.1099207),134380224,0.0023851306148783826
262571584,,3,,POINT (-77.04246089999999 -12.1115992),262571584,0.0
262572273,,4,,POINT (-77.03133769999999 -12.1045125),138851437,0.0010544327859063726
262572274,,4,,POINT (-77.0293882 -12.1042042),138851437,0.0009192959262369843
262572275,,3,,POINT (-77.0276956 -12.1039123),262572275,0.0
262572276,,3,,POINT (-77.02921739999999 -12.1052666),138851441,0.0009201440104775424
262572277,,3,,POINT (-77.0291454 -12.1056756),138851441,0.0010139033484491589
262572278,,4,,POINT (-77.0290395 -12.1063275),138851445,0.0009212434748832999
262572306,,3,,POINT (-77.02929020000001 -12.1048328),138851441,0.0010184374698506196
262572307,,3,,POINT (-77.0276945 -12.1045746),262572307,0.0
262572308,,3,,POINT (-77.0287529 -12.1056257),262572309,0.001091023689018751
262572309,,3,,POINT (-77.0276779 -12.1054394),262572309,0.0
262572349,,3,,POINT (-77.0275745 -12.1060844),262572349,0.0
262572359,,3,,POINT (-77.0308905 -12.1071577),138851445,0.0011607379118423495
262572360,,4,,POINT (-77.02785040000001 -12.1072329),262572362,0.0006567944731847065
262572362,,3,,POINT (-77.0272207 -12.1070462),262572362,0.0
262572367,,3,,POINT (-77.0306176 -12.1087822),138851455,0.0010364530138926148
262572368,,4,,POINT (-77.0286863 -12.1084672),138851455,0.0009204333870441418
262572369,,4,,POINT (-77.0276676 -12.1082896),262572477,0.0010727125989734255
262572370,,3,,POINT (-77.0267913 -12.1081292),262572477,0.0006104635042310758
262572416,,4,,POINT (-77.0284934 -12.1091328),138851457,0.0009964618306790962
262572417,,4,,POINT (-77.0283913 -12.109423),138851460,0.0010510541755847035
262572418,,4,,POINT (-77.0281956 -12.1104208),138851462,0.0010719918889534469
262572419,,4,,POINT (-77.0280276 -12.1114551),138851464,0.0010594172785033111
262572420,,4,,POINT (-77.0278448 -12.1125196),138851465,0.0010613200836742506
262572430,,3,,POINT (-77.03139729999999 -12.1089129),138851455,0.0018269984592209367
262572476,,4,,POINT (-77.0275161 -12.1089132),262572477,0.0008459108759179408
262572477,traffic_signals,5,,POINT (-77.02669 -12.1087312),262572477,0.0
262572573,,3,,POINT (-77.0280101 -12.1061738),262572349,0.0004446793451495552
262572574,,4,,POINT (-77.0274886 -12.1093498),262572477,0.0010101623235870833
262572575,,4,,POINT (-77.0274342 -12.1103967),262572729,0.0009437639164497179
262572576,,4,,POINT (-77.0273869 -12.1114104),262572729,0.0013864210796091932
262572577,,4,,POINT (-77.0273419 -12.1124937),262572616,0.0010324536406013803
262572578,traffic_signals,4,,POINT (-77.0273072 -12.1135354),262572578,0.0
262572601,,3,,POINT (-77.0276913 -12.1135596),6128881830,0.0003079600785822232
262572616,,4,,POINT (-77.0263135 -12.1124023),262572616,0.0
262572630,,3,,POINT (-77.02637060000001 -12.1113893),262573575,0.0005851093573129961
262572729,,4,,POINT (-77.02649150000001 -12.1103519),262572729,0.0
262572744,,3,,POINT (-77.0266245 -12.1092649),262572477,0.0005377043239557988
262572801,,4,,POINT (-77.02632819999999 -12.1134527),262572801,0.0
262573096,,3,,POINT (-77.02628439999999 -12.1164098),4081637706,0.00029605102601266357
262573104,,3,,POINT (-77.0263331 -12.113963),262573104,0.0
262573256,,3,,POINT (-77.02490469999999 -12.121326),262573256,0.0
262573258,,3,,POINT (-77.0252158 -12.1201977),9042185913,0.0008735017859151454
262573260,traffic_signals,4,,POINT (-77.02557880000001 -12.1192035),262573260,0.0
262573265,,3,,POINT (-77.025673 -12.1194356),262573260,0.000250487624441795
262573320,traffic_signals,4,,POINT (-77.0261328 -12.1190688),262573320,0.0
262573321,traffic_signals,4,,POINT (-77.02611109999999 -12.1191972),262573321,0.0
262573989,traffic_signals,4,,POINT (-77.01809129999999 -12.126214),4266807074,5.3330010318878706e-05
262573990,,3,,POINT (-77.0180965 -12.1253223),4266807074,0.0008854803216332952
262573992,,4,,POINT (-77.01814229999999 -12.1233389),4266807070,6.3325587253459e-05
262573993,,4,,POINT (-77.0181496 -12.1231984),4266807067,6.010199664387525e-05
262573994,,3,,POINT (-77.01818299999999 -12.1214663),262573994,0.0
262573995,,4,,POINT (-77.0182106 -12.1206296),262573995,0.0
262573997,,3,,POINT (-77.0182427 -12.1194434),262573997,0.0
262574455,,4,,POINT (-77.0191351 -12.1195083),262574455,0.0
262574456,,4,,POINT (-77.0203842 -12.1195938),262574456,0.0
262574498,,4,,POINT (-77.03237180000001 -12.1137983),262574498,0.0
262574499,,4,,POINT (-77.0334727 -12.1138407),262574499,0.0
262574500,,4,,POINT (-77.0347325 -12.1139002),262574500,0.0
262574560,,4,,POINT (-77.0313464 -12.1138359),4332775647,7.751651436904991e-05
262574561,,4,,POINT (-77.03099090000001 -12.1138218),2719288284,7.564297720135693e-05
262574562,traffic_signals,4,,POINT (-77.02730510000001 -12.1136436),262574562,0.0
262574563,,4,,POINT (-77.0263264 -12.1135892),262574563,0.0
262574915,,4,,POINT (-77.0307768 -12.1148539),2719288284,0.0011292784244826915
262574916,,4,,POINT (-77.03058799999999 -12.1159105),4506892061,0.0010622469816376325
262575158,,3,,POINT (-77.0263645 -12.114664),262573104,0.0007017029000930483
262575175,,4,,POINT (-77.02729960000001 -12.1145525),262575175,0.0
262575176,,3,,POINT (-77.02963939999999 -12.114468),108177590,0.0007826059097679876
262576396,,3,,POINT (-77.02730769999999 -12.1153628),262575175,0.0008103404839935955
262576416,,3,,POINT (-77.02638949999999 -12.115426),4081637706,0.0012525502464975958
262576506,,4,,POINT (-77.03134590000001 -12.1148583),4332775647,0.0010999020047256752
262576595,,3,,POINT (-77.0370102 -12.1158513),138851485,0.00015234254165823468
262576645,,4,,POINT (-77.0347426 -12.1158867),138851479,0.0010328000193638904
262576646,,4,,POINT (-77.03351309999999 -12.1158963),138851478,0.0010358029011361262
262576647,,4,,POINT (-77.0324272 -12.1159014),138851476,0.0010455440736764946
262576648,,4,,POINT (-77.0313457 -12.115913),138851475,0.0010336436571656742
262576671,,2,,POINT (-77.0335146 -12.1157187),138851478,0.0012134068155404446
262577709,traffic_signals,6,,POINT (-77.0380852 -12.1171146),262577709,0.0
262577710,,4,,POINT (-77.0389686 -12.117121),262577710,0.0
262577711,,4,,POINT (-77.0400606 -12.1171126),262577711,0.0
262577713,,3,,POINT (-77.0370236 -12.1164893),138851483,0.00042845887783815974
262577714,,3,,POINT (-77.03730349999999 -12.1164847),138851483,0.0005947443988712464
262577715,,4,,POINT (-77.03806659999999 -12.116206),262577709,0.0009087903608651635
262577716,,4,,POINT (-77.03895900000001 -12.1162145),262577710,0.0009065508314477576
262577718,,4,,POINT (-77.0400794 -12.1161932),262577711,0.0009195921922249924
262577719,,4,,POINT (-77.038059 -12.1154932),138851485,0.0012543795677576026
262577720,,4,,POINT (-77.0389512 -12.1154843),837760898,0.0016127169776553236
262577721,,3,,POINT (-77.0393505 -12.1154598),837760898,0.0012640665844869013
262577723,,4,,POINT (-77.0369968 -12.1148303),138851015,0.00014917094221218716
262577818,,3,,POINT (-77.04022740000001 -12.1147947),837760898,0.00016349058076752256
262577819,,4,,POINT (-77.0389442 -12.1148184),3777385840,0.0011736274451499544
262577820,,4,,POINT (-77.03806350000001 -12.1148294),3777385840,0.0007606358195613535
262577851,,4,,POINT (-77.03689900000001 -12.1201447),262577851,0.0
262577852,traffic_signals,4,,POINT (-77.0368953 -12.1189767),262577852,0.0
262577853,,3,,POINT (-77.0398484 -12.1188145),262577853,0.0
262577854,,3,,POINT (-77.037308 -12.1162126),138851485,0.0005749254734272614
262577855,,3,,POINT (-77.0397791 -12.1189466),262577855,0.0
262577856,traffic_signals,4,,POINT (-77.0370566 -12.1189723),138852135,0.00012045683874310986
262577857,traffic_signals,4,,POINT (-77.035837 -12.1189876),262577857,0.0
262577858,traffic_signals,4,,POINT (-77.0347601 -12.1189959),138852139,0.0001277723757314118
262577859,,3,,POINT (-77.03351859999999 -12.1190076),138854736,0.0010434834929220003
262577860,,3,,POINT (-77.0324784 -12.1190167),262577864,0.0005062733648902418
262577861,,3,,POINT (-77.0313926 -12.1190171),262577864,0.0006116573223640355
262577862,traffic_signals,4,,POINT (-77.03033189999999 -12.1190264),258374867,0.00015016967070660843
262577863,,3,,POINT (-77.0328494 -12.1191415),262577864,0.0008596353878226964
262577864,,4,,POINT (-77.03198980000001 -12.1191493),262577864,0.0
262577865,traffic_signals,3,,POINT (-77.0292554 -12.1191956),262577865,0.0
262577866,,3,,POINT (-77.0371104 -12.1211979),197660046,0.00019850644825419373
262577874,,4,,POINT (-77.03584739999999 -12.1201597),262577874,0.0
262577875,,4,,POINT (-77.0319968 -12.1219519),197667415,0.00060413108676398
262577876,,3,,POINT (-77.03250009999999 -12.1214793),197667414,0.0006236048267987739
262577877,,3,,POINT (-77.03329479999999 -12.1207663),197667413,0.0006214738128096235
262577878,,3,,POINT (-77.0337152 -12.1204079),197667413,0.0008298410570711901
262577884,,3,,POINT (-77.0337193 -12.1201821),197667413,0.0010556782701197339
262577885,,3,,POINT (-77.0336854 -12.122024),197667414,0.0007647961558429864
262577886,,4,,POINT (-77.0381162 -12.1201273),262577886,0.0
262577888,,4,,POINT (-77.0412781 -12.1200972),108238967,0.001395237703764675
262577889,,4,,POINT (-77.0423388 -12.1200724),459308542,0.0009208195534441032
262577890,,5,,POINT (-77.0432569 -12.1200129),262726159,0.0008579800114215497
262577893,,3,,POINT (-77.03199360000001 -12.120683),262577864,0.0015337047075622357
262577894,,3,,POINT (-77.03267339999999 -12.1213224),197667414,0.000662559069067979
262577896,,4,,POINT (-77.0327041 -12.1207242),197667413,0.0011203558363295006
262577926,,3,,POINT (-77.03330649999999 -12.1223425),197667414,0.0005576636441395545
262577927,,4,,POINT (-77.03274020000001 -12.1228184),197667415,0.0005398306771661282
262577993,,4,,POINT (-77.0389653 -12.123304),197660046,0.002940301312786606
262577996,,4,,POINT (-77.03799770000001 -12.1232856),197660046,0.0023517599473591297
262578091,,4,,POINT (-77.0381215 -12.121013),262577886,0.0008857158573714107
262578212,,5,,POINT (-77.042365 -12.1211484),262726159,0.001968851848158343
262578213,,4,,POINT (-77.0416996 -12.1211526),459308542,0.0021612209720456243
262578214,,4,,POINT (-77.0407929 -12.1211665),108238967,0.001963728861120786
262578275,,4,,POINT (-77.04169659999999 -12.1205124),459308542,0.0016050647993221454
262578360,,3,,POINT (-77.040323 -12.1192301),108238967,0.00022513518161803502
262578395,,3,,POINT (-77.0423201 -12.1194563),459308542,0.00039179873660394446
262578557,,3,,POINT (-77.0407731 -12.1200977),108238967,0.0010151276766981988
262578587,,4,,POINT (-77.0407853 -12.1210161),108238967,0.0018204314653394204
262578601,,3,,POINT (-77.0400112 -12.1218807),197668241,0.00202650028374136
262578702,,4,,POINT (-77.03811020000001 -12.1189645),197667893,0.0001286065705943123
262578737,,3,,POINT (-77.0411185 -12.1189269),108238984,0.000804108350897987
262578738,,3,,POINT (-77.0416688 -12.1189166),262578739,0.0008361077502339672
262578739,,3,,POINT (-77.0425049 -12.1189202),262578739,0.0
262578746,,3,,POINT (-77.041099 -12.1161932),108237808,0.000441004092946553
262578764,,3,,POINT (-77.04112170000001 -12.1199696),108238967,0.0011944682540845127
262578818,,3,,POINT (-77.0416548 -12.1178923),262578818,0.0
262724146,,4,,POINT (-77.04351610000001 -12.1181636),262724334,8.801318082406419e-05
262724147,,4,,POINT (-77.04423610000001 -12.1174571),262724333,6.693414673327944e-05
262724148,traffic_signals,4,,POINT (-77.04494219999999 -12.116738),262724148,0.0
262724149,,4,,POINT (-77.04562869999999 -12.1160193),257943347,7.381090705824144e-05
262724150,,4,,POINT (-77.0463452 -12.1152932),262724330,8.031220330873091e-05
262724151,traffic_signals,4,,POINT (-77.0470409 -12.1145911),262724151,0.0
262724152,,4,,POINT (-77.04776390000001 -12.113871),262724152,0.0
262724153,,3,,POINT (-77.0483778 -12.113243),262724153,0.0
262724326,,3,,POINT (-77.0484495 -12.1132812),262724326,0.0
262724327,,4,,POINT (-77.0478178 -12.1139199),262724152,7.277650719738807e-05
262724328,traffic_signals,4,,POINT (-77.04710110000001 -12.1146419),262724151,7.876979116957864e-05
262724330,,4,,POINT (-77.04640860000001 -12.1153425),262724330,0.0
262724331,traffic_signals,4,,POINT (-77.0450001 -12.1167895),262724148,7.748974125747373e-05
262724333,,4,,POINT (-77.04428679999999 -12.1175008),262724333,0.0
262724334,,4,,POINT (-77.0435835 -12.1182202),262724334,0.0
262724714,,4,,POINT (-77.0427888 -12.1174631),262724714,0.0
262724716,,4,,POINT (-77.0435076 -12.1167349),262724716,0.0
262724717,,4,,POINT (-77.04420589999999 -12.1160376),262724717,0.0
262724718,,4,,POINT (-77.0448928 -12.1152972),262724718,0.0
262724720,,4,,POINT (-77.0455961 -12.1145956),262724720,0.0
262724721,,4,,POINT (-77.04631259999999 -12.1138752),262724721,0.0
262724723,,6,,POINT (-77.04700010000001 -12.113172),262724723,0.0
262724724,,4,,POINT (-77.0477518 -12.1124367),262724724,0.0
262724725,,6,,POINT (-77.0484951 -12.1116997),259996519,0.0008869271052367669
262724727,,4,,POINT (-77.04919529999999 -12.1109584),1432431565,0.0008970806039495489
262724811,,3,,POINT (-77.0422099 -12.1155234),259996514,0.0009125268324790421
262724812,,4,,POINT (-77.0429048 -12.11483),259996515,0.0008838191330820136
262724813,,3,,POINT (-77.04362450000001 -12.1140873),262725207,0.0009059814126089654
262724814,,3,,POINT (-77.04396389999999 -12.1137399),262725207,0.0010215559896565296
262724815,,3,,POINT (-77.0443226 -12.1133698),259996516,0.000903896791672051
262724816,,3,,POINT (-77.0444669 -12.1132271),259996516,0.0009203031294057485
262724817,,4,,POINT (-77.0450208 -12.1126544),1432446026,0.0008884847606963242
262724818,,3,,POINT (-77.04573069999999 -12.1119253),259996517,0.0009188425980556262
262724819,,3,,POINT (-77.0464613 -12.1111871),262724819,0.0
262724828,,3,,POINT (-77.04217079999999 -12.1168742),108237807,0.000297817813434981
262724895,,4,,POINT (-77.04504660000001 -12.1181947),262724333,0.0010289767976088635
262725207,traffic_signals,4,,POINT (-77.0442819 -12.1147107),262725207,0.0
262725208,,3,,POINT (-77.0462893 -12.1166404),257943347,0.0008329924969625156
262725321,,4,,POINT (-77.0470121 -12.1159251),262724330,0.000838829547641052
262725376,,3,,POINT (-77.0483363 -12.1131495),262725376,0.0
262725396,,4,,POINT (-77.04769659999999 -12.1152473),262724151,0.0009276534536098943
262725398,,4,,POINT (-77.0484495 -12.1145093),262724152,0.0009367359553237923
262725482,,3,,POINT (-77.0483861 -12.1130387),262725482,0.0
262725483,,3,,POINT (-77.0485139 -12.1129732),262725483,0.0
262725484,,3,,POINT (-77.04861769999999 -12.1129858),262725484,0.0
262725485,,3,,POINT (-77.04867230000001 -12.1130458),262725498,7.642002355430875e-05
262725498,,3,,POINT (-77.0486812 -12.1131217),262725498,0.0
262725511,,4,,POINT (-77.04922139999999 -12.1123631),262725511,0.0
262725512,,3,,POINT (-77.0492773 -12.1124205),262725512,0.0
262725514,traffic_signals,4,,POINT (-77.0499229 -12.1116518),262725514,0.0
262725515,traffic_signals,3,,POINT (-77.0499781 -12.1117055),262725515,0.0
262725525,,4,,POINT (-77.05064230000001 -12.1109413),262725525,0.0
262725526,,4,,POINT (-77.0506896 -12.1109899),262725525,6.781777052617598e-05
262725566,,3,,POINT (-77.041948 -12.1139122),4332504767,0.0012588200904063902
262726086,,3,,POINT (-77.0453424 -12.117129),262724148,0.0005595007059883798
262726116,,3,,POINT (-77.04669389999999 -12.1170295),257943347,0.0013943207988064144
262726117,,3,,POINT (-77.046441 -12.1167937),257943347,0.0010485739840380673
262726126,,3,,POINT (-77.0452884 -12.1183942),262724333,0.0013421498128065466
262726138,,3,,POINT (-77.0448287 -12.1184617),262724333,0.0011031701681971232
262726159,,3,,POINT (-77.04287220000001 -12.119246),262726159,0.0
262726160,,3,,POINT (-77.0438254 -12.1194604),4318917301,0.0008592729543028938
262726656,,3,,POINT (-77.0396604 -12.1126313),4332504766,0.0012669500779367642
262726658,,3,,POINT (-77.04142469999999 -12.114406),108237811,0.0010325336023590316
262727881,,4,,POINT (-77.0529239 -12.1088184),4343202104,0.00013066606292506974
263612200,,3,,POINT (-77.03474129999999 -12.1281057),263612200,0.0
263612203,,3,,POINT (-77.03420180000001 -12.1269783),263612203,0.0
263612205,,3,,POINT (-77.03363469999999 -12.1261469),263612205,0.0
263612211,traffic_signals,4,,POINT (-77.0323999 -12.1238303),263612211,0.0
263613076,,3,,POINT (-77.02585500000001 -12.122143),263613998,0.0006269834527352573
263613248,,3,,POINT (-77.02595820000001 -12.1199215),262573321,0.0007402627236302876
263613469,,3,,POINT (-77.0257637 -12.1204238),263614508,0.0009145213611524321
263613997,,3,,POINT (-77.0284468 -12.1223774),133925753,0.0009216391322008213
263613998,traffic_signals,4,,POINT (-77.0252315 -12.122077),263613998,0.0
263614506,,4,,POINT (-77.0283639 -12.1214226),1273617313,0.0012224937014168635
263614508,,3,,POINT (-77.02542029999999 -12.1212714),263614508,0.0
263614686,,1,,POINT (-77.02832960000001 -12.120852),1273617313,0.0008122689825392697
263615503,,4,,POINT (-77.0267059 -12.1182893),263615773,0.0004289462670340243
263615504,,4,,POINT (-77.0266986 -12.1174946),263615504,0.0
263615773,,3,,POINT (-77.02627699999999 -12.1182956),263615773,0.0
263615774,,4,,POINT (-77.0274332 -12.1182856),263615774,0.0
263615940,,3,,POINT (-77.0274199 -12.1174935),263615940,0.0
263615993,,4,,POINT (-77.0264028 -12.1174964),263615993,0.0
263617505,,4,,POINT (-77.0162095 -12.1266235),263617505,0.0
263617507,,4,,POINT (-77.0138216 -12.1269908),263617507,0.0
263617509,traffic_signals,3,,POINT (-77.01282449999999 -12.1271513),263617509,0.0
263617510,,3,,POINT (-77.0115594 -12.1273491),263617509,0.0012804697770718116
263617511,,3,,POINT (-77.0106035 -12.1274924),263617512,0.0010121833825897982
263617512,traffic_signals,4,,POINT (-77.00960430000001 -12.127654),263617512,0.0
263617514,,3,,POINT (-77.00889050000001 -12.1277623),263617514,0.0
263618179,,3,,POINT (-77.024399 -12.1262362),2212550487,0.000364271217639365
263618180,,3,,POINT (-77.025262 -12.1260998),4350115353,0.0010236795299351652
263618181,,4,,POINT (-77.0259839 -12.1259897),108191739,0.000891970604896269
263618528,traffic_signals,4,,POINT (-77.0238252 -12.1293259),3974039019,0.00012646125889765073
263618648,,2,,POINT (-77.0250072 -12.1272838),2212550487,0.0012718487488706468
263619218,,3,,POINT (-77.0253079 -12.1338661),140342734,0.0009477864738437414
263619423,,4,,POINT (-77.0268008 -12.1323029),133915459,0.0012915986412190801
263619426,,3,,POINT (-77.026476 -12.1297217),1839448882,0.0015237626750913278
263619470,,3,,POINT (-77.02601610000001 -12.131335),133915459,0.0025352735966725393
263620409,,3,,POINT (-77.02357499999999 -12.1274476),2833179741,0.00033785609362190074
263621040,,3,,POINT (-77.02368869999999 -12.1306491),3707030301,0.0005750548147776788
263621041,,3,,POINT (-77.0234348 -12.1338909),263621041,0.0
263622419,,3,,POINT (-77.0232955 -12.1336522),263622419,0.0
263622420,,3,,POINT (-77.02336219999999 -12.1326864),263622420,0.0
263622421,,3,,POINT (-77.0235368 -12.1306151),3707030301,0.0005375987444175001
263622756,,3,,POINT (-77.0250174 -12.1309999),3707030301,0.0016900697293310023
263622836,,3,,POINT (-77.0227252 -12.1304182),263625298,0.0007919904039820456
263622942,,3,,POINT (-77.02203 -12.132323),263622420,0.0013808752296940417
263622943,,3,,POINT (-77.0225952 -12.1324938),263622420,0.000790812088927698
263623012,,3,,POINT (-77.0223512 -12.1333848),263622419,0.000981430206383006
263623013,,3,,POINT (-77.0220516 -12.1343908),5476366884,0.0011247392320032942
263623147,,3,,POINT (-77.0225784 -12.1346583),5476366884,0.0005358483087598505
263623187,,3,,POINT (-77.0228966 -12.1335358),263622419,0.00041553600326073715
263623489,traffic_signals,4,,POINT (-77.0230303 -12.1295237),263623489,0.0
263624803,traffic_signals,4,,POINT (-77.02247920000001 -12.129737),263625298,8.892333776594321e-05
263624804,,4,,POINT (-77.021602 -12.1300917),263625297,8.676278003529882e-05
263624806,,4,,POINT (-77.0206807 -12.1304048),263624806,0.0
263624809,traffic_signals,5,,POINT (-77.01949620000001 -12.1304937),263625293,7.619461922778834e-05
263625292,traffic_signals,4,,POINT (-77.01798429999999 -12.1303668),4266807079,4.223032087074002e-05
263625293,traffic_signals,4,,POINT (-77.01953229999999 -12.1304266),263625293,0.0
263625295,,4,,POINT (-77.0207113 -12.1303228),263625295,0.0
263625297,,4,,POINT (-77.02163229999999 -12.1300104),263625297,0.0
263625298,traffic_signals,4,,POINT (-77.0225136 -12.129655),263625298,0.0
263625299,traffic_signals,4,,POINT (-77.023059 -12.1294365),263625299,0.0
263627099,,3,,POINT (-77.0015581 -12.1286871),263627099,0.0
263627100,,3,,POINT (-77.001498 -12.128562),263627100,0.0
263627791,,3,,POINT (-77.0041514 -12.1283679),263627791,0.0
263629390,,3,,POINT (-77.003827 -12.1284076),263629390,0.0
263630418,,3,,POINT (-77.0052908 -12.1282002),263627791,0.0011516751495101226
263630419,,3,,POINT (-77.0057807 -12.1281248),263627791,0.0016473360616509362
263630420,,3,,POINT (-77.00631780000001 -12.1280314),4326822804,0.001509191177408714
263630421,,3,,POINT (-77.00799019999999 -12.1277791),263630421,0.0
263630423,traffic_signals,4,,POINT (-77.00944939999999 -12.1275516),263630423,0.0
263630424,traffic_signals,4,,POINT (-77.0095791 -12.1275322),263617512,0.00012437958032024675
263630425,traffic_signals,4,,POINT (-77.0128112 -12.1270315),263617509,0.00012053601121590669
263630427,,4,,POINT (-77.01462069999999 -12.1267592),263923381,0.00011440039335636227
263630428,,4,,POINT (-77.0161895 -12.1265109),263617505,0.00011436240641293828
263630429,,4,,POINT (-77.017302 -12.1263292),4327105867,0.00011886075887282048
263630430,,4,,POINT (-77.01895620000001 -12.1260885),108191746,0.00011561907282199327
263630431,,4,,POINT (-77.0202603 -12.1258688),108191745,0.00013333375416604373
263630432,,4,,POINT (-77.0210605 -12.1257448),108191744,0.00012800941371695016
263630433,,5,,POINT (-77.0220149 -12.12559),108191743,0.00016786929439143754
263630434,,4,,POINT (-77.0230098 -12.1254548),263630434,0.0
263630435,,4,,POINT (-77.0232046 -12.1254294),263630435,0.0
263630437,traffic_signals,4,,POINT (-77.0239234 -12.1253233),263630437,0.0
263630442,traffic_signals,4,,POINT (-77.0268959 -12.1248229),263630442,0.0
263630443,traffic_signals,4,,POINT (-77.02791929999999 -12.1246818),108191737,9.839451204415814e-05
263630444,traffic_signals,4,,POINT (-77.02938570000001 -12.1244797),263630444,0.0
263632236,,3,,POINT (-77.0218077 -12.1227591),1760085370,0.0010920255903534187
263632237,,4,,POINT (-77.0211389 -12.123212),1760085370,0.0007161792513018455
263632238,,4,,POINT (-77.0210264 -12.1232855),1760085370,0.0007233712877875089
263632240,,4,,POINT (-77.0203719 -12.1237355),1760085370,0.0011614000904086133
263632243,,4,,POINT (-77.0196428 -12.1241466),4266807071,0.0014916519198505144
263632246,,4,,POINT (-77.01900809999999 -12.1243726),4266807071,0.0008347967536988057
263632376,,3,,POINT (-77.0237162 -12.1225575),133933273,0.0011100803979922733
263632379,,4,,POINT (-77.02169189999999 -12.123985),1760085370,0.0016666191886507541
263632382,,3,,POINT (-77.021146 -12.1245861),108191744,0.001286888437277724
263632562,,4,,POINT (-77.0225461 -12.1250391),263630434,0.0006227553131023752
263632563,,4,,POINT (-77.0226333 -12.1249278),263630434,0.0006476737218701349
263632564,,3,,POINT (-77.02289690000001 -12.1246454),263630434,0.0008172360552479828
263632612,,3,,POINT (-77.02412870000001 -12.1245294),263632612,0.0
