osmid,street_count,ref,highway,geometry,NN,NN_dist
1273858125,3,,,POINT (-76.99334690000001 -12.0348967),5393490704,0.0022473580934113504
1273864920,3,,,POINT (-76.9980941 -12.0295766),1273864920,0.0
1273874380,3,,,POINT (-76.99321689999999 -12.027586),821565173,0.001130701109936904
1273875749,3,,,POINT (-76.99444889999999 -12.0274768),821565173,0.001090878123341688
1273885277,3,,,POINT (-76.99503249999999 -12.0388396),1273747193,0.0013956876620495186
1273889000,3,,,POINT (-76.9968298 -12.0358899),4557933183,0.0010200785263919268
1273889450,3,,,POINT (-76.98828399999999 -12.0349587),273413363,0.0008162200744983654
1273900516,5,,,POINT (-76.99131300000001 -12.0273667),821593363,0.0008353520754752533
1273923991,3,,,POINT (-76.99355989999999 -12.0398084),1273969287,0.0011316329661134538
1273930200,3,,,POINT (-77.0054319 -12.0551421),1368673356,0.0008586249763480363
1273950635,4,,,POINT (-76.9869645 -12.0440789),1273954245,0.0013045042468301192
1273951360,3,,,POINT (-76.9959546 -12.0362089),4557933183,0.0015890063561880491
1273954245,3,,,POINT (-76.9866128 -12.0428227),1273954245,0.0
1273961257,4,,,POINT (-76.9920698 -12.0382532),1273969287,0.001673250692514961
1273961473,3,,,POINT (-76.98902270000001 -12.0376737),1273736096,0.0016038902612088254
1273968328,3,,,POINT (-76.9881377 -12.0431491),1273506158,0.0014142388270677016
1273968500,4,,,POINT (-76.9969445 -12.0387416),1273456499,0.00047583520257159153
1273968824,3,,,POINT (-76.99067169999999 -12.0397641),2887270171,0.0002628764919149496
1273969287,3,,,POINT (-76.992431 -12.039887),1273969287,0.0
1273972433,3,,,POINT (-76.98822250000001 -12.042409),1273506158,0.0011804314169012523
1273973115,3,,,POINT (-76.99757030000001 -12.0280075),5650038993,0.0012857700921975086
1273973218,4,,,POINT (-76.994573 -12.0394385),1273747193,0.0007789982349153257
1273977227,4,,,POINT (-76.98787230000001 -12.0425658),1273506158,0.0008805129016691968
1273978242,3,,,POINT (-77.0036125 -12.0564786),1368673356,0.0014475145940494468
1273981443,3,,,POINT (-76.9871655 -12.0350963),273413363,0.0019385443301595234
1273982593,3,,,POINT (-77.0118198 -12.0540763),1273982593,0.0
1273987050,3,,,POINT (-76.994894 -12.0395091),1273747193,0.000712173047791201
1364652755,4,,,POINT (-76.98838859999999 -12.0341633),273413363,0.0010776644236561977
1364652756,4,,,POINT (-76.9876695 -12.0349042),273413363,0.0014322390198628849
1364652757,4,,,POINT (-76.9884745 -12.034279),273413363,0.0009341279623315152
1367679442,3,,,POINT (-77.00122 -12.0289214),1368903695,0.0004426129799270924
1367679444,3,,,POINT (-77.00063230000001 -12.0290385),1367679444,0.0
1367679446,3,,,POINT (-77.00155669999999 -12.0290571),1368903695,0.0008054190027472318
1367679447,3,,,POINT (-77.0018924 -12.0291795),1368903695,0.0011627287989887831
1367679448,3,,,POINT (-77.0004974 -12.0292421),1367679448,0.0
1367679449,3,,,POINT (-77.00105360000001 -12.0292751),1367679444,0.0004831906973431894
1367679451,3,,,POINT (-77.00222909999999 -12.029297),1367679527,0.0015021369444898328
1367679454,3,,,POINT (-77.0025764 -12.0294287),1367679527,0.0012606574871859048
1367679456,4,,,POINT (-77.0013694 -12.0294599),1367679467,0.0007510622144704995
1367679459,4,,traffic_signals,POINT (-77.00025719999999 -12.0295789),1367679459,0.0
1367679461,3,,,POINT (-77.0016703 -12.0296307),1367679467,0.0010008993156190341
1367679462,3,,,POINT (-77.00247969999999 -12.029645),1367679527,0.0010830112834123663
1367679465,3,,,POINT (-77.00331540000001 -12.0297294),1367679527,0.0010245068325818727
1367679466,3,,,POINT (-76.9984348 -12.0297132),1367679466,0.0
1367679467,3,,,POINT (-77.0006765 -12.0297497),1367679467,0.0
1367679468,4,,,POINT (-77.0019951 -12.029815),1367679542,0.0010785994854466709
1367679470,3,,,POINT (-77.00367319999999 -12.0298622),1367679539,0.0010414428164775176
1367679471,3,,,POINT (-77.0011583 -12.0299295),1367679467,0.0005142560451785297
1367679472,1,,,POINT (-76.9970333 -12.0299354),1273864920,0.0011198366309463843
1367679473,3,,,POINT (-77.00320000000001 -12.0299649),1367679527,0.0007622695717446837
1367679474,3,,,POINT (-77.0023277 -12.029973),1367679527,0.0008726996275920915
1367679477,3,,,POINT (-76.9991661 -12.0300331),1367679477,0.0
1367679479,4,,,POINT (-76.999709 -12.0301413),1367679479,0.0
1367679482,4,,traffic_signals,POINT (-76.99986440000001 -12.0301673),1367679482,0.0
1367679483,3,,,POINT (-77.0044484 -12.0301785),1367679539,0.0013612995592444267
1367679486,3,,,POINT (-76.9976719 -12.0302255),1273864920,0.0007741602224359483
1367679488,3,,,POINT (-77.0018324 -12.0302154),1367679542,0.0006483224506380567
1367679490,3,,,POINT (-77.0035075 -12.0302472),1367679539,0.0006224354825985601
1367679494,3,,,POINT (-77.0050494 -12.0302885),1367679539,0.0018805980139336399
1367679495,3,,,POINT (-77.0030419 -12.0302925),1367679527,0.00039853347412903845
1367679497,3,,,POINT (-77.005546 -12.0303554),1367679647,0.002136591739196971
1367679501,3,,,POINT (-77.0038421 -12.0303683),1367679539,0.0007448632089173062
1367679503,3,,,POINT (-77.00046949999999 -12.0303787),1367679503,0.0
1367679506,3,,,POINT (-76.99814139999999 -12.0304162),1367679466,0.0007617693614223563
1367679515,3,,,POINT (-77.0007961 -12.0305181),1367679515,0.0
1367679516,1,,,POINT (-76.9970252 -12.0305198),1273864920,0.0014255432122580846
1367679517,3,,,POINT (-77.0066193 -12.0305269),1367679639,0.0020577402848757655
1367679519,3,,,POINT (-77.00432290000001 -12.030535),1367679539,0.0011147790319198968
1367679521,3,,,POINT (-77.0068879 -12.0305721),1367679639,0.002022161101395285
1367679523,3,,,POINT (-77.0054197 -12.0306036),1367679647,0.0019006666014850916
1367679525,3,,,POINT (-76.99964199999999 -12.0306586),1367679479,0.0005216208297225765
1367679527,3,,,POINT (-77.00287369999999 -12.0306538),1367679527,0.0
1367679528,3,,,POINT (-77.0074328 -12.0306623),1367679639,0.002063063171599174
1367679529,3,,,POINT (-76.99746709999999 -12.030705),1273864920,0.0012908971918818076
1367679530,3,,,POINT (-77.00124889999999 -12.0306865),1367679530,0.0
1367679531,3,,,POINT (-76.9988875 -12.0307171),1367679477,0.0007385620894687074
1367679536,3,,,POINT (-76.9994579 -12.0307799),1367679479,0.0006861932453764458
1367679538,3,,,POINT (-77.0079817 -12.0307859),1367679639,0.002218694408882957
1367679539,4,,,POINT (-77.0032427 -12.0308105),1367679539,0.0
1367679542,3,,,POINT (-77.00166299999999 -12.0308412),1367679542,0.0
1367679544,3,,,POINT (-77.00847659999999 -12.0309069),821565291,0.0021964990780841496
1367679546,3,,,POINT (-76.9993916 -12.0309361),1367679479,0.0008558328107751854
1367679548,3,,,POINT (-77.0067197 -12.0309428),1367679639,0.0016413445860026677
1367679549,3,,,POINT (-77.0036296 -12.0309492),1367679539,0.000411010097195324
1367679552,3,,,POINT (-76.999505 -12.0309871),1367679479,0.0008700538144272183
1367679554,3,,,POINT (-77.0021297 -12.0309968),1367679542,0.00049195553661294
1367679555,3,,,POINT (-76.9982358 -12.0310123),1367679466,0.0013142533279393723
1367679556,3,,,POINT (-77.00521209999999 -12.031012),1367679647,0.0015435851288481497
1367679558,3,,,POINT (-77.00897000000001 -12.0310311),821565291,0.0017193834359976695
1367679561,3,,,POINT (-77.00634290000001 -12.0310776),1367679639,0.0015436927058179379
1367679563,3,,,POINT (-77.0041193 -12.0311205),1367679539,0.0009297997418782921
1367679566,3,,,POINT (-77.0025426 -12.0311425),1367679527,0.0005903006860896363
1367679570,3,,,POINT (-77.007159 -12.0311896),1367679639,0.0014736081772316458
1367679571,3,,,POINT (-77.0000016 -12.0312015),1367679503,0.0009465359211303833
1367679572,4,,,POINT (-76.9986796 -12.0311996),1367679477,0.001263884686193392
1367679575,3,,,POINT (-77.00456389999999 -12.0312654),1367679539,0.0013973200957479832
1367679576,4,,,POINT (-77.0030268 -12.0312991),1367679539,0.0005341748496521173
1367679578,3,,,POINT (-77.0065039 -12.0313466),1367679639,0.0012497832492086025
1367679582,4,,,POINT (-77.0004522 -12.0313952),1367679515,0.0009421101952550278
1367679584,3,,,POINT (-76.9991891 -12.0314206),1367679479,0.0013809071293903168
1367679586,4,,,POINT (-77.0075983 -12.0314364),1367679639,0.001468611429206769
1367679587,3,,,POINT (-77.00497660000001 -12.0314575),1367679647,0.0012377610633663777
1367679588,3,,,POINT (-77.00611809999999 -12.0314815),1367679647,0.00110629408386783
1367679590,4,,,POINT (-77.00090040000001 -12.0315837),1367679530,0.0009625071895794854
1367679592,3,,,POINT (-77.006923 -12.0315962),1367679639,0.0010166014459965322
1367679593,3,,,POINT (-77.0080363 -12.0316718),1367679639,0.0016331088910431614
1367679595,4,,,POINT (-77.0013185 -12.0317577),1367679542,0.0009791080124272231
1367679599,3,,,POINT (-77.0028109 -12.0317998),1367679539,0.0010794284274569018
1367679601,4,,,POINT (-77.0073587 -12.0318409),1367679639,0.0010051625142218942
1367679606,4,,,POINT (-77.00173650000001 -12.0319293),1367679542,0.0010905795981967627
1367679608,4,,,POINT (-77.00588689999999 -12.0319522),1367679647,0.0005823425881734171
1367679611,3,,,POINT (-77.0083827 -12.0320377),1367679639,0.0017866721691451677
1367679615,3,,,POINT (-77.0061956 -12.0320468),1367679647,0.0006937986019038766
1367679621,4,,,POINT (-77.0021923 -12.0321073),1367679542,0.0013722855752403417
1367679623,4,,,POINT (-77.0077915 -12.032097),1367679639,0.0012120135684030953
1367679625,3,,,POINT (-77.0066242 -12.0321311),1367679639,0.0004562127245031639
1367679626,3,,,POINT (-77.0037584 -12.0322047),1367679539,0.0014865194684207327
1367679631,4,,,POINT (-77.00262360000001 -12.0322909),1367679539,0.0016046398256286606
1367679632,3,,,POINT (-77.005382 -12.0323381),1367679647,0.00031705811769901514
1367679634,3,,,POINT (-77.0082116 -12.0323279),1367679672,0.0014650863216856646
1367679635,3,,,POINT (-76.9989324 -12.0323446),1367679665,0.0005160600449555116
1367679637,3,,,POINT (-76.99762920000001 -12.0323691),1367679665,0.0011847337759989627
1367679638,3,,,POINT (-77.0070487 -12.0323641),1367679639,0.00042785511566341167
1367679639,4,,,POINT (-77.0066815 -12.0325837),1367679639,0.0
1367679640,3,,,POINT (-77.0042541 -12.0323941),1367679647,0.0014099905247889845
1367679644,3,,,POINT (-76.99944549999999 -12.0325638),1367679665,0.0007631066635709674
1367679645,3,,,POINT (-76.9980856 -12.0325538),1367679665,0.000692382647102145
1367679647,3,,,POINT (-77.0056609 -12.0324889),1367679647,0.0
1367679651,3,,,POINT (-77.0047031 -12.0326031),1367679647,0.0009645840968986226
1367679652,4,,,POINT (-77.0074889 -12.0326203),1367679672,0.0007707025626005759
1367679653,3,5A,motorway_junction,POINT (-77.0063621 -12.0326084),1367679639,0.0003203536327200044
1367679655,3,,,POINT (-77.0035585 -12.0326749),1367679539,0.0018909566362027652
1367679658,3,,,POINT (-76.9998765 -12.032748),1367679710,0.0010424445548828155
1367679660,4,,,POINT (-76.9966656 -12.0327278),1367679708,0.001980145128516293
1367679663,4,,,POINT (-77.0051497 -12.0328091),1367679647,0.0006032026856624494
1367679665,4,,,POINT (-76.9987258 -12.0328175),1367679665,0.0
1367679667,3,,,POINT (-77.0078994 -12.0328574),1367679672,0.0009033311352989903
1367679671,3,,,POINT (-77.0003201 -12.0329375),1367679710,0.0006601206101941872
1367679672,3,,,POINT (-77.0071059 -12.0332891),1367679672,0.0
1367679675,3,,,POINT (-77.0056117 -12.0330529),1367679647,0.000566141890340223
1367679678,3,,,POINT (-77.00073860000001 -12.0331178),1367679710,0.00049691246714155
1367679680,3,,,POINT (-77.00225349999999 -12.0331933),1367679710,0.0017698998220150495
1367679683,3,,,POINT (-77.0060359 -12.0332776),1367679647,0.0008733113362386396
1367679684,3,,,POINT (-77.00116269999999 -12.0332902),1367679710,0.0006962796923568697
1367679696,4,,,POINT (-76.99824049999999 -12.0334033),1367679708,0.00026699410106039676
1367679697,3,,,POINT (-77.00011019999999 -12.0333925),1367679710,0.00044780867567209185
1367679702,3,,,POINT (-77.00157249999999 -12.0334648),1367679710,0.0010541305089888605
1367679707,4,,,POINT (-76.9964366 -12.0335289),1367679708,0.0020418047409100234
1367679708,4,,,POINT (-76.9984784 -12.0335245),1367679708,0.0
1367679709,3,,,POINT (-77.0031795 -12.0335664),1367679838,0.0011625368209211469
1367679710,4,,,POINT (-77.0005232 -12.0335656),1367679710,0.0
1367679714,3,,,POINT (-77.0075757 -12.0335837),1367679672,0.0005545279073270684
1367679718,4,,,POINT (-77.0020474 -12.0336732),9807738875,0.001256708593900733
1367679719,3,,,POINT (-76.99691660000001 -12.0336601),1367679708,0.0015676755404005138
1367679720,3,,,POINT (-77.0037052 -12.0336883),1367679838,0.0011166275654865543
1367679722,3,,,POINT (-77.0068232 -12.0337017),1367679672,0.000500158025028422
1367679727,3,,,POINT (-77.003671 -12.0337689),1367679838,0.0010290872460592896
1367679740,3,,,POINT (-77.0070363 -12.0338327),1367679672,0.0005480375169646706
1367679741,3,,,POINT (-76.9983666 -12.0338623),1367679708,0.00035582029171891987
1367679744,3,,,POINT (-77.004148 -12.0338725),1367679838,0.0012104421175807793
1367679751,3,,,POINT (-77.0081914 -12.0339909),1367679872,0.001104692124531515
1367679753,3,,,POINT (-76.9987235 -12.03401),1367679708,0.0005438605152061501
1367679757,3,,,POINT (-77.0084694 -12.0341979),1367679872,0.0007685290430482901
