osmid,highway,street_count,ref,geometry,NN,NN_dist
6277646881,,3,,POINT (-77.0651091 -12.0332161),885687041,0.00013175222958942544
6277646882,,3,,POINT (-77.0652059 -12.0337815),885687041,0.0005899769232775896
6277646883,,3,,POINT (-77.0653437 -12.0343214),902279664,0.000948978787963347
6277781361,,3,,POINT (-77.0879063 -11.9421017),1381308656,6.416299556432288e-05
6277792761,,3,,POINT (-77.09298699999999 -11.9466636),6277792761,0.0
6277792762,,3,,POINT (-77.09302940000001 -11.9466223),6277792761,5.918994848069681e-05
6277801788,,3,,POINT (-77.0858733 -12.024699),846668573,8.864338666704114e-05
6277834074,,3,,POINT (-77.1015723 -11.9718968),1384282247,0.0005501680197959449
6277847948,,3,,POINT (-77.08884020000001 -11.9724619),1384282394,0.00030615135145051653
6277873658,,3,,POINT (-77.091227 -11.9725448),5054914140,0.0010264730147509103
6287287637,,4,,POINT (-77.05711650000001 -12.0226016),827066043,0.0018600578754413405
6287287638,,3,,POINT (-77.0575872 -12.0232229),827066043,0.0011572993562627538
6287287639,,3,,POINT (-77.05775319999999 -12.0207996),3978868743,0.0016252692853846139
6287287646,,1,,POINT (-77.057727 -12.0218315),2985506543,0.0013217133917789467
6287287657,,3,,POINT (-77.0579922 -12.020702),818620283,0.0013748002691275304
6287287658,,4,,POINT (-77.058251 -12.0214312),3978868743,0.0008853026883504034
6287287659,,3,,POINT (-77.0586986 -12.0219657),2985506543,0.0003444544236933187
6287287660,,3,,POINT (-77.05776059999999 -12.0221125),2985506543,0.0012673467599755696
6287287661,,3,,POINT (-77.0579484 -12.0206443),818620283,0.0014012965460579807
6287287662,,4,,POINT (-77.0584743 -12.0212711),3978868743,0.0007647394915907843
6287287668,,3,,POINT (-77.0585158 -12.0221669),2985506543,0.0005206864411600379
6287287669,,3,,POINT (-77.05814700000001 -12.0225721),2985506543,0.0010138351197285641
6290624577,,3,,POINT (-77.08577 -12.025745),846634344,0.0004415876923141798
6290624579,,4,,POINT (-77.0862259 -12.0256989),6290624579,0.0
6292239173,,3,,POINT (-77.0889844 -11.9430363),1381308692,7.256900164406943e-05
6292239174,,3,,POINT (-77.09125229999999 -11.9450476),1381308800,0.000462289963122257
6292239175,,3,,POINT (-77.0912036 -11.9451003),1381308800,0.00045854536307766226
6292266784,,3,,POINT (-77.089947 -11.9717274),1384282256,0.00024006070065516936
6292290148,,3,,POINT (-77.08781329999999 -11.9957653),6292290149,7.399763510091324e-05
6292290149,,3,,POINT (-77.0878546 -11.9958267),6292290149,0.0
6292346037,,3,,POINT (-77.0956103 -11.98795),2534627523,0.002547914853366002
6292363204,,3,,POINT (-77.0542659 -12.0209223),818620295,0.00010404484610489922
