osmid,ref,highway,street_count,geometry,NN,NN_dist
1273547438,,,3,POINT (-76.9655368 -12.0361815),1577952913,0.002010361186453485
1273551972,,,3,POINT (-76.96484 -12.0394703),1273677883,0.0013570695081678707
1273559082,,,3,POINT (-76.9542555 -12.0371952),1273844499,0.0005334474294646753
1273559516,,,4,POINT (-76.97726520000001 -12.0445117),1746796543,0.000474168851776956
1273562515,,,3,POINT (-76.958898 -12.037865),4356156394,0.0019944118356051326
1273570044,,,4,POINT (-76.9612316 -12.0393926),1273570044,0.0
1273570426,,,3,POINT (-76.9608446 -12.0331145),1746105910,0.0026631815878733053
1273572873,,,3,POINT (-76.9827267 -12.0448702),1746828678,0.0003347316089045626
1273574728,,,3,POINT (-76.9503093 -12.0338753),1273882305,0.0005085616580106818
1273577358,,,3,POINT (-76.9830595 -12.0452396),1273577358,0.0
1273578445,,,3,POINT (-76.9557358 -12.0370161),1575375199,0.0017502131755878958
1273579204,,,3,POINT (-76.9593936 -12.0472683),1273606292,0.001450782499205176
1273579291,,,3,POINT (-76.9657945 -12.0487415),1745486146,0.0005578702358085322
1273579323,,,3,POINT (-76.9609639 -12.0400843),1273570044,0.0007416954765980713
1273580104,,,3,POINT (-76.97571259999999 -12.047819),2177232991,0.002003864938065116
1273586056,,,3,POINT (-76.9542254 -12.0449028),5434265970,0.0015794478940400164
1273588024,,,3,POINT (-76.9732872 -12.0403113),1273986742,0.0005323163720951058
1273589838,,,3,POINT (-76.9574844 -12.0299492),1273589838,0.0
1273590193,,,4,POINT (-76.9656324 -12.0376347),1273677883,0.0006423181532579769
1273591179,,,3,POINT (-76.95491850000001 -12.0331502),1575375399,0.0017767235012798059
1273594494,,,3,POINT (-76.9629091 -12.0418554),1577952915,0.001176335483608313
1273594774,,,3,POINT (-76.9704199 -12.044069),1745492187,0.0006539540427262161
1273595200,,,3,POINT (-76.9635859 -12.0367941),1273701859,0.0006997549285228105
1273595499,,,3,POINT (-76.9553959 -12.0468515),5434265968,0.0006743649605324716
1273595612,,,3,POINT (-76.95221239999999 -12.0376926),1273834967,0.0017623495368414217
1273596427,,,3,POINT (-76.9795094 -12.0461352),1273489655,0.00044971479851250545
1273597258,,,3,POINT (-76.95270259999999 -12.0393058),1577491946,0.0017851006498212907
1273598604,,,3,POINT (-76.98222730000001 -12.040579),1273598604,0.0
1273604749,,,3,POINT (-76.9779334 -12.0410539),1273604749,0.0
1273604934,,,4,POINT (-76.9512117 -12.0450214),1273604934,0.0
1273606188,,,3,POINT (-76.9831203 -12.0404123),1746828482,0.00042106470998832206
1273606292,,,4,POINT (-76.9580505 -12.0467198),1273606292,0.0
1273611059,,,3,POINT (-76.9690933 -12.0533068),1273812537,0.001328165870662013
1273611612,,,3,POINT (-76.9590237 -12.0362858),4271907484,0.0013820969756039784
1273613218,,,3,POINT (-76.9733406 -12.0495661),1273517523,0.0011043156885618363
1273619837,,,3,POINT (-76.9862198 -12.0416922),4362003905,0.0004112331941782469
1273620103,,,3,POINT (-76.9604741 -12.0412724),1273570044,0.0020266855429526202
1273622262,,,3,POINT (-76.9562074 -12.0471852),5434265968,0.00022640565364217627
1273624413,,,3,POINT (-76.95048540000001 -12.0351332),1575375143,0.0012377811155569025
1273627655,,,3,POINT (-76.9577281 -12.0400845),1577492065,0.0007597869767245384
1273627671,,,3,POINT (-76.9610954 -12.0364442),1273627671,0.0
1273631687,,,3,POINT (-76.9658536 -12.0354586),1746106156,0.0022804191741904044
1273631942,,,4,POINT (-76.9478282 -12.0337743),1273889605,0.0005617397262096741
1273632007,,,3,POINT (-76.9565422 -12.0464115),5434265968,0.0009570974506335042
1273639822,,,4,POINT (-76.9656641 -12.041413),1273639822,0.0
1273641200,,,4,POINT (-76.95746629999999 -12.0453921),1757245672,0.001328121982350407
1273641637,,,3,POINT (-76.9642207 -12.0524404),1273538844,0.0017168545220867192
1273646069,,,3,POINT (-76.95841009999999 -12.0310221),1273589838,0.0014170514810656315
1273647084,,,4,POINT (-76.95532300000001 -12.0458819),5434265968,0.001461413018275659
1273647301,,,3,POINT (-76.9631754 -12.0477917),1273801975,0.000504444694689316
1273648418,,,4,POINT (-76.96425929999999 -12.0408346),1577952929,0.0005386076215579248
1273649994,,,4,POINT (-76.94645319999999 -12.0297509),5049777416,0.0015533614164140574
1273650588,,,3,POINT (-76.96014940000001 -12.0343195),4271907484,0.0018970407718320811
1273652256,,,3,POINT (-76.9581141 -12.0421827),4356156394,0.0023938717781029338
1273652557,,traffic_signals,4,POINT (-76.9543388 -12.0378123),1575375199,0.00017474324021374258
1273652717,,,3,POINT (-76.95477649999999 -12.030463),1746105814,0.0007686429730352833
1273654823,,,4,POINT (-76.9574877 -12.0385813),4356150205,0.0007237570379646075
1273659117,,,3,POINT (-76.9572086 -12.0340685),1273767984,0.0019402724473653946
1273659801,,,4,POINT (-76.9695589 -12.0405265),1273934832,0.0005214087264347713
1273660233,,,3,POINT (-76.95341620000001 -12.0337269),1273875162,0.0007759087188673869
1273664966,,,3,POINT (-76.9683225 -12.0382115),4356448438,0.0011490631488325028
1273669190,,,3,POINT (-76.96119419999999 -12.0322558),1746105910,0.0017361145641923727
1273675400,,,3,POINT (-76.9656726 -12.0358758),1577952913,0.002333991835891112
1273676048,,,4,POINT (-76.97410429999999 -12.0403086),5380596984,0.0008652418043479109
1273677883,,traffic_signals,4,POINT (-76.9653714 -12.0382216),1273677883,0.0
1273678139,,,4,POINT (-76.9520072 -12.0339105),1273678139,0.0
1273680973,,,4,POINT (-76.9520644 -12.0332754),1273678139,0.0006376706438264869
1273687262,,,3,POINT (-76.9753802 -12.0418666),1746791560,0.0007453296250652083
1273687551,,,3,POINT (-76.968288 -12.0508721),492818299,0.0016974839881431297
1273687603,,,3,POINT (-76.9687856 -12.0482225),1577952883,0.0009274728028353298
1273688860,,,3,POINT (-76.95976400000001 -12.0395623),4356156394,0.0012503270052313744
1273690925,,,4,POINT (-76.96460829999999 -12.034412),4356549375,0.0007089781378766301
1273692695,,,3,POINT (-76.9613373 -12.0376215),1575375274,0.0010300414020816316
1273694303,,,3,POINT (-76.98548839999999 -12.0406823),5937055831,0.0008381158929431413
1273695971,,,3,POINT (-76.9650118 -12.0373853),1577952913,0.0008221993553878749
1273699566,,,4,POINT (-76.951905 -12.0344272),1273678139,0.0005267102903879001
1273701859,,,4,POINT (-76.9629395 -12.0365261),1273701859,0.0
1273701989,,,3,POINT (-76.9537547 -12.0383501),1273834967,0.0005592312670046184
1273702806,,,3,POINT (-76.95321800000001 -12.0395374),1273741234,0.001779639249965503
1273704317,,,4,POINT (-76.95979939999999 -12.0370727),4271907484,0.0010615705016613472
1273706034,,traffic_signals,4,POINT (-76.9491661 -12.0357202),1575375302,0.00017314854894099583
1273706400,,,3,POINT (-76.961978 -12.0361267),1273627671,0.0009379706871723261
1273709169,,,4,POINT (-76.9499397 -12.0332097),1273709169,0.0
1273711051,,,3,POINT (-76.9574076 -12.0335829),1273747216,0.002036065224889133
1273711741,,,3,POINT (-76.9623634 -12.0498982),1273711741,0.0
1273713877,,,3,POINT (-76.96013619999999 -12.0423765),4356156394,0.0030065038865715378
1273716431,,,3,POINT (-76.9583452 -12.0370881),4271907484,0.002241553561703775
1273720097,,,3,POINT (-76.9717129 -12.0393993),1847865315,0.0006591249122907444
1273720143,,,4,POINT (-76.9794368 -12.0428835),1746828604,0.00048161370411768797
1273724099,,,4,POINT (-76.94816 -12.0326016),1273724099,0.0
1273726454,,,3,POINT (-76.96397260000001 -12.0358932),1273701859,0.0012115519056156204
1273726618,,,4,POINT (-76.9602241 -12.0488823),1577492109,0.002362780451078359
1273728334,,,4,POINT (-76.98017729999999 -12.0454875),1273728334,0.0
1273730039,,,3,POINT (-76.966224 -12.034606),4356549375,0.0023182863951558123
1273730927,,,4,POINT (-76.9529125 -12.0298064),1273730927,0.0
1273732921,,,3,POINT (-76.97379840000001 -12.0497626),1273517523,0.0006950785063523253
1273734749,,,3,POINT (-76.98068480000001 -12.0451796),1273734749,0.0
1273737297,,,3,POINT (-76.9570633 -12.0452084),1757245672,0.0017389127321328298
1273737322,,,3,POINT (-76.9848252 -12.0426144),1577564055,0.0008398511891935908
1273738046,,,4,POINT (-76.9582798 -12.0354493),4271907484,0.002251933153975645
1273738280,,,3,POINT (-76.9748951 -12.0496891),1273517523,0.0004888882183033608
1273741234,,,4,POINT (-76.95248549999999 -12.0411593),1273741234,0.0
1273741260,,,4,POINT (-76.97220919999999 -12.0386539),1273741260,0.0
1273742056,,,3,POINT (-76.955168 -12.0462611),5434265968,0.0012320265784427934
1273742133,,,3,POINT (-76.96369439999999 -12.0479824),1745486222,0.0005682018831341571
1273743749,,,3,POINT (-76.9646051 -12.0514721),1273538844,0.0006750562791372906
1273744599,,,3,POINT (-76.944739 -12.0279072),1273744599,0.0
1273745045,,,3,POINT (-76.9503914 -12.0409578),1577492054,0.0006746115474838691
1273745968,,,4,POINT (-76.9639602 -12.0486827),1273745968,0.0
1273746478,,,3,POINT (-76.9536274 -12.0451453),5434265970,0.0009675931479695011
1273746907,,,3,POINT (-76.9576718 -12.0419902),4356156394,0.002331335653655946
1273747216,,,4,POINT (-76.9567484 -12.0316565),1273747216,0.0
1273747974,,,3,POINT (-76.95546280000001 -12.0377399),1575375199,0.0012149897118983687
1273748832,,,3,POINT (-76.9770326 -12.0412973),4356338009,0.00032252358052904635
1273749329,,,4,POINT (-76.97049730000001 -12.0466308),1273749329,0.0
1273750447,,,4,POINT (-76.9535571 -12.0332863),1273875162,0.0011799902753846091
1273754058,,,3,POINT (-76.966503 -12.0461568),1577491985,0.002144473529787845
1273754587,,,4,POINT (-76.96312639999999 -12.0507464),1273504268,0.0005145239547408757
1273754755,,,4,POINT (-76.96544369999999 -12.0419066),1273754755,0.0
1273755398,,,3,POINT (-76.95765919999999 -12.0378573),4356150205,0.0014632892400340272
1273755895,,,3,POINT (-76.9610254 -12.0326705),1746105910,0.0021838102870894724
1273767120,,,3,POINT (-76.97354009999999 -12.0398768),1273986742,0.0010331081743920982
1273767984,,,4,POINT (-76.955568 -12.0351044),1273767984,0.0
1273769963,,,3,POINT (-76.9671623 -12.0493331),1273769963,0.0
1273772464,,,4,POINT (-76.95151079999999 -12.0361106),1273678139,0.002255405278438658
1273773281,,,3,POINT (-76.96973079999999 -12.0509829),1746791729,0.0015939493655717071
1273773380,,,3,POINT (-76.97422299999999 -12.0499481),1273517523,0.0004967253768454925
1273782160,,,4,POINT (-76.97100039999999 -12.0520396),1273782160,0.0
1273782247,,,3,POINT (-76.96605099999999 -12.0350035),4356549375,0.002268226412850453
1273782580,,,3,POINT (-76.9800839 -12.0463465),1746796594,0.0004857988987217872
1273783220,,,3,POINT (-76.94372629999999 -12.0320773),1273889954,0.0009373893321363013
1273785182,,,3,POINT (-76.9671732 -12.0353157),1273677883,0.0034191721293370387
1273785837,,,3,POINT (-76.9721856 -12.0413876),5425051689,0.0009316780774515102
1273785992,,,3,POINT (-76.9452364 -12.0332845),1577492225,0.001600049827350362
1273786981,,,3,POINT (-76.95701819999999 -12.0298792),1273589838,0.00047142596450033304
1273788478,,,3,POINT (-76.977 -12.0441163),1746796543,0.0009502084508094796
1273790201,,,3,POINT (-76.9648566 -12.0528278),4356601163,0.001475790313696802
1273790359,,,3,POINT (-76.9455868 -12.0322577),1577492225,0.0005151091631883296
1273790472,,,3,POINT (-76.9575486 -12.0358445),1273767984,0.0021143614567958493
1273793092,,,3,POINT (-76.9811357 -12.0458022),1746828757,0.0006567197042865923
1273794482,,,4,POINT (-76.9850775 -12.0418073),1746828528,0.0009366432885659358
1273795834,,,3,POINT (-76.954205 -12.0394553),1575375199,0.0014836421401400106
1273796461,,,3,POINT (-76.9624369 -12.0363173),1273701859,0.0005442464515310117
1273796855,,,3,POINT (-76.9733919 -12.0408961),5380596984,0.0001385103967259965
1273798312,,,3,POINT (-76.96435940000001 -12.0447198),4273598314,0.0005830180871973793
1273801975,,,3,POINT (-76.9633568 -12.047321),1273801975,0.0
1273803398,,,3,POINT (-76.95853510000001 -12.0361042),4271907484,0.0018704293865188966
1273804728,,,4,POINT (-76.9497752 -12.0331533),1273804728,0.0
1273812537,,,3,POINT (-76.97032059999999 -12.0538145),1273812537,0.0
1273812638,,,3,POINT (-76.9563587 -12.0311951),1273747216,0.0006039503704777997
1273816357,,,4,POINT (-76.970212 -12.0389935),1273934832,0.0011449266221040578
1273816417,,,3,POINT (-76.9587928 -12.0372693),4271907484,0.001933271354462732
1273818205,,,3,POINT (-76.96866919999999 -12.0426505),1577952874,0.0015168365139376842
1273818682,,,3,POINT (-76.9606464 -12.0411729),1273570044,0.0018740136418938056
1273819976,,,3,POINT (-76.9644177 -12.0387463),1577952913,0.0010131650655264726
1273820000,,,3,POINT (-76.9626195 -12.0407499),1577952915,0.0014206166829937824
1273821118,,,3,POINT (-76.95732169999999 -12.0370504),4356150205,0.0022031831380987838
1273821318,,,3,POINT (-76.9801643 -12.0407405),1273821318,0.0
1273821691,,,3,POINT (-76.9642387 -12.0352732),1746106156,0.001011525461863479
1273821869,,,3,POINT (-76.9597734 -12.0486917),1575375242,0.0022265091780665214
1273823595,,,4,POINT (-76.9468447 -12.0287175),5049777416,0.00045068596605641286
1273825866,,,3,POINT (-76.96280659999999 -12.0402364),1577952915,0.0015398049292105105
1273827158,,,4,POINT (-76.9666423 -12.0349284),4356549375,0.0028022322673174906
1273828118,,,4,POINT (-76.96287839999999 -12.0339315),1746106156,0.0010704791917688075
1273828153,,,3,POINT (-76.9732329 -12.0510277),1746791715,0.0016996914543536401
1273830727,,,3,POINT (-76.9695887 -12.0430291),1577952874,0.0005224431260878992
1273831096,,,3,POINT (-76.977266 -12.0468629),1746796572,0.0004977496258147538
1273832434,,,4,POINT (-76.97001590000001 -12.0394493),1273934832,0.0006487325643160938
1273834551,,,3,POINT (-76.97414209999999 -12.0514084),1273517523,0.001929225844736707
1273834967,,traffic_signals,4,POINT (-76.95396909999999 -12.0378336),1273834967,0.0
1273834998,,,3,POINT (-76.972112 -12.038472),5380586773,0.00016783521681318535
1273835208,,,3,POINT (-76.9521811 -12.035382),1273875162,0.0013461165625572964
1273836707,,,3,POINT (-76.9686193 -12.035814),1273860377,0.0035098296938741317
1273837461,,,3,POINT (-76.96225800000001 -12.0529707),5711838605,0.0006036487140730121
1273840033,,,3,POINT (-76.97736519999999 -12.0502893),1746828795,0.000607499670785307
1273840262,,,4,POINT (-76.9629711 -12.0483041),1273840262,0.0
1273840323,,,3,POINT (-76.96377870000001 -12.036345),1273701859,0.000858518403997319
1273840582,,,4,POINT (-76.95405479999999 -12.045331),5434265970,0.0012125808220401324
1273844499,,traffic_signals,4,POINT (-76.9540325 -12.0376798),1273844499,0.0
1273844868,,,3,POINT (-76.9684465 -12.0400664),4356448438,0.0009841738921591453
1273845454,,,4,POINT (-76.9572757 -12.0391061),4356150205,0.00015779204669568532
1273846179,,,4,POINT (-76.98537 -12.0420118),1577564055,0.0010236858209432332
1273847014,,,3,POINT (-76.9712969 -12.0406766),1577492134,0.00011914113478883567
1273847036,,,4,POINT (-76.9546029 -12.0415341),1273741234,0.0021503157442600107
1273847877,,,3,POINT (-76.983593 -12.0416031),1826486042,0.0004831836503832438
1273847990,,,3,POINT (-76.9558304 -12.0365356),1273767984,0.0014550557377641907
1273848230,,,3,POINT (-76.977327 -12.0457486),5380596982,0.0005022226000533885
1273858199,,,3,POINT (-76.9559977 -12.0358103),1273767984,0.0008263999636967574
1273860377,,,4,POINT (-76.9677281 -12.0392088),1273860377,0.0
1273860682,,,3,POINT (-76.9731403 -12.0395707),5425051689,0.0011216831014103108
1273863477,,,3,POINT (-76.9507871 -12.0340395),1273882305,0.0007416748613791668
1273866818,,,3,POINT (-76.9510973 -12.0309211),1746105915,0.0006776671823246435
1273868170,,,3,POINT (-76.9652107 -12.0369412),1577952913,0.001231096308174904
1273868449,,,3,POINT (-76.95602820000001 -12.0309949),1273747216,0.0009779583835653005
1273870466,,,3,POINT (-76.94361069999999 -12.0326038),5045615973,0.0013975129981506672
1273872006,,,3,POINT (-76.9731541 -12.0540972),1273977405,0.0016134197531982482
1273872065,,,3,POINT (-76.95383200000001 -12.0403149),1273741234,0.0015893626427061283
1273872877,,,3,POINT (-76.9680139 -12.0359485),5421589589,0.0031181552639342877
1273873516,,,4,POINT (-76.9545428 -12.0441021),5434265970,0.0023547991719004365
1273873565,,,3,POINT (-76.94541289999999 -12.0327714),1577492225,0.001057445681822085
1273874434,,traffic_signals,4,POINT (-76.9690655 -12.0564484),1840662069,8.872457381820336e-05
1273875162,,,3,POINT (-76.95278589999999 -12.0341794),1273875162,0.0
1273876858,,,3,POINT (-76.96710229999999 -12.0498431),492818299,0.00013464984217746
1273878261,,,3,POINT (-76.95741099999999 -12.0365756),1273767984,0.00235819389363559
1273879341,,,3,POINT (-76.96912140000001 -12.0428367),1577952874,0.0010278014642851696
1273880351,,,4,POINT (-76.9777636 -12.0464399),1273880351,0.0
1273881936,,,4,POINT (-76.9847808 -12.0415926),1746828528,0.0005709254679925101
1273882305,,,3,POINT (-76.9504403 -12.0333839),1273882305,0.0
1273886030,,,3,POINT (-76.9785194 -12.0484739),1273880807,0.0011825940470065654
1273887063,,,4,POINT (-76.955657 -12.0391873),4356150205,0.0015572992519038863
1273887499,,,3,POINT (-76.9811709 -12.0447378),1273887499,0.0
1273889605,,,3,POINT (-76.9476866 -12.0343179),1273889605,0.0
1273889757,,,4,POINT (-76.9558181 -12.044664),5434265968,0.002528053846341864
1273889954,,,3,POINT (-76.94394130000001 -12.0311649),1273889954,0.0
1273890844,,,3,POINT (-76.983836 -12.0408126),1746828492,0.00041733129526213886
1273892318,,,3,POINT (-76.95784810000001 -12.0299934),1273589838,0.00036637594081216336
1273892536,,,3,POINT (-76.9623579 -12.0416698),1577952915,0.0016254166388979048
1273892569,,,3,POINT (-76.9540209 -12.0384806),1575375199,0.0005655143676310183
1273894815,,,3,POINT (-76.9486052 -12.0327547),1273894815,0.0
1273895765,,,3,POINT (-76.9649457 -12.0336257),4356551223,0.0007309401206687067
1273899594,,,3,POINT (-76.9589892 -12.0445828),1757245672,0.0008149488941053203
1273900917,,,3,POINT (-76.9543881 -12.0444923),5434265970,0.001968024860106238
1273901348,,,4,POINT (-76.9611483 -12.0464145),1273901348,0.0
1273903217,,,3,POINT (-76.98028890000001 -12.0433334),1746828604,0.00048206582538956393
1273915899,,,3,POINT (-76.9536657 -12.0364716),1273844499,0.0012626517651329965
1273919579,,,3,POINT (-76.958564 -12.0481801),1575375242,0.0009133515642914382
1273921735,,,3,POINT (-76.9658384 -12.0384136),1273677883,0.0005049287078395167
1273926005,,,3,POINT (-76.972775 -12.0508359),1746791715,0.0012249377984200668
1273926596,,,3,POINT (-76.9560122 -12.0471099),5434265968,8.298825218400179e-05
1273927296,,,4,POINT (-76.9706809 -12.0461927),1273927296,0.0
1273928243,,,3,POINT (-76.9630056 -12.0397762),1575375274,0.0017012289822386738
1273930012,,,3,POINT (-76.94891029999999 -12.0342196),1577492055,0.000547549376779078
1273930047,,,3,POINT (-76.9730576 -12.0418523),1757242059,0.0008432017848663526
1273930095,,,3,POINT (-76.95701800000001 -12.0475214),6495435005,0.0006176920430006424
1273930338,,,3,POINT (-76.9520618 -12.0358431),1273875162,0.001814447160982878
1273931842,,,4,POINT (-76.9633566 -12.0341236),1746106156,0.0005551369290560917
1273933887,,,4,POINT (-76.9588451 -12.0405677),4356156394,0.0007999081759814549
1273934832,,,4,POINT (-76.9697604 -12.0400456),1273934832,0.0
1273937156,,,3,POINT (-76.9483062 -12.0339849),1273889605,0.0007034153538335619
1273937441,,,3,POINT (-76.9563833 -12.0467786),5434265968,0.0005731252306471375
1273937496,,,3,POINT (-76.95577110000001 -12.0324552),1273747216,0.00126215568769277
1273938389,,,3,POINT (-76.97144659999999 -12.044502),1273938389,0.0
1273939298,,,3,POINT (-76.9678047 -12.0377159),1273860377,0.0014948638633673955
1273940384,,,3,POINT (-76.9637341 -12.0380895),1577952950,0.0005030615469308444
1273943080,,,3,POINT (-76.95065839999999 -12.0345313),1273882305,0.0011679445063857183
1273945426,,traffic_signals,4,POINT (-76.9491136 -12.0359013),1273945426,0.0
1273949237,,,3,POINT (-76.9538417 -12.0360376),1273844499,0.0016532469506993425
1273951302,,,3,POINT (-76.955136 -12.0326569),1273747216,0.0018975336413340825
1273956573,,,4,POINT (-76.9660399 -12.0494247),1273956573,0.0
1273957243,,,4,POINT (-76.9852939 -12.0427737),1577564055,0.00036231505626604265
1273957789,,,3,POINT (-76.9570224 -12.0417058),1577492065,0.002383559592291327
1273958923,,,3,POINT (-76.9591199 -12.0312232),1273589838,0.0020731464613038346
1273958976,,,3,POINT (-76.98073650000001 -12.0445126),1273958976,0.0
1273959759,,,4,POINT (-76.9495953 -12.0344273),1577492055,0.00016833374586808014
1273959987,,,4,POINT (-76.9556472 -12.0373112),1575375199,0.0015276419246696984
1273962016,,,4,POINT (-76.9749958 -12.0431241),1746791581,0.0009572134662646554
1273963537,,,3,POINT (-76.9549353 -12.0407939),1273741234,0.0024769007247039013
1273964339,,,3,POINT (-76.9807646 -12.0407212),1273964339,0.0
1273964340,,,3,POINT (-76.94619779999999 -12.0336724),1273889605,0.0016227124483442486
1273964372,,,4,POINT (-76.9819459 -12.0457521),1273964372,0.0
1273971672,,,3,POINT (-76.96883029999999 -12.0487513),1577952883,0.0014493290758140964
1273974148,,,3,POINT (-76.9654026 -12.0364986),1577952913,0.001679755711406269
1273977405,,,3,POINT (-76.97464100000001 -12.0547235),1273977405,0.0
1273977686,,,3,POINT (-76.95400840000001 -12.0356263),1575375268,0.00137016329683343
1273978298,,,3,POINT (-76.96095699999999 -12.0387607),1273570044,0.0006889867705598654
