osmid,street_count,highway,ref,geometry,NN,NN_dist
1273464171,3,,,POINT (-76.77643980000001 -12.3882315),1273862552,0.0011550851613601415
1273466791,3,,,POINT (-76.7751092 -12.3908725),495319277,0.0025308183044233973
1273485420,3,,,POINT (-76.77766509999999 -12.3833895),495303074,0.003465770599736134
1273486482,3,,,POINT (-76.7643539 -12.391592),4416489417,0.000876127348048437
1273487874,3,,,POINT (-76.7710435 -12.3874444),6415479631,0.0010676035453298432
1273494303,3,,,POINT (-76.7739969 -12.3843555),7061240102,0.0002350275728540351
1273495257,3,,,POINT (-76.7746398 -12.388202),495319277,0.0003231713168003948
1273501095,4,,,POINT (-76.77247010000001 -12.3877276),1273710196,0.0007237170303312696
1273523868,4,,,POINT (-76.7758135 -12.3956229),1831352570,0.006813560057707128
1273587054,3,,,POINT (-76.7750346 -12.3854915),495303074,0.0015585755355426699
1273591776,3,,,POINT (-76.7677626 -12.3882193),1932465989,0.003623636460798192
1273593714,3,,,POINT (-76.77803489999999 -12.3823114),495303074,0.00460063860784476
1273593896,3,,,POINT (-76.7758396 -12.3862098),495303074,0.0004796965394896787
1273607621,3,,,POINT (-76.7748163 -12.3906347),495319277,0.00223268778829345
1273608064,3,,,POINT (-76.7717864 -12.3884949),1273710196,0.001751430501048463
1273608435,3,,,POINT (-76.77008240000001 -12.3859397),1932465989,0.0003712453097319137
1273615253,3,,,POINT (-76.7794286 -12.3850345),1273862552,0.0033183438173299425
1273637547,3,,,POINT (-76.7778216 -12.3818784),7061240102,0.004753879083442927
1273639348,3,,,POINT (-76.77545619999999 -12.3886976),495319277,0.0010695579741136951
1273639514,3,,,POINT (-76.7756172 -12.3918611),1831352570,0.003509788160271293
1273643614,3,,,POINT (-76.7753285 -12.3922617),495319277,0.003930739375741268
1273655167,3,,,POINT (-76.77481849999999 -12.3912094),495319277,0.002800385853768907
1273661152,3,,,POINT (-76.7750242 -12.3934605),495319277,0.005059164959753458
1273679974,3,,,POINT (-76.77603240000001 -12.3827724),7061240102,0.0027658616198284083
1273681219,3,,,POINT (-76.77385769999999 -12.3898293),495319277,0.0015004237934679607
1273691761,3,,,POINT (-76.769164 -12.3868422),1932465989,0.0016588651331557254
1273694573,3,,,POINT (-76.7758468 -12.3846409),495303074,0.0019205903727749513
1273695952,3,,,POINT (-76.7771149 -12.3915591),1831352570,0.0025479938971659202
1273700338,3,,,POINT (-76.77567550000001 -12.3826749),7061240102,0.0025444437427533306
1273702346,4,,,POINT (-76.7734682 -12.3894602),495319277,0.0013960503214434869
1273708336,3,,,POINT (-76.7760845 -12.388703),495319277,0.0016867939204277848
1273709919,3,,,POINT (-76.7741429 -12.3900671),495319277,0.0016525767758244895
1273710196,4,,,POINT (-76.7729516 -12.3871873),1273710196,0.0
1273712132,3,,,POINT (-76.773301 -12.3889559),1932465991,0.001196994807840404
1273721122,3,,,POINT (-76.7752239 -12.3841361),7061240102,0.0014778408710044283
1273728958,3,,,POINT (-76.7772958 -12.3823855),7061240102,0.004044153578940578
1273729786,4,,,POINT (-76.76700839999999 -12.3896863),4416489417,0.0040753058891246086
1273741047,3,,,POINT (-76.7753653 -12.3857866),495303074,0.00111535267964239
1273749877,4,,,POINT (-76.7725295 -12.3868276),1273749877,0.0
1273754729,3,,,POINT (-76.7753857 -12.3882337),495319277,0.0009882838661060417
1273755979,3,,,POINT (-76.7720394 -12.3873289),1273749877,0.0007010703958998371
1273758817,3,,,POINT (-76.7749756 -12.3927492),495319277,0.004347317547638712
1273769766,3,,,POINT (-76.7742867 -12.3918212),495319277,0.0033860738695424522
1273773887,4,,,POINT (-76.7731089 -12.3891579),1932465991,0.0014563082434732575
1273785847,4,,,POINT (-76.77200120000001 -12.3882539),1273710196,0.0014285992160109652
1273788599,4,,,POINT (-76.76988729999999 -12.3869169),6415479586,0.00127924831444499
1273793587,3,,,POINT (-76.7696251 -12.3872164),6415479586,0.0016732252508256864
1273830346,4,,,POINT (-76.76872830000001 -12.3879736),1932465989,0.002807798429373312
1273844646,2,,,POINT (-76.77332869999999 -12.3859759),1273749877,0.0011679527087953023
1273848777,3,,,POINT (-76.7766283 -12.386928),1273848777,0.0
1273856455,3,,,POINT (-76.7771771 -12.3874361),1273862552,0.0003979700491254279
1273862552,3,,,POINT (-76.7768851 -12.3871657),1273862552,0.0
1273869621,3,,,POINT (-76.7755408 -12.3949163),1831352570,0.006233496120956096
1273876259,4,,,POINT (-76.768443 -12.3882577),1932465989,0.003205166591613571
1273884377,1,,,POINT (-76.7791498 -12.3956994),1831352570,0.006738263945558651
1273896262,3,,,POINT (-76.7751196 -12.3925379),495319277,0.004159675570281484
1273897066,3,,,POINT (-76.7726528 -12.389638),1932465991,0.002092549698333832
1273900720,3,,,POINT (-76.77587920000001 -12.3914977),1831352570,0.003062221946554657
1273927101,3,,,POINT (-76.7769265 -12.3826984),7061240102,0.0035705399325636966
1273930171,3,,,POINT (-76.7640705 -12.3918938),4416489417,0.0005981550718652569
1273935998,3,,,POINT (-76.76859810000001 -12.3873983),1932465989,0.002452269204224747
1273948505,3,,,POINT (-76.7729815 -12.3881937),1932465991,0.0008098640009304132
1273951588,3,,,POINT (-76.77745609999999 -12.3888123),1831352570,0.00043750138285454063
1273953247,4,,,POINT (-76.7740665 -12.3846276),7061240102,0.00041084260977159576
1273960087,3,,,POINT (-76.7761579 -12.3843065),495303074,0.0022230527321687767
1273962164,3,,,POINT (-76.76971330000001 -12.3863025),1932465989,0.0008887959327061291
1273963704,4,,,POINT (-76.780325 -12.3840551),1273862552,0.004637752081561946
1273964237,3,,,POINT (-76.7751504 -12.3914779),495319277,0.003127011501417787
1273980928,3,,,POINT (-76.768593 -12.3889423),6415479586,0.003641704902929198
1297489196,3,,,POINT (-76.7806624 -12.3837293),1273862552,0.005106548761146699
1706511097,3,,,POINT (-76.7710249 -12.3854882),6415479586,0.0006344680449011091
1706511099,3,,,POINT (-76.7709302 -12.3855935),6415479586,0.0005142852515855312
1706511107,3,,,POINT (-76.7719676 -12.3863969),495302418,0.0003830036161683491
1831294255,3,,,POINT (-76.7734379 -12.3902691),495319277,0.0020774971961430495
1831294256,3,,,POINT (-76.7738806 -12.3903444),495319277,0.0019811755348775055
1831294257,3,,,POINT (-76.774569 -12.3909137),495319277,0.002480557616746471
