osmid,street_count,highway,ref,geometry,NN,NN_dist
416649316,3,,,POINT (-77.0213768 -12.0555461),4151826664,0.0006892004788122158
416649317,3,,,POINT (-77.0215929 -12.0530153),416649317,0.0
416649318,4,,,POINT (-77.0217732 -12.0539562),416649318,0.0
416652514,4,,,POINT (-77.0132467 -12.0570884),416652514,0.0
416652544,3,,,POINT (-77.0288793 -12.0554493),316632164,0.0015766427940368762
416652545,4,,,POINT (-77.028749 -12.0564969),1830390034,0.0013759830812864152
416652546,4,,,POINT (-77.02857330000001 -12.0576273),416652547,0.001141790103304122
416652547,4,,,POINT (-77.0284241 -12.0587593),416652547,0.0
472195904,4,traffic_signals,,POINT (-77.0335936 -12.0651758),472195904,0.0
472197582,3,,,POINT (-77.03509560000001 -12.0654358),263405669,0.0010582336651192258
472197599,3,,,POINT (-77.03500870000001 -12.0652617),263405670,0.0011747043202375556
472197627,4,,,POINT (-77.03591520000001 -12.0653863),263405670,0.0002597060838660954
472198537,3,traffic_signals,,POINT (-77.0300106 -12.0749808),472198537,0.0
472199198,4,traffic_signals,,POINT (-77.0301223 -12.0747416),472198537,0.00026399532193138487
472199365,4,traffic_signals,,POINT (-77.03055259999999 -12.0735517),472199365,0.0
472199488,3,,,POINT (-77.03048579999999 -12.0733991),472199488,0.0
472203377,3,traffic_signals,,POINT (-77.0316748 -12.070572),472203377,0.0
472207542,3,,,POINT (-77.0355502 -12.0582129),108152617,0.0013280704348798778
472207551,4,,,POINT (-77.03378290000001 -12.0582589),1273722443,0.0012217726220560853
472207645,4,,,POINT (-77.0327111 -12.0583148),4137699169,0.0010444768642721373
472207646,3,,,POINT (-77.0342945 -12.0582339),108154712,0.001349227015740377
494379559,3,,,POINT (-77.0776669 -12.0631374),1273932850,0.00117812509522724
494379560,3,,,POINT (-77.0749058 -12.0627267),3743408003,0.00197493884462537
494379564,3,,,POINT (-77.0710303 -12.0630927),1836204790,0.004455541477755229
494379565,4,,,POINT (-77.0706544 -12.0634099),1836215276,0.004420711058190422
494413697,4,,,POINT (-77.0713832 -12.0642986),874898988,0.0035554490588388336
494600082,3,,,POINT (-77.073778 -12.0660371),874898870,0.0020150602621294136
494600122,4,,,POINT (-77.06835770000001 -12.0620291),1273785344,0.003307673721817858
494600123,4,,,POINT (-77.06654810000001 -12.062115),1273785344,0.0015119916997118911
494600125,4,,,POINT (-77.06317230000001 -12.0627189),494600132,0.00011401482359652591
494600132,4,,,POINT (-77.063192 -12.0628312),494600132,0.0
494600133,4,,,POINT (-77.0666902 -12.0622267),1273785344,0.0016291226595834072
494600134,4,,,POINT (-77.0683319 -12.0621652),1273785344,0.003266173764511621
494600139,3,,,POINT (-77.07231419999999 -12.0656499),874898906,0.0022079482647928677
