osmid,highway,street_count,ref,geometry,NN,NN_dist
430555930,,3,,POINT (-76.957723 -12.0878817),411672273,0.0016970365936025164
430555931,,3,,POINT (-76.9578198 -12.0889327),411672273,0.002379257270664482
430555941,,4,,POINT (-76.95733199999999 -12.0894034),6030155451,0.002404166019639279
430555945,,3,,POINT (-76.9577997 -12.0902545),6030155451,0.0033682131301316326
430555947,,3,,POINT (-76.9580316 -12.0917102),411672278,0.004468667899949349
430555951,,3,,POINT (-76.9565226 -12.0897878),411672274,0.0021522161253028083
430555952,,3,,POINT (-76.95575530000001 -12.089913),411672274,0.0016981209497618003
430555960,,4,,POINT (-76.9558363 -12.0905812),411672278,0.002111014914687449
430555963,,3,,POINT (-76.95572749999999 -12.091968),411672278,0.002474386867489076
430555964,,3,,POINT (-76.9571069 -12.0903713),411672274,0.002970776957298389
430555965,,3,,POINT (-76.95642290000001 -12.0904893),411672274,0.0025621203972561292
430555972,,3,,POINT (-76.9541541 -12.0912498),411672278,0.0008522858264702574
430555974,,3,,POINT (-76.95726000000001 -12.0913265),411672278,0.0036261221945873864
430555975,,3,,POINT (-76.95736170000001 -12.0919213),411672278,0.0038986974465959664
430555976,,3,,POINT (-76.9565731 -12.0914387),411672278,0.002993553423614542
430555983,,1,,POINT (-76.95911580000001 -12.0907777),6030155451,0.004614092296438883
440209665,,4,,POINT (-76.9352064 -12.082493),411673107,0.00021211034863698603
440209667,,3,,POINT (-76.9331104 -12.0827748),440209667,0.0
440209669,,3,,POINT (-76.93193290000001 -12.0828545),5718485021,0.0006549303779834852
440211168,,3,,POINT (-76.93515170000001 -12.0898842),411673100,0.006629783529645921
440212280,,3,,POINT (-76.9349335 -12.083725),411673107,0.0014157416325000101
440212281,,3,,POINT (-76.9346546 -12.0851063),4284467240,0.002621872172706817
440214139,,4,,POINT (-76.9274927 -12.0839967),440214139,0.0
440214145,,4,,POINT (-76.925966 -12.0850593),440214145,0.0
440214147,,3,,POINT (-76.9254206 -12.0849545),440214145,0.0005553775292605709
440214150,,3,,POINT (-76.9200276 -12.0852131),8231154073,0.0010920446373688284
440214186,,3,,POINT (-76.9258406 -12.0849155),440214145,0.00019079727461480904
440214190,,3,,POINT (-76.9271159 -12.0844194),1574755669,0.0001346023773865605
440216158,,3,,POINT (-76.9113507 -12.0860486),440216158,0.0
440216160,traffic_signals,4,,POINT (-76.9073217 -12.086125),440216160,0.0
440216161,,4,,POINT (-76.9060941 -12.0861535),440216161,0.0
440216163,,4,,POINT (-76.9025 -12.0861127),4368442314,0.0015589209890251908
440216165,,4,,POINT (-76.90021040000001 -12.0860537),440216165,0.0
440216169,,4,,POINT (-76.8979842 -12.0860314),440216169,0.0
440216170,,4,,POINT (-76.8962143 -12.0860777),440216170,0.0
440216184,traffic_signals,4,,POINT (-76.8905298 -12.086191),440216184,0.0
440219631,,4,,POINT (-76.8941535 -12.0860255),5250731733,0.0001200000833326492
440219635,,4,,POINT (-76.8962131 -12.08596),440216170,0.00011770611708883204
440219637,,4,,POINT (-76.89798209999999 -12.0859055),440216169,0.0001259175126806479
440219639,,4,,POINT (-76.9002203 -12.0859338),440216165,0.00012030802134618155
440219641,,5,,POINT (-76.9014514 -12.0859659),4368442314,0.0005208054243222952
440219643,,4,,POINT (-76.9038106 -12.0860248),440216161,0.0022871239450496773
440219645,,3,,POINT (-76.9050755 -12.0860384),440216161,0.0010250824210854294
440219648,,4,,POINT (-76.90610479999999 -12.086021),440216161,0.0001329313356573023
440219649,traffic_signals,4,,POINT (-76.90731460000001 -12.0860032),440216160,0.00012200676210586358
440219654,traffic_signals,4,,POINT (-76.9128372 -12.0859018),1273633162,0.00011380017574617944
440219734,,3,,POINT (-76.90984640000001 -12.0861997),4368442303,0.0014052420289887182
440219735,,4,,POINT (-76.9084356 -12.0862226),4368442303,0.0001186268519328467
440219736,traffic_signals,4,,POINT (-76.9073188 -12.0862525),440216160,0.00012753297612909788
440219737,,4,,POINT (-76.9060812 -12.0862714),440216161,0.00011860362557647023
440219739,,4,,POINT (-76.901447 -12.0862139),4368442314,0.0005248346501601092
440219741,,4,,POINT (-76.9002034 -12.0861808),440216165,0.00012729261565294045
440219744,,4,,POINT (-76.8962653 -12.0862025),440216170,0.00013481854471815351
440219745,,4,,POINT (-76.8942619 -12.086258),5250731733,0.0001529411978575549
440219747,,3,,POINT (-76.8927259 -12.0863107),4354635924,0.00013896017415017858
440219754,traffic_signals,4,,POINT (-76.89050450000001 -12.0863132),440219754,0.0
440232415,,4,,POINT (-76.9244491 -12.0850027),1574302379,0.00043164977702672154
440232422,,3,,POINT (-76.92852480000001 -12.081416),440232422,0.0
440232429,,3,,POINT (-76.9296281 -12.0793295),440232429,0.0
440232460,,3,,POINT (-76.934218 -12.0764712),440232460,0.0
440232467,traffic_signals,3,,POINT (-76.9356532 -12.0755689),440232467,0.0
440232470,,3,,POINT (-76.936575 -12.0753524),440232467,0.0009468830392403215
440232475,,3,,POINT (-76.93711810000001 -12.0753152),440232467,0.0014867063260798486
440232514,,3,,POINT (-76.93338230000001 -12.0767658),440232514,0.0
440232522,,3,,POINT (-76.9316475 -12.0775497),3063623168,0.00030839307709480066
440232538,,3,,POINT (-76.9295286 -12.077957),440232429,0.0013761019220981153
440232545,,4,,POINT (-76.92847999999999 -12.0787002),440232429,0.0013092563156312403
440232571,,3,,POINT (-76.92110099999999 -12.0791167),1574302953,8.125823034556806e-05
440232574,,3,,POINT (-76.92100859999999 -12.0790735),1574303793,7.882949955201727e-05
440232640,,3,,POINT (-76.9204976 -12.0799041),1574303793,0.000896526435748008
440232641,,3,,POINT (-76.9201561 -12.0801214),1574303793,0.001273570041260952
440232650,,3,,POINT (-76.9203945 -12.0803687),1574303793,0.0013546785965668263
440232677,,3,,POINT (-76.922432 -12.080997),4319769845,0.001101103560069932
440232679,,3,,POINT (-76.92261259999999 -12.0814353),4319769845,0.0013986222506481793
440232684,,3,,POINT (-76.9231271 -12.0827758),4354712572,0.0023406462782716024
440232686,,3,,POINT (-76.92308629999999 -12.0831087),4354712572,0.0020333129247600158
440232694,,3,,POINT (-76.92271 -12.0838061),4354712572,0.0015987409108403918
440232702,,4,,POINT (-76.9243901 -12.0848182),1574302379,0.0004245356051031747
440232704,,3,,POINT (-76.9243603 -12.0845127),1574302379,0.0006140291931218016
440232712,,3,,POINT (-76.9235292 -12.0836727),4354712572,0.0013795187929117687
440232719,,3,,POINT (-76.9232427 -12.0831013),4354712572,0.001996555015518644
440232742,,3,,POINT (-76.9164875 -12.0834894),4284612890,0.0027049032237726847
440232751,,4,,POINT (-76.91643209999999 -12.0808204),1574303076,0.0034376279408963053
440232756,,4,,POINT (-76.9170785 -12.0802411),1574303076,0.002663677242085442
440232764,,3,,POINT (-76.91970449999999 -12.0801868),1574303793,0.0016415096862372814
440232767,,3,,POINT (-76.92034 -12.079894),1574303793,0.0009811559305242564
440232835,,3,,POINT (-76.9184376 -12.0802703),1574303076,0.0026351641315102564
440232849,,4,,POINT (-76.9171154 -12.0803382),1574303076,0.002746208850398125
440232892,,3,,POINT (-76.9222685 -12.0811706),4319769845,0.0013386771754225965
440232926,,3,,POINT (-76.9177995 -12.0812891),1574303076,0.0035924646205623386
440232953,,3,,POINT (-76.9172339 -12.0794149),1574303076,0.0018311181966233524
440232956,,3,,POINT (-76.9175834 -12.0792822),1574303076,0.0016103561873082102
440232974,,3,,POINT (-76.9192752 -12.0793612),1574303793,0.0017101770902430487
440232999,,3,,POINT (-76.9175587 -12.0846472),4284612890,0.0011307811857263405
440233002,,3,,POINT (-76.91566450000001 -12.0844521),4284612890,0.0028987026753271618
440233003,,3,,POINT (-76.9150838 -12.0845222),1273633162,0.0026978424342496035
440233005,,3,,POINT (-76.91505600000001 -12.0841054),1273633162,0.0029279387015519144
440233009,,3,,POINT (-76.9149973 -12.0827333),1273633162,0.003929426087866037
440233013,,3,,POINT (-76.91530760000001 -12.0826785),4284612890,0.004121284922198185
440233017,,3,,POINT (-76.915795 -12.0832138),4284612890,0.0034028046931855664
440233021,,4,,POINT (-76.91640390000001 -12.078911),1273734026,0.0017291776137785702
440233023,,3,,POINT (-76.9152502 -12.0819588),4284612890,0.0046664256063876
445261276,,3,,POINT (-76.9129059 -12.0847603),1273633162,0.0012571894447541802
445261277,,3,,POINT (-76.9128115 -12.0844918),1273633162,0.0015240133496782356
445261279,,5,,POINT (-76.9126586 -12.0840407),1273633162,0.001982941393486016
445261283,,3,,POINT (-76.9129336 -12.0834998),1273633162,0.0025176539079067623
445261284,,3,,POINT (-76.9133405 -12.0831046),1273633162,0.0029542229519796356
445261287,,3,,POINT (-76.9138749 -12.082888),1273633162,0.003295317612916025
445261289,,3,,POINT (-76.9141984 -12.0827674),1273633162,0.0035219615557270383
445261293,,3,,POINT (-76.9144038 -12.0828513),1273633162,0.0035309569142116092
445261295,,3,,POINT (-76.9144531 -12.0841519),1273633162,0.0024668110791100195
445261744,,4,,POINT (-76.9096014 -12.0838157),4368442303,0.002564437357397221
445261746,,4,,POINT (-76.9074741 -12.0835654),440216160,0.002564132976270863
445261747,,4,,POINT (-76.90629560000001 -12.0834659),440216161,0.0026951430407308667
445261748,,4,,POINT (-76.9052812 -12.0833953),440216161,0.0028754953747142024
445261749,,4,,POINT (-76.9040182 -12.0833097),440216161,0.0035208747847714538
445261750,,4,,POINT (-76.90274890000001 -12.0832162),4368442314,0.003379972149298993
445261753,,3,,POINT (-76.90045809999999 -12.0830515),440216165,0.0030124010572963296
445261773,,3,,POINT (-76.91242509999999 -12.0845271),1273633162,0.0015444396589052237
445261924,,3,,POINT (-76.9095499 -12.084577),4368442303,0.0018854112389667232
445261950,,3,,POINT (-76.9106943 -12.0830807),440216158,0.0030396202674009692
445261959,,3,,POINT (-76.9127493 -12.0831578),1273633162,0.002859145349574717
445262881,,3,,POINT (-76.9144021 -12.0825345),1273633162,0.003816751920157349
445263086,,3,,POINT (-76.9152804 -12.0770501),1273734026,0.0017474105413460366
445263093,,3,,POINT (-76.91388430000001 -12.0793385),1273734026,0.0037369538998993207
445263112,,3,,POINT (-76.9075943 -12.0766604),1273734026,0.009437850981025935
445263117,,3,,POINT (-76.9084612 -12.0747369),1273734026,0.008923402100093798
445263638,,3,,POINT (-76.91556129999999 -12.0762953),1273734026,0.0017592162033211055
445263658,,4,,POINT (-76.9130344 -12.0727151),1273734026,0.006063039320342313
445263661,,3,,POINT (-76.91240809999999 -12.0713398),1273734026,0.007524239683853954
445263673,,3,,POINT (-76.909807 -12.0725194),1273734026,0.00864143346037193
445263807,,3,,POINT (-76.9115633 -12.0709393),1273734026,0.008368569892763642
445263863,,3,,POINT (-76.91145160000001 -12.0700143),1273734026,0.009158077861645058
445263870,,3,,POINT (-76.91057139999999 -12.0686727),1273734026,0.010759138292637338
445264268,,3,,POINT (-76.9120906 -12.0679883),1273734026,0.010524604938906114
445264270,,3,,POINT (-76.9128458 -12.0677978),1273734026,0.010367585343272912
445264274,,3,,POINT (-76.9135981 -12.0674708),1273734026,0.010397205952562605
445264281,turning_loop,1,,POINT (-76.91466800000001 -12.0663917),1273734026,0.01114917077813336
445264358,turning_loop,1,,POINT (-76.9132956 -12.0685251),1273734026,0.009521605925474639
445264378,,3,,POINT (-76.9098676 -12.0653193),1273734026,0.013941711312462895
445264786,,4,,POINT (-76.91078160000001 -12.0819557),440216158,0.004132276033857189
445264788,,3,,POINT (-76.90708239999999 -12.081715),440216160,0.0044164878002759715
445264810,,3,,POINT (-76.90636499999999 -12.082205),440216161,0.003957782088492705
471053184,,3,,POINT (-76.9410211 -12.065372),471054325,0.0008843472225371264
471054125,,3,,POINT (-76.9405137 -12.064565),471054125,0.0
471054137,,3,,POINT (-76.9404991 -12.0645171),471054137,0.0
471054325,,4,,POINT (-76.94020159999999 -12.0650396),471054325,0.0
471054842,traffic_signals,4,,POINT (-76.9439957 -12.0665123),471054842,0.0
471054843,traffic_signals,4,,POINT (-76.9441535 -12.066587),471054842,0.00017458788617500905
471054846,,3,,POINT (-76.94674999999999 -12.0679532),471054842,0.0031084338982772203
471054849,traffic_signals,4,,POINT (-76.9485849 -12.0685765),471054842,0.005032065011502499
471054850,traffic_signals,4,,POINT (-76.94871449999999 -12.0686126),471054842,0.005165107310591562
471054851,,4,,POINT (-76.9515744 -12.0695349),1158423227,0.004707075525211451
471054852,,4,,POINT (-76.95372810000001 -12.0702135),471061960,0.0031345338824026367
471054853,,3,,POINT (-76.9546215 -12.0704845),471061960,0.002217731710548189
471054854,traffic_signals,4,,POINT (-76.95662969999999 -12.0714272),471054854,0.0
471054855,traffic_signals,4,,POINT (-76.95677430000001 -12.0714943),471054855,0.0
471054857,,3,,POINT (-76.96007539999999 -12.0729993),1024472537,0.0011750940600672413
471054858,,4,,POINT (-76.96113819999999 -12.0734888),1024472537,0.00018957774130945606
471054864,,3,,POINT (-76.9628561 -12.0745427),471054865,0.0011921532284050996
471054865,traffic_signals,4,,POINT (-76.96365969999999 -12.0754233),471054865,0.0
471054866,traffic_signals,4,,POINT (-76.9637376 -12.0755115),471054866,0.0
471054867,,3,,POINT (-76.9643451 -12.0765213),7115293995,0.0009268436329828547
471055690,,3,,POINT (-76.9412351 -12.0716354),411672219,0.000591198993572362
471055692,,4,,POINT (-76.94206699999999 -12.0700896),471055692,0.0
471055693,,4,,POINT (-76.94278679999999 -12.0687747),471055693,0.0
471055694,traffic_signals,4,,POINT (-76.9439678 -12.0669452),471055695,0.00016575916263745894
471055695,traffic_signals,4,,POINT (-76.9438217 -12.0668669),471055695,0.0
471055813,,3,,POINT (-76.9449473 -12.064737),471054842,0.00201425734452883
471055814,traffic_signals,4,,POINT (-76.94606159999999 -12.0626995),471055814,0.0
471055815,traffic_signals,4,,POINT (-76.9461044 -12.0625377),471055814,0.0001673651098660846
471055950,,3,,POINT (-76.94627060000001 -12.0625902),471055951,0.00014972948941432767
471055951,traffic_signals,4,,POINT (-76.94623919999999 -12.0627366),471055951,0.0
471055952,,3,,POINT (-76.94560439999999 -12.0639005),471055814,0.0012850808690505258
471055953,,3,,POINT (-76.9449683 -12.0650773),471054842,0.0017335442769054418
471055954,,3,,POINT (-76.94374670000001 -12.0673536),471055695,0.0004924448090893475
471055956,,3,,POINT (-76.9427878 -12.0691107),471055693,0.00033600148809098137
471055957,,3,,POINT (-76.9422051 -12.0701686),471055692,0.0001590993714646749
471055958,,3,,POINT (-76.9415525 -12.0713829),411672219,0.0008946985637618805
471056756,,3,,POINT (-76.93981580000001 -12.0653908),471054325,0.0005217116828202631
471056772,,3,,POINT (-76.93887719999999 -12.066655),471056810,0.0004209419556140269
471056781,,3,,POINT (-76.9388107 -12.0668753),471056810,0.00034574622196724007
471056784,,4,,POINT (-76.9383057 -12.0685769),471056808,0.00035845281419314215
471056790,,3,,POINT (-76.93753649999999 -12.0711057),471056797,0.00031435592883616775
471056793,,3,,POINT (-76.9374601 -12.0711908),471056797,0.0002494070568305821
471056797,,3,,POINT (-76.9372223 -12.0711156),471056797,0.0
471056807,,3,,POINT (-76.9377791 -12.0690867),1726107834,0.00040289622733624615
471056808,,3,,POINT (-76.9379618 -12.0684758),471056808,0.0
471056810,,4,,POINT (-76.9384769 -12.0667852),471056810,0.0
471056815,,3,,POINT (-76.9390205 -12.0650584),471054325,0.0011812496137531463
471056816,,3,,POINT (-76.9391584 -12.0649228),8375293737,0.0010351409565889438
471061771,,4,,POINT (-76.97375270000001 -12.0730016),471061771,0.0
471061778,,4,,POINT (-76.9737035 -12.0728835),471061778,0.0
471061958,traffic_signals,4,,POINT (-76.95669839999999 -12.0716521),471061960,0.00016606941319776913
471061960,traffic_signals,4,,POINT (-76.95654519999999 -12.071588),471061960,0.0
471062010,,3,,POINT (-76.9579643 -12.0686471),1574756090,0.00022964494333256211
471062011,traffic_signals,4,,POINT (-76.958344 -12.067857),471062011,0.0
471062012,traffic_signals,4,,POINT (-76.95840939999999 -12.0677196),471062277,0.00013769916484905742
471062013,,3,,POINT (-76.958906 -12.0666071),4356654916,0.0007929960466474075
471062015,traffic_signals,4,,POINT (-76.9605859 -12.0631279),471062301,0.00015737680896017777
471062255,,3,,POINT (-76.95819969999999 -12.0684979),471062255,0.0
471062266,,3,,POINT (-76.9584725 -12.0679163),471062266,0.0
471062277,traffic_signals,3,,POINT (-76.95853289999999 -12.0677805),471062277,0.0
471062287,,3,,POINT (-76.9591222 -12.0665456),4356654916,0.0009254957806478804
471062299,,3,,POINT (-76.96013240000001 -12.0644464),5740278559,0.0010600275703968164
471062301,traffic_signals,4,,POINT (-76.96073199999999 -12.0631864),471062301,0.0
471062420,,3,,POINT (-76.9542031 -12.0708017),471061960,0.0024705667568324812
471062421,,3,,POINT (-76.9539201 -12.0706959),471061960,0.0027725425911860925
471062445,,3,,POINT (-76.94892299999999 -12.0723245),9490435743,0.0065110995392607465
471062449,,3,,POINT (-76.94891990000001 -12.0714613),471055693,0.006695725141473644
471062450,traffic_signals,4,,POINT (-76.94858809999999 -12.0689985),471055695,0.005221330052767862
471062452,,4,,POINT (-76.9487456 -12.0709349),471055693,0.006338277485249244
471062460,traffic_signals,4,,POINT (-76.94846200000001 -12.0689504),471055695,0.005086585921819136
471062571,traffic_signals,4,,POINT (-76.9517658 -12.0609015),471063009,0.00017074615662655352
471062572,,3,,POINT (-76.951514 -12.061701),471062572,0.0
471062574,traffic_signals,4,,POINT (-76.9510487 -12.0630843),471062574,0.0
471062575,traffic_signals,4,,POINT (-76.9510071 -12.0632003),471062574,0.00012323376160898437
471062576,,3,,POINT (-76.9507988 -12.0638425),471062574,0.0007983215204414247
471062581,,4,,POINT (-76.95010240000001 -12.0654187),471062574,0.0025189098931866737
471062587,,3,,POINT (-76.94889259999999 -12.0680377),471054842,0.005128983795053052
471062949,,3,,POINT (-76.9487872 -12.0723344),9490435743,0.0066404983939539015
471062961,,4,,POINT (-76.94864080000001 -12.0710033),471055693,0.006263862543203919
471062986,,4,,POINT (-76.9487781 -12.068),471054842,0.0050084529597436795
471062989,,3,,POINT (-76.9494566 -12.0664631),471062574,0.003735113365078648
471062994,,3,,POINT (-76.9496582 -12.0660556),471062574,0.003280566100538297
471062999,,3,,POINT (-76.9498943 -12.0656243),471062574,0.0027900249748001897
471063001,,3,,POINT (-76.950221 -12.0649959),471062574,0.0020830990974992636
471063003,,3,,POINT (-76.9504225 -12.0645104),471062574,0.0015575261314014538
471063004,traffic_signals,4,,POINT (-76.9508792 -12.0631484),471062574,0.00018121550706101525
471063005,traffic_signals,4,,POINT (-76.9509142 -12.0630395),471062574,0.00014176491103356487
471063006,,3,,POINT (-76.9510934 -12.0625369),471062574,0.0005492220407090982
471063009,traffic_signals,4,,POINT (-76.9516082 -12.0608358),471063009,0.0
499897696,,4,,POINT (-76.9393151 -12.0849711),411673100,0.0017659348629018741
499908473,,3,,POINT (-76.93660180000001 -12.0868901),411673100,0.003304037440765699
503718752,,4,,POINT (-76.9423632 -12.0607538),503718752,0.0
560643915,,3,,POINT (-76.9067884 -12.0769476),440216160,0.00919288201001059
560643917,,4,,POINT (-76.9050268 -12.0775672),440216161,0.008652379844874639
560643918,,3,,POINT (-76.9047901 -12.0776424),440216161,0.008610414578288794
560643924,,4,,POINT (-76.9034147 -12.0776147),4368442314,0.008811862056343853
560644114,,4,,POINT (-76.9007591 -12.0776608),440216165,0.008410816969831387
560644116,,3,,POINT (-76.89984269999999 -12.0780003),440216165,0.008061789804381665
560644117,,4,,POINT (-76.89933929999999 -12.0781427),440216165,0.007958815000364109
560644118,,4,,POINT (-76.898816 -12.0781571),440216169,0.007918111626517286
560644266,,3,,POINT (-76.8967021 -12.0771967),440216170,0.008894386422908115
560644268,,3,,POINT (-76.8959215 -12.0771518),440216170,0.00893070112869201
560644270,,3,,POINT (-76.8953369 -12.076944),5250731735,0.00916604285010725
560644273,,3,,POINT (-76.8937772 -12.0761707),5250731733,0.009981981443079047
560644278,,3,,POINT (-76.8904793 -12.0743649),1574302481,0.011351839312637068
654146479,,3,,POINT (-76.973294 -12.0829319),393867121,0.0010620493820903741
654146480,,4,,POINT (-76.97379669999999 -12.0820142),393867304,0.0020387619797300545
654146481,,3,,POINT (-76.9738128 -12.0807973),393867304,0.003240651361994386
804478635,,4,,POINT (-76.92947770000001 -12.0824839),804478635,0.0
804478636,,3,,POINT (-76.92843480000001 -12.0845452),440214139,0.0010901397433387904
805136230,,3,,POINT (-76.92891059999999 -12.0835846),804478635,0.0012382014779567503
805136236,,3,,POINT (-76.931974 -12.084119),5718485021,0.0014250572549872147
972290156,,4,,POINT (-76.9706497 -12.0711245),9257947583,0.002378633895755485
1024436920,,3,,POINT (-76.96943210000001 -12.0804494),9768125532,0.0020486558251734265
1024436933,,3,,POINT (-76.96921330000001 -12.080314),5745710578,0.002023053820350907
1024436935,,4,,POINT (-76.9669146 -12.078897),9768125558,0.0010389385400460032
1024436938,,3,,POINT (-76.96894930000001 -12.0800717),5745710578,0.002017017513564816
1024436941,,3,,POINT (-76.96728640000001 -12.0775853),9775993588,0.0021406319837884813
1024436948,,3,,POINT (-76.96775839999999 -12.0783511),9768125558,0.002043908906966694
1024436951,,3,,POINT (-76.9660204 -12.0756973),3247368889,0.0021960262043065636
1024436960,,4,,POINT (-76.9683271 -12.0808585),5745710578,0.0010139308112497528
1024436961,,3,,POINT (-76.9650762 -12.076138),7115293995,0.001387248737606512
1024442830,,4,,POINT (-76.96875300000001 -12.077707),9768125558,0.003228847548280319
1024442832,,3,,POINT (-76.9682487 -12.0769935),9775993588,0.0032423245118311916
1024442840,,3,,POINT (-76.9678787 -12.0762501),4354333739,0.0032378446936189263
1024442843,,3,,POINT (-76.96838839999999 -12.0745334),3247368889,0.004633309126308176
1024442844,,3,,POINT (-76.96802340000001 -12.0770985),9775993588,0.0030054327891395737
1024442853,,3,,POINT (-76.9704928 -12.0750207),471061771,0.0038345420613186405
1024442879,,3,,POINT (-76.96755779999999 -12.0764535),4354333739,0.0028584850970345375
1024442887,,4,,POINT (-76.9698999 -12.075614),471061771,0.0046549652630319335
1024442896,,3,,POINT (-76.9691756 -12.0759222),4354333739,0.004542213861101893
1024442922,,3,,POINT (-76.96993569999999 -12.0784968),5745710578,0.003869365720630768
1024442929,,3,,POINT (-76.9702336 -12.0768781),1707756142,0.00476845969364967
1024442930,,4,,POINT (-76.97008339999999 -12.0776965),9768125558,0.004408158284356902
1024442933,,3,,POINT (-76.967597 -12.07529),3247368889,0.0035397343770342945
1024442936,,3,,POINT (-76.96960559999999 -12.0801351),9768125532,0.0024013942304421335
1024445509,,3,,POINT (-76.96816800000001 -12.0728354),1024462917,0.003728187126477309
1024445512,,3,,POINT (-76.96599569999999 -12.0742028),471054866,0.0026099255353286208
1024445515,,3,,POINT (-76.9689697 -12.0717421),9257947583,0.00416631632140558
1024445531,,4,,POINT (-76.96808780000001 -12.0733845),1024462917,0.003866269002543807
1024445551,,4,,POINT (-76.9667972 -12.074747),471054866,0.0031536665026600484
1024451873,,3,,POINT (-76.9639942 -12.0750085),471054865,0.0005328689238515132
1024451881,,4,,POINT (-76.96468419999999 -12.0699506),1024462983,9.888680397177307e-05
1024451883,,3,,POINT (-76.9647174 -12.0708204),1024462917,0.0008286072712689737
1024451884,,4,,POINT (-76.9646599 -12.0679986),1024462983,0.0019631989328647782
1024451887,,3,,POINT (-76.9645692 -12.0733038),1024462917,0.0016602044602989667
1024451896,,3,,POINT (-76.9643102 -12.0742302),471054865,0.0013589105415766265
1024451903,,4,,POINT (-76.96465980000001 -12.0687929),1024462983,0.0011698428313240245
1024451918,,3,,POINT (-76.9647365 -12.0716468),1024462917,0.00010151778169316804
1024451924,,3,,POINT (-76.9646948 -12.0725011),1024462917,0.000858285779912089
1024451925,,4,,POINT (-76.96480219999999 -12.0654846),1024462918,0.00013353370360240667
1024451931,traffic_signals,4,,POINT (-76.96494749999999 -12.0648767),1024462903,0.00014867094537638416
1024462886,,3,,POINT (-76.9684333 -12.0711717),1024462917,0.0038276626196672263
1024462890,,3,,POINT (-76.96625400000001 -12.069414),1024462983,0.0017554042839295271
1024462896,,3,,POINT (-76.9680827 -12.0716572),1024462917,0.003447721940639565
1024462899,,3,,POINT (-76.96454799999999 -12.0687965),1024462983,0.001164513653848602
1024462903,traffic_signals,4,,POINT (-76.9648091 -12.0648224),1024462903,0.0
1024462906,,3,,POINT (-76.9645232 -12.0673765),1024462918,0.0019478847245150523
1024462917,,4,,POINT (-76.964635 -12.0716449),1024462917,0.0
1024462918,,3,,POINT (-76.9646783 -12.0654348),1024462918,0.0
1024462921,,3,,POINT (-76.9645434 -12.0679964),1024462983,0.0019644576248920853
1024462933,,3,,POINT (-76.9657237 -12.0734448),1024462917,0.002103546457769113
1024462935,,3,,POINT (-76.9654018 -12.0746199),471054866,0.0018879915783648093
1024462952,,3,,POINT (-76.96454850000001 -12.0685547),1024462983,0.0014061947873596438
1024462956,,3,,POINT (-76.9675457 -12.0723835),1024462917,0.0030029492919471886
1024462966,,3,,POINT (-76.965654 -12.0687799),1024462983,0.0015920526027783512
1024462969,traffic_signals,4,,POINT (-76.96358069999999 -12.0755906),1024462969,0.0
1024462980,,3,,POINT (-76.9645654 -12.0695712),1024462983,0.00038973426844335276
1024462983,,3,,POINT (-76.96458579999999 -12.0699604),1024462983,0.0
1024462988,,3,,POINT (-76.9657711 -12.069895),1024462983,0.0011871028809699112
1024466659,,3,,POINT (-76.9652554 -12.0679813),1024462983,0.0020893063370437744
1024466660,,3,,POINT (-76.9653519 -12.0657046),1024462918,0.0007256231804445799
1024466661,,3,,POINT (-76.96370400000001 -12.0643838),1024462903,0.0011889558318026413
1024466669,,3,,POINT (-76.96685979999999 -12.0656614),1024462918,0.0021932372899356317
1024466670,,3,,POINT (-76.96109869999999 -12.0633365),471062301,0.0003962308670469444
1024466672,,3,,POINT (-76.96642989999999 -12.0667572),1024462918,0.002194731035905927
1024466673,,3,,POINT (-76.96524290000001 -12.0663449),1024462918,0.0010710066152949391
1024466676,,3,,POINT (-76.965897 -12.0652706),1024462903,0.001176609387181235
1024466677,,3,,POINT (-76.9666259 -12.0662275),1024462918,0.0021027408423238063
1024466686,,4,,POINT (-76.96754249999999 -12.0658073),1024462918,0.0028883209464921427
1024466687,,3,,POINT (-76.9662029 -12.0679652),1024462983,0.0025682358633919
1024466689,,3,,POINT (-76.9669318 -12.0673471),1024462918,0.002955529316378483
1024472484,,4,,POINT (-76.963579 -12.0716172),1024462917,0.001056363237722533
1024472485,,3,,POINT (-76.960527 -12.0700757),1574756090,0.0028042879399260054
1024472490,,3,,POINT (-76.96031259999999 -12.070504),1596309660,0.002770054347836618
1024472492,,3,,POINT (-76.9605985 -12.068374),4356654916,0.0021310154222839266
1024472495,,3,,POINT (-76.95934080000001 -12.0725437),1024472537,0.0020391416650056325
1024472498,,3,,POINT (-76.9611919 -12.0686442),4356654916,0.0027821476686207495
1024472499,,3,,POINT (-76.9597976 -12.0680044),4356654916,0.001251188043422126
1024472505,,3,,POINT (-76.95962609999999 -12.0719234),1024472537,0.002242686168417059
1024472507,,3,,POINT (-76.9635243 -12.0705806),1024462983,0.0012294024117360497
1024472508,,3,,POINT (-76.9621365 -12.0713434),1024462917,0.002516625617768378
1024472511,,4,,POINT (-76.9615129 -12.0699296),1024462983,0.0030730543519359487
1024472521,,3,,POINT (-76.9635136 -12.0695524),1024462983,0.0011472039225836326
1024472522,,4,,POINT (-76.96075020000001 -12.0695731),471062255,0.0027678701721830534
1024472524,,4,,POINT (-76.96197290000001 -12.0689974),1024462983,0.0027847110101295535
1024472528,,3,,POINT (-76.9627638 -12.0715035),1024462917,0.0018765349450482105
1024472533,,3,,POINT (-76.96341750000001 -12.0734233),471054865,0.0020146118335791032
1024472537,,3,,POINT (-76.9610496 -12.0736564),1024472537,0.0
