osmid,street_count,highway,geometry,NN,NN_dist
1814820583,4,,POINT (-77.0032425 -11.8800046),1814819414,0.013896532246572854
1814820592,3,,POINT (-77.0014264 -11.8800537),1814819414,0.015547165133876415
1814820601,1,,POINT (-77.0125116 -11.8800827),599285514,0.005913795861377821
1814820609,4,,POINT (-77.0064687 -11.8801049),599285516,0.011130019633404434
1814820610,3,,POINT (-77.00424510000001 -11.8801089),1814195041,0.013069616601871002
1814820618,3,,POINT (-77.00826050000001 -11.8801327),599285516,0.009625848816592059
1814820624,4,,POINT (-77.0006157 -11.8801595),1814819409,0.016288993084907076
1814820630,3,,POINT (-77.0041373 -11.8801804),1814195041,0.013198706984023879
1814820639,4,,POINT (-76.9996759 -11.8802158),1814819409,0.017102009532511255
1814820641,3,,POINT (-77.0028842 -11.8802204),1814819414,0.01431412858018636
1814820647,4,,POINT (-76.9987801 -11.8802685),1814819409,0.01788819099182335
1814820649,3,,POINT (-76.9978163 -11.8802767),1814819409,0.01872092946624733
1814820655,4,,POINT (-76.99687470000001 -11.8803125),4337668179,0.01953505594795631
1814820666,3,,POINT (-77.0049341 -11.8803524),599285516,0.012599646624011107
1814820674,3,,POINT (-76.9950365 -11.8803885),4337668179,0.021099295272830016
1814820676,3,,POINT (-76.99595290000001 -11.8803912),4337668179,0.020336485774090203
1814820681,3,,POINT (-76.9940873 -11.8804192),5120653806,0.02185132309449645
1814820686,3,,POINT (-77.00251830000001 -11.8804407),1814819414,0.014740585724111131
1814820691,4,,POINT (-77.0141338 -11.88047),599285514,0.00457247270085206
1814820700,4,,POINT (-77.00356650000001 -11.8805454),1814195041,0.01387551498899856
1814820704,4,,POINT (-77.0139301 -11.8805832),599285514,0.004805511865560004
1814820714,3,,POINT (-77.00165029999999 -11.8806511),1814819414,0.0156075125849757
1814820715,4,,POINT (-77.0006429 -11.8806853),1814819414,0.016525163181340806
1814820716,4,,POINT (-77.0137266 -11.8807012),599285514,0.005040695670244626
1814820719,3,,POINT (-77.002042 -11.8807106),1814819414,0.01528783895552107
1814820722,4,,POINT (-76.99969710000001 -11.8807289),1814819409,0.0173685919118365
1814820723,4,,POINT (-76.9978376 -11.8807296),1814819409,0.018933007007346094
1814820727,3,,POINT (-76.998288 -11.8807414),1814819409,0.018555412618964505
1814820731,4,,POINT (-76.9968877 -11.8807593),1814819409,0.01976649833228006
1814820732,4,,POINT (-76.9987864 -11.8807612),1814819409,0.01814511374943952
1814820734,3,,POINT (-77.0030841 -11.8807739),1814195041,0.014407579356718731
1814820735,4,,POINT (-77.0136092 -11.8807715),599285514,0.005177454004620417
1814820746,4,,POINT (-76.995964 -11.8808537),4337668179,0.02059090252757116
1814820751,4,,POINT (-76.9950381 -11.8808931),4337668179,0.021375447336836998
1814820752,1,,POINT (-77.0133573 -11.8808966),599285514,0.005458440430200329
1814820756,3,,POINT (-76.9940716 -11.8809294),4337668179,0.02220348369175501
1814820763,3,,POINT (-77.0042933 -11.8809972),599285516,0.013466266179232259
1814820775,3,,POINT (-77.0021533 -11.881065),1814819414,0.015360342605551656
1814820785,3,,POINT (-77.00179 -11.8810908),1814819414,0.015690372170539563
1814820799,3,,POINT (-77.0006673 -11.8811583),1814819414,0.016713646747789884
1814820804,3,,POINT (-77.0005043 -11.8811699),1814819414,0.016864101139697076
1814820813,4,,POINT (-77.0040182 -11.881196),599285516,0.013802726177818437
1814820819,4,,POINT (-76.9997139 -11.8812037),1814819414,0.017587139404972217
1814820820,3,,POINT (-77.0044693 -11.8811849),599285516,0.013402139299381296
1814820834,3,,POINT (-76.99831589999999 -11.8812554),1814819409,0.01880906806543832
1814820837,3,,POINT (-77.00344250000001 -11.8812766),599285516,0.014348968055222755
1814820838,4,,POINT (-76.9978481 -11.88128),1814819409,0.019214960109512354
1814820848,4,,POINT (-76.99692039999999 -11.8813289),1814819409,0.020028028951705006
1814820849,3,,POINT (-77.00383720000001 -11.8813296),599285516,0.01402551197852679
1814820852,1,,POINT (-77.0017849 -11.8813528),1814819414,0.015822699432142196
1814820855,3,,POINT (-77.0036238 -11.8813636),599285516,0.014229442421260239
1814820856,4,,POINT (-76.9959886 -11.8813671),1814819409,0.020848971463599368
1814820860,4,,POINT (-76.9950542 -11.8814053),4337668179,0.02165233204484103
1814820864,4,,POINT (-76.99404269999999 -11.8814472),4337668179,0.02251084344222116
1814820869,3,,POINT (-77.0009475 -11.8814621),1814819414,0.016607728012288953
1814820871,3,,POINT (-77.001293 -11.8814894),1814819414,0.01631829732814985
1814820873,1,,POINT (-77.00165459999999 -11.881518),1814819414,0.01601782362401844
1814820879,3,,POINT (-77.0150386 -11.8815957),599285514,0.004551288091301539
1814820885,3,,POINT (-77.0147525 -11.8817775),599285514,0.004880017624968504
1814820886,3,,POINT (-76.99960799999999 -11.8816409),1814819414,0.01787652958323281
1814820890,1,,POINT (-77.00519559999999 -11.8816819),599285516,0.013035274337355069
1814820892,3,,POINT (-77.0004405 -11.8816992),1814819414,0.01716644163127976
1814820895,3,,POINT (-76.9983336 -11.881721),1814819409,0.019054172127391637
1814820896,4,,POINT (-76.99787379999999 -11.8817455),1814819409,0.019448410743561927
1814820899,3,,POINT (-76.9974194 -11.8817697),1814819409,0.01984081508230334
1814820901,4,,POINT (-76.9969431 -11.8817951),1814819409,0.02025496307180665
1814820902,3,,POINT (-77.014715 -11.8818022),599285514,0.004923834115811554
1814820905,3,,POINT (-76.9964646 -11.8818188),1814819409,0.02067279341212138
1814820906,4,,POINT (-76.99600719999999 -11.8818415),1814819409,0.021074659645421063
1814820908,3,,POINT (-76.99554759999999 -11.8818536),1814819409,0.021475268704728788
1814820911,4,,POINT (-76.9950769 -11.881866),1814819409,0.021887967037852202
1814820913,3,,POINT (-77.00359450000001 -11.8818708),599285516,0.01450157436452362
1814820914,3,,POINT (-76.9946065 -11.8818757),4337668179,0.022289416108320515
1814820915,3,,POINT (-76.9940874 -11.8818933),4337668179,0.022724519839592713
1814820918,1,,POINT (-77.0025989 -11.8819035),599285516,0.015387819770197245
1814820919,1,,POINT (-76.998341 -11.881915),1814819414,0.019132858433860322
1814820929,3,,POINT (-76.9995574 -11.8820832),1814819414,0.018126069922904282
1814820930,1,,POINT (-77.0149799 -11.8820911),599285514,0.004962728380639471
1814820933,4,,POINT (-77.0002801 -11.8821223),1814819414,0.017511331972471657
1814820941,4,,POINT (-77.00386229999999 -11.8821691),599285516,0.014423675804734942
1814820942,4,,POINT (-77.0035893 -11.8821718),599285516,0.014658551025592954
1814820943,4,,POINT (-77.00410460000001 -11.8821718),599285516,0.014219055412362331
1814820946,4,,POINT (-77.0008705 -11.8821786),1814195041,0.017027076243732904
1814820947,3,,POINT (-77.0046213 -11.8821786),599285516,0.013787358679965767
1814820957,1,,POINT (-77.0145145 -11.8821927),599285514,0.005345418533657297
1814820961,1,,POINT (-76.9969574 -11.8822088),1814819409,0.02046802584765196
1814820962,1,,POINT (-76.9965091 -11.882209),1814819409,0.020843621034028644
1814820964,1,,POINT (-76.9983192 -11.8822182),1814819414,0.019287102899350254
1814820966,4,,POINT (-77.0011973 -11.88222),1814195041,0.01676681899138931
1814820970,3,,POINT (-76.9979069 -11.8822291),1814819414,0.0196609133828999
1814820972,1,,POINT (-76.9960356 -11.8822417),1814819409,0.021260667075380036
1814820980,3,,POINT (-76.99747240000001 -11.8823),1814819414,0.020082360956067958
1814820985,3,,POINT (-76.99463129999999 -11.8823436),1814819409,0.0225134483704817
1814820987,3,,POINT (-76.99511320000001 -11.882349),1814819409,0.022102274037299776
1814820994,1,,POINT (-76.9983379 -11.8823744),1814819414,0.01934132391952971
1814821010,3,,POINT (-76.99560339999999 -11.8824689),1814819409,0.021747520283709493
1814821014,3,,POINT (-76.99953050000001 -11.8825077),1814819414,0.018353627410673687
1814821022,3,,POINT (-77.0001737 -11.8825444),1814195041,0.017813313393355693
1814821023,3,,POINT (-76.9960602 -11.8825453),1814819409,0.021403148772319525
1814821036,1,,POINT (-77.00110309999999 -11.8826956),599285516,0.01708038473718031
1814821037,1,,POINT (-76.9954939 -11.8826982),1814819409,0.021962459082036756
1814821041,3,,POINT (-76.996065 -11.8827328),1814819409,0.021501512905375962
1814821048,1,,POINT (-76.99858829999999 -11.8828538),1814819414,0.019345375229242942
1814821051,1,,POINT (-77.00074069999999 -11.8829191),599285516,0.01750538558158948
1814821052,3,,POINT (-76.999512 -11.8829473),1814195041,0.01858785985233853
1814821053,1,,POINT (-76.9988386 -11.8829631),1814819414,0.019179946438404052
1814821059,3,,POINT (-77.0001067 -11.8829857),1814195041,0.018096152891704746
1814821072,1,,POINT (-76.9991843 -11.8831318),1814195041,0.018963892035396238
1814821089,3,,POINT (-77.0035726 -11.8832757),599285516,0.015269326108574762
1814821090,3,,POINT (-76.9994702 -11.8832763),1814195041,0.01879125598596075
1814821097,4,,POINT (-76.9979033 -11.8833273),1814819414,0.02017394737798888
1814821104,3,,POINT (-76.998172 -11.8833356),1814819414,0.019943556526611627
1814821105,1,,POINT (-77.0047459 -11.8833412),599285514,0.014323004787052483
1814821106,3,,POINT (-77.0057403 -11.8833412),599285514,0.013397831754803791
1814821123,3,,POINT (-76.9974196 -11.88343),1814819414,0.020647174384162564
1814821125,4,,POINT (-76.9996713 -11.8834436),599285516,0.018695721739741312
1814821127,1,,POINT (-77.0061999 -11.8834503),599285514,0.013016777224030595
1814821134,1,,POINT (-77.00480159999999 -11.8835048),599285514,0.014329963117893838
1814821140,3,,POINT (-77.00567119999999 -11.8835206),599285514,0.013530492030970188
1814821150,3,,POINT (-77.003838 -11.8836138),599285516,0.015247879147602563
1814821151,3,,POINT (-76.998471 -11.8836359),1814195041,0.019834060492249648
1814821157,3,,POINT (-77.0056122 -11.8836738),599285514,0.013644893737950994
1814821160,3,,POINT (-76.9986272 -11.8837456),1814195041,0.019755587566559207
1814821168,1,,POINT (-77.0055258 -11.8839054),599285514,0.013817195368090611
1814821170,1,,POINT (-76.9978538 -11.8839171),1814195041,0.02050882843679752
1814821174,4,,POINT (-76.9984123 -11.8840698),599285516,0.02010130126061506
1814821175,4,,POINT (-76.9989944 -11.8840567),599285516,0.019582907682208744
1814821177,1,,POINT (-77.00315759999999 -11.8840634),599285516,0.01606259631878061
1814821185,3,,POINT (-76.9987776 -11.8843212),599285516,0.01990063353413783
1814821188,3,,POINT (-76.9981966 -11.88434),599285516,0.020419051547511394
1814821200,3,,POINT (-76.9985915 -11.8846094),599285516,0.020204122552831136
1814821202,3,,POINT (-76.9980034 -11.8846192),599285516,0.020722309213498727
1814821207,3,,POINT (-76.9978691 -11.8847756),599285516,0.020915474356796655
1814821215,3,,POINT (-76.9983941 -11.884911),599285516,0.02052534899703265
1814821217,3,,POINT (-76.99784990000001 -11.8849345),599285516,0.02100970964291799
1814821219,3,,POINT (-77.0031481 -11.8849588),599285514,0.01641777912538364
1814821238,4,,POINT (-76.9981707 -11.8852327),599285516,0.02088046180044438
1814821240,3,,POINT (-77.0029838 -11.8852203),599285514,0.016675323704508773
1814821256,3,,POINT (-77.003232 -11.885343),599285514,0.016502347097310462
1814821285,3,,POINT (-76.9970296 -11.8861457),599285516,0.022328017632780285
1814821310,3,,POINT (-76.9972944 -11.8863432),599285516,0.022205044056247555
1814821352,1,,POINT (-77.0012262 -11.8868693),599285514,0.01897605829907413
1814821369,1,,POINT (-77.00129579999999 -11.8886056),599285514,0.019764640464228406
1814939481,1,,POINT (-77.02872960000001 -11.8635799),7610778467,0.002720270245761531
1814939483,4,,POINT (-77.02788339999999 -11.864218),7610778467,0.0035821423366547873
1814939484,1,,POINT (-77.0273943 -11.8643048),7610778467,0.004078138061668362
1814939485,4,,POINT (-77.0275449 -11.8644712),7610778467,0.003953594623889252
1814939487,3,,POINT (-77.02788459999999 -11.8648908),5762617127,0.0036776495007029117
1814939489,1,,POINT (-77.0263576 -11.8649365),1814939575,0.0029257159294707683
1814939490,4,,POINT (-77.0153893 -11.8650864),4288690312,0.0006065611428418762
1814939492,4,,POINT (-77.02655179999999 -11.8652142),1814939575,0.0028814022436891356
1814939493,3,,POINT (-77.01363790000001 -11.8652187),7012786057,0.0020203927167729073
1814939502,3,,POINT (-77.0261587 -11.8655083),1814939575,0.002390958797211189
1814939505,4,,POINT (-77.0260959 -11.8655545),1814939575,0.0023131284378480345
1814939507,4,,POINT (-77.0159908 -11.8656158),4288690312,0.0009951194953360676
1814939508,3,,POINT (-77.0268489 -11.8656734),1814939575,0.002873777750625045
1814939509,3,,POINT (-77.0111045 -11.8657952),1814939509,0.0
1814939511,3,,POINT (-77.02855580000001 -11.8657276),5762617127,0.002628623291755166
1814939512,3,,POINT (-77.01479380000001 -11.8657148),4288690312,0.0014722531745563479
1814939518,4,,POINT (-77.02573719999999 -11.8658481),1814939575,0.0018496086342705354
1814939526,3,,POINT (-77.0164371 -11.8659738),4288690312,0.0014791236121441858
1814939528,3,,POINT (-77.01589850000001 -11.8660173),4288690312,0.0013815731938618618
1814939529,4,,POINT (-77.0145646 -11.8659761),4288690312,0.0018196899186416588
