osmid,street_count,ref,highway,geometry,NN,NN_dist
1826469846,3,,,POINT (-76.79817250000001 -12.3608443),1832653054,0.0019283339570754226
1826469851,4,,,POINT (-76.79853319999999 -12.3611315),1832653054,0.002380826986569164
1826469855,3,,,POINT (-76.79772699999999 -12.3613352),1826469870,0.0017924139030920888
1826469857,3,,,POINT (-76.7983977 -12.3614223),1826469870,0.0022984248910936627
1826469858,3,,,POINT (-76.79806550000001 -12.3615764),1826469870,0.0019329589674993066
1826469859,3,,,POINT (-76.7988086 -12.3615835),1826469870,0.0026060738074783238
1826469860,3,,,POINT (-76.79802840000001 -12.3616142),1826469870,0.0018822866519305364
1826469861,3,,,POINT (-76.79828740000001 -12.3616743),1826469870,0.0020890067233113
1826469863,3,,,POINT (-76.7971917 -12.3619004),1826469870,0.0010206108220105893
1826469864,4,,,POINT (-76.797597 -12.3620547),1826469870,0.0013061522307911315
1826469865,4,,,POINT (-76.7980171 -12.3622404),1826469870,0.0016664885388144282
1826469867,3,,,POINT (-76.79729759999999 -12.3623803),1826469870,0.000934108521530158
1826469868,3,,,POINT (-76.7983986 -12.3624443),1826469870,0.0020272327271461522
1826469870,3,,,POINT (-76.7963724 -12.362509),1826469870,0.0
1826469871,3,,,POINT (-76.796516 -12.3626154),1826469870,0.0001787230259377523
1826469874,3,,,POINT (-76.7967958 -12.3628488),1826469870,0.0005428918861086981
1826469875,3,,,POINT (-76.796268 -12.3628741),1826469870,0.00037973328798078873
1826469876,3,,,POINT (-76.79701249999999 -12.3630352),1826469870,0.0008286220187751991
1826469877,3,,,POINT (-76.7966256 -12.3630943),1826469870,0.0006377196327561219
1826469878,3,,,POINT (-76.7968599 -12.3632393),1826469870,0.0008780628337462336
1826469881,1,,,POINT (-76.7967656 -12.3635564),1826469870,0.0011187729885931974
1826469882,4,,,POINT (-76.79737129999999 -12.3635536),1826469870,0.0014453339994611677
1826469884,3,,,POINT (-76.795438 -12.3636683),1826469884,0.0
1826469885,3,,,POINT (-76.79568860000001 -12.363774),1826469884,0.0002719795029047478
1826469887,4,,,POINT (-76.7960241 -12.3639978),1826469884,0.0006723715193186076
1826469888,3,,,POINT (-76.79631910000001 -12.3641841),1826469884,0.0010209734815362261
1826469889,3,,,POINT (-76.7963742 -12.3642242),1826469884,0.0010888045049487762
1826469890,3,,,POINT (-76.79699100000001 -12.364248),1826469884,0.001657667364100285
1826469891,3,,,POINT (-76.7964408 -12.3642454),1826469884,0.0011570014044886884
1826469898,3,,,POINT (-76.7953978 -12.364371),1826469884,0.0007038489397588639
1826469906,3,,,POINT (-76.7957122 -12.3645853),1826469884,0.0009571178819742451
1826469907,1,,,POINT (-76.79730259999999 -12.3648014),1826469884,0.002181891099473482
1826469911,4,,,POINT (-76.7967173 -12.3648564),1826469884,0.0017459066698947377
1826469914,3,,,POINT (-76.7963927 -12.3648761),1826469884,0.0015395560821183484
1826469915,3,,,POINT (-76.79595209999999 -12.3648372),1826469884,0.0012769596782939224
1826469920,4,,,POINT (-76.79501999999999 -12.3650294),1826469922,0.0006906965324945291
1826469922,3,,,POINT (-76.79432989999999 -12.3650581),1826469922,0.0
1826469926,3,,,POINT (-76.79653740000001 -12.3652103),1826469884,0.0018937910021960575
1826469927,3,,,POINT (-76.79544370000001 -12.3652586),1826469922,0.0011317025625265122
1826469932,3,,,POINT (-76.7958981 -12.3654989),1826469922,0.0016289738733405144
1826469933,3,,,POINT (-76.7947247 -12.36551),1826469922,0.0006000672045756544
1826469937,3,,,POINT (-76.7964174 -12.3654793),1826469884,0.002058869923036229
1826469949,4,,,POINT (-76.79678010000001 -12.3657387),1826469884,0.0024673444368394195
1826469950,4,,,POINT (-76.79630179999999 -12.3657444),1826469922,0.002087916976319579
1826469955,3,,,POINT (-76.79510639999999 -12.3658295),1826469922,0.0010945365274856844
1826469958,3,,,POINT (-76.7955884 -12.3659829),1826469922,0.0015617545549844135
1826469959,3,,,POINT (-76.7966227 -12.3660057),1826469922,0.002480902577698152
