osmid,y,x,street_count,highway,geometry
30966042,-13.5408484,-71.9533138,3,,POINT (-71.9533138 -13.5408484)
30966043,-13.5422311,-71.9519783,3,,POINT (-71.95197829999999 -13.5422311)
3422716192,-13.5222429,-71.9730755,3,,POINT (-71.97307549999999 -13.5222429)
3422716188,-13.5222942,-71.9731737,3,,POINT (-71.9731737 -13.5222942)
4431946022,-13.5504168,-71.8893224,3,,POINT (-71.8893224 -13.5504168)
4431946023,-13.5495517,-71.8889748,3,,POINT (-71.8889748 -13.5495517)
4431946024,-13.550573,-71.8889322,3,,POINT (-71.8889322 -13.550573)
4431946025,-13.5497522,-71.8885734,3,,POINT (-71.8885734 -13.5497522)
4431946026,-13.5509581,-71.8879347,3,,POINT (-71.8879347 -13.5509581)
4431946030,-13.5499114,-71.8876261,3,,POINT (-71.88762610000001 -13.5499114)
4431946032,-13.5506834,-71.8855328,4,,POINT (-71.88553279999999 -13.5506834)
4431946034,-13.5486561,-71.8875441,3,,POINT (-71.8875441 -13.5486561)
588513589,-13.5478334,-71.8838986,4,,POINT (-71.88389859999999 -13.5478334)
10839040316,-13.5373055,-71.9080758,3,,POINT (-71.90807580000001 -13.5373055)
30966080,-13.5281726,-71.9593345,4,,POINT (-71.9593345 -13.5281726)
30966081,-13.5280848,-71.9592242,4,,POINT (-71.95922419999999 -13.5280848)
30966108,-13.5163805,-71.9616732,3,,POINT (-71.96167320000001 -13.5163805)
30966120,-13.5129405,-71.9675437,3,,POINT (-71.96754369999999 -13.5129405)
3269170218,-13.5401674,-71.9176108,3,,POINT (-71.91761080000001 -13.5401674)
30966142,-13.5104396,-71.976197,3,,POINT (-71.976197 -13.5104396)
10232332678,-13.5219254,-71.9496504,3,,POINT (-71.9496504 -13.5219254)
4431946119,-13.5417283,-71.9045831,3,,POINT (-71.9045831 -13.5417283)
10232332680,-13.5217958,-71.94953,3,,POINT (-71.94953 -13.5217958)
30966150,-13.5084965,-71.9731029,3,,POINT (-71.9731029 -13.5084965)
4431946121,-13.5456452,-71.9089533,3,,POINT (-71.90895329999999 -13.5456452)
4431946123,-13.5451463,-71.9086317,3,,POINT (-71.9086317 -13.5451463)
4431946131,-13.5459906,-71.9086178,3,,POINT (-71.9086178 -13.5459906)
4121403803,-13.5316784,-71.9399632,3,,POINT (-71.93996319999999 -13.5316784)
4121403804,-13.5317073,-71.9400621,4,,POINT (-71.94006210000001 -13.5317073)
4431946146,-13.5445675,-71.9173059,3,,POINT (-71.9173059 -13.5445675)
588513701,-13.5474579,-71.8853304,3,,POINT (-71.8853304 -13.5474579)
4431946151,-13.5441897,-71.9174041,3,,POINT (-71.9174041 -13.5441897)
6483476904,-13.5413877,-71.8843495,3,,POINT (-71.8843495 -13.5413877)
4431946152,-13.5442516,-71.9168628,3,,POINT (-71.9168628 -13.5442516)
4431946154,-13.5438732,-71.9167665,3,,POINT (-71.91676649999999 -13.5438732)
1003782575,-13.5303114,-71.9377581,4,,POINT (-71.9377581 -13.5303114)
4431946159,-13.5431366,-71.917447,3,,POINT (-71.917447 -13.5431366)
4431946161,-13.5435738,-71.9174063,3,,POINT (-71.9174063 -13.5435738)
4431946162,-13.5439076,-71.9174051,3,,POINT (-71.9174051 -13.5439076)
588513716,-13.5472659,-71.8860845,3,,POINT (-71.8860845 -13.5472659)
1004143036,-13.5397406,-71.9096486,4,,POINT (-71.9096486 -13.5397406)
5310407103,-13.5163255,-71.9752719,4,,POINT (-71.9752719 -13.5163255)
30966211,-13.4859299,-71.9464786,3,,POINT (-71.94647860000001 -13.4859299)
1004143050,-13.5397339,-71.9110015,4,,POINT (-71.9110015 -13.5397339)
7931855386,-13.5434351,-71.880338,4,,POINT (-71.88033799999999 -13.5434351)
588513820,-13.5470721,-71.886776,3,,POINT (-71.886776 -13.5470721)
8051802652,-13.4901659,-71.964766,3,,POINT (-71.964766 -13.4901659)
3707265569,-13.5380029,-71.9583111,3,,POINT (-71.9583111 -13.5380029)
4454285860,-13.5061346,-71.9691305,4,,POINT (-71.96913050000001 -13.5061346)
8051802661,-13.4889842,-71.9643172,4,,POINT (-71.9643172 -13.4889842)
8297980458,-13.5467256,-71.9794199,3,,POINT (-71.9794199 -13.5467256)
4454285869,-13.5060334,-71.9690878,3,,POINT (-71.9690878 -13.5060334)
3710845492,-13.5269001,-71.9636042,3,,POINT (-71.96360420000001 -13.5269001)
8051802679,-13.4896283,-71.9645609,3,,POINT (-71.9645609 -13.4896283)
6555378241,-13.4987497,-72.0325553,1,,POINT (-72.0325553 -13.4987497)
4783104589,-13.5157944,-71.9568198,1,,POINT (-71.95681980000001 -13.5157944)
10805912154,-13.5551109,-71.9120097,3,,POINT (-71.9120097 -13.5551109)
4454367836,-13.5416517,-71.911658,3,,POINT (-71.911658 -13.5416517)
1003782777,-13.5307432,-71.9355334,4,,POINT (-71.9355334 -13.5307432)
4435313297,-13.5046732,-72.0146846,3,,POINT (-72.0146846 -13.5046732)
588513945,-13.5408745,-71.8861028,3,,POINT (-71.8861028 -13.5408745)
588513947,-13.5431307,-71.8868378,4,,POINT (-71.8868378 -13.5431307)
2805080733,-13.5402113,-71.9405229,3,,POINT (-71.9405229 -13.5402113)
1428480671,-13.5292144,-71.9937248,3,,POINT (-71.9937248 -13.5292144)
1005765280,-13.5219334,-71.9167171,3,,POINT (-71.9167171 -13.5219334)
1428480681,-13.5292948,-71.9942307,3,,POINT (-71.9942307 -13.5292948)
4048913076,-13.5205505,-71.9685731,4,,POINT (-71.9685731 -13.5205505)
10885685965,-13.5224004,-71.9145719,3,,POINT (-71.9145719 -13.5224004)
1428480729,-13.5313147,-71.9950639,4,,POINT (-71.99506390000001 -13.5313147)
8051524320,-13.5512613,-71.8871508,3,,POINT (-71.8871508 -13.5512613)
4119438049,-13.5480138,-71.8772876,4,,POINT (-71.8772876 -13.5480138)
588514022,-13.5449651,-71.8884318,4,,POINT (-71.88843180000001 -13.5449651)
588514023,-13.5452902,-71.887529,4,,POINT (-71.887529 -13.5452902)
588514025,-13.5459252,-71.8856766,4,,POINT (-71.8856766 -13.5459252)
588514026,-13.5461792,-71.8849451,4,,POINT (-71.8849451 -13.5461792)
588514027,-13.5464202,-71.8842411,4,,POINT (-71.8842411 -13.5464202)
8051524332,-13.5504131,-71.8748625,3,,POINT (-71.87486250000001 -13.5504131)
588514029,-13.5469435,-71.8827786,4,,POINT (-71.88277859999999 -13.5469435)
3196478190,-13.533332,-71.9206668,3,,POINT (-71.92066680000001 -13.533332)
3196478191,-13.5330045,-71.9191102,3,,POINT (-71.91911020000001 -13.5330045)
588514028,-13.5466855,-71.8835126,4,,POINT (-71.8835126 -13.5466855)
10863952617,-13.5549622,-71.8571938,3,,POINT (-71.8571938 -13.5549622)
588514035,-13.54454,-71.8873237,4,,POINT (-71.8873237 -13.54454)
6340190967,-13.5226229,-71.9467249,1,,POINT (-71.94672490000001 -13.5226229)
588514045,-13.5441158,-71.8908049,4,,POINT (-71.89080490000001 -13.5441158)
9988915976,-13.4864792,-71.9633524,3,,POINT (-71.96335240000001 -13.4864792)
1428480795,-13.5353582,-71.9701128,3,,POINT (-71.9701128 -13.5353582)
1428480828,-13.5399117,-71.9267633,3,,POINT (-71.9267633 -13.5399117)
1428480840,-13.5401112,-71.9376434,3,,POINT (-71.9376434 -13.5401112)
1428480841,-13.540194,-71.9301605,4,,POINT (-71.9301605 -13.540194)
1428480846,-13.5408083,-71.9344195,3,,POINT (-71.9344195 -13.5408083)
1428480853,-13.5409154,-71.933887,4,,POINT (-71.933887 -13.5409154)
1428480854,-13.5409519,-71.9316498,4,,POINT (-71.9316498 -13.5409519)
1428480855,-13.5410389,-71.933413,3,,POINT (-71.933413 -13.5410389)
1428480856,-13.5411565,-71.9328638,4,,POINT (-71.93286380000001 -13.5411565)
1428480857,-13.5412437,-71.9302832,3,,POINT (-71.93028320000001 -13.5412437)
1428480858,-13.5413596,-71.9384283,3,,POINT (-71.9384283 -13.5413596)
1428480866,-13.5414789,-71.937949,4,,POINT (-71.937949 -13.5414789)
7346856820,-13.5574754,-71.913372,3,,POINT (-71.913372 -13.5574754)
4427146118,-13.5485734,-71.8896269,4,,POINT (-71.8896269 -13.5485734)
4427146120,-13.5481351,-71.8908583,4,,POINT (-71.8908583 -13.5481351)
4427146125,-13.5471858,-71.8939837,3,,POINT (-71.89398370000001 -13.5471858)
4427146130,-13.5466411,-71.8955331,3,,POINT (-71.89553309999999 -13.5466411)
3385467803,-13.5272657,-71.9714658,3,,POINT (-71.9714658 -13.5272657)
4435313585,-13.5412397,-71.9850352,3,,POINT (-71.9850352 -13.5412397)
5322195894,-13.5359034,-71.9803674,3,,POINT (-71.98036740000001 -13.5359034)
1004192698,-13.5162382,-71.9618299,3,,POINT (-71.9618299 -13.5162382)
1005765569,-13.5202965,-71.9149663,3,,POINT (-71.9149663 -13.5202965)
441230275,-13.5370907,-71.9064399,3,,POINT (-71.9064399 -13.5370907)
7932068807,-13.5408224,-71.8873658,3,,POINT (-71.8873658 -13.5408224)
1005765579,-13.5221557,-71.9191258,3,,POINT (-71.9191258 -13.5221557)
6202246105,-13.5073974,-71.9984568,3,,POINT (-71.9984568 -13.5073974)
9412985844,-13.5414722,-71.9163827,3,,POINT (-71.9163827 -13.5414722)
8223998975,-13.5436728,-71.8886537,3,,POINT (-71.88865370000001 -13.5436728)
9029248004,-13.5418772,-71.9251252,3,,POINT (-71.9251252 -13.5418772)
9029248005,-13.5490092,-71.8926178,3,,POINT (-71.8926178 -13.5490092)
9029248006,-13.548895,-71.8928951,3,,POINT (-71.8928951 -13.548895)
9029248007,-13.5495477,-71.8915419,3,,POINT (-71.89154190000001 -13.5495477)
9029248008,-13.5496028,-71.8915663,3,,POINT (-71.89156629999999 -13.5496028)
9029248009,-13.5521816,-71.8849424,3,,POINT (-71.8849424 -13.5521816)
9029248010,-13.5390833,-71.941725,3,,POINT (-71.94172500000001 -13.5390833)
441230345,-13.5305523,-71.9019382,3,,POINT (-71.9019382 -13.5305523)
9029248012,-13.5393181,-71.9407624,3,,POINT (-71.9407624 -13.5393181)
9029248013,-13.5391819,-71.9407343,3,,POINT (-71.9407343 -13.5391819)
10806723599,-13.5486923,-71.8773682,3,,POINT (-71.87736820000001 -13.5486923)
441230362,-13.5310802,-71.900581,4,,POINT (-71.900581 -13.5310802)
3816547358,-13.5376061,-71.9056428,3,,POINT (-71.9056428 -13.5376061)
441230375,-13.5313272,-71.8999717,3,,POINT (-71.89997169999999 -13.5313272)
441230377,-13.5309761,-71.900824,3,,POINT (-71.900824 -13.5309761)
4428203050,-13.4958247,-72.0410555,3,,POINT (-72.0410555 -13.4958247)
4435313706,-13.5423045,-71.986141,3,,POINT (-71.986141 -13.5423045)
4435313713,-13.5405171,-71.9826404,3,,POINT (-71.98264039999999 -13.5405171)
4295418933,-13.5281323,-71.9899313,3,,POINT (-71.98993129999999 -13.5281323)
4295418934,-13.5274008,-71.9901541,3,,POINT (-71.9901541 -13.5274008)
431277115,-13.4823008,-71.9665924,3,,POINT (-71.9665924 -13.4823008)
4351640638,-13.5327348,-71.9682707,3,,POINT (-71.96827070000001 -13.5327348)
6223463487,-13.5167562,-71.9227661,3,,POINT (-71.9227661 -13.5167562)
4351640640,-13.5327841,-71.9679953,3,,POINT (-71.9679953 -13.5327841)
30983238,-13.5156211,-71.9813086,3,,POINT (-71.98130860000001 -13.5156211)
4351640646,-13.5329179,-71.9693986,3,,POINT (-71.96939860000001 -13.5329179)
30983241,-13.5202444,-71.9799954,4,,POINT (-71.97999540000001 -13.5202444)
30983242,-13.5212832,-71.9789407,4,,POINT (-71.9789407 -13.5212832)
4435313737,-13.5466834,-71.9795707,1,,POINT (-71.9795707 -13.5466834)
30983245,-13.524312,-71.975692,4,traffic_signals,POINT (-71.975692 -13.524312)
3707257935,-13.5391927,-71.9429933,3,,POINT (-71.9429933 -13.5391927)
4435313744,-13.5476534,-71.9792698,4,,POINT (-71.9792698 -13.5476534)
30983250,-13.522772,-71.9773509,5,traffic_signals,POINT (-71.9773509 -13.522772)
4435313746,-13.5479557,-71.97947,3,,POINT (-71.97947000000001 -13.5479557)
4428203097,-13.4957102,-72.0406805,3,,POINT (-72.04068049999999 -13.4957102)
4435313753,-13.5482639,-71.9795972,3,,POINT (-71.9795972 -13.5482639)
4428203100,-13.4953179,-72.0391447,3,,POINT (-72.03914469999999 -13.4953179)
2334770273,-13.5205698,-71.9550884,3,,POINT (-71.95508839999999 -13.5205698)
6189180007,-13.5071909,-72.0111238,3,,POINT (-72.01112379999999 -13.5071909)
3183305838,-13.5263844,-71.9937813,3,,POINT (-71.99378129999999 -13.5263844)
3183305842,-13.52651,-71.9937175,3,,POINT (-71.9937175 -13.52651)
3183305846,-13.5261637,-71.9936925,3,,POINT (-71.99369249999999 -13.5261637)
30983287,-13.5220052,-71.9781731,4,,POINT (-71.97817310000001 -13.5220052)
30983288,-13.5238865,-71.9788517,3,,POINT (-71.97885170000001 -13.5238865)
30983289,-13.5237404,-71.9776771,3,,POINT (-71.97767709999999 -13.5237404)
3183305850,-13.5258497,-71.9953984,3,,POINT (-71.9953984 -13.5258497)
30983291,-13.5227563,-71.9795748,3,,POINT (-71.97957479999999 -13.5227563)
3183305848,-13.5262736,-71.9947347,3,,POINT (-71.9947347 -13.5262736)
30983290,-13.523257,-71.9786049,4,,POINT (-71.97860489999999 -13.523257)
30975119,-13.5189184,-71.9808007,3,,POINT (-71.9808007 -13.5189184)
30975120,-13.5177885,-71.9814049,3,,POINT (-71.9814049 -13.5177885)
6189180061,-13.5077245,-72.0098304,3,,POINT (-72.0098304 -13.5077245)
30983326,-13.526243,-71.9810473,3,,POINT (-71.9810473 -13.526243)
4616381601,-13.5422483,-71.9254474,3,,POINT (-71.9254474 -13.5422483)
30983330,-13.5269575,-71.9809914,3,,POINT (-71.98099139999999 -13.5269575)
30983333,-13.5263173,-71.980769,3,,POINT (-71.980769 -13.5263173)
4616381606,-13.5418571,-71.9182689,3,,POINT (-71.9182689 -13.5418571)
30983335,-13.5199265,-71.9782937,4,,POINT (-71.97829369999999 -13.5199265)
4616381608,-13.5418198,-71.9178241,3,,POINT (-71.9178241 -13.5418198)
30983336,-13.5234229,-71.9798805,4,,POINT (-71.97988049999999 -13.5234229)
2641781927,-13.532578,-71.9474497,3,,POINT (-71.94744970000001 -13.532578)
30983339,-13.5255534,-71.9807925,3,,POINT (-71.98079250000001 -13.5255534)
6189180076,-13.5073103,-72.0102338,3,,POINT (-72.01023379999999 -13.5073103)
4427154607,-13.5407613,-71.9011509,3,,POINT (-71.9011509 -13.5407613)
5104338098,-13.5760174,-71.8187609,3,,POINT (-71.8187609 -13.5760174)
30983350,-13.5218633,-71.9791628,3,,POINT (-71.9791628 -13.5218633)
30983353,-13.5195138,-71.9817334,3,traffic_signals,POINT (-71.9817334 -13.5195138)
4616381625,-13.5392113,-71.9032887,3,,POINT (-71.9032887 -13.5392113)
30983358,-13.5212669,-71.9801449,3,,POINT (-71.9801449 -13.5212669)
30983359,-13.5229648,-71.980863,4,,POINT (-71.980863 -13.5229648)
30983362,-13.5252645,-71.9817317,3,,POINT (-71.9817317 -13.5252645)
10817209542,-13.5257213,-71.9610823,3,,POINT (-71.9610823 -13.5257213)
4432790726,-13.5008231,-72.007104,3,,POINT (-72.007104 -13.5008231)
10817209545,-13.5254069,-71.961246,3,,POINT (-71.961246 -13.5254069)
4432790733,-13.4997129,-72.0073628,3,,POINT (-72.0073628 -13.4997129)
4432790735,-13.4992789,-72.0073783,3,,POINT (-72.0073783 -13.4992789)
10553304276,-13.5066612,-72.0010404,1,,POINT (-72.00104039999999 -13.5066612)
4295419098,-13.5336133,-71.9900412,1,,POINT (-71.99004119999999 -13.5336133)
10553304287,-13.516389,-71.9873423,3,,POINT (-71.98734229999999 -13.516389)
10553304288,-13.5162519,-71.9874365,3,,POINT (-71.9874365 -13.5162519)
5412463865,-13.5276998,-71.9590383,4,,POINT (-71.9590383 -13.5276998)
5412463866,-13.5272453,-71.9600466,4,,POINT (-71.9600466 -13.5272453)
6089155843,-13.5356791,-71.96177,3,,POINT (-71.96177 -13.5356791)
4435313923,-13.5528503,-71.9881195,3,,POINT (-71.9881195 -13.5528503)
444056839,-13.5260545,-71.9871161,3,,POINT (-71.98711609999999 -13.5260545)
4435313927,-13.5518359,-71.9872194,3,,POINT (-71.9872194 -13.5518359)
30983434,-13.5185515,-71.9781315,3,,POINT (-71.9781315 -13.5185515)
7572038922,-13.5317709,-71.914203,4,,POINT (-71.914203 -13.5317709)
30983436,-13.5192263,-71.9789554,4,traffic_signals,POINT (-71.9789554 -13.5192263)
30983437,-13.5208369,-71.9807164,4,,POINT (-71.98071640000001 -13.5208369)
30983435,-13.5185878,-71.9781797,4,,POINT (-71.9781797 -13.5185878)
10806781199,-13.5557292,-71.9123714,3,,POINT (-71.9123714 -13.5557292)
4435313930,-13.5408718,-71.9648124,4,,POINT (-71.9648124 -13.5408718)
4150232341,-13.5107043,-71.989923,3,,POINT (-71.989923 -13.5107043)
444056854,-13.525393,-71.9891144,3,,POINT (-71.98911440000001 -13.525393)
4427162908,-13.539508,-71.9028779,3,,POINT (-71.90287789999999 -13.539508)
30983457,-13.5219806,-71.9817355,4,,POINT (-71.9817355 -13.5219806)
444056867,-13.5268442,-71.984581,3,,POINT (-71.98458100000001 -13.5268442)
3385451817,-13.5239917,-71.9734629,4,,POINT (-71.9734629 -13.5239917)
444056879,-13.5265289,-71.9800604,3,,POINT (-71.9800604 -13.5265289)
444056882,-13.5257055,-71.9782624,4,traffic_signals,POINT (-71.97826240000001 -13.5257055)
444056883,-13.5269899,-71.9786572,3,,POINT (-71.9786572 -13.5269899)
444056887,-13.5282873,-71.9791913,3,,POINT (-71.9791913 -13.5282873)
444056888,-13.5283114,-71.9791227,4,,POINT (-71.9791227 -13.5283114)
444056894,-13.5294737,-71.9793591,3,,POINT (-71.9793591 -13.5294737)
444056895,-13.5302571,-71.9795273,3,,POINT (-71.9795273 -13.5302571)
444056896,-13.5290503,-71.9792824,4,,POINT (-71.9792824 -13.5290503)
10571367745,-13.5338827,-71.9109565,3,,POINT (-71.9109565 -13.5338827)
444056898,-13.5297017,-71.9794035,3,,POINT (-71.9794035 -13.5297017)
30983491,-13.5218864,-71.9816625,3,,POINT (-71.9816625 -13.5218864)
444056901,-13.535594,-71.9802846,3,,POINT (-71.9802846 -13.535594)
444056906,-13.5295844,-71.9793842,4,,POINT (-71.9793842 -13.5295844)
3385451858,-13.5242929,-71.9718743,3,,POINT (-71.9718743 -13.5242929)
444056922,-13.531536,-71.9745905,3,,POINT (-71.97459050000001 -13.531536)
7245227362,-13.5233332,-71.9433147,3,,POINT (-71.9433147 -13.5233332)
7245227368,-13.5232359,-71.9436903,3,,POINT (-71.9436903 -13.5232359)
10237953400,-13.516963,-71.9567627,1,,POINT (-71.9567627 -13.516963)
588514681,-13.5453709,-71.8903168,3,,POINT (-71.89031679999999 -13.5453709)
10844939654,-13.5274958,-71.9451035,3,,POINT (-71.9451035 -13.5274958)
10844939655,-13.5273639,-71.9450906,3,,POINT (-71.9450906 -13.5273639)
472614283,-13.5207042,-71.9544303,3,,POINT (-71.9544303 -13.5207042)
30983563,-13.5270289,-71.9842662,4,,POINT (-71.98426619999999 -13.5270289)
30983565,-13.5238805,-71.9830486,3,,POINT (-71.9830486 -13.5238805)
3380585879,-13.5269642,-71.9685323,4,traffic_signals,POINT (-71.96853230000001 -13.5269642)
10807109018,-13.554237,-71.8582709,3,,POINT (-71.85827089999999 -13.554237)
10807109022,-13.5544184,-71.8562284,3,,POINT (-71.85622840000001 -13.5544184)
1005766051,-13.5269142,-71.9133955,3,,POINT (-71.91339549999999 -13.5269142)
30983593,-13.5217738,-71.9824972,3,,POINT (-71.9824972 -13.5217738)
4993672621,-13.5400635,-71.9162522,3,,POINT (-71.9162522 -13.5400635)
30983598,-13.5214671,-71.9826953,3,traffic_signals,POINT (-71.9826953 -13.5214671)
2311570867,-13.542788,-71.8854923,4,,POINT (-71.8854923 -13.542788)
4993672629,-13.5398611,-71.9201095,3,,POINT (-71.9201095 -13.5398611)
2311570870,-13.5430365,-71.8847407,4,,POINT (-71.88474069999999 -13.5430365)
2311570872,-13.5432979,-71.8840185,4,,POINT (-71.8840185 -13.5432979)
30983610,-13.522136,-71.9826077,3,,POINT (-71.9826077 -13.522136)
8236877265,-13.5512909,-71.8786883,3,,POINT (-71.87868829999999 -13.5512909)
8236877266,-13.5517039,-71.8776695,3,,POINT (-71.8776695 -13.5517039)
10239370708,-13.5306278,-71.9337438,1,,POINT (-71.9337438 -13.5306278)
4993672670,-13.5228436,-71.9686364,4,,POINT (-71.96863639999999 -13.5228436)
4993672671,-13.5229464,-71.9686603,4,,POINT (-71.9686603 -13.5229464)
1005766110,-13.5222854,-71.9182145,4,,POINT (-71.9182145 -13.5222854)
4427048418,-13.5305269,-71.8994741,3,,POINT (-71.89947410000001 -13.5305269)
410904038,-13.5189741,-71.9768953,3,,POINT (-71.9768953 -13.5189741)
30983668,-13.5168531,-71.9806015,3,,POINT (-71.98060150000001 -13.5168531)
6810248693,-13.5425766,-71.8982485,3,traffic_signals,POINT (-71.89824849999999 -13.5425766)
30983669,-13.5171232,-71.9817719,4,traffic_signals,POINT (-71.9817719 -13.5171232)
30983670,-13.5174697,-71.9824838,4,,POINT (-71.9824838 -13.5174697)
30983671,-13.5183081,-71.9837945,4,,POINT (-71.9837945 -13.5183081)
30983679,-13.5175057,-71.9802458,3,crossing,POINT (-71.98024580000001 -13.5175057)
2735769089,-13.5189618,-71.9867721,3,,POINT (-71.9867721 -13.5189618)
30983682,-13.5180141,-71.9812889,3,,POINT (-71.9812889 -13.5180141)
30983683,-13.517449,-71.9802745,3,,POINT (-71.98027449999999 -13.517449)
30983685,-13.5162768,-71.9822995,3,,POINT (-71.9822995 -13.5162768)
10841515537,-13.5068357,-71.9942042,3,,POINT (-71.9942042 -13.5068357)
10841515539,-13.5168496,-71.9869941,3,,POINT (-71.9869941 -13.5168496)
10841515540,-13.5169334,-71.9870892,3,,POINT (-71.9870892 -13.5169334)
4439369240,-13.5298452,-71.9695103,3,,POINT (-71.9695103 -13.5298452)
4439369243,-13.5302178,-71.9688675,3,,POINT (-71.9688675 -13.5302178)
4439369244,-13.5304382,-71.9691587,3,,POINT (-71.96915869999999 -13.5304382)
4439369246,-13.5273915,-71.9721841,3,,POINT (-71.97218410000001 -13.5273915)
5628773922,-13.5314764,-71.9746387,4,,POINT (-71.9746387 -13.5314764)
7366845990,-13.5533513,-71.8617711,3,,POINT (-71.8617711 -13.5533513)
1005766192,-13.522376,-71.9196743,3,,POINT (-71.9196743 -13.522376)
30983745,-13.5188236,-71.9865179,3,,POINT (-71.9865179 -13.5188236)
30983747,-13.5194178,-71.9873711,3,,POINT (-71.9873711 -13.5194178)
30983756,-13.5193405,-71.9914865,4,,POINT (-71.99148649999999 -13.5193405)
30983764,-13.5206062,-71.9931796,4,,POINT (-71.9931796 -13.5206062)
30983765,-13.5207536,-71.9931735,3,,POINT (-71.9931735 -13.5207536)
30983771,-13.5214437,-71.9942748,3,,POINT (-71.9942748 -13.5214437)
30983772,-13.5167009,-71.9829708,4,traffic_signals,POINT (-71.9829708 -13.5167009)
10566125165,-13.5214705,-71.9518616,3,,POINT (-71.9518616 -13.5214705)
4431881846,-13.5399974,-71.9381215,3,,POINT (-71.93812149999999 -13.5399974)
8300840566,-13.5225005,-71.9611547,3,,POINT (-71.96115469999999 -13.5225005)
4431881848,-13.5412634,-71.9388765,3,,POINT (-71.93887650000001 -13.5412634)
3153700477,-13.5319686,-71.9142298,3,,POINT (-71.9142298 -13.5319686)
30983821,-13.5187462,-71.9868811,3,,POINT (-71.98688110000001 -13.5187462)
3153700498,-13.5289867,-71.9370977,3,,POINT (-71.9370977 -13.5289867)
3153700499,-13.5288249,-71.9370511,3,,POINT (-71.93705110000001 -13.5288249)
3153700500,-13.5298745,-71.9339659,3,,POINT (-71.9339659 -13.5298745)
30983831,-13.5157008,-71.9836746,4,,POINT (-71.9836746 -13.5157008)
472614565,-13.5279549,-71.9573749,4,,POINT (-71.9573749 -13.5279549)
472614568,-13.5283454,-71.9564486,4,,POINT (-71.9564486 -13.5283454)
30983854,-13.5142465,-71.9818421,4,,POINT (-71.98184209999999 -13.5142465)
4429072068,-13.5380324,-71.9401167,3,,POINT (-71.9401167 -13.5380324)
4783900357,-13.5351943,-71.9658121,3,,POINT (-71.96581209999999 -13.5351943)
4429072070,-13.5382213,-71.9388953,3,,POINT (-71.9388953 -13.5382213)
2668103368,-13.52264,-71.9637368,3,,POINT (-71.96373680000001 -13.52264)
4429072075,-13.5396353,-71.92961,1,,POINT (-71.92961 -13.5396353)
4429072077,-13.5396706,-71.9291287,3,,POINT (-71.92912870000001 -13.5396706)
4429072078,-13.5411871,-71.9256211,3,,POINT (-71.9256211 -13.5411871)
4436928219,-13.518446,-71.9943767,1,,POINT (-71.9943767 -13.518446)
4436928223,-13.5213251,-71.9892501,3,,POINT (-71.98925010000001 -13.5213251)
4436928232,-13.5140535,-71.9859789,4,,POINT (-71.98597890000001 -13.5140535)
30983914,-13.519925,-71.9755784,3,,POINT (-71.9755784 -13.519925)
4436928236,-13.513129,-71.9850315,3,,POINT (-71.98503150000001 -13.513129)
4436928237,-13.5128955,-71.9848931,1,,POINT (-71.98489309999999 -13.5128955)
10844915440,-13.5278404,-71.9576372,3,,POINT (-71.95763719999999 -13.5278404)
10844915441,-13.5366772,-71.9544744,3,,POINT (-71.9544744 -13.5366772)
10844915442,-13.5293009,-71.9541025,3,,POINT (-71.9541025 -13.5293009)
3380586237,-13.5297006,-71.968535,3,,POINT (-71.968535 -13.5297006)
4458678020,-13.5125111,-71.9747254,1,,POINT (-71.9747254 -13.5125111)
30983947,-13.5197106,-71.9746236,3,,POINT (-71.9746236 -13.5197106)
30983949,-13.5168449,-71.9762079,4,,POINT (-71.97620790000001 -13.5168449)
3380586258,-13.5242312,-71.9664715,4,,POINT (-71.9664715 -13.5242312)
4666599193,-13.5249796,-71.9834563,3,,POINT (-71.9834563 -13.5249796)
4436928282,-13.5102632,-71.9917856,3,,POINT (-71.9917856 -13.5102632)
4048922403,-13.5351089,-71.9125497,4,,POINT (-71.9125497 -13.5351089)
4048922410,-13.538012,-71.9085417,4,,POINT (-71.9085417 -13.538012)
7177520938,-13.539876,-71.938722,3,,POINT (-71.938722 -13.539876)
7177520940,-13.5404606,-71.9405663,3,,POINT (-71.9405663 -13.5404606)
4429072189,-13.5414435,-71.9154069,4,,POINT (-71.91540689999999 -13.5414435)
4429072190,-13.5414278,-71.9142358,3,,POINT (-71.9142358 -13.5414278)
4429072191,-13.5413616,-71.9125056,3,,POINT (-71.9125056 -13.5413616)
4429072192,-13.5413444,-71.9116458,4,,POINT (-71.9116458 -13.5413444)
4429072193,-13.5413235,-71.9109562,3,,POINT (-71.9109562 -13.5413235)
4429072194,-13.5413076,-71.9102857,3,,POINT (-71.9102857 -13.5413076)
4429072195,-13.5412551,-71.9083169,3,,POINT (-71.9083169 -13.5412551)
4429072196,-13.5412655,-71.9069612,3,,POINT (-71.9069612 -13.5412655)
7177520965,-13.5677234,-71.8314828,3,,POINT (-71.8314828 -13.5677234)
7177520966,-13.5679205,-71.83115,3,,POINT (-71.83114999999999 -13.5679205)
3089639238,-13.5318786,-71.9307374,3,,POINT (-71.9307374 -13.5318786)
3089639240,-13.5318565,-71.9308759,3,,POINT (-71.9308759 -13.5318565)
4429072201,-13.5414372,-71.9148009,3,,POINT (-71.9148009 -13.5414372)
4429072202,-13.5407313,-71.9147886,1,,POINT (-71.91478859999999 -13.5407313)
4429072203,-13.5407903,-71.9142361,1,,POINT (-71.9142361 -13.5407903)
