source;target;wazeinfo0800_minutes;wazeinfo0800_km;wazeinfo1400_minutes;wazeinfo1400_km;tiempoponderado30kmh
5319363063;3738278157;2.833333333333334;1.0810000000000002;2.5;1.0810000000000002;2.1620000000000004
5319363063;1005309702;4.949999999999999;1.309;4.183333333333333;1.309;2.618
6193842681;4293677040;20.21666666666666;15.332;14.95;11.518;27.993999999999993
6193842681;3738278157;23.18333333333333;15.200999999999999;17.91666666666667;12.182000000000002;27.401999999999997
6193842681;1005309702;28.2;17.306999999999995;23.250000000000014;14.21800000000001;31.614000000000015
6193842683;4293677040;20.21666666666666;15.332;14.95;11.518;27.993999999999993
6193842683;3738278157;23.18333333333333;15.200999999999999;17.91666666666667;12.182000000000002;27.401999999999997
6193842683;1005309702;28.2;17.306999999999995;23.250000000000014;14.21800000000001;31.614000000000015
993167868;4293677040;1.6166666666666665;0.524;1.4333333333333333;0.524;1.048
993167868;3738278157;2.533333333333333;0.702;2.4;0.702;1.404
993167868;1005309702;7.249999999999996;2.7079999999999953;7.449999999999995;2.7079999999999953;5.415999999999991
31001085;4293677040;2.916666666666666;0.8980000000000001;2.1833333333333336;0.8980000000000001;1.7960000000000003
31001085;3738278157;5.999999999999997;1.6399999999999997;5.066666666666666;1.6399999999999997;3.2799999999999994
31001085;1005309702;9.61666666666666;3.2919999999999927;9.599999999999994;3.2919999999999927;6.583999999999985
31001086;4293677040;3.083333333333333;1.0160000000000002;2.35;1.0160000000000002;2.0320000000000005
31001086;3738278157;6.166666666666665;1.7579999999999991;5.233333333333333;1.7579999999999991;3.5159999999999982
31001086;1005309702;9.783333333333326;3.4099999999999926;9.766666666666664;3.4099999999999926;6.819999999999985
993167872;4293677040;1.5166666666666664;0.5040000000000001;1.3833333333333333;0.5040000000000001;1.0080000000000002
993167872;3738278157;2.3666666666666663;0.664;2.2666666666666666;0.664;1.328
993167872;1005309702;7.483333333333328;2.6999999999999957;7.599999999999994;2.6999999999999957;5.3999999999999915
31001088;4293677040;1.9999999999999996;0.7910000000000001;2.1833333333333336;0.7910000000000001;1.5820000000000003
31001088;3738278157;5.083333333333332;1.5330000000000001;5.066666666666666;1.5330000000000001;3.0660000000000003
31001088;1005309702;8.699999999999994;3.1849999999999934;9.08333333333333;3.1849999999999934;6.369999999999987
31001090;4293677040;1.6666666666666663;0.6560000000000001;1.6999999999999995;0.6560000000000001;1.3120000000000003
31001090;3738278157;4.749999999999999;1.3980000000000004;4.583333333333332;1.3980000000000004;2.7960000000000007
31001090;1005309702;8.36666666666666;3.049999999999994;8.466666666666661;3.049999999999994;6.099999999999988
31001091;4293677040;2.2499999999999996;0.7720000000000002;2.25;0.7720000000000002;1.5440000000000005
31001091;3738278157;5.333333333333332;1.5140000000000002;5.133333333333333;1.5140000000000002;3.0280000000000005
31001091;1005309702;8.36666666666666;3.046999999999994;8.466666666666661;3.046999999999994;6.093999999999988
31001092;4293677040;1.783333333333333;0.677;1.8999999999999997;0.677;1.354
31001092;3738278157;4.866666666666666;1.4190000000000003;4.783333333333333;1.4190000000000003;2.8380000000000005
31001092;1005309702;7.899999999999994;2.9519999999999946;8.116666666666662;2.9519999999999946;5.903999999999989
31001094;4293677040;1.483333333333333;0.6680000000000001;1.683333333333333;0.6680000000000001;1.3360000000000003
31001094;3738278157;4.566666666666666;1.4100000000000004;4.5666666666666655;1.4100000000000004;2.8200000000000007
31001094;1005309702;7.816666666666661;2.9399999999999946;8.033333333333328;2.9399999999999946;5.879999999999989
31001095;4293677040;1.05;0.523;1.2666666666666664;0.523;1.046
31001095;3738278157;4.133333333333333;1.2650000000000003;4.1499999999999995;1.2650000000000003;2.5300000000000007
31001095;1005309702;7.866666666666661;2.9589999999999947;8.083333333333329;2.9589999999999947;5.9179999999999895
993167878;4293677040;3.8;1.102;3.566666666666667;1.102;2.204
993167878;3738278157;0.6000000000000001;0.20800000000000002;0.5833333333333335;0.20800000000000002;0.41600000000000004
993167878;1005309702;6.9666666666666615;2.0859999999999985;6.316666666666668;2.0859999999999985;4.171999999999997
31001097;4293677040;0.9;0.434;0.9666666666666668;0.434;0.868
31001097;3738278157;3.9833333333333334;1.1760000000000004;3.85;1.1760000000000004;2.3520000000000008
31001097;1005309702;7.866666666666661;2.9629999999999947;8.083333333333329;2.9629999999999947;5.9259999999999895
31001098;4293677040;1.1166666666666667;0.46499999999999997;1.1499999999999997;0.46499999999999997;0.9299999999999999
31001098;3738278157;4.2;1.2070000000000003;4.033333333333332;1.2070000000000003;2.4140000000000006
31001098;1005309702;8.21666666666666;3.1009999999999933;8.53333333333333;3.1009999999999933;6.201999999999987
