osmid,street_count,highway,ref,geometry,courthouse_osmid,courthouse_dist
846730628,4,,,POINT (-77.06481460000001 -12.0320713),465071802,0.008015829512449028
411309446,4,traffic_signals,,POINT (-76.9960648 -12.1284377),437675773,0.03588945419096693
1746736518,3,,,POINT (-76.9049759 -12.0310049),438029702,0.03535595178696504
1752864142,4,,,POINT (-76.93185649999999 -12.1475586),408686631,0.02519125443651647
1752864144,5,,,POINT (-76.9346415 -12.1476142),408686631,0.022728446682227805
445257108,3,,,POINT (-77.0000062 -12.1132952),437675773,0.023440467015513007
846730645,4,,,POINT (-77.06489500000001 -12.0320602),465071802,0.007937056476349487
495326614,4,,,POINT (-76.7780479 -12.3888151),5364271522,0.17322652278978135
4421490071,3,,,POINT (-76.8581161 -12.1657981),458599264,0.08745421614816794
1752864149,3,,,POINT (-76.9323601 -12.1477282),408686631,0.024666350711283265
31069593,3,,,POINT (-77.10656470000001 -12.0215838),465071802,0.03511838057556209
31069595,3,,,POINT (-77.1061089 -12.0225075),465071802,0.034484747867722314
4374566304,4,traffic_signals,,POINT (-76.8339491 -11.9990233),487183431,0.06710629544322717
846730658,3,,,POINT (-77.0678131 -12.027907),465071802,0.004606010512882975
4374566308,4,,,POINT (-76.83397979999999 -11.9989448),487183431,0.0671083708432836
1752864176,3,,,POINT (-76.9333462 -12.1480601),408686631,0.02363946677230532
846730675,4,,,POINT (-77.0666398 -12.0296895),465071802,0.005651538550692446
1756599732,3,,,POINT (-77.06788520000001 -12.0278325),465071802,0.004556646966646085
846730677,3,,,POINT (-77.0668198 -12.03142),465071802,0.005913578507866557
846730679,3,,,POINT (-77.066889 -12.0317994),465071802,0.006010293124455039
846730694,4,,,POINT (-77.0603373 -12.0328605),465071802,0.012501406879545571
3744208341,4,,,POINT (-76.93415469999999 -12.2120574),5145408791,0.021316254283764297
31069656,4,,,POINT (-77.10115279999999 -12.0196318),465071802,0.030404939216566496
31069657,4,,,POINT (-77.1012509 -12.0194365),465071802,0.03055939215429672
5590488541,3,,,POINT (-77.01095789999999 -12.1966793),6695199631,0.058767400492617076
859739618,4,,,POINT (-77.0220315 -12.1999715),6695199631,0.069709147730983
474879459,4,,,POINT (-77.10460140000001 -12.0632541),465071802,0.04703350000236122
412189175,4,,,POINT (-77.0172714 -12.0756106),4469386913,0.018079768191271325
846730726,3,,,POINT (-77.0640314 -12.0295573),465071802,0.008241993142920921
1273828841,3,,,POINT (-77.1310464 -12.0570403),465071802,0.0650859577732028
1273796074,4,,,POINT (-76.6961872 -11.9397278),487183431,0.08307623288779728
4331443692,3,,,POINT (-77.09318709999999 -12.0479974),465071802,0.02819350058401889
4331443694,3,,,POINT (-77.09190390000001 -12.0478826),465071802,0.027175178131175624
859739631,4,,,POINT (-77.02413490000001 -12.1986562),6695199631,0.07183718616963951
5745710578,4,,,POINT (-76.9676959 -12.081652),3949420739,0.008743975014257629
859739635,3,,,POINT (-77.02473569999999 -12.1985933),6695199631,0.07243952464131387
4337636852,3,,,POINT (-76.8426358 -12.299647),5364271522,0.06384517954567998
412189178,3,,,POINT (-77.01791230000001 -12.0756603),4469386913,0.017453731569204645
4337636854,3,,,POINT (-76.8396747 -12.2967783),5364271522,0.06416838219122713
410490358,3,,,POINT (-76.9852619 -12.1484525),408686631,0.03285791987843376
859739639,3,,,POINT (-77.0252936 -12.1985304),6695199631,0.07299901026863381
412189179,4,,,POINT (-77.0181534 -12.0757605),4469386913,0.01719355821812224
859739642,3,,,POINT (-77.02605869999999 -12.1984792),6695199631,0.07376528580416003
4337636859,4,,,POINT (-76.84132459999999 -12.2984095),5364271522,0.0639774992725601
4337636860,3,,,POINT (-76.8377462 -12.2948525),5364271522,0.06448508346594493
1273796089,4,,,POINT (-76.95573280000001 -12.1834183),6695199631,0.017579801228969818
315561470,3,motorway_junction,1B,POINT (-76.9836011 -12.0850819),4818433021,0.011648105892376312
315561471,3,motorway_junction,1C,POINT (-76.9819208 -12.0850316),4818433021,0.010683852096503996
824153602,4,,,POINT (-77.0069141 -11.972259),437868020,0.007801939226739137
4341339650,4,,,POINT (-77.138616 -12.0517019),465071802,0.07009759064538978
846730763,4,,,POINT (-77.0615967 -12.0326872),465071802,0.011250157429037316
1273927183,4,,,POINT (-76.9281519 -12.1983502),5145408791,0.024214637727821415
4151842329,4,,,POINT (-77.0174738 -12.0573684),4502742822,0.013476802532500623
2146342430,3,,,POINT (-77.10486899999999 -12.0035477),465071802,0.0414294845460373
2833684005,4,traffic_signals,,POINT (-76.99284249999999 -12.1741694),408686631,0.04144173500414351
2833684006,3,,,POINT (-76.99203869999999 -12.1696327),408686631,0.03924988281796564
4198077991,3,,,POINT (-76.9844224 -12.1665646),408686631,0.031105523814011358
5762815525,4,,,POINT (-77.03869899999999 -11.898293),679438717,0.02486772304493358
846730794,4,,,POINT (-77.06019259999999 -12.0328823),465071802,0.012645990321419744
1755125292,3,,,POINT (-77.06879170000001 -11.8809912),679438717,0.04790549452046368
846730803,3,,,POINT (-77.0603401 -12.0305443),465071802,0.012007525849703826
2833684022,3,,,POINT (-76.9921212 -12.1702927),408686631,0.03950989736819067
1354143288,4,,,POINT (-77.0297722 -12.0592253),4338622519,0.005427133344590289
1332057656,4,,,POINT (-77.0475423 -11.9911748),301604752,0.012178360530180309
1354143290,4,,,POINT (-77.0148375 -12.0565628),4502742822,0.015878486528955085
824153660,3,,,POINT (-77.0074405 -11.9730819),437868020,0.008587184415677209
2833684029,4,traffic_signals,,POINT (-76.9929133 -12.1742462),408686631,0.0415355420023274
1354143294,4,,,POINT (-77.0346838 -12.0611613),4338622519,0.003512872001653028
1354143293,4,,,POINT (-77.0267073 -12.0585232),4502742822,0.006012344309007684
1354143292,4,,,POINT (-77.0124064 -12.0535744),4502742822,0.018076894154142514
1354143297,4,,,POINT (-77.02993410000001 -12.0589561),4502742822,0.005142396530801801
1354143299,4,,,POINT (-77.042044 -12.056219),4119489600,0.005661759019955704
1273796167,3,,,POINT (-76.9092668 -12.0220899),438029702,0.032863515443442765
1354143306,4,,,POINT (-77.03142029999999 -12.0591406),4338622519,0.003844908180957584
1354143307,5,,,POINT (-77.01479930000001 -12.0568419),4502742822,0.015966186927377137
1273960013,4,,,POINT (-76.96056369999999 -12.1969467),6695199631,0.009038100686535926
1354143310,3,,,POINT (-77.01315409999999 -12.0544866),4502742822,0.017339152503233424
1354143311,3,,,POINT (-77.0240407 -12.0570792),4502742822,0.0072079793319673666
1354143312,4,,,POINT (-77.0298112 -12.0589407),4502742822,0.005141653318731783
4274263633,3,,,POINT (-77.07114300000001 -11.9477601),301604752,0.04268417614482641
1332057682,3,,,POINT (-77.0551717 -11.9956115),808969919,0.0036723216740386986
638359123,4,,,POINT (-77.0650306 -12.0781837),4469386913,0.030628827475434484
1354143316,4,,,POINT (-77.02460189999999 -12.0582494),4502742822,0.007347420405158573
1354143314,3,,,POINT (-77.0244179 -12.058225),4502742822,0.0074811509789626295
1332057681,4,,,POINT (-77.04537620000001 -11.990782),301604752,0.014250527465041499
1354143319,3,,,POINT (-77.0211695 -12.0581209),4502742822,0.010247482775790497
1354143320,4,,,POINT (-77.01371450000001 -12.055202),4502742822,0.016821793455216758
1712297560,3,,,POINT (-76.9620932 -12.1578436),408686631,0.008000626866902921
1712297559,3,,,POINT (-76.9625964 -12.1576369),408686631,0.008532164639357694
1354143323,4,,,POINT (-77.0127538 -12.0564455),4502742822,0.017917527257136762
410490460,3,motorway_junction,10C,POINT (-76.98343629999999 -12.1513163),408686631,0.030270854358414107
1712297565,3,,,POINT (-76.9609241 -12.1583183),408686631,0.006774036189137617
31069790,4,traffic_signals,,POINT (-77.1069521 -11.9906805),301604752,0.04749695952448966
1918015071,3,,,POINT (-77.0629064 -11.9964073),808969919,0.005867118706532664
31069792,4,,,POINT (-77.1071051 -11.9908355),301604752,0.04765613607381848
1712297563,4,,,POINT (-76.9580873 -12.1582281),408686631,0.00399752796373783
1712297568,4,,,POINT (-76.9577527 -12.1585191),408686631,0.0036088051863244603
846730847,3,,,POINT (-77.0590047 -12.0294444),465071802,0.013260582240020611
1354143324,3,,,POINT (-77.02599960000001 -12.0573151),4502742822,0.0056693745448683965
3421640295,4,,,POINT (-77.0411627 -11.9808465),301604752,0.019989294987241793
4042528366,4,traffic_signals,,POINT (-76.99344170000001 -12.1111084),437675773,0.02867189851274714
31069807,3,,,POINT (-77.1049127 -11.9951789),301604752,0.045863743550719524
5667952240,3,,,POINT (-76.883775 -12.15559),408686631,0.07052204182062682
1712297586,4,,,POINT (-76.958715 -12.1592174),408686631,0.004509671659024708
31069811,3,,,POINT (-77.1029704 -11.9984267),465071802,0.04340688526840176
5667952244,3,,,POINT (-76.8838062 -12.1554609),408686631,0.07049758036054672
306321013,4,,,POINT (-77.11250990000001 -12.0450998),465071802,0.043311121713481206
7084414586,3,,,POINT (-76.9861636 -12.1902032),6695199631,0.03541809965822647
1332057723,4,,,POINT (-77.0535407 -11.9934734),808969919,0.006361411456735065
1332057724,3,,,POINT (-77.0550145 -11.9965689),808969919,0.0030966929201858375
1918015099,3,motorway_junction,14C,POINT (-77.06351239999999 -11.9941008),301604752,0.006634805738143814
1753159294,4,,,POINT (-76.99576380000001 -12.1627055),408686631,0.0417073687737452
1273828988,4,,,POINT (-77.0689162 -11.9325483),301604752,0.05705868357276502
1273927296,4,,,POINT (-76.9706809 -12.0461927),437855139,0.00864364492843515
1712297602,3,,,POINT (-76.9573953 -12.1598305),408686631,0.003254922676862205
1712297609,4,,,POINT (-76.955775 -12.1601562),408686631,0.001846850874707205
1658427020,3,,,POINT (-77.1708397 -11.7749945),679438717,0.18360446406066996
1658427022,3,,,POINT (-77.1689816 -11.775098),679438717,0.18202987274182436
1712297616,3,,,POINT (-76.9563658 -12.1606969),408686631,0.0026380683152470168
1658427024,3,,,POINT (-77.1649496 -11.7779009),679438717,0.1771197754705061
1658427026,4,,,POINT (-77.1640592 -11.779029),679438717,0.1757397344776321
1658427027,4,,,POINT (-77.1702762 -11.7741624),679438717,0.18362714106349343
1712297620,3,,,POINT (-76.9561006 -12.1611692),408686631,0.002745382962440319
1658427028,3,,,POINT (-77.1650855 -11.7780382),679438717,0.17715054030296204
31069846,4,,,POINT (-77.1168062 -12.0008799),465071802,0.05273397280251659
1658427030,4,,,POINT (-77.1701687 -11.7719198),679438717,0.18485337453234402
638359192,4,traffic_signals,,POINT (-77.0629407 -12.0777864),4469386913,0.028590237433429113
1332057744,3,,,POINT (-77.0534006 -11.9961296),808969919,0.004677942255231156
1273730716,4,,,POINT (-76.7664626 -11.9744879),487183431,0.0047018809701008645
31069855,3,,,POINT (-77.1169228 -12.0010093),465071802,0.05276348967917047
31069856,3,,,POINT (-77.1167669 -12.0011495),465071802,0.0525568884804339
608442019,4,traffic_signals,,POINT (-77.1026313 -12.0730094),465071802,0.05338597227842522
827102884,3,,,POINT (-77.050055 -12.0301424),465071802,0.022230182324912997
2968098469,3,,,POINT (-76.89739640000001 -12.2449904),5364271522,0.013682729398044421
4370536101,3,,,POINT (-76.92744620000001 -12.2139863),458599264,0.027686347584155186
827102887,3,,,POINT (-77.0484725 -12.0303526),3965041957,0.02196576246001758
4370536104,4,,,POINT (-76.9269917 -12.2143296),458599264,0.02713684771786183
827102888,3,,,POINT (-77.0471981 -12.0305173),3965041957,0.021239176764648045
827102890,4,,,POINT (-77.0460076 -12.0306033),3965041957,0.020672271614166612
827102891,4,,,POINT (-77.0451358 -12.0305448),3965041957,0.02040541692443224
827102892,4,traffic_signals,,POINT (-77.04427509999999 -12.0304763),3965041957,0.020185859368375855
4368078508,3,,,POINT (-77.09303559999999 -12.0167859),465071802,0.024151990143199735
827102885,3,,,POINT (-77.0497512 -12.0301999),465071802,0.022536378473788404
31069871,4,traffic_signals,,POINT (-77.1187474 -11.9998067),465071802,0.054948287836447236
315561648,3,motorway_junction,3A,POINT (-76.98047320000001 -12.0831128),4818433021,0.008305754300485904
3209402035,3,,,POINT (-77.1042309 -11.9612487),301604752,0.052554463271285094
3209402036,3,,,POINT (-77.10401299999999 -11.9615232),301604752,0.05222507614412579
3209402037,4,,,POINT (-77.1042982 -11.9618708),301604752,0.05228840067005674
7829591735,3,,,POINT (-76.9091073 -12.1983376),458599264,0.037540720604865824
592287414,4,traffic_signals,,POINT (-77.0934982 -12.07746),465071802,0.05281424251274138
846730933,3,,,POINT (-77.0693802 -12.0283118),465071802,0.0029875988714236743
31069879,3,,,POINT (-77.05837769999999 -12.0332123),465071802,0.01447836946948503
3209402044,3,,,POINT (-77.1049005 -11.960622),301604752,0.05345362187968485
3209402045,3,,,POINT (-77.10446760000001 -11.9593541),301604752,0.05377064443992603
4368078527,3,,,POINT (-77.09407950000001 -12.0151934),465071802,0.02587567083368518
31069895,4,,,POINT (-77.0648466 -12.0322741),465071802,0.008063667094031684
3209402056,3,,,POINT (-77.10419520000001 -11.9591485),301604752,0.053656438435083026
2833127113,3,,,POINT (-77.02998340000001 -12.07503),4469386913,0.007500236012950601
2833127114,3,,,POINT (-77.0295757 -12.0735283),4469386913,0.008960812133399084
3749287627,4,,,POINT (-76.9403531 -12.2018474),5145408791,0.01193880402929849
3749287632,4,,,POINT (-76.9428073 -12.2032744),5145408791,0.009760693000496784
2833127121,3,,,POINT (-77.0291244 -12.0766355),4469386913,0.006944815404314884
1273796305,3,,,POINT (-77.0578533 -12.0348611),465071802,0.015515334388006466
2833127128,3,,,POINT (-77.02942779999999 -12.0768661),4469386913,0.006563892555494881
2833127129,3,,,POINT (-77.0298078 -12.0745031),4469386913,0.008027720453529823
3749287642,4,,,POINT (-76.9476846 -12.2061132),5145408791,0.007015709241405954
1273665241,4,,,POINT (-76.92728820000001 -12.1994368),5145408791,0.024992185725931253
2833127132,3,,,POINT (-77.0299394 -12.0751129),4469386913,0.007461478172585957
1273599710,3,,,POINT (-76.9485693 -12.1485073),408686631,0.012072022957362162
4314666719,4,,,POINT (-77.05755929999999 -12.0605457),4119489600,0.02176333334992072
3749287648,4,,,POINT (-76.9513614 -12.2082306),5145408791,0.007501526258036182
846730978,4,,,POINT (-77.0604316 -12.0300363),465071802,0.011866004481526991
31069923,3,,,POINT (-77.0744555 -12.0317508),465071802,0.0034384328114650765
31069924,3,,,POINT (-77.0794605 -12.0315593),465071802,0.007606812052111892
315561701,3,,,POINT (-76.9842009 -12.0841547),4818433021,0.011311524963506901
2148964070,3,,,POINT (-76.8998454 -11.9758586),438029702,0.06997412246022235
3749287655,4,,,POINT (-76.9553423 -12.2105579),5145408791,0.010255831828769955
4354250473,3,,,POINT (-76.9588414 -12.1600546),408686631,0.0047171894560008075
499717867,4,,,POINT (-77.0674788 -12.0676355),4119489600,0.033518794825742576
2166920940,4,,,POINT (-76.94909010000001 -12.1652487),408686631,0.007934822933214365
315561710,3,,,POINT (-76.9820981 -12.0878108),4818433021,0.013242869736201417
846599919,4,,,POINT (-77.0777161 -12.0262614),465071802,0.006151291773595661
315561713,3,,,POINT (-76.9813271 -12.0890703),4818433021,0.014124798391481123
4354250483,3,,,POINT (-76.9591654 -12.1608207),408686631,0.005223364917477193
821565173,3,,,POINT (-76.99378710000001 -12.0266096),437855139,0.02189619270811666
2148964083,3,,,POINT (-76.9001179 -11.9764085),438029702,0.06936792228032672
3749287671,4,,,POINT (-76.9463368 -12.1918175),6695199631,0.010683765173850612
2148964086,4,,,POINT (-76.89793469999999 -11.976301),438029702,0.07074036232576333
1273796337,3,,,POINT (-76.9949783 -12.1631457),408686631,0.0409649677612019
846599922,4,,,POINT (-77.07754660000001 -12.0258243),465071802,0.006220425798686564
263395068,4,traffic_signals,,POINT (-77.0460358 -12.0752012),4469386913,0.0128810104669602
846599933,4,,,POINT (-77.0781849 -12.0274701),465071802,0.006145134568456269
263395070,4,,,POINT (-77.0460222 -12.0737945),4469386913,0.013560412880140649
3749287679,4,,,POINT (-76.9357562 -12.2093818),5145408791,0.01859635621189909
846599935,4,,,POINT (-77.0773782 -12.0253892),465071802,0.0063233671002466425
2148964095,4,,,POINT (-76.91901180000001 -11.9925675),438029702,0.045656686745073304
846599936,5,,,POINT (-77.07882119999999 -12.0291113),465071802,0.006560296821456835
263395073,4,traffic_signals,,POINT (-77.0447329 -12.0709129),4469386913,0.01434271207164049
3749287689,4,,,POINT (-76.929557 -12.2196644),458599264,0.025031685865852228
8991676174,3,,,POINT (-77.1274514 -11.8433404),679438717,0.11300399611126144
821565204,4,,,POINT (-77.0011859 -12.0277379),5519669522,0.02318142198420937
31069974,3,,,POINT (-77.0776086 -12.0317393),465071802,0.005961849599139664
377001762,4,,,POINT (-77.0091697 -12.124213),437675773,0.02470632592809371
1273534246,4,,,POINT (-76.9550095 -12.1579274),408686631,0.0014908525757061156
377001768,4,,,POINT (-77.0089713 -12.1241973),437675773,0.02478617921595229
859739953,3,,,POINT (-77.020916 -12.1946155),6695199631,0.06885644172138422
1273468724,3,,,POINT (-76.85719469999999 -12.2298925),5364271522,0.04118881780726642
1755125556,3,,,POINT (-77.0682632 -11.8900921),679438717,0.04825275839661495
5759473462,3,,,POINT (-77.09467410000001 -11.9905193),301604752,0.035223491287209314
315561784,3,,,POINT (-76.9854127 -12.0822032),4818433021,0.010897844690118562
4201060152,4,,,POINT (-77.13015849999999 -11.92774),301604752,0.0934076582061006
1666717499,4,,,POINT (-76.9414038 -12.2227868),5145408791,0.024530811309857427
411309883,4,traffic_signals,,POINT (-76.990357 -12.1241582),437675773,0.037388438046078394
1755125566,3,,,POINT (-77.06825670000001 -11.8901934),679438717,0.04826569391038515
411309882,3,,,POINT (-76.99103890000001 -12.1233494),437675773,0.03636408669532663
4053604160,3,,,POINT (-77.1353202 -12.054455),465071802,0.06796438387527594
1932465989,3,,,POINT (-76.7703472 -12.3856795),5364271522,0.17593726017591801
1932465991,4,,,POINT (-76.7737046 -12.387829),5364271522,0.17530003200803745
474879837,3,,,POINT (-77.10404459999999 -12.065975),465071802,0.04867944278284662
821565291,3,,,POINT (-77.0106684 -12.0307633),5519669522,0.023052349825993843
1273730927,4,,,POINT (-76.9529125 -12.0298064),438029702,0.013025154384583792
4336162673,3,,,POINT (-77.0359196 -12.126606),5527853721,0.018599567583414096
4139030389,3,crossing,,POINT (-77.0232163 -12.0583679),4502742822,0.008558963138141501
3501004662,4,,,POINT (-77.0695032 -12.0055263),808969919,0.013965955408161293
824153975,3,,,POINT (-77.0071774 -11.9726779),437868020,0.008192168643468003
4139030392,4,,,POINT (-77.021759 -12.0581901),4502742822,0.00974559721772032
1273501565,4,,,POINT (-76.9607876 -12.1782925),408686631,0.02021146129848412
4286846849,4,,,POINT (-76.8976571 -12.2449596),5364271522,0.013865966977102935
4139030401,4,,,POINT (-77.02305389999999 -12.0609877),4502742822,0.010306038899605569
4286846851,3,,,POINT (-76.89694900000001 -12.245081),5364271522,0.013343811648105657
4139030403,4,,,POINT (-77.0214299 -12.060781),4502742822,0.011404607558793498
4286846853,3,,,POINT (-76.8984275 -12.2453317),5364271522,0.014070762459795738
6294869896,3,,,POINT (-77.12816119999999 -11.8676308),679438717,0.1080974885896553
263122133,3,,,POINT (-77.037023 -12.083821),4469386913,0.0037683281292926547
4044789653,3,,,POINT (-76.9443201 -12.0468953),438029702,0.014500867303474914
1273894815,3,,,POINT (-76.9486052 -12.0327547),438029702,0.008330735667687616
818616228,3,,,POINT (-77.0505278 -12.0236403),465071802,0.022409324937996477
1755125669,3,,,POINT (-77.06807790000001 -11.893586),679438717,0.048856544618228435
263122137,4,traffic_signals,,POINT (-77.03984730000001 -12.0842099),4469386913,0.00621314164091215
821565353,3,,,POINT (-76.99596649999999 -12.0266776),437855139,0.02344602778541654
263122138,3,,,POINT (-77.0406248 -12.0843141),4469386913,0.00693941427499651
821565357,4,,,POINT (-76.99135920000001 -12.0265318),437855139,0.02030808033278663
824154030,4,,,POINT (-77.00776500000001 -11.9735916),437868020,0.009090801249369024
4346255290,3,,,POINT (-77.0098847 -12.1160619),437675773,0.017465927628534855
5099132860,3,,,POINT (-76.9041046 -12.0390629),438029702,0.03668228300782349
4200568765,3,,,POINT (-77.1149972 -12.0524681),465071802,0.0487060673012534
1755125694,3,,,POINT (-77.068046 -11.894272),679438717,0.04900788050287118
632362950,3,,,POINT (-77.1343948 -12.0672475),465071802,0.07290790141305553
3251640269,3,,,POINT (-76.88435459999999 -12.0169428),438029702,0.05817381727742228
4361787348,3,,,POINT (-76.9918234 -12.1109997),437675773,0.030186439854105324
4361787350,4,traffic_signals,,POINT (-76.99187329999999 -12.1112912),437675773,0.030223156988076053
4272035804,4,,,POINT (-76.9907331 -12.0756493),4818433021,0.014101550333206973
4272035805,4,,,POINT (-76.9905483 -12.0756621),4818433021,0.013916669447823455
4267546591,4,,,POINT (-76.9982953 -12.1221307),437675773,0.0299018168716495
4267546594,3,,,POINT (-76.99857040000001 -12.122147),437675773,0.02970656218119515
5460957161,3,,,POINT (-77.0854889 -11.8328103),679438717,0.08056067066588161
638359533,4,crossing,,POINT (-77.06200490000001 -12.0781636),4469386913,0.027619341840460634
3969554416,3,,,POINT (-76.8444112 -12.300561),5364271522,0.06320645170123165
4373911539,3,,,POINT (-76.91289310000001 -12.1583154),408686631,0.04132146680268713
4336162804,3,,,POINT (-77.0396089 -11.900174),679438717,0.026841487954188135
5063153654,3,,,POINT (-76.85664180000001 -12.2244718),5364271522,0.04520471069368135
4336162805,3,,,POINT (-77.0394756 -11.8999338),679438717,0.02657648788060732
1755125760,3,,,POINT (-77.0678873 -11.898798),679438717,0.050279124520659614
1273960449,4,,,POINT (-76.95693009999999 -12.154302),408686631,0.005589846615661184
5063153666,3,,,POINT (-76.8567453 -12.2246137),5364271522,0.045031674358386134
4267546632,3,,,POINT (-77.00279500000001 -12.1267792),437675773,0.030287690585865824
1359845384,4,,,POINT (-77.121253 -12.0420295),465071802,0.05066851812296143
1359845389,4,,,POINT (-77.1159442 -12.0427004),465071802,0.04575038195628513
5056829456,3,,,POINT (-77.0854245 -11.8559498),679438717,0.06920782843242575
1273960467,3,,,POINT (-76.8859641 -12.0197431),438029702,0.055900372044525394
1381308439,3,,,POINT (-77.0825928 -11.9362549),301604752,0.05742038787920536
1359845399,4,,,POINT (-77.1080948 -12.0435815),465071802,0.03864804670250868
1359845400,4,,,POINT (-77.1213541 -12.0420079),465071802,0.05076078434800891
430020642,4,,,POINT (-76.94367699999999 -12.1007242),3949420739,0.03398631374686463
3792771107,5,,,POINT (-76.9280516 -12.2157328),458599264,0.026723173594616755
430020646,3,,,POINT (-76.943933 -12.1004821),3949420739,0.03363879388578083
263395368,3,,,POINT (-77.0520992 -12.0731837),4469386913,0.019226209288364556
4263221289,3,,,POINT (-77.10895360000001 -12.0457499),465071802,0.04029201127331078
4263221292,3,,,POINT (-77.1080874 -12.045812),465071802,0.039531017641477297
4263221294,3,,,POINT (-77.1084657 -12.0458399),465071802,0.03988588580713971
1746802740,3,,,POINT (-76.99068490000001 -12.1646226),408686631,0.03688279194478702
8142886965,3,,,POINT (-77.0860823 -11.9269112),301604752,0.06738079773734888
4263221309,4,,,POINT (-77.10792429999999 -12.0598548),465071802,0.0470903522549497
1381308479,3,,,POINT (-77.0841794 -11.9373461),301604752,0.05709105874048586
4971403328,3,,,POINT (-76.9190242 -12.0433526),438029702,0.02365379375930415
4971403329,3,,,POINT (-76.9194648 -12.0428511),438029702,0.023039207457524486
827103298,3,,,POINT (-77.05464929999999 -12.0324726),465071802,0.01793090903109112
1359845443,4,,,POINT (-77.11577490000001 -12.0425918),465071802,0.04555648759789287
1381308489,4,,,POINT (-77.0841752 -11.9374333),301604752,0.057010627249984104
4373911625,3,,,POINT (-76.9097469 -12.1542482),408686631,0.04473158187133631
827103311,3,,,POINT (-77.0556491 -12.0308319),465071802,0.01670145084247951
5794928721,3,,,POINT (-76.960656 -12.193417),6695199631,0.011041867454378053
1932466258,4,,,POINT (-76.76351409999999 -12.3940509),5364271522,0.18672702679151904
1381308499,3,,,POINT (-77.08471919999999 -11.9379577),301604752,0.05677799480248745
1359845460,4,,,POINT (-77.11576839999999 -12.0427148),465071802,0.04558685225403434
1273895001,3,,,POINT (-77.0418215 -12.0845661),4469386913,0.008118444770394338
3649181793,4,,,POINT (-76.97699900000001 -12.1173619),4818433021,0.04161481919521028
3649181794,3,,,POINT (-76.9775485 -12.1147703),4818433021,0.039032363778279996
3649181797,3,,,POINT (-76.9776439 -12.1140996),4818433021,0.03836424995760965
263624806,4,,,POINT (-77.0206807 -12.1304048),437675773,0.02801265296085117
315562090,3,motorway_junction,3D,POINT (-76.9814911 -12.0843034),4818433021,0.009838430602996417
6327801963,3,,,POINT (-77.1184469 -12.072964),465071802,0.06369350542314639
1381308528,3,,,POINT (-77.08512 -11.9383771),301604752,0.056582981319828786
4105902193,3,,,POINT (-76.9577827 -12.1583474),408686631,0.003673502809605808
108238967,3,,,POINT (-77.0401177 -12.1193225),5527853721,0.010320652567063967
108238968,3,,,POINT (-77.03986380000001 -12.1192334),5527853721,0.010433370175062927
108238969,3,,,POINT (-77.0397871 -12.1190901),5527853721,0.010386828998784634
4971403385,3,,,POINT (-76.92010139999999 -12.0394803),438029702,0.02120037390420274
4971403384,3,,,POINT (-76.9183053 -12.0406743),438029702,0.02328370866419899
2833193079,3,,,POINT (-77.0192095 -12.1620762),5527853721,0.0575251154582043
4105902205,3,,,POINT (-76.9575492 -12.1582807),408686631,0.003463303724893625
4971403389,3,,,POINT (-76.9176911 -12.040219),438029702,0.023721085101780993
2833193083,4,,,POINT (-77.0192802 -12.16214),5527853721,0.05754650449341082
4971403394,3,,,POINT (-76.9168913 -12.0396636),438029702,0.02432517134722844
108238979,3,,,POINT (-77.04006680000001 -12.1186953),5527853721,0.009911191408701007
4429289604,3,,,POINT (-76.7583393 -12.0702599),487183431,0.09500328746126706
859740295,4,traffic_signals,,POINT (-77.0078626 -12.1876375),6695199631,0.057044252116491834
108238984,3,,,POINT (-77.04032530000001 -12.1187949),5527853721,0.009797060753607641
1381308553,3,,,POINT (-77.0853709 -11.9388297),301604752,0.056294743391614444
4276394124,3,,,POINT (-76.927622 -12.0303576),438029702,0.012921936755137576
8994756750,3,,,POINT (-77.05660949999999 -12.0398483),465071802,0.01898448665041101
1273731215,4,,,POINT (-76.9652538 -12.1374115),408686631,0.02441429114399526
915282067,3,,,POINT (-77.04282019999999 -12.0476036),3965041957,0.005238235368889032
915282068,4,traffic_signals,,POINT (-77.05250890000001 -12.0553225),3965041957,0.01556989305165567
1666685076,4,,,POINT (-76.9377949 -12.2206569),5145408791,0.024572865542705238
5742270614,3,,,POINT (-77.11539860000001 -11.9865809),301604752,0.055952083058301974
1273796758,4,,,POINT (-76.95517479999999 -12.1524884),408686631,0.006764267831134981
1381308571,3,,,POINT (-77.0855816 -11.9392443),301604752,0.05602468544397202
4356151457,3,,,POINT (-77.0051806 -12.0691507),4818433021,0.029301226521941105
1273796770,4,,,POINT (-76.9061318 -12.2179155),458599264,0.018454283216831117
915282081,4,,,POINT (-77.06030610000001 -12.0393117),465071802,0.015720004662090198
3987085480,3,,,POINT (-77.0632466 -11.9770487),301604752,0.01235882633663121
915282090,3,,,POINT (-77.0458057 -12.043446),3965041957,0.009976116605671199
4284553387,3,,,POINT (-76.97000540000001 -12.2267477),5145408791,0.031459805271018236
5064825004,3,,,POINT (-77.0853817 -11.9759376),301604752,0.028919606617122198
4337670315,3,,,POINT (-77.04078680000001 -12.0886269),4469386913,0.009868719086084677
1666685103,3,,,POINT (-76.9397721 -12.2191224),5145408791,0.022180011177858228
1666685105,3,,,POINT (-76.93884970000001 -12.2206688),5145408791,0.023977682623843113
1381308593,4,,,POINT (-77.08628330000001 -11.9404251),301604752,0.055318905828362464
610703537,3,,,POINT (-77.0806022 -12.0765816),4469386913,0.04628204177356489
