osmid,street_count,highway,ref,geometry,police_osmid,police_dist,police_nearestnode
1746796546,4,,,POINT (-76.97923710000001 -12.0449597),319647076,0.002671725911827155,1273530429
4284776453,4,,,POINT (-77.0198858 -12.2007022),318966590,0.006735758239121189,859740377
4200497160,3,,,POINT (-77.094624 -12.0622377),319641192,0.007625298331992516,317337823
5497389066,3,,,POINT (-76.8093762 -12.0237946),318788561,0.021430611865346085,1745858814
1746796556,4,,,POINT (-76.97493590000001 -12.0452296),319647076,0.0016934862095901245,1273530429
4335599630,3,,,POINT (-77.0275785 -12.119051),406037578,0.0016962011755726628,138854662
3738206223,4,,,POINT (-76.9170251 -11.9755075),4526521090,0.016684567181978673,1746019001
1482227728,3,,,POINT (-76.9879186 -12.0666517),833673746,0.007389246616981674,1273623506
5986648082,3,,,POINT (-76.8963775 -12.2283038),426608672,0.012580915801620136,6295153243
1273757715,4,,,POINT (-76.9124822 -12.2086264),5320530376,0.006024916308966305,4363194041
1482227733,4,,,POINT (-76.9893649 -12.0620764),836873263,0.0078074363380176565,1482227739
1482227734,4,,,POINT (-76.9938308 -12.0622365),836873263,0.0035373032488492592,1482227739
1674117145,3,,,POINT (-76.9500695 -12.2020712),318961595,0.013674107951525672,1273675776
821755929,4,,,POINT (-77.0062954 -12.0178307),4442893991,0.0038147954401288,493839482
1674117147,3,,,POINT (-76.9505516 -12.2012952),318961595,0.012761078224396377,1273675776
1482227739,4,,,POINT (-76.995155 -12.0638085),836873263,0.0018062321387397413,1482227739
1674117149,3,,,POINT (-76.949607 -12.2028501),318961595,0.014578777170598875,1273675776
1746796572,3,,,POINT (-76.9774705 -12.0464091),319647076,0.0018537277643145304,1273530429
1746796575,4,,,POINT (-76.9793056 -12.0465856),319647076,0.0032724588366212317,1273530429
3993075744,3,motorway_junction,,POINT (-76.9750526 -12.0547755),319647076,0.010101944876046485,1273530429
1482227746,4,,,POINT (-76.993627 -12.0601419),836873263,0.005013000178188687,1482227739
1482227752,4,,,POINT (-76.993681 -12.0606892),836873263,0.004579686244410029,1482227739
1746796586,4,,,POINT (-76.9809176 -12.0465864),319647076,0.004703950710709508,1273530429
1482227757,3,,,POINT (-76.99286909999999 -12.0640071),836873263,0.004092201707555202,1482227739
1482227759,4,,,POINT (-76.9935728 -12.0595921),836873263,0.005469418985243358,1482227739
1482227761,3,,,POINT (-76.98944849999999 -12.0640892),833673746,0.006867856243313689,1273623506
1746796594,3,,,POINT (-76.98007 -12.0468321),319647076,0.004052279360159194,1273530429
4724817987,3,,,POINT (-76.9767379 -12.1300228),544235966,0.015466203889084425,386850820
197656644,3,,,POINT (-77.0359239 -12.1267246),406037578,0.011208862592403637,138854662
197656646,4,,,POINT (-77.03590269999999 -12.1260125),406037578,0.010649259026996498,138854662
197656647,4,,,POINT (-77.035886 -12.1249702),406037578,0.009875887322738754,138854662
197656648,4,,,POINT (-77.03588310000001 -12.1243763),406037578,0.009463231944324269,138854662
847511626,3,,,POINT (-77.0949877 -12.0309177),319639890,0.014189894188598588,1359117147
1273528397,3,,,POINT (-76.87292840000001 -12.0991282),319473763,0.017340777152727718,4785198651
1273528398,4,,,POINT (-76.90954120000001 -12.1962499),5320530376,0.011885663055971251,4363194041
847511631,3,,,POINT (-77.09600759999999 -12.0329692),319639890,0.016405306036420157,1359117147
1273462861,4,,,POINT (-76.99100230000001 -12.2011099),318965716,0.014310082558929509,1805764085
1938227287,3,,,POINT (-76.9868484 -12.0192056),591420113,0.003241247171501434,1775772767
6415319128,1,,,POINT (-76.8194919 -12.333688),3259019072,0.006037474840530338,495244831
427589721,4,,,POINT (-77.1125693 -11.996814),4683999092,0.026575995553318545,5494960722
847511646,4,,,POINT (-77.08634360000001 -12.0309514),319639890,0.010563002141974332,1359117147
391020638,4,,,POINT (-77.0131319 -12.1398036),436581955,0.007017145738612601,391020638
6415319136,3,,,POINT (-76.8188809 -12.3349038),3259019072,0.0060153692496901405,495244831
391020639,4,,,POINT (-77.013805 -12.1392387),436581955,0.007135782016120249,391020638
4785274979,3,,,POINT (-76.870014 -12.1021417),319473763,0.014042228362123805,4785198651
4785274985,3,,,POINT (-76.8715806 -12.0995186),319473763,0.016759726054636964,4785198651
1746075767,4,,,POINT (-76.9453322 -12.0252412),319336059,0.01313066046857823,2974519498
1951268989,4,,,POINT (-77.0108256 -11.9937099),4325295697,0.0028093825531653772,817752861
1273692286,3,,,POINT (-76.9729071 -12.1936219),318965716,0.007225405636090064,1805764085
4356276356,3,,,POINT (-76.9777239 -12.0465183),319647076,0.002079027117198914,1273530429
4785275019,3,,,POINT (-76.8733982 -12.1057199),319473763,0.011067832112464735,4785198651
3335028877,4,,,POINT (-77.0538719 -12.0751143),495775877,0.0019500618049230114,263389392
3501097102,3,,,POINT (-77.0591577 -11.9924677),319030929,0.005865718568018497,1332057175
4785275024,4,,,POINT (-76.87226769999999 -12.1049003),319473763,0.01155126983791736,4785198651
1273626773,4,,,POINT (-76.96684070000001 -12.1391048),442105179,0.009059242965664129,1795359953
2846425237,3,,,POINT (-77.1087844 -12.0601805),319641192,0.01856684078463116,317337823
3738206362,4,,,POINT (-76.9169218 -11.9766777),4526521090,0.015527513876986676,1746019001
639107227,4,,,POINT (-77.0677008 -12.078234),319479991,0.0025790700619651745,660673369
1746075803,4,,,POINT (-76.9476275 -12.0255973),319336059,0.014886202756524388,2974519498
1369043001,3,,,POINT (-77.01403380000001 -12.0506524),4410326050,0.0029184104235104517,5491555259
133922977,4,,,POINT (-77.0323439 -12.1257412),406037578,0.008482654971587237,138854662
627835042,4,,,POINT (-77.1215736 -12.0716412),319641192,0.02883235166699032,317337823
627835043,4,,,POINT (-77.1223047 -12.0729262),319641192,0.029676251877977605,317337823
133922980,4,,,POINT (-77.03173769999999 -12.1259895),406037578,0.008488823052499291,138854662
4927553711,3,,,POINT (-77.0256431 -12.075558),4567986076,0.0031483307736053768,1658531432
5583110321,3,,,POINT (-77.0607483 -12.0042417),70650385,0.007319339064382336,842874695
1273790642,4,,,POINT (-76.9269166 -12.2000189),319736547,0.0011737055009151658,1273624964
1746075826,4,,,POINT (-76.94761219999999 -12.0257511),319336059,0.01498810115011502,2974519498
4948000948,4,,,POINT (-76.9803177 -12.1705066),446436988,0.008297599482250772,1839133834
1746075828,4,,,POINT (-76.9500963 -12.0261323),319336059,0.017028774169178813,2974519498
842596534,4,,,POINT (-77.0534396 -11.9981801),319030929,0.002292434921023163,1332057175
3738206393,4,,,POINT (-76.9168152 -11.9778837),4526521090,0.014338089586831462,1746019001
4329570490,4,,,POINT (-77.15457139999999 -11.7849227),319712425,0.010071181507432013,273353447
1273462969,3,,,POINT (-77.0917975 -11.9556031),319484341,0.01962707433245454,1383622195
842596538,3,,,POINT (-77.0525428 -11.9981741),319030929,0.00287162986199948,1332057175
3740696772,3,,,POINT (-76.8735173 -12.2100957),8547110884,0.023228634257964537,1273456988
842596549,4,,,POINT (-77.0525456 -11.9977205),319030929,0.0025868444705859305,1332057175
3740696777,3,,,POINT (-76.87491319999999 -12.2118586),8547110884,0.022899754803273567,1273456988
4948000970,3,,,POINT (-76.9803313 -12.1709561),446436988,0.008567593443852595,1839133834
3740696779,3,,,POINT (-76.8755044 -12.2123817),8547110884,0.022975011185201056,1273456988
1273921739,4,,,POINT (-77.09739639999999 -12.0591705),319641192,0.011433683796570398,317337823
3738206411,4,,,POINT (-76.9165983 -11.9785528),4526521090,0.01369908535413978,1746019001
263389391,4,traffic_signals,,POINT (-77.0527302 -12.0759211),495775877,0.00171806984780859,263389392
263389392,4,traffic_signals,,POINT (-77.0519232 -12.0749363),495775877,0.0006303137941381207,263389392
263389393,4,traffic_signals,,POINT (-77.0511095 -12.0739505),495775877,0.001048236979575825,263389392
263389394,4,traffic_signals,,POINT (-77.050257 -12.0729814),495775877,0.0022723154606668853,263389392
821756112,4,,,POINT (-77.0047046 -12.0173985),4442893991,0.00234736475435856,493839482
3738206418,3,,,POINT (-76.9038796 -11.9787371),4526521090,0.0197241066413701,1746019001
263389397,4,traffic_signals,,POINT (-77.04784770000001 -12.070033),319103082,0.0008579200850612139,263388538
263389398,4,traffic_signals,,POINT (-77.04705800000001 -12.0690667),319103082,0.0019299474936636425,263388538
263389399,4,,,POINT (-77.04623170000001 -12.0680735),319103082,0.0031758070390869478,263388538
263389400,4,,,POINT (-77.0454082 -12.0671015),319103082,0.004428499955529519,263388538
263389401,4,,,POINT (-77.0445972 -12.0661178),319103082,0.005693551172455076,263388538
3740696790,3,,,POINT (-76.8759036 -12.2108002),8547110884,0.024347536725719637,1273456988
3737747670,4,,,POINT (-77.0697699 -11.9303557),319335462,0.009128113506686334,1022562925
1273921750,4,,,POINT (-77.1206373 -11.9968694),4683999092,0.03014875392333407,5494960722
3737747678,3,,,POINT (-77.0678618 -11.9379018),318949849,0.0066965298424313405,273925698
4948000991,4,,,POINT (-76.9791884 -12.1727139),446436988,0.00893845301017727,1839133834
4948000992,3,,,POINT (-76.9789751 -12.1726442),446436988,0.008748585813316615,1839133834
1814003938,4,,,POINT (-77.0296165 -11.8708335),318900106,0.014340137836392791,599285516
1746075873,4,,,POINT (-76.9500025 -12.0268801),319336059,0.01746919668512065,2974519498
3737747679,3,,,POINT (-77.06783660000001 -11.9380281),318949849,0.006567853304261379,273925698
2173173989,3,,,POINT (-76.9634095 -12.0319036),563664314,0.018286064663541404,1746775119
3737747686,3,,,POINT (-77.06644009999999 -11.9451661),318949849,0.0007738689229310581,273925698
1746075880,3,,,POINT (-76.95328910000001 -12.0270828),319336059,0.020090861963887596,2974519498
3737747680,4,,,POINT (-77.0671746 -11.9404774),318949849,0.004031932367219296,273925698
4346249450,3,,,POINT (-77.0078773 -12.1190673),4799862523,0.004472215554961729,392149805
4574281964,3,,,POINT (-76.8758867 -12.0414665),307650990,0.02620644678915318,3251640269
1273692402,4,,,POINT (-76.95428269999999 -12.1309404),319630403,0.003560678726093511,5468183282
2352414966,3,,,POINT (-77.1068037 -11.8247537),319481153,0.011370482982055756,1756231356
3725525239,4,,,POINT (-77.0791124 -12.0600217),298460386,0.006584983128411213,1273630658
1746075899,3,,,POINT (-76.9475005 -12.0280296),319336059,0.0166626205837572,2974519498
3725525244,4,,,POINT (-77.0790453 -12.0603403),298460386,0.006520311134648914,1273630658
3725525245,4,,,POINT (-77.0792452 -12.0603836),298460386,0.006721596301797682,1273630658
3737747708,3,,,POINT (-77.0663054 -11.9458672),318949849,0.0014585097712929275,273925698
2352414976,4,,,POINT (-77.108906 -11.8243649),319481153,0.009503812535790305,1756231356
1273954563,4,,,POINT (-76.9460337 -12.1644307),319739123,0.002232562803410101,1273915309
1746075907,4,,,POINT (-76.9496419 -12.0283849),319336059,0.018301903625150433,2974519498
2352414979,3,,,POINT (-77.11004010000001 -11.8242144),319481153,0.008524112985129204,1756231356
3725525255,3,,,POINT (-77.1331611 -12.0671984),319641192,0.04042466746882255,317337823
2352414983,3,,,POINT (-77.1041044 -11.8211677),319481153,0.015194401626132963,1756231356
391020814,3,,,POINT (-77.0177607 -12.1372146),436581955,0.00983042708861482,391020638
9168814354,3,,,POINT (-76.99907690000001 -12.1720956),4102773690,0.0074897951066806795,1753892040
133955862,3,,,POINT (-77.1323756 -12.0562244),319641192,0.041779052188608175,317337823
3758457112,3,,,POINT (-76.96103720000001 -12.1924599),318961595,0.0038038252852874896,1273675776
3758457113,4,,,POINT (-76.962273 -12.1903878),318961595,0.004618854716616836,1273675776
3758457114,4,,,POINT (-76.9630999 -12.1889679),318961595,0.005704625502877902,1273675776
6032982299,3,,,POINT (-77.0726837 -11.9272954),319335462,0.008966585034139274,1022562925
1814003996,4,,,POINT (-77.0288585 -11.8724638),318900106,0.013247968414330626,599285516
3758457117,3,,,POINT (-76.9641159 -12.1874039),318961595,0.007244640805412763,1273675776
133955870,3,,,POINT (-77.13602710000001 -12.0540241),319641192,0.04595283648573669,317337823
4284612890,3,,,POINT (-76.9184047 -12.0853975),319119324,0.008271003315236747,1273734026
563839256,3,,,POINT (-77.03406579999999 -12.0519062),319170627,0.005919209773667782,1830374072
1814004002,3,,,POINT (-77.0288182 -11.872605),318900106,0.01318571716036329,599285516
4343202095,3,,,POINT (-77.0530711 -12.1085051),4318884465,0.0017134158923026196,1273747222
133955891,3,,,POINT (-77.13451739999999 -12.0517003),319641192,0.045403195921843234,317337823
821756215,3,,,POINT (-77.00348099999999 -12.0176435),4442893991,0.0011294658250681029,493839482
4343202104,3,,,POINT (-77.05288299999999 -12.1086943),4318884465,0.001456035813431168,1273747222
1273725240,4,,,POINT (-76.9242078 -12.1983861),319736547,0.004251834623687146,1273624964
133955898,3,,,POINT (-77.1341182 -12.0519892),319641192,0.04492244691302412,317337823
3738206527,4,,,POINT (-76.9160401 -11.9799452),4526521090,0.012411137482922227,1746019001
4341662016,3,,,POINT (-77.12363310000001 -12.0620638),319641192,0.03174107583466812,317337823
133955906,3,,,POINT (-77.1337717 -12.0513532),319641192,0.044859577808760126,317337823
1675395395,3,,,POINT (-76.9404534 -12.2356435),319726292,0.018274084268460042,1710500095
1745486146,4,,,POINT (-76.9656009 -12.0492647),563664314,0.001327465495287951,1746775119
4343202119,3,,,POINT (-77.047527 -12.1056778),4318884465,0.006345392788471058,1273747222
133955913,3,,,POINT (-77.1342803 -12.0512046),319641192,0.045384626338011914,317337823
4343202121,3,,,POINT (-77.0479067 -12.1040638),4318884465,0.0073038945453788124,1273747222
4348805454,3,,,POINT (-76.8524326 -12.2949185),7125383823,0.02711695042220229,513800887
133955919,3,,,POINT (-77.1345255 -12.0514915),319641192,0.045493547792182384,317337823
427589967,3,,,POINT (-77.1096728 -12.0030042),319639890,0.029853139619801676,1359117147
427589968,4,,,POINT (-77.1094444 -12.0028884),319639890,0.029736131796191174,1359117147
821756241,3,,,POINT (-77.0076734 -12.018684),4442893991,0.0051973105814509596,493839482
3738206546,3,,,POINT (-76.9142739 -11.9810054),4526521090,0.011856916699547441,1746019001
3267592535,3,,,POINT (-76.91844759999999 -12.0440065),318783827,0.01787922008861983,4276497606
3738206553,3,,,POINT (-76.9147485 -11.9811795),4526521090,0.011536690265843171,1746019001
3738206564,4,,,POINT (-76.9154707 -11.9814404),4526521090,0.011079828035668949,1746019001
1796866431,3,,,POINT (-76.97688170000001 -12.1518438),4702824089,0.0036272585033314225,5309130922
3738206599,3,,,POINT (-76.9277415 -11.9843536),4526521090,0.012198303764864074,1746019001
6047105415,3,,,POINT (-77.0604484 -11.9895711),70650385,0.008727163914686479,842874695
6047105417,3,,,POINT (-77.0616047 -11.9895927),70650385,0.008324510908352772,842874695
1745486222,3,,,POINT (-76.9635167 -12.0485221),563664314,0.001962063524480178,1746775119
3738206607,3,,,POINT (-76.9244455 -11.9852671),4526521090,0.009185317800165694,1746019001
1745486227,4,,,POINT (-76.966224 -12.051379),563664314,0.00202713440633348,1746775119
3738206615,3,,,POINT (-76.9253945 -11.9854523),4526521090,0.0097122016685156,1746019001
412189084,4,,,POINT (-77.01633150000001 -12.0740954),4382537624,0.00628345085521829,412189107
6129287592,3,,,POINT (-76.97341780000001 -12.0864539),319715061,0.008331454965691926,4353165250
4336189865,3,,,POINT (-77.0340587 -11.8902576),318900292,0.011665054210927738,4334474648
4336189866,3,,,POINT (-77.0339118 -11.889975),318900292,0.011924340157769563,4334474648
842695087,3,,,POINT (-77.0611224 -11.9859231),655102891,0.005989501784272496,1330494651
412189107,3,,,POINT (-77.02134 -12.0777576),4382537624,0.00025660124707890255,412189107
842695095,4,,,POINT (-77.0583393 -11.9854888),655102891,0.005075331457016739,1330494651
842695098,4,,,POINT (-77.0579388 -11.9854139),655102891,0.005048332060325465,1330494651
5589402044,3,,,POINT (-77.12695890000001 -11.8183003),436968739,0.011410031576958277,1756284113
412189116,4,,,POINT (-77.0188533 -12.076144),4382537624,0.003061511595599078,412189107
5589402046,3,,,POINT (-77.1236365 -11.8239853),319481153,0.007069409665529677,1756231356
631734720,4,traffic_signals,,POINT (-77.142746 -12.0631727),319641192,0.050353109299637766,317337823
1993703873,3,,,POINT (-76.89292690000001 -12.2740705),454376511,0.02163472773616356,1828245692
842695108,4,,,POINT (-77.0579647 -11.9853075),655102891,0.0049391829994777136,1330494651
5589402054,3,,,POINT (-77.1034781 -11.839888),4553175289,0.012255181825246066,1617053872
1814004171,4,,,POINT (-77.032172 -11.8762081),318900106,0.016457115160015627,599285516
387416528,3,,,POINT (-77.0022115 -12.1275151),434800848,0.0020530823140081,4354621323
560562642,4,,,POINT (-77.09920049999999 -12.0406531),319318618,0.02030122429936879,4419256233
560562643,4,,,POINT (-77.09900399999999 -12.040634),319318618,0.020144831729798918,4419256233
3737747935,4,traffic_signals,,POINT (-77.08371320000001 -11.962213),319335083,0.010103768882939162,1305383006
3737747937,4,traffic_signals,,POINT (-77.0836941 -11.9623463),319335083,0.009982922863561495,1305383006
3627352550,3,,,POINT (-76.9725002 -12.0675289),4818236224,0.0053412987194118786,9257947583
442761704,3,traffic_signals,,POINT (-76.9993765 -12.1394529),436565620,0.003001701559116005,1753954496
3736732137,3,,,POINT (-77.0636873 -11.9897349),70650385,0.007876639673689198,842874695
263389679,4,,,POINT (-77.058302 -12.080689),319479991,0.008002627490165145,660673369
4406378995,3,,,POINT (-77.0258346 -12.036073),319490322,0.0041601949444604325,885811829
914293237,3,,,POINT (-76.8580692 -12.2291742),8547110884,0.0014543578273555119,1273456988
263389687,4,,,POINT (-77.0521074 -12.0831883),495775877,0.008860548571095316,263389392
263389688,4,,,POINT (-77.0505981 -12.0826054),495775877,0.008410551667591406,263389392
263389689,3,,,POINT (-77.0497112 -12.0822705),495775877,0.008290576316310796,263389392
3736732154,4,,,POINT (-77.06161350000001 -12.0083371),70650385,0.01095689453883657,842874695
263389691,4,traffic_signals,,POINT (-77.0487862 -12.0820081),495775877,0.008359780437836174,263389392
3736732156,4,,,POINT (-77.0615236 -12.0088528),70650385,0.01148010718859687,842874695
182419965,3,,,POINT (-76.6791102 -11.9230453),440110821,0.005831540368813381,1745660766
263389694,3,,,POINT (-77.0477825 -12.0819759),495775877,0.008776490008295923,263389392
263389695,3,,,POINT (-77.04761449999999 -12.0819909),495775877,0.008873057332760817,263389392
412189184,3,,,POINT (-77.0226057 -12.0764836),4382537624,0.0015422597608698106,412189107
263389697,3,,,POINT (-77.04697040000001 -12.0821193),495775877,0.009321614391230429,263389392
412189186,4,,,POINT (-77.0233942 -12.0749051),4382537624,0.00327092414616841,412189107
4234707459,4,,,POINT (-76.9367543 -12.2131886),319723919,0.0012057328138491035,1404136232
1273758211,4,,,POINT (-76.9635629 -12.1328088),319630403,0.005949030400561764,5468183282
3736732158,4,,,POINT (-77.0898873 -12.0116179),319639890,0.00987251188511721,1359117147
4276978176,4,,,POINT (-77.0860749 -12.0874256),319645366,0.002740050007278395,607235614
3738206731,3,,,POINT (-76.8957588 -11.98595),4526521090,0.023424665106042217,1746019001
627835408,3,,,POINT (-77.1228576 -12.0719839),319641192,0.030138065767974013,317337823
3738206739,3,,,POINT (-76.92393060000001 -11.9860505),4526521090,0.008258657372724416,1746019001
3738206740,3,,,POINT (-76.8364728 -11.9869823),4408240090,0.005209432622654564,4288415431
1273889301,3,,,POINT (-77.0038413 -12.20349),318963040,0.0182733027106944,3754884230
4268392982,3,,,POINT (-77.12154150000001 -12.0732134),319641192,0.028951858268418142,317337823
6032949785,3,,,POINT (-77.0486313 -11.9772608),319029634,0.003398729527809543,1330621791
4357685789,4,,,POINT (-77.01325420000001 -11.9822273),115750509,0.002628204398709818,817111198
263389729,4,traffic_signals,,POINT (-77.0487808 -12.0818756),495775877,0.008240381172708006,263389392
1273594402,4,,,POINT (-76.93899020000001 -12.1340568),319630403,0.01905725837658358,5468183282
8978825764,3,,,POINT (-76.9811521 -12.0477157),319647076,0.005436658712121247,1273530429
263389733,4,,,POINT (-77.0521648 -12.0830692),495775877,0.008741768060861303,263389392
1399063080,4,,,POINT (-77.0564677 -12.0579566),4154554391,0.006179325116872221,819211251
462979629,3,,,POINT (-77.0815363 -12.0775011),435875351,0.009905863930385672,316802235
1399063094,4,,,POINT (-77.0545485 -12.062655),4154554391,0.0030350604112584444,819211251
1951269430,3,,,POINT (-77.0026824 -11.9962517),319587483,0.0047617821047075464,824068900
611484217,3,,,POINT (-77.0837021 -12.0780594),435875351,0.011380432768792931,316802235
1399063099,4,,,POINT (-77.0569026 -12.0610791),4154554391,0.005318207686808933,819211251
821756480,4,,,POINT (-77.01209950000001 -12.0177061),319596622,0.009061898190883969,6030015789
847512129,4,,,POINT (-77.0931458 -12.0296398),319639890,0.012015265101387191,1359117147
847512130,4,,,POINT (-77.0929357 -12.0291617),319639890,0.011514746891319837,1359117147
847512131,4,,,POINT (-77.0927416 -12.0286733),319639890,0.011019134957407176,1359117147
847512132,4,,,POINT (-77.0932825 -12.0299914),319639890,0.01237318787807176,1359117147
847512133,4,,,POINT (-77.0876943 -12.0292098),319639890,0.009068740954543849,1359117147
1256325701,4,traffic_signals,,POINT (-77.0477518 -11.9151491),474404835,0.016175711062506384,1316929283
1814004295,4,,,POINT (-77.0300853 -11.8779767),318900106,0.014680153751675284,599285516
821756488,4,,,POINT (-77.01114680000001 -12.0178157),4442893991,0.00865676990858479,493839482
611484233,3,,,POINT (-77.0823372 -12.0780942),435875351,0.010769139971389008,316802235
847512138,4,,,POINT (-77.08789899999999 -12.0296872),319639890,0.0095824412416435,1359117147
847512139,4,,,POINT (-77.0881129 -12.0301706),319639890,0.010104951696717022,1359117147
847512140,4,,,POINT (-77.0882574 -12.0305204),319639890,0.010480657311022495,1359117147
847512135,4,,,POINT (-77.0891254 -12.0290432),319639890,0.009373766794674044,1359117147
847512144,4,,,POINT (-77.08968590000001 -12.0303678),319639890,0.010812059334133857,1359117147
1951269457,3,,,POINT (-77.003694 -11.996303),319587483,0.00393074677657909,824068900
4261053019,4,,,POINT (-77.08705569999999 -11.9964533),70650385,0.023239005455972697,842874695
1399063132,3,,,POINT (-77.0588482 -12.0607028),4154554391,0.007297774020208845,819211251
1399063134,4,,,POINT (-77.0573631 -12.0589885),4154554391,0.006384375844988166,819211251
1399063151,4,,,POINT (-77.05366189999999 -12.0587091),4154554391,0.003702145595460728,819211251
1844839026,4,,,POINT (-77.0023616 -12.1741533),4102773690,0.010806559267410807,1753892040
4796023415,3,,,POINT (-76.9265022 -12.1783552),6986082087,0.009191663630159854,4400536945
391021177,4,,,POINT (-77.0144837 -12.1413033),436581955,0.00903502443604998,391020638
391021178,4,,,POINT (-77.0151467 -12.140731),436581955,0.009121857393404502,391020638
391021179,4,,,POINT (-77.0160881 -12.1399016),318792235,0.009111489484121906,391009544
4202660476,4,,,POINT (-76.9664848 -12.1456191),442105179,0.0025392617662713733,1795359953
331597632,4,traffic_signals,,POINT (-77.1050475 -12.071973),319641192,0.012456632747457038,317337823
4337566340,3,,,POINT (-77.03172000000001 -12.0954218),319575400,0.0006334964049935018,262909447
1843102342,3,,,POINT (-77.09962090000001 -12.0344995),319639890,0.019983572942657717,1359117147
2761654924,3,,,POINT (-76.98494650000001 -12.1602089),437883950,0.009830193031060988,317338928
1843102351,3,,,POINT (-77.099273 -12.0356168),319639890,0.02054955840871756,1359117147
5615223441,3,,,POINT (-76.8976218 -11.9754714),4526521090,0.02659922222641503,1746019001
5615223444,3,,,POINT (-76.89843190000001 -11.976185),4526521090,0.02552078042105779,1746019001
624493225,3,,,POINT (-77.11243810000001 -12.0726521),319641192,0.019856749724090985,317337823
4334474649,3,,,POINT (-77.03491219999999 -11.9011009),318900292,0.0026672932131581307,4334474648
1399063217,3,,,POINT (-77.0553488 -12.0633756),4154554391,0.0040321476374325475,819211251
1399063223,3,,,POINT (-77.0548446 -12.0635445),4154554391,0.003650388045124826,819211251
8982463159,3,,,POINT (-76.99089480000001 -12.0155773),591420113,0.004926287873221582,1775772767
639107769,4,,,POINT (-77.0695173 -12.0776763),319479991,0.004148250855993828,660673369
1843102397,3,,,POINT (-77.0595287 -12.0491297),319172987,0.008230093822280807,696761267
316801727,4,traffic_signals,,POINT (-77.0716279 -12.0965559),319421589,0.002890976663664873,263385306
316801728,4,traffic_signals,,POINT (-77.0718665 -12.0971215),319421589,0.003321839542560013,263385306
3042149058,4,,,POINT (-77.049986 -12.0233623),307350814,0.006196608812874782,827055143
1399063237,4,,,POINT (-77.0529906 -12.0630576),4154554391,0.0018450011517641297,819211251
817660614,3,,,POINT (-77.01017710000001 -11.9816008),831356203,0.004502760662274489,4351746541
1273594567,3,,,POINT (-76.9199613 -12.1646756),700427587,0.0026771792921846988,1273929509
1399063249,4,,,POINT (-77.05313990000001 -12.0635805),4154554391,0.0023265632787492128,819211251
1938227922,3,,,POINT (-76.9815476 -12.025095),591420113,0.010052888533126891,1775772767
1342138346,3,,,POINT (-76.97726900000001 -11.965145),319591407,0.01624654841534762,1343446361
1287422680,3,,,POINT (-77.02262469999999 -12.200434),318966590,0.006741265288948153,859740377
262573997,3,,,POINT (-77.0182427 -12.1194434),4444870906,0.0038979355779697774,262574004
1273889504,4,,,POINT (-76.9417274 -12.1412241),319748958,0.011955606971327096,4282250015
3738206957,4,,,POINT (-76.8752374 -12.0032564),307650990,0.016074511598880622,3251640269
3630203630,4,,,POINT (-77.000917 -12.1057999),161399768,0.00199771886563567,3630203630
627180271,4,,,POINT (-77.0877102 -12.0401887),319318618,0.01257885096529215,4419256233
885687025,4,,,POINT (-77.0649007 -12.0326593),319637832,0.005502138915980173,6996716833
262570744,4,,,POINT (-77.0368074 -12.1115747),319445359,0.0094703937962732,262575175
885687041,4,,,POINT (-77.06497899999999 -12.0332369),319637832,0.005645019361599885,6996716833
7556301576,3,,,POINT (-76.8139493 -12.1184021),8539691591,0.00291706042789722,1571640988
6829179665,3,,,POINT (-76.92836819999999 -12.2056812),319736547,0.005556986287841373,1273624964
262570769,4,,,POINT (-77.0357796 -12.1140021),319445359,0.007923872777673506,262575175
4927554323,3,,,POINT (-77.0251567 -12.0755623),4567986076,0.0036212493382854413,1658531432
4224615189,4,,,POINT (-76.92531719999999 -12.2322424),319726292,0.003133542745590467,1710500095
1273725720,4,traffic_signals,,POINT (-77.017957 -12.0616338),438046585,0.002138016946626884,791160270
370967339,4,traffic_signals,,POINT (-77.01858850000001 -12.1046911),803214715,0.004437563796723161,262573483
629048130,4,,,POINT (-77.130763 -12.0669917),319641192,0.0380450896618872,317337823
6162088771,3,,,POINT (-76.8901328 -12.2316),426608672,0.017659025335830362,6295153243
1396409155,4,,,POINT (-77.06331849999999 -12.0628059),298460386,0.009590274671583434,1273630658
1273889605,3,,,POINT (-76.9476866 -12.0343179),319336059,0.0220866870011383,2974519498
844464967,4,,,POINT (-77.0782153 -12.0123171),319639890,0.010856400638491307,1359117147
821756744,3,,,POINT (-77.0106284 -12.0178797),4442893991,0.008136138718710441,493839482
263390027,4,,,POINT (-77.0509588 -12.085315),495775877,0.011045047834993849,263389392
3996615508,3,,,POINT (-77.1158757 -12.0405774),319318618,0.035590614942361404,4419256233
4283138901,3,,,POINT (-76.9600749 -12.1216668),319630403,0.009800901598397069,5468183282
370967384,4,traffic_signals,,POINT (-77.01860069999999 -12.1044521),803214715,0.004676017486066226,262573483
1573127001,4,,,POINT (-76.9648189 -12.1695731),319630723,0.0033552184777412893,1573383152
5577540442,3,,,POINT (-77.0134082 -12.1005592),4510821067,0.003640716749491973,316627688
1573127003,4,traffic_signals,,POINT (-76.9718163 -12.1538612),437883950,0.005460509536759481,317338928
387416929,3,,,POINT (-77.0012191 -12.128353),434800848,0.002673246770401835,4354621323
1573127009,3,,,POINT (-76.9627151 -12.1796264),437657902,0.01072045910146222,1753089102
3740697448,4,,,POINT (-76.89441619999999 -12.2287976),426608672,0.014177840650568428,6295153243
