osmid;police_distance;hospital_distance;bank_distance;casino_distance;courthouse_distance;school_distance;university_distance;marketplace_distance
6966946285;5.164769000000001;7.131456;16.521448;7.2456439999999995;6.4126389999999995;2.5507329999999997;16.553959;2.5135890000000005
6966946380;5.017105000000002;6.983792000000001;16.373784000000004;7.09798;6.264975000000001;2.403069;16.406295000000004;2.3659250000000007
7050551204;5.741928000000001;8.437214999999998;9.368995;11.066091;10.243664;4.827916000000001;22.25161000000001;3.8431150000000005
7050551334;3.119759000000001;5.713787000000003;6.925071000000002;8.987347999999999;8.184330000000001;1.6125570000000002;10.362041000000001;1.652079
7050551377;3.874044000000001;7.112756999999998;8.044537;9.741633000000002;8.938615;2.366842;20.927152;2.406364
7050551378;3.600626000000001;6.194654000000003;7.405938000000002;9.468215;8.665197000000003;2.0934240000000006;10.842908000000003;2.1329460000000005
7938375602;5.411014;6.79459;16.133378;10.793582000000002;6.244918999999999;2.640671;16.165889;2.721895
7938398236;3.044548999999999;6.416179000000002;14.491483999999996;9.151687999999998;5.926912000000001;1.7333109999999996;14.523994999999998;1.736896
7938398243;3.030411999999999;6.402042000000002;14.477346999999998;9.137551;5.912775;1.719174;14.509857999999998;1.7227590000000002
7938398247;3.082816;6.454446000000002;14.529750999999997;9.189954999999998;5.965179;16.502104999999997;14.562261999999997;1.7751630000000003
8228687761;5.850528;7.1829;16.572892000000003;7.297087999999999;6.464083;1.2175980000000002;16.605403000000003;2.565033
8228696611;5.527353;6.859725;16.249717;6.973913;6.140908;0.8944230000000001;16.282228;2.2418579999999997
8232521797;4.566873;7.805585999999998;8.737366;10.434462;9.631444;3.0596710000000003;21.619981000000006;2.0748699999999998
1932466234;0.9940960000000001;10.073979000000001;17.500120999999996;29.149969999999993;20.97737;1.38268;23.395873999999992;4.5516939999999995
7722436693;9.820069999999994;15.040921999999997;21.986152999999998;33.63600200000001;25.463402000000002;22.643041999999987;27.881905999999994;9.518636999999996
3036120583;13.299737000000002;10.879480999999997;6.707808999999999;17.881308999999987;9.708708999999999;6.958931;11.697396999999999;13.172206000000003
3036156427;16.518288;14.098031999999993;9.926359999999999;21.09985999999999;12.927259999999999;18.015765;14.915948000000002;16.390756999999997
3740614732;4.000224;0.787976;3.434176000000001;8.048531;4.996659000000001;0.824489;4.7891960000000005;1.9832990000000001
3740697231;2.704163;2.13868;2.430191;6.637266999999998;3.5341009999999997;1.043358;2.2245069999999996;0.6541319999999999
3740697232;2.9837949999999998;1.8292990000000005;2.736126;6.946647999999997;3.843482;1.147105;2.533888;0.757879
3740697237;3.249713;2.3510150000000003;2.6425259999999997;6.722742999999997;3.5786149999999997;0.8310230000000002;2.2987379999999997;0.44179700000000005
