osmid,y,x,street_count,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
1756308124,-11.7928185,-77.1809165,1,,POINT (-77.1809165 -11.7928185),,,,,,,,,,933034538,1756308354,2822.356,319712446,1756308190,1266.793,5567210070,1273895264,1441.126,,,
1756308151,-11.7951739,-77.1670252,3,,POINT (-77.1670252 -11.7951739),,,,,,,,,,933034538,1756308354,1158.8609999999999,319712446,1756308190,481.528,5567210071,1273895264,655.861,,,
1756308161,-11.7959228,-77.1699371,3,,POINT (-77.1699371 -11.7959228),,,,,,,,,,933034538,1756308354,1401.7609999999995,319712446,1756308190,153.802,5567210071,1273895264,328.135,,,
1756308190,-11.7964783,-77.1712309,4,,POINT (-77.1712309 -11.7964783),,,,,,,,,,933034538,1756308354,1555.5629999999996,319712446,1756308190,0.0,5567210071,1273895264,174.333,,,
1756308202,-11.7954318,-77.160082,3,,POINT (-77.160082 -11.7954318),,,,,,,,,,933034538,1756308354,1993.2559999999999,319712446,1756308190,1313.596,5567212049,5041779818,1076.973,,,
1756308253,-11.8015412,-77.1708615,3,,POINT (-77.1708615 -11.8015412),,,,,,,,,,933034538,1756308354,1141.8939999999998,319712446,1756308190,564.571,5567210071,1273895264,738.904,,,
1756308283,-11.8016969,-77.1634008,1,,POINT (-77.16340080000001 -11.8016969),,,,,,,,,,933034538,1756308354,382.924,319712446,1756308190,1518.3220000000001,5567431239,1756308371,612.4780000000001,,,
1756308287,-11.8021113,-77.1637779,3,,POINT (-77.1637779 -11.8021113),,,,,,,,,,933034538,1756308354,321.215,319712446,1756308190,1456.6129999999998,5567431239,1756308371,550.769,,,
1756308289,-11.8019575,-77.1627772,3,,POINT (-77.16277719999999 -11.8019575),,,,,,,,,,933034538,1756308354,343.50300000000004,319712446,1756308190,1599.8069999999998,5567431239,1756308371,494.302,,,
1756308291,-11.8021931,-77.163856,3,,POINT (-77.163856 -11.8021931),,,,,,,,,,933034538,1756308354,308.765,319712446,1756308190,1444.163,5567431239,1756308371,538.319,,,
1756308295,-11.8023808,-77.1640282,3,,POINT (-77.1640282 -11.8023808),,,,,,,,,,933034538,1756308354,280.713,319712446,1756308190,1416.1109999999999,5567431239,1756308371,566.371,,,
1756308296,-11.8023747,-77.1623521,3,,POINT (-77.16235210000001 -11.8023747),,,,,,,,,,933034538,1756308354,277.98199999999997,319712446,1756308190,1652.6169999999997,5567431239,1756308371,428.78100000000006,,,
1756308297,-11.802522,-77.1632898,4,,POINT (-77.1632898 -11.802522),,,,,,,,,,933034538,1756308354,279.50600000000003,319712446,1756308190,1515.8249999999998,5567431239,1756308371,466.65700000000004,,,
1756308298,-11.8027511,-77.1618461,3,,POINT (-77.16184610000001 -11.8027511),,,,,,,,,,933034538,1756308354,341.394,319712446,1756308190,1716.029,5567431239,1756308371,359.60699999999997,,,
1756308299,-11.8028439,-77.1627422,4,,POINT (-77.1627422 -11.8028439),,,,,,,,,,933034538,1756308354,210.715,319712446,1756308190,1585.35,5567431239,1756308371,397.13200000000006,,,
1756308304,-11.8031075,-77.1621281,3,,POINT (-77.1621281 -11.8031075),,,,,,,,,,933034538,1756308354,291.26800000000003,319712446,1756308190,1665.9029999999998,5567431239,1756308371,316.579,,,
1756308306,-11.8031733,-77.1621803,3,,POINT (-77.1621803 -11.8031733),,,,,,,,,,933034538,1756308354,282.004,319712446,1756308190,1656.6390000000001,5567431239,1756308371,325.843,,,
1756308308,-11.8032211,-77.1651567,3,,POINT (-77.1651567 -11.8032211),,,,,,,,,,933034538,1756308354,179.22199999999998,319712446,1756308190,1376.341,516429386,1756308451,851.502,,,
1756308310,-11.8031965,-77.1732951,3,,POINT (-77.1732951 -11.8031965),,,,,,,,,,933034538,1756308354,2404.9210000000007,319712446,1756308190,849.358,5567210070,1273895264,769.976,,,
1756308316,-11.8034121,-77.1615406,3,,POINT (-77.1615406 -11.8034121),,,,,,,,,,933034538,1756308354,363.63,319712446,1756308190,1738.2649999999999,5567431239,1756308371,244.21700000000004,,,
1756308328,-11.8034427,-77.1606842,3,,POINT (-77.16068420000001 -11.8034427),,,,,,,,,,933034538,1756308354,482.01200000000006,319712446,1756308190,1856.647,5567431239,1756308371,211.531,,,
1756308331,-11.803741,-77.1609334,3,,POINT (-77.1609334 -11.803741),,,,,,,,,,933034538,1756308354,439.164,319712446,1756308190,1813.799,5567431239,1756308371,168.683,,,
1756308332,-11.8037356,-77.1647524,4,,POINT (-77.1647524 -11.8037356),,,,,,,,,,933034538,1756308354,107.045,319712446,1756308190,1448.518,516429386,1756308451,779.325,,,
1756308334,-11.8039069,-77.1610723,3,,POINT (-77.1610723 -11.8039069),,,,,,,,,,933034538,1756308354,422.023,319712446,1756308190,1837.65,5567431239,1756308371,144.832,,,
1756308335,-11.8039057,-77.1645205,3,,POINT (-77.16452049999999 -11.8039057),,,,,,,,,,933034538,1756308354,75.50399999999999,319712446,1756308190,1480.0589999999997,516429386,1756308451,747.784,,,
1756308341,-11.8040727,-77.1660206,4,,POINT (-77.1660206 -11.8040727),,,,,,,,,,933034538,1756308354,286.93899999999996,319712446,1756308190,1509.79,516429386,1756308451,824.0219999999999,,,
1756308344,-11.8041291,-77.1642158,3,,POINT (-77.16421579999999 -11.8041291),,,,,,,,,,933034538,1756308354,34.068,319712446,1756308190,1521.495,516429386,1756308451,706.3480000000001,,,
1756308346,-11.8041663,-77.1629672,3,,POINT (-77.1629672 -11.8041663),,,,,,,,,,933034538,1756308354,149.817,319712446,1756308190,1705.38,5567431239,1756308371,417.038,,,
1756308350,-11.8042843,-77.1604904,3,,POINT (-77.1604904 -11.8042843),,,,,,,,,,933034538,1756308354,498.0,319712446,1756308190,1913.627,5567431239,1756308371,68.855,,,
1756308354,-11.8043128,-77.1639653,3,,POINT (-77.1639653 -11.8043128),,,,,,,,,,933034538,1756308354,0.0,319712446,1756308190,1555.5629999999996,516429386,1756308451,672.2800000000001,,,
1756308356,-11.8044268,-77.1631737,3,,POINT (-77.1631737 -11.8044268),,,,,,,,,,933034538,1756308354,113.15299999999999,319712446,1756308190,1668.716,516429386,1756308451,633.409,,,
1756308358,-11.80448,-77.1624006,3,,POINT (-77.1624006 -11.80448),,,,,,,,,,933034538,1756308354,220.669,319712446,1756308190,1776.232,5567431239,1756308371,346.18600000000004,,,
1756308368,-11.8044563,-77.165498,4,,POINT (-77.165498 -11.8044563),,,,,,,,,,933034538,1756308354,215.841,319712446,1756308190,1562.571,516429386,1756308451,752.924,,,
1756308369,-11.8044617,-77.1637184,3,,POINT (-77.16371839999999 -11.8044617),,,,,,,,,,933034538,1756308354,31.564,319712446,1756308190,1587.127,516429386,1756308451,640.716,,,
1756308371,-11.8046067,-77.1599503,4,,POINT (-77.15995030000001 -11.8046067),,,,,,,,,,933034538,1756308354,566.855,7393015988,5718569997,2097.3630000000003,5567431239,1756308371,0.0,,,
1756308373,-11.8047338,-77.1666912,4,,POINT (-77.1666912 -11.8047338),,,,,,,,,,933034538,1756308354,387.387,319712446,1756308190,1613.3829999999998,516429386,1756308451,728.255,,,
1756308375,-11.8046903,-77.1633834,3,,POINT (-77.1633834 -11.8046903),,,,,,,,,,933034538,1756308354,76.012,319712446,1756308190,1631.5749999999998,516429386,1756308451,596.268,,,
1756308377,-11.8048145,-77.1649888,4,,POINT (-77.1649888 -11.8048145),,,,,,,,,,933034538,1756308354,147.59,319712446,1756308190,1630.8219999999997,516429386,1756308451,684.673,,,
1756308379,-11.8048038,-77.1618239,3,,POINT (-77.1618239 -11.8048038),,,,,,,,,,933034538,1756308354,293.03200000000004,319712446,1756308190,1848.5949999999998,5567431239,1756308371,273.82300000000004,,,
1756308382,-11.8048372,-77.1631723,3,,POINT (-77.1631723 -11.8048372),,,,,,,,,,933034538,1756308354,104.203,319712446,1756308190,1659.766,516429386,1756308451,568.077,,,
1756308386,-11.8049175,-77.1641738,3,,POINT (-77.1641738 -11.8049175),,,,,,,,,,933034538,1756308354,102.45599999999999,319712446,1756308190,1658.0189999999998,516429386,1756308451,649.0910000000001,,,
1756308390,-11.8049681,-77.1629741,3,,POINT (-77.1629741 -11.8049681),,,,,,,,,,933034538,1756308354,130.227,319712446,1756308190,1685.79,516429386,1756308451,542.053,,,
1756308392,-11.8051091,-77.1661735,4,,POINT (-77.1661735 -11.8051091),,,,,,,,,,933034538,1756308354,317.268,319712446,1756308190,1665.8899999999999,516429386,1756308451,658.1360000000001,,,
1756308394,-11.8050876,-77.1620617,3,,POINT (-77.1620617 -11.8050876),,,,,,,,,,933034538,1756308354,254.745,319712446,1756308190,1810.308,5567431239,1756308371,314.637,,,
1756308396,-11.805132,-77.1584042,3,,POINT (-77.15840420000001 -11.805132),,,,,,,,,,933034538,1756308354,766.3499999999999,7393015988,5718569997,2174.842,5567431227,5041366533,91.378,,,
1756308398,-11.8051324,-77.1603745,3,,POINT (-77.1603745 -11.8051324),,,,,,,,,,933034538,1756308354,521.7049999999999,7393015988,5718569997,2022.873,5567431239,1756308371,74.49,,,
1756308400,-11.805197,-77.1644362,3,,POINT (-77.1644362 -11.805197),,,,,,,,,,933034538,1756308354,144.665,319712446,1756308190,1700.228,516429386,1756308451,611.0070000000001,,,
1756308408,-11.8052995,-77.1584644,3,,POINT (-77.1584644 -11.8052995),,,,,,,,,,933034538,1756308354,746.6059999999998,7393015988,5718569997,2155.098,5567431227,5041366533,111.122,,,
1756308410,-11.8053267,-77.1636652,3,,POINT (-77.1636652 -11.8053267),,,,,,,,,,933034538,1756308354,174.114,319712446,1756308190,1729.6770000000001,516429386,1756308451,577.4330000000001,,,
1756308411,-11.8053396,-77.162472,3,,POINT (-77.16247199999999 -11.8053396),,,,,,,,,,933034538,1756308354,198.733,319712446,1756308190,1754.2959999999998,516429386,1756308451,475.92199999999997,,,
1756308412,-11.8054503,-77.1656262,4,,POINT (-77.16562620000001 -11.8054503),,,,,,,,,,933034538,1756308354,246.642,319712446,1756308190,1729.8739999999998,516429386,1756308451,587.51,,,
1756308413,-11.8054329,-77.1623465,3,,POINT (-77.1623465 -11.8054329),,,,,,,,,,933034538,1756308354,215.886,319712446,1756308190,1771.449,516429386,1756308451,493.075,,,
1756308416,-11.8058116,-77.1669004,4,,POINT (-77.1669004 -11.8058116),,,,,,,,,,933034538,1756308354,428.45,319712446,1756308190,1777.0719999999997,516429386,1756308451,639.7740000000001,,,
1756308417,-11.8058242,-77.1650907,4,,POINT (-77.16509069999999 -11.8058242),,,,,,,,,,933034538,1756308354,244.363,319712446,1756308190,1799.926,516429386,1756308451,515.916,,,
1756308418,-11.8058264,-77.1618592,4,,POINT (-77.16185919999999 -11.8058264),,,,,,,,,,933034538,1756308354,284.644,7393015988,5718569997,1828.5420000000004,516429386,1756308451,446.67,,,
1756308420,-11.805916,-77.1587001,3,,POINT (-77.1587001 -11.805916),,,,,,,,,,933034538,1756308354,697.8969999999999,7393015988,5718569997,2081.9030000000002,5567431227,5041366533,149.945,,,
1756308421,-11.8061997,-77.1583125,3,,POINT (-77.15831249999999 -11.8061997),,,,,,,,,,933034538,1756308354,704.0889999999999,7393015988,5718569997,2088.0950000000003,5567431227,5041366533,67.629,,,
1756308422,-11.8061933,-77.1672953,1,,POINT (-77.16729530000001 -11.8061933),,,,,,,,,,933034538,1756308354,488.856,319712446,1756308190,1837.478,516429386,1756308451,700.1800000000001,,,
1756308423,-11.806179,-77.1640426,3,,POINT (-77.1640426 -11.806179),,,,,,,,,,933034538,1756308354,308.16400000000004,319712446,1756308190,1863.7269999999999,516429386,1756308451,367.553,,,
1756308424,-11.8061726,-77.1625203,3,,POINT (-77.1625203 -11.8061726),,,,,,,,,,933034538,1756308354,366.24999999999994,7393015988,5718569997,1746.9360000000001,516429386,1756308451,365.064,,,
1756308425,-11.8061593,-77.1663505,4,,POINT (-77.16635049999999 -11.8061593),,,,,,,,,,933034538,1756308354,358.133,319712446,1756308190,1841.3649999999998,516429386,1756308451,568.5200000000001,,,
1756308426,-11.8062033,-77.1645311,4,,POINT (-77.1645311 -11.8062033),,,,,,,,,,933034538,1756308354,309.704,319712446,1756308190,1865.2669999999998,516429386,1756308451,441.843,,,
1756308427,-11.806258,-77.1587147,3,,POINT (-77.1587147 -11.806258),,,,,,,,,,933034538,1756308354,659.8349999999999,7393015988,5718569997,2043.8410000000003,5567431227,5041366533,111.88300000000001,,,
1756308428,-11.8062533,-77.1613261,3,,POINT (-77.1613261 -11.8062533),,,,,,,,,,933034538,1756308354,359.611,7393015988,5718569997,1860.779,516429386,1756308451,403.01699999999994,,,
1756308429,-11.806352,-77.1623125,3,,POINT (-77.1623125 -11.806352),,,,,,,,,,933034538,1756308354,396.40799999999996,7393015988,5718569997,1716.7780000000002,516429386,1756308451,334.906,,,
1756308430,-11.8065521,-77.1658333,4,,POINT (-77.1658333 -11.8065521),,,,,,,,,,933034538,1756308354,358.749,319712446,1756308190,1912.616,516429386,1756308451,497.26899999999995,,,
1756308432,-11.806586,-77.1635301,4,,POINT (-77.1635301 -11.806586),,,,,,,,,,933034538,1756308354,376.55799999999994,7393015988,5718569997,1677.594,516429386,1756308451,295.722,,,
1756308434,-11.8069366,-77.1652769,4,,POINT (-77.16527689999999 -11.8069366),,,,,,,,,,933034538,1756308354,424.761,7393015988,5718569997,1698.5680000000002,516429386,1756308451,423.138,,,
1756308435,-11.8070256,-77.1647747,3,,POINT (-77.1647747 -11.8070256),,,,,,,,,,933034538,1756308354,431.503,7393015988,5718569997,1627.2650000000003,516429386,1756308451,351.835,,,
1756308437,-11.8070714,-77.1639445,3,,POINT (-77.1639445 -11.8070714),,,,,,,,,,933034538,1756308354,446.89699999999993,7393015988,5718569997,1607.255,516429386,1756308451,225.38299999999998,,,
1756308439,-11.807183,-77.1649107,3,,POINT (-77.16491069999999 -11.807183),,,,,,,,,,933034538,1756308354,454.42499999999995,7393015988,5718569997,1650.1870000000004,516429386,1756308451,374.757,,,
1756308440,-11.8070913,-77.160584,3,,POINT (-77.160584 -11.8070913),,,,,,,,,,933034538,1756308354,484.55099999999993,7393015988,5718569997,1735.8390000000004,516429386,1756308451,278.077,,,
1756308444,-11.807328,-77.1656688,1,,POINT (-77.16566880000001 -11.807328),,,,,,,,,,933034538,1756308354,485.70000000000005,7393015988,5718569997,1759.507,516429386,1756308451,484.07699999999994,,,
1756308445,-11.8076406,-77.1678437,1,,POINT (-77.16784370000001 -11.8076406),,,,,,,,,,933034538,1756308354,589.53,319712446,1756308190,2072.762,516429386,1756308451,799.917,,,
1756308446,-11.807443,-77.1642617,3,,POINT (-77.1642617 -11.807443),,,,,,,,,,933034538,1756308354,500.74199999999996,7393015988,5718569997,1554.6580000000004,516429386,1756308451,279.228,,,
1756308447,-11.8075759,-77.1643693,3,,POINT (-77.1643693 -11.8075759),,,,,,,,,,933034538,1756308354,519.598,7393015988,5718569997,1535.8020000000001,516429386,1756308451,269.333,,,
1756308449,-11.8077298,-77.1634758,3,,POINT (-77.1634758 -11.8077298),,,,,,,,,,933034538,1756308354,536.1289999999999,7393015988,5718569997,1518.0230000000001,516429386,1756308451,136.15099999999998,,,
1756308451,-11.8082264,-77.1628183,3,,POINT (-77.1628183 -11.8082264),,,,,,,,,,933034538,1756308354,672.28,7393015988,5718569997,1457.7620000000002,516429386,1756308451,0.0,,,
1756308452,-11.8080826,-77.1648077,3,,POINT (-77.1648077 -11.8080826),,,,,,,,,,933034538,1756308354,593.4309999999999,7393015988,5718569997,1609.6350000000002,516429386,1756308451,343.166,,,
1756308453,-11.8084976,-77.1630299,3,,POINT (-77.1630299 -11.8084976),,,,,,,,,,933034538,1756308354,634.3349999999999,7393015988,5718569997,1419.817,516429386,1756308451,37.945,,,
1756308454,-11.8086995,-77.1623442,3,,POINT (-77.16234420000001 -11.8086995),,,,,,,,,,933034538,1756308354,745.97,7393015988,5718569997,1531.4520000000002,516429386,1756308451,73.69,,,
1756308455,-11.8095014,-77.1634681,3,,POINT (-77.1634681 -11.8095014),,,,,,,,,,933034538,1756308354,756.6859999999999,7393015988,5718569997,1297.466,516429386,1756308451,160.296,,,
1756313774,-11.7864063,-77.1544497,4,,POINT (-77.1544497 -11.7864063),,,,,,,,,,933034538,1756308354,3279.187000000001,319712425,5030941978,1137.9689999999998,5567212051,5041779807,727.148,,,
1756313778,-11.7864398,-77.1550854,3,,POINT (-77.1550854 -11.7864398),,,,,,,,,,933034538,1756308354,3227.8400000000006,319712425,5030941978,1217.2449999999997,5567212051,5041779807,647.8720000000001,,,
1756313779,-11.7867381,-77.1540584,3,,POINT (-77.1540584 -11.7867381),,,,,,,,,,933034538,1756308354,3222.8360000000002,319712425,5030941978,1081.618,5567212051,5041779807,783.499,,,
1756313784,-11.7867559,-77.1547567,3,,POINT (-77.15475669999999 -11.7867559),,,,,,,,,,933034538,1756308354,3277.9960000000005,319712425,5030941978,1189.2319999999997,5567212051,5041779807,698.028,,,
1756313786,-11.7871282,-77.1550836,1,,POINT (-77.1550836 -11.7871282),,,,,,,,,,933034538,1756308354,3332.5850000000005,319712425,5030941978,1243.8209999999997,5567212051,5041779807,752.6170000000001,,,
1756313787,-11.7872115,-77.1558445,3,,POINT (-77.1558445 -11.7872115),,,,,,,,,,933034538,1756308354,3108.7040000000006,319712425,5030941978,1149.0710000000001,5064983888,2416609870,378.96799999999996,,,
1756313790,-11.7875241,-77.156249,3,,POINT (-77.156249 -11.7875241),,,,,,,,,,933034538,1756308354,3044.9750000000004,319712425,5030941978,1111.825,5064983888,2416609870,315.239,,,
