osmid,y,x,highway,street_count,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
4334141388,-12.0660048,-77.046285,,3,POINT (-77.046285 -12.0660048),4334141384,4334141386,,,,,194898813,2060102857,,500543601,819211214,,4154554391,2053915321,,6094217687,4334141386,,720283250,912508066,
4334170917,-12.0601522,-77.0421002,traffic_signals,3,POINT (-77.04210019999999 -12.0601522),1863374534,593974676,642.4670000000001,,,,194898813,2060102857,723.737,500543601,819211214,986.468,4154554391,2053915321,1549.2400000000002,721155565,915282101,294.149,720283250,912508066,1324.0330000000001
4569344520,-12.0553079,-77.0511363,,3,POINT (-77.0511363 -12.0553079),4335661607,2053915154,11.684,,,,720318095,912508068,963.883,720711704,912508016,285.41700000000003,435393802,915282083,416.054,2054044581,912508057,527.698,720283250,912508066,751.95
4569344523,-12.0552299,-77.0514279,,3,POINT (-77.05142789999999 -12.0552299),4335661607,2053915154,516.9929999999999,,,,720318095,912508068,1267.687,720711704,912508016,589.221,435393802,915282083,383.152,2054044578,912507991,411.513,720283250,912508066,1055.754
4570884839,-12.0509298,-77.0545373,,3,POINT (-77.05453730000001 -12.0509298),435668847,915282148,,,,,720318095,912508068,,623949369,915282650,,435393802,915282083,,473831098,915282159,,720283250,912508066,
4853891032,-12.0607015,-77.0553768,,3,POINT (-77.0553768 -12.0607015),4336231305,915282148,1274.006,,,,194898813,2060102857,2128.322,445802351,1399063081,534.781,4154554391,2053915321,884.609,493475790,4853891032,0.0,720283250,912508066,2017.3539999999996
5325141532,-12.0660556,-77.0568808,,3,POINT (-77.0568808 -12.0660556),8429977984,819211116,1354.9209999999998,,,,194898813,2060102857,2294.4770000000003,465060104,1399063317,310.762,318793605,819211388,1338.0590000000002,5577341970,1399063217,517.258,720283250,912508066,2411.6950000000006
5398651393,-12.0596126,-77.0544504,,3,POINT (-77.05445039999999 -12.0596126),4336231305,915282148,969.375,,,,194898813,2060102857,2285.841,445802351,1399063081,687.196,4154554391,2053915321,1042.1280000000002,493475790,4853891032,157.519,720283250,912508066,1712.7230000000002
5398651394,-12.0559429,-77.0538956,,3,POINT (-77.0538956 -12.0559429),435668847,915282148,438.394,,,,720318095,912508068,1393.675,623949370,915282318,592.122,435393802,915282083,509.14,4569344572,5398651394,0.0,720283250,912508066,1181.742
5398651403,-12.0561689,-77.0518938,,4,POINT (-77.0518938 -12.0561689),4336231305,915282148,406.75199999999995,,,,720318095,912508068,1318.2879999999998,720711704,912508016,639.822,435393802,915282083,477.498,2054044578,912507991,260.609,720283250,912508066,1106.3549999999998
5398673338,-12.0625705,-77.0580583,,3,POINT (-77.0580583 -12.0625705),8429977984,819211116,1303.9669999999999,,,,194898813,2060102857,2243.5229999999997,465060105,1399063317,266.125,4154554391,2053915321,999.8100000000001,2054044551,1396409221,622.492,720283250,912508066,2271.1369999999997
5489391995,-12.0585045,-77.0579175,,3,POINT (-77.0579175 -12.0585045),435668847,915282148,1066.8290000000002,,,,194898813,2060102857,2448.354,445802351,1399063081,327.604,4154554391,2053915321,1253.4139999999998,2054044558,1273453791,242.30899999999997,720283250,912508066,1810.177
6131243569,-12.0595625,-77.0439606,,3,POINT (-77.04396060000001 -12.0595625),1863374534,593974676,220.786,,,,194898813,2060102857,901.811,500543601,819211214,1164.5420000000001,4154554391,2053915321,1127.5590000000002,2054044539,909271542,403.646,720283250,912508066,902.352
6391538230,-12.0660114,-77.0591183,,3,POINT (-77.05911829999999 -12.0660114),8429977984,819211116,1907.672,,,,194898813,2060102857,2847.2280000000005,465060104,1399063317,800.6760000000002,318793605,819211388,1890.8100000000002,194898807,1273737018,90.20400000000001,720283250,912508066,2964.446000000001
6759811775,-12.0517061,-77.0459145,,4,POINT (-77.04591449999999 -12.0517061),4336195907,912508004,682.2940000000001,,,,720318095,912508068,505.374,721066531,915282268,656.9390000000001,435393802,915282083,917.488,720184195,525863467,30.977,720283250,912508066,293.44100000000003
8374416504,-12.0666049,-77.0543201,,3,POINT (-77.0543201 -12.0666049),8429977984,819211116,,,,,194898813,2060102857,,559792969,1273673158,,318793605,819211388,,2054044545,817654852,,720283250,912508066,
8795178608,-12.0590844,-77.0498469,,1,POINT (-77.04984690000001 -12.0590844),4336231231,912507964,1131.2,,,,194898813,2060102857,1794.452,720711704,912508016,1013.948,4154554391,2053915321,980.907,194898808,4325994663,728.905,720283250,912508066,1480.481
8902827162,-12.0534683,-77.0429441,,3,POINT (-77.0429441 -12.0534683),4336154432,3023423275,284.567,,,,720385352,912507994,1135.6249999999998,721066531,915282268,1471.1090000000002,435393802,915282083,1579.8860000000002,5592950858,912507990,757.335,720283250,912508066,628.748
8902827163,-12.0532723,-77.0429644,,1,POINT (-77.0429644 -12.0532723),4336154432,3023423275,306.473,,,,720385352,912507994,1157.5309999999997,721066531,915282268,1493.015,435393802,915282083,1601.7920000000001,5592950858,912507990,779.241,720283250,912508066,650.654
