osmid,y,x,highway,street_count,ref,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
4420566473,-12.0298504,-77.0619825,,3,,POINT (-77.0619825 -12.0298504),1863374495,2737460737,870.7960000000002,465071802,1842073829,1302.823,7657266220,846730645,1132.1370000000002,796444119,138801024,960.1300000000001,307350814,4617934675,1088.641,5577210224,138801014,1113.1860000000001,68872592,827065984,1208.654
4421107785,-12.0322343,-77.0561985,,3,,POINT (-77.05619849999999 -12.0322343),1863374495,2737460737,608.2330000000001,465071802,1842073829,2403.11,7657266220,846730645,1241.56,621764673,1379581630,417.40900000000005,307350814,4617934675,1853.6059999999998,4602678090,885714912,164.399,68872592,827065984,1973.619
4422302094,-12.0345843,-77.0474955,,3,,POINT (-77.0474955 -12.0345843),4422152646,827029828,1334.053,465071802,1842073829,3218.695,307664865,3128682676,1850.8700000000003,444774877,1379590020,86.858,307350814,4617934675,1912.3479999999997,4133987790,4388633623,2494.0440000000003,68872592,827065984,2056.8269999999998
4422302095,-12.034522,-77.0475132,,4,,POINT (-77.0475132 -12.034522),4422152646,827029828,1332.843,465071802,1842073829,3217.485,307664865,3128682676,1849.6600000000003,444774877,1379590020,85.648,307350814,4617934675,1911.1379999999997,4133987790,4388633623,2492.8340000000003,68872592,827065984,2055.6169999999997
4422302096,-12.0344503,-77.0475185,,4,,POINT (-77.0475185 -12.0344503),4422152646,827029828,1310.957,465071802,1842073829,3195.599,307664865,3128682676,1832.2610000000002,444774868,4422302098,673.764,307350814,4617934675,1889.2519999999997,4133987790,4388633623,2470.9480000000003,68872592,827065984,2033.731
4422302098,-12.0336743,-77.0473925,,3,,POINT (-77.0473925 -12.0336743),4422152801,827029815,1347.8790000000001,465071802,1842073829,3282.9680000000003,307664865,3128682676,1758.8850000000002,444774868,4422302098,0.0,307350814,4617934675,1942.7230000000002,444774854,827096058,312.94300000000004,68872592,827065984,2121.1000000000004
4422302099,-12.0329228,-77.0472727,,3,,POINT (-77.04727269999999 -12.0329228),4422152801,827029815,1215.355,465071802,1842073829,3367.5410000000006,307664865,3128682676,1626.361,914866216,4422302098,84.573,307350814,4617934675,1810.199,444774854,827096058,225.60299999999998,68872592,827065984,2122.992
4431046255,-11.975543,-77.088494,,3,,POINT (-77.088494 -11.975543),5054741474,7782384927,3628.2770000000005,465071802,1842073829,7409.882,446209514,847686868,5761.997000000001,639823048,5054914132,2778.0359999999996,4683999092,1385727694,2957.823,5565131721,1305702069,166.143,68872592,827065984,9543.379999999996
4431046256,-11.9762803,-77.0892248,,3,,POINT (-77.0892248 -11.9762803),5054741474,7782384927,3514.082,465071802,1842073829,7471.686,446209514,847686868,5823.801000000001,639823048,5054914132,2663.841,4683999092,1385727694,2843.628,5565131721,1305702069,343.477,68872592,827065984,9605.183999999996
4431046257,-11.9774584,-77.0903948,,4,,POINT (-77.0903948 -11.9774584),5054741474,7782384927,3331.4419999999996,465071802,1842073829,7289.045999999999,446209514,847686868,5641.161000000001,795733100,1359113243,479.19100000000003,4683999092,1385727694,2660.988,445722441,1305702069,349.594,68872592,827065984,9422.543999999996
4431046258,-11.9778008,-77.0907318,,3,,POINT (-77.0907318 -11.9778008),5054741474,7782384927,3278.5899999999997,465071802,1842073829,7413.455999999999,446209514,847686868,5765.571000000001,795733100,1359113243,603.601,4683999092,1385727694,2608.136,5562793417,1305702087,162.769,68872592,827065984,9546.953999999996
4431046259,-11.978777,-77.091625,,4,,POINT (-77.09162499999999 -11.978777),5054741474,7782384927,3136.511,465071802,1842073829,7271.3769999999995,446209514,847686868,5623.492000000001,795733100,1359113243,461.52200000000005,4683999092,1385727694,2466.0570000000002,5562793417,1305702087,20.689999999999998,68872592,827065984,9404.874999999998
4431046260,-11.9787703,-77.0917136,,4,,POINT (-77.09171360000001 -11.9787703),5054741474,7782384927,3126.8450000000003,465071802,1842073829,7261.710999999999,446209514,847686868,5613.826000000001,795733100,1359113243,451.85600000000005,4683999092,1385727694,2456.391,5562793417,1305702087,11.024,68872592,827065984,9395.208999999997
4431046261,-11.9804176,-77.093255,,3,,POINT (-77.093255 -11.9804176),5054741474,7782384927,2878.498,465071802,1842073829,7046.299999999999,446209514,847686868,5398.415000000001,795734352,1305701604,1078.87,4683999092,1385727694,2208.044,5562794425,1359113246,203.92,68872592,827065984,9179.797999999997
4431046262,-11.9807942,-77.0936172,,3,,POINT (-77.0936172 -11.9807942),5054741474,7782384927,2821.002,465071802,1842073829,6988.803999999999,446209514,847686868,5340.919000000001,795767794,1359113442,580.217,4683999092,1385727694,2150.548,5562794425,1359113246,146.42399999999998,68872592,827065984,9122.301999999998
4431046263,-11.9811649,-77.0937914,,3,,POINT (-77.0937914 -11.9811649),5054741474,7782384927,2775.4139999999998,465071802,1842073829,6943.215999999999,446209514,847686868,5295.331000000001,795767794,1359113442,534.629,4683999092,1385727694,2104.96,5562794425,1359113246,215.451,68872592,827065984,9076.713999999998
4431046264,-11.981798,-77.093881,,3,,POINT (-77.093881 -11.981798),5054741474,7782384927,2713.7639999999997,465071802,1842073829,6872.143999999999,446209514,847686868,5224.259000000001,795767794,1359113442,463.55699999999996,4683999092,1385727694,2043.31,5562794425,1359113246,428.36,68872592,827065984,9005.641999999994
4431046280,-11.9798423,-77.0927133,,3,,POINT (-77.0927133 -11.9798423),5054741474,7782384927,2965.47,465071802,1842073829,7133.271999999999,446209514,847686868,5485.387000000001,795734352,1305701604,1007.6969999999999,4683999092,1385727694,2295.016,5562793417,1305702087,194.16699999999997,68872592,827065984,9266.769999999995
4431046281,-11.9758878,-77.0888358,,3,,POINT (-77.0888358 -11.9758878),5054741474,7782384927,3574.870000000001,465071802,1842073829,7358.159999999999,446209514,847686868,5710.275000000001,639823048,5054914132,2724.6289999999995,4683999092,1385727694,2904.416,5565131721,1305702069,112.73599999999999,68872592,827065984,9491.657999999998
4435084112,-12.0237323,-77.0834679,,3,,POINT (-77.0834679 -12.0237323),438659912,847505369,922.9769999999999,465071802,1842073829,1680.1910000000005,446209514,847686868,1441.8410000000006,446185038,847669894,787.2129999999999,319639890,847669883,541.5849999999999,5565251251,846634229,131.125,68872592,827065984,3813.689000000001
4435096912,-12.0241944,-77.0766299,,3,,POINT (-77.0766299 -12.0241944),438659447,846782019,1260.6419999999998,465071802,1842073829,1046.45,446209514,847686868,1014.346,795976478,3673106228,392.94399999999996,319637832,846730523,1502.0629999999999,363109200,846535427,259.041,68872592,827065984,3179.9480000000003
4435110089,-12.0250684,-77.0765035,,3,,POINT (-77.0765035 -12.0250684),438659447,846782019,1127.699,465071802,1842073829,987.358,446209514,847686868,1141.7810000000002,795976478,3673106228,260.001,319637832,846730523,1442.9709999999998,5577172015,846599922,184.91,68872592,827065984,3120.856
4436810520,-12.0356212,-77.0854951,,3,,POINT (-77.0854951 -12.0356212),4363679289,847509148,666.9179999999999,465071802,1842073829,1960.4659999999997,1904507931,847513871,1493.7910000000002,446404460,847511602,371.356,319639890,847669883,2079.13,446401649,847509425,112.424,68872592,827065984,4332.394999999999
4439877395,-11.9736537,-77.1108089,,3,,POINT (-77.11080889999999 -11.9736537),5064371778,1384280789,2724.8959999999997,465071802,1842073829,8766.474999999999,446209514,847686868,7118.59,605420579,1385727776,331.654,4683999092,1385727694,1102.2749999999999,5560349078,5494960821,877.785,68872592,827065984,10899.972999999996
4439877396,-11.9727266,-77.1099779,,3,,POINT (-77.1099779 -11.9727266),5064371778,1384280789,2862.2410000000004,465071802,1842073829,8903.82,446209514,847686868,7255.935,605420579,1385727776,468.99899999999997,4683999092,1385727694,1239.6200000000001,5560349078,5494960821,740.44,68872592,827065984,11037.317999999997
4439877397,-11.9737473,-77.1109463,,3,,POINT (-77.11094629999999 -11.9737473),5064371778,1384280789,2743.1089999999995,465071802,1842073829,8784.688,446209514,847686868,7136.803000000001,605420579,1385727776,349.867,4683999092,1385727694,1120.4879999999998,5560349078,5494960821,864.7010000000001,68872592,827065984,10918.185999999996
4439877398,-11.9731405,-77.1115639,,3,,POINT (-77.11156389999999 -11.9731405),5064371778,1384280789,2838.3250000000003,465071802,1842073829,8879.903999999999,446209514,847686868,7232.019,605420579,1385727776,445.083,4683999092,1385727694,1215.7039999999997,5560349078,5494960821,769.485,68872592,827065984,11013.401999999996
4439877400,-11.9722434,-77.110778,,3,,POINT (-77.110778 -11.9722434),5064371778,1384280789,2876.4099999999994,465071802,1842073829,9006.148,446209514,847686868,7358.263,605420579,1385727776,571.3270000000001,4683999092,1385727694,1281.8490000000002,5560349078,5494960821,638.1120000000001,68872592,827065984,11139.645999999995
4545649912,-11.9966724,-77.1007134,,3,,POINT (-77.1007134 -11.9966724),4363097847,4363097855,3785.556,465071802,1842073829,6145.7069999999985,446209514,847686868,4422.841,795797693,4368442949,1122.743,4683999092,1385727694,3882.187000000001,5562817530,4545649912,0.0,68872592,827065984,8279.204999999998
