osmid,y,x,highway,street_count,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
331603397,-11.9687393,-76.7475232,traffic_signals,4,POINT (-76.7475232 -11.9687393),4749878325,1570070883,3204.0140000000006,487183431,1524458694,2903.064,483500696,4762470517,7612.490999999999,487183429,1273900349,3338.100000000001,318959257,1273778804,2361.636,5596717500,1570070563,126.93499999999999,,,
331603462,-11.968673,-76.7475126,traffic_signals,3,POINT (-76.74751259999999 -11.968673),4749878325,1570070883,3196.552,487183431,1524458694,2895.602,483500696,4762470517,7605.0289999999995,487183429,1273900349,3330.6380000000004,318959257,1273778804,2354.174,5596717500,1570070563,134.397,,,
331604739,-11.9769526,-76.7744952,,3,POINT (-76.7744952 -11.9769526),1863374455,331604739,0.0,487183431,1524458694,346.97299999999996,483500696,4762470517,4716.14,487183429,1273900349,240.88699999999997,318959257,1273778804,1220.0610000000001,5596732113,1745790456,481.88599999999997,,,
541411778,-11.9684041,-76.746022,,3,POINT (-76.746022 -11.9684041),4749878325,1570070883,3361.461,487183431,1524458694,3060.511,483500696,4762470517,7769.937999999999,487183429,1273900349,3495.547,318959257,1273778804,2519.0829999999996,4447028305,1570070563,299.306,,,
1273456695,-11.9743411,-76.7653153,,3,POINT (-76.7653153 -11.9743411),4749878325,1570070883,1093.356,487183431,1524458694,850.4119999999999,483500696,4762470517,5724.786000000001,487183429,1273900349,1227.442,318959257,1273778804,411.777,5596729849,5368834263,368.384,,,
1273462857,-11.9861401,-76.8199611,,4,POINT (-76.8199611 -11.9861401),1863374455,331604739,5250.448,487183431,1524458694,5597.421,483500696,4762470517,920.443,483500666,8858981459,7.227,4423758389,1273621776,361.06100000000004,5596759264,1273880291,108.33,,,
1273464271,-11.9947497,-76.8274714,,4,POINT (-76.82747139999999 -11.9947497),1863374455,331604739,6329.59,487183431,1524458694,6676.563,483500696,4762470517,1925.5050000000003,483490600,1273537082,1200.968,4423758389,1273621776,1370.0210000000004,5596759267,5400190647,452.1890000000001,,,
1273467182,-11.9779745,-76.7846714,,4,POINT (-76.78467139999999 -11.9779745),1863374455,331604739,1225.604,487183431,1524458694,1572.577,483500696,4762470517,3433.319,818103399,1745790482,23.286,318959257,1273778804,2425.6739999999995,5596732107,5497407270,216.21200000000002,,,
1273469389,-11.9762349,-76.7740378,,1,POINT (-76.7740378 -11.9762349),4749878325,1570070883,97.947,487183431,1524458694,338.119,483500696,4762470517,4923.801,487183429,1273900349,232.033,318959257,1273778804,1213.643,5596732113,1745790456,689.547,,,
1273470510,-11.9929952,-76.8189677,,3,POINT (-76.8189677 -11.9929952),1863374455,331604739,5667.0419999999995,487183431,1524458694,6014.014999999999,483500696,4762470517,1262.957,483490600,1273537082,119.612,4423758389,1273621776,707.4730000000001,5596759279,1570070705,200.39999999999998,,,
1273471609,-11.9867863,-76.8098478,,3,POINT (-76.8098478 -11.9867863),1863374455,331604739,4038.8559999999998,487183431,1524458694,4385.829,483500696,4762470517,1596.3039999999999,483500666,8858981459,1396.3379999999997,4423758389,1273621776,1040.82,5580666580,2910167290,2178.147,,,
1273474148,-11.9765083,-76.7700499,,4,POINT (-76.7700499 -11.9765083),4749878325,1570070883,465.7,487183431,1524458694,222.756,483500696,4762470517,5097.130000000002,487183429,1273900349,599.786,318959257,1273778804,657.5939999999999,5596729856,1273888814,128.346,,,
1273474274,-11.9731262,-76.7501983,,4,POINT (-76.75019829999999 -11.9731262),4749878325,1570070883,3082.8390000000004,487183431,1524458694,2781.8889999999997,483500696,4762470517,7491.315999999998,487183429,1273900349,3216.9250000000006,318959257,1273778804,2240.461,4556157490,2910198198,78.708,,,
1273483794,-11.9860143,-76.8080005,,3,POINT (-76.80800050000001 -11.9860143),1863374455,331604739,3820.3289999999997,487183431,1524458694,4167.302,483500696,4762470517,1814.831,483500666,8858981459,1614.8649999999998,4423758389,1273621776,1259.347,5580666577,1571275687,80.609,,,
1273489510,-11.9873618,-76.8174608,,3,POINT (-76.81746080000001 -11.9873618),1863374455,331604739,4992.026000000002,487183431,1524458694,5338.999000000002,483500696,4762470517,496.19100000000003,483500666,8858981459,444.433,4423758389,1273621776,331.033,483500656,1273489510,0.0,,,
1273489777,-11.9804142,-76.7914825,,3,POINT (-76.7914825 -11.9804142),1863374455,331604739,1939.3370000000002,487183431,1524458694,2286.31,483500696,4762470517,2556.498,818103399,1745790482,876.023,318959257,1273778804,3139.407,5596732112,5409835730,101.363,,,
1273490032,-11.9843965,-76.8149745,,3,POINT (-76.81497450000001 -11.9843965),1863374455,331604739,4673.308000000001,487183431,1524458694,5020.281000000001,483500696,4762470517,425.261,483500666,8858981459,569.913,4423758389,1273621776,898.297,5580666562,5368817566,65.724,,,
1273499014,-11.9755846,-76.7733543,,3,POINT (-76.77335429999999 -11.9755846),4749878325,1570070883,607.6820000000001,487183431,1524458694,847.8540000000002,483500696,4762470517,4629.326000000001,487183429,1273900349,741.7680000000001,318959257,1273778804,1710.7280000000003,5596732113,1745790456,369.019,,,
1273501070,-11.9955629,-76.8271751,,3,POINT (-76.82717510000001 -11.9955629),1863374455,331604739,6297.098,487183431,1524458694,6644.071,483500696,4762470517,1893.0130000000001,483490600,1273537082,1168.476,4423758389,1273621776,1337.5290000000002,5596759267,5400190647,419.697,,,
1273501082,-11.9767903,-76.776406,,3,POINT (-76.77640599999999 -11.9767903),1863374455,331604739,262.845,487183431,1524458694,609.818,483500696,4762470517,4270.604,817953105,1745790471,618.28,318959257,1273778804,1472.6920000000002,5596732099,1273501082,0.0,,,
1273501417,-11.9797298,-76.7906905,,3,POINT (-76.7906905 -11.9797298),1863374455,331604739,1891.4680000000003,487183431,1524458694,2238.4410000000003,483500696,4762470517,2711.649,818103399,1745790482,828.154,318959257,1273778804,3091.538,5596732112,5409835730,256.514,,,
1273506543,-11.9863945,-76.8161421,,3,POINT (-76.81614209999999 -11.9863945),1863374455,331604739,4862.238,487183431,1524458694,5209.211,483500696,4762470517,366.403,483500666,8858981459,547.163,4423758389,1273621776,546.077,5580666567,2910148551,84.855,,,
1273521879,-11.9965777,-76.820465,,3,POINT (-76.820465 -11.9965777),1863374455,331604739,6008.366,487183431,1524458694,6355.339,483500696,4762470517,1604.2810000000002,483490600,1273537082,476.29200000000003,4423758389,1273621776,1048.7970000000003,483490575,1273971899,321.365,,,
1273524491,-11.9871657,-76.816992,,3,POINT (-76.816992 -11.9871657),1863374455,331604739,4937.1230000000005,487183431,1524458694,5284.0960000000005,483500696,4762470517,441.288,483500666,8858981459,487.94,4423758389,1273621776,386.269,483500656,1273489510,55.473,,,
1273537082,-11.9936239,-76.8194096,,3,POINT (-76.8194096 -11.9936239),1863374455,331604739,5686.628,487183431,1524458694,6033.601,483500696,4762470517,1282.543,483490600,1273537082,0.0,4423758389,1273621776,727.059,5596759279,1570070705,190.20499999999998,,,
1273546839,-11.9784001,-76.7719002,,3,POINT (-76.7719002 -11.9784001),4749878325,1570070883,345.675,487183431,1524458694,362.28099999999995,483500696,4762470517,4957.474000000001,487183429,1273900349,479.76099999999997,318959257,1273778804,773.3459999999999,5596732115,2910179090,111.736,,,
1273558880,-11.9809145,-76.7793308,,4,POINT (-76.7793308 -11.9809145),1863374455,331604739,869.2449999999999,487183431,1524458694,1214.1619999999998,483500696,4762470517,5131.103000000002,817953105,1745790471,515.117,318959257,1273778804,1560.8860000000002,487183441,1524458631,319.033,,,
1273566274,-11.9738007,-76.7674243,,3,POINT (-76.7674243 -11.9738007),4749878325,1570070883,1947.0030000000004,487183431,1524458694,1571.0120000000002,483500696,4762470517,6280.439000000001,487183429,1273900349,2081.0890000000004,318959257,1273778804,1271.0280000000002,487185420,5368834263,1222.0310000000002,,,
1273570070,-11.9922664,-76.8223137,,3,POINT (-76.8223137 -11.9922664),1863374455,331604739,5601.424,487183431,1524458694,5948.397,483500696,4762470517,1197.339,483490600,1273537082,474.57000000000005,4423758389,1273621776,641.855,5596759268,1273783788,182.752,,,
1273577468,-11.993955,-76.8188951,,3,POINT (-76.81889510000001 -11.993955),1863374455,331604739,5774.6359999999995,487183431,1524458694,6121.6089999999995,483500696,4762470517,1370.551,483490600,1273537082,97.399,4423758389,1273621776,815.067,5596759279,1570070705,92.806,,,
1273581665,-11.9736201,-76.7661564,,3,POINT (-76.7661564 -11.9736201),4749878325,1570070883,1807.6320000000003,487183431,1524458694,1431.641,483500696,4762470517,6141.068,487183429,1273900349,1941.7180000000003,318959257,1273778804,1131.6570000000002,487185420,5368834263,1082.66,,,
1273585471,-11.9849957,-76.8055542,,4,POINT (-76.8055542 -11.9849957),1863374455,331604739,3531.138,487183431,1524458694,3878.111,483500696,4762470517,2104.022,483500666,8858981459,1904.056,4423758389,1273621776,1548.5380000000002,5580666576,5718680920,54.658,,,
1273586401,-11.9857765,-76.8052958,,3,POINT (-76.8052958 -11.9857765),1863374455,331604739,3558.7889999999998,487183431,1524458694,3905.7619999999997,483500696,4762470517,2193.9820000000004,483500666,8858981459,1994.016,4423758389,1273621776,1638.4980000000003,5580666576,5718680920,127.479,,,
1273586521,-11.9788781,-76.7800052,,3,POINT (-76.78000520000001 -11.9788781),1863374455,331604739,723.636,487183431,1524458694,1070.609,483500696,4762470517,4955.246000000002,817953105,1745790471,306.254,318959257,1273778804,1764.4110000000003,487183441,1524458631,175.352,,,
1273587215,-11.9874575,-76.8194029,,4,POINT (-76.8194029 -11.9874575),1863374455,331604739,5242.098999999999,487183431,1524458694,5589.071999999999,483500696,4762470517,769.568,483500666,8858981459,165.364,4423758389,1273621776,202.488,483500656,1273489510,533.521,,,
1273588151,-11.9754835,-76.7490604,,3,POINT (-76.7490604 -11.9754835),4749878325,1570070883,3447.609,487183431,1524458694,3146.659,483500696,4762470517,7856.085999999998,487183429,1273900349,3581.695,318959257,1273778804,2605.2309999999998,4556157490,2910198198,443.47799999999995,,,
1273590871,-11.977639,-76.7709142,,4,POINT (-76.77091420000001 -11.977639),4749878325,1570070883,426.139,487183431,1524458694,186.925,483500696,4762470517,5057.569000000002,487183429,1273900349,560.225,318959257,1273778804,694.2739999999999,5596729856,1273888814,92.515,,,
1273591627,-11.984216,-76.8134751,,3,POINT (-76.81347510000001 -11.984216),1863374455,331604739,4508.1810000000005,487183431,1524458694,4855.154,483500696,4762470517,449.638,483500666,8858981459,735.04,4423758389,1273621776,1011.7269999999999,5580666562,5368817566,180.664,,,
1273592152,-11.9945313,-76.8159869,,3,POINT (-76.8159869 -11.9945313),1863374455,331604739,6132.0109999999995,487183431,1524458694,6478.9839999999995,483500696,4762470517,1727.9260000000002,483490600,1273537082,454.77399999999994,4423758389,1273621776,1172.4420000000002,5596759279,1570070705,264.56899999999996,,,
1273599734,-11.9747432,-76.7493614,,1,POINT (-76.7493614 -11.9747432),4749878325,1570070883,3444.3390000000004,487183431,1524458694,3143.389,483500696,4762470517,7852.816,487183429,1273900349,3578.4250000000006,318959257,1273778804,2601.961,4556157490,2910198198,440.20799999999997,,,
1273605081,-11.9939767,-76.8278062,,3,POINT (-76.8278062 -11.9939767),1863374455,331604739,6275.5599999999995,487183431,1524458694,6622.532999999999,483500696,4762470517,1871.4750000000001,483490600,1273537082,1146.938,4423758389,1273621776,1315.9910000000002,5596759267,5400190647,398.159,,,
1273608529,-11.9793805,-76.7765198,,4,POINT (-76.7765198 -11.9793805),1863374455,331604739,462.41700000000003,487183431,1524458694,807.3340000000001,483500696,4762470517,4724.275000000001,817953105,1745790471,344.293,318959257,1273778804,1273.8340000000003,5596732098,2910190235,237.113,,,
1273612145,-11.987981,-76.8158801,,3,POINT (-76.8158801 -11.987981),1863374455,331604739,4731.233000000001,487183431,1524458694,5078.206000000001,483500696,4762470517,235.39800000000002,483500666,8858981459,687.2,4423758389,1273621776,331.682,5596759270,1273973024,130.721,,,
1273617905,-11.9683832,-76.7425892,,1,POINT (-76.7425892 -11.9683832),4749878325,1570070883,4234.764000000001,487183431,1524458694,3933.8140000000008,483500696,4762470517,8643.241000000004,487183429,1273900349,4368.85,318959257,1273778804,3392.3860000000004,4447028305,1570070563,975.3460000000001,,,
1273618621,-11.9930965,-76.8256792,,3,POINT (-76.8256792 -11.9930965),1863374455,331604739,6024.357,487183431,1524458694,6371.33,483500696,4762470517,1620.2720000000002,483490600,1273537082,895.7350000000001,4423758389,1273621776,1064.7880000000002,5596759267,5400190647,146.956,,,
1273621335,-11.9954048,-76.8261931,,4,POINT (-76.8261931 -11.9954048),1863374455,331604739,6183.6089999999995,487183431,1524458694,6530.581999999999,483500696,4762470517,1779.5240000000001,483490600,1273537082,1054.987,4423758389,1273621776,1224.0400000000002,5596759267,5400190647,306.208,,,
1273621776,-11.9891397,-76.81869,,3,POINT (-76.81869 -11.9891397),1863374455,331604739,5039.611,487183431,1524458694,5386.584,483500696,4762470517,567.08,483500666,8858981459,367.11400000000003,4423758389,1273621776,0.0,5596759266,8858981454,15.014,,,
1273622044,-11.9855662,-76.8069238,,4,POINT (-76.80692380000001 -11.9855662),1863374455,331604739,3693.0550000000003,487183431,1524458694,4040.0280000000002,483500696,4762470517,1942.105,483500666,8858981459,1742.139,4423758389,1273621776,1386.621,5580666570,1571275851,54.073,,,
1273628043,-11.9853639,-76.8181541,,3,POINT (-76.8181541 -11.9853639),1863374455,331604739,5035.728000000001,487183431,1524458694,5382.701000000001,483500696,4762470517,705.723,483500666,8858981459,207.493,4423758389,1273621776,567.973,483500656,1273489510,236.94,,,
1273629685,-11.9861973,-76.8178097,,3,POINT (-76.8178097 -11.9861973),1863374455,331604739,5042.933000000001,487183431,1524458694,5389.906000000001,483500696,4762470517,616.6610000000001,483500666,8858981459,307.452,4423758389,1273621776,468.014,483500656,1273489510,136.981,,,
1273631604,-11.9951424,-76.8284768,,3,POINT (-76.8284768 -11.9951424),1863374455,331604739,6447.346,487183431,1524458694,6794.3189999999995,483500696,4762470517,2043.2610000000002,483490600,1273537082,1318.724,4423758389,1273621776,1487.7770000000003,5596759267,5400190647,569.945,,,
1273631732,-11.9859319,-76.810891,,3,POINT (-76.810891 -11.9859319),1863374455,331604739,4142.669000000001,487183431,1524458694,4489.642000000001,483500696,4762470517,353.16599999999994,483500666,8858981459,1165.412,4423758389,1273621776,920.2460000000001,626053908,1745790581,257.349,,,
1273634055,-11.979055,-76.7671022,,3,POINT (-76.7671022 -11.979055),4749878325,1570070883,956.13,487183431,1524458694,721.6329999999999,483500696,4762470517,5557.677000000002,487183429,1273900349,1090.2160000000001,318959257,1273778804,348.52299999999997,5596729849,5368834263,402.185,,,
1273634329,-11.9766801,-76.7678722,,4,POINT (-76.7678722 -11.9766801),4749878325,1570070883,773.7900000000001,487183431,1524458694,532.0889999999999,483500696,4762470517,5405.220000000002,487183429,1273900349,907.8760000000001,318959257,1273778804,348.58200000000005,487185420,5368834263,125.144,,,
1273634431,-11.9920566,-76.8217951,,4,POINT (-76.8217951 -11.9920566),1863374455,331604739,5540.383,487183431,1524458694,5887.356,483500696,4762470517,1136.2980000000002,483490600,1273537082,416.99700000000007,4423758389,1273621776,580.814,5596759268,1273783788,121.71100000000001,,,
1273635696,-11.9790601,-76.7903545,,3,POINT (-76.79035450000001 -11.9790601),1863374455,331604739,1890.2470000000003,487183431,1524458694,2237.2200000000003,483500696,4762470517,2777.292,818103399,1745790482,773.738,318959257,1273778804,3090.317,5596732112,5409835730,373.747,,,
1273643326,-11.9857455,-76.8155764,,3,POINT (-76.8155764 -11.9857455),1863374455,331604739,4752.4980000000005,487183431,1524458694,5099.4710000000005,483500696,4762470517,324.016,483500666,8858981459,589.2,4423758389,1273621776,670.9259999999999,5580666567,2910148551,42.468,,,
1273650884,-11.9854817,-76.8149617,,4,POINT (-76.8149617 -11.9854817),1863374455,331604739,4679.485000000001,487183431,1524458694,5026.4580000000005,483500696,4762470517,354.854,483500666,8858981459,643.9549999999999,4423758389,1273621776,743.9390000000001,5580666567,2910148551,115.48100000000001,,,
1273669314,-11.9937194,-76.819908,,4,POINT (-76.819908 -11.9937194),1863374455,331604739,5667.661999999999,487183431,1524458694,6014.634999999999,483500696,4762470517,1263.577,483490600,1273537082,55.24,4423758389,1273621776,708.093,5596759271,4762329744,178.144,,,
1273670449,-11.9725889,-76.7576353,,3,POINT (-76.7576353 -11.9725889),4749878325,1570070883,2011.3590000000004,487183431,1524458694,1710.409,483500696,4762470517,6419.836,487183429,1273900349,2145.4450000000006,318959257,1273778804,1168.9810000000002,439945772,1273670449,0.0,,,
1273675181,-11.9780533,-76.7707857,,4,POINT (-76.7707857 -11.9780533),4749878325,1570070883,472.889,487183431,1524458694,235.067,483500696,4762470517,5084.688000000001,487183429,1273900349,606.975,318959257,1273778804,646.132,5596729856,1273888814,140.657,,,
1273681190,-11.979013,-76.7704657,,3,POINT (-76.7704657 -11.979013),4749878325,1570070883,581.8119999999999,487183431,1524458694,347.31499999999994,483500696,4762470517,5183.359000000001,487183429,1273900349,715.8979999999999,318959257,1273778804,580.435,5596729856,1273888814,252.90499999999997,,,
1273688319,-11.9844894,-76.8153804,,3,POINT (-76.8153804 -11.9844894),1863374455,331604739,4718.651000000001,487183431,1524458694,5065.624000000001,483500696,4762470517,470.604,483500666,8858981459,524.5699999999999,4423758389,1273621776,859.3390000000002,5580666562,5368817566,111.06700000000001,,,
1273690384,-11.9872214,-76.8096871,,3,POINT (-76.8096871 -11.9872214),1863374455,331604739,4090.298,487183431,1524458694,4437.271,483500696,4762470517,1647.7459999999999,483500666,8858981459,1447.7799999999997,4423758389,1273621776,1092.262,5580666580,2910167290,2229.589,,,
1273694664,-11.9883033,-76.8190445,,4,POINT (-76.8190445 -11.9883033),1863374455,331604739,5140.290999999999,487183431,1524458694,5487.263999999999,483500696,4762470517,667.76,483500666,8858981459,266.717,4423758389,1273621776,100.68,5596759266,8858981454,97.263,,,
1273694932,-11.9925705,-76.8196958,,3,POINT (-76.81969580000001 -11.9925705),1863374455,331604739,5546.558999999999,487183431,1524458694,5893.531999999999,483500696,4762470517,1142.4740000000002,483490600,1273537082,148.51,4423758389,1273621776,586.99,5596759268,1273783788,379.257,,,
1273695448,-11.9781535,-76.786234,,3,POINT (-76.78623399999999 -11.9781535),1863374455,331604739,1392.4270000000001,487183431,1524458694,1739.4,483500696,4762470517,3273.334,818103399,1745790482,194.495,318959257,1273778804,2592.497,5596732107,5497407270,387.421,,,
1273696485,-11.9847986,-76.8090839,,3,POINT (-76.8090839 -11.9847986),1863374455,331604739,3948.171,487183431,1524458694,4295.143999999999,483500696,4762470517,619.649,483500666,8858981459,1325.894,4423758389,1273621776,1186.729,5580666577,1571275687,2462.885,,,
1273699121,-11.9753302,-76.7466895,,3,POINT (-76.7466895 -11.9753302),4749878325,1570070883,4015.399000000001,487183431,1524458694,3714.4490000000005,483500696,4762470517,8423.876000000002,487183429,1273900349,4149.485000000001,318959257,1273778804,3173.021,5596717501,1570071099,823.799,,,
1273699530,-11.9744586,-76.7698694,,3,POINT (-76.7698694 -11.9744586),4749878325,1570070883,746.891,487183431,1524458694,325.729,483500696,4762470517,5035.156000000002,487183429,1273900349,880.977,318959257,1273778804,781.0899999999999,5596729856,1273888814,420.139,,,
1273702377,-11.984203,-76.8075659,,3,POINT (-76.8075659 -11.984203),1863374455,331604739,3770.2689999999993,487183431,1524458694,4117.241999999999,483500696,4762470517,797.5509999999999,483500666,8858981459,1472.952,4423758389,1273621776,1364.6309999999999,5580666577,1571275687,2640.7869999999994,,,
1273703449,-11.9787154,-76.7851035,,3,POINT (-76.78510350000001 -11.9787154),1863374455,331604739,1207.026,487183431,1524458694,1553.999,483500696,4762470517,3288.8089999999997,818103399,1745790482,143.712,318959257,1273778804,2407.0959999999995,5596732107,5497407270,309.118,,,
1273705340,-11.9922528,-76.8196404,,3,POINT (-76.8196404 -11.9922528),1863374455,331604739,5509.793,487183431,1524458694,5856.766,483500696,4762470517,1105.7080000000003,483490600,1273537082,176.83499999999998,4423758389,1273621776,550.224,5596759268,1273783788,342.491,,,
1273713282,-11.9787905,-76.784493,,4,POINT (-76.784493 -11.9787905),1863374455,331604739,1132.816,487183431,1524458694,1479.789,483500696,4762470517,3363.019,818103399,1745790482,69.502,318959257,1273778804,2332.8859999999995,5596732107,5497407270,234.908,,,
1273713910,-11.9876356,-76.8160288,,3,POINT (-76.8160288 -11.9876356),1863374455,331604739,4771.419000000001,487183431,1524458694,5118.392000000001,483500696,4762470517,275.584,483500666,8858981459,653.644,4423758389,1273621776,373.356,5580666567,2910148551,258.196,,,
1273719824,-11.9794936,-76.7917034,,3,POINT (-76.7917034 -11.9794936),1863374455,331604739,2041.8270000000002,487183431,1524458694,2388.8,483500696,4762470517,2650.5629999999996,818103399,1745790482,945.5070000000001,318959257,1273778804,3241.897,5596732112,5409835730,206.535,,,
1273722411,-11.9894306,-76.8196053,,3,POINT (-76.81960530000001 -11.9894306),1863374455,331604739,5153.226,487183431,1524458694,5500.199,483500696,4762470517,680.695,483500666,8858981459,460.741,4423758389,1273621776,113.61500000000001,5596759266,8858981454,110.19800000000001,,,
1273725489,-11.9937217,-76.8255474,,3,POINT (-76.8255474 -11.9937217),1863374455,331604739,6034.429999999999,487183431,1524458694,6381.402999999999,483500696,4762470517,1630.3450000000003,483490600,1273537082,905.8080000000001,4423758389,1273621776,1074.8610000000003,5596759267,5400190647,157.029,,,
1273726824,-11.9872822,-76.816181,,3,POINT (-76.816181 -11.9872822),1863374455,331604739,4814.06,487183431,1524458694,5161.033,483500696,4762470517,318.22499999999997,483500666,8858981459,611.0029999999999,4423758389,1273621776,415.997,5580666567,2910148551,215.555,,,
1273730716,-11.9744879,-76.7664626,,4,POINT (-76.7664626 -11.9744879),4749878325,1570070883,998.834,487183431,1524458694,755.89,483500696,4762470517,5630.264000000002,487183429,1273900349,1132.9199999999998,318959257,1273778804,322.859,487185420,5368834263,273.862,,,
1273731705,-11.9767478,-76.7475181,,3,POINT (-76.74751809999999 -11.9767478),4749878325,1570070883,3672.8490000000006,487183431,1524458694,3371.8990000000003,483500696,4762470517,8081.326,487183429,1273900349,3806.935000000001,318959257,1273778804,2830.471,4556157490,2910198198,668.718,,,
1273732038,-11.9944383,-76.8209789,,4,POINT (-76.8209789 -11.9944383),1863374455,331604739,5763.969,487183431,1524458694,6110.942,483500696,4762470517,1359.884,483490600,1273537082,234.044,4423758389,1273621776,804.4,5596759273,1273827124,49.757,,,
1273732199,-11.9762786,-76.7692916,,4,POINT (-76.7692916 -11.9762786),4749878325,1570070883,552.052,487183431,1524458694,309.108,483500696,4762470517,5183.482000000003,487183429,1273900349,686.138,318959257,1273778804,571.5629999999999,5596729856,1273888814,214.698,,,
1273738229,-11.9759026,-76.7681243,,4,POINT (-76.7681243 -11.9759026),4749878325,1570070883,685.731,487183431,1524458694,442.78700000000003,483500696,4762470517,5317.161000000003,487183429,1273900349,819.817,318959257,1273778804,439.281,487185420,5368834263,215.35500000000002,,,
1273738321,-11.9847784,-76.8163823,,3,POINT (-76.8163823 -11.9847784),1863374455,331604739,4832.269,487183431,1524458694,5179.242,483500696,4762470517,584.222,483500666,8858981459,410.952,4423758389,1273621776,760.596,5580666567,2910148551,304.835,,,
1273738951,-11.9789626,-76.7860482,,3,POINT (-76.7860482 -11.9789626),1863374455,331604739,1313.4560000000001,487183431,1524458694,1660.429,483500696,4762470517,3182.3789999999995,818103399,1745790482,250.142,318959257,1273778804,2513.5259999999994,5596732107,5497407270,415.54799999999994,,,
1273742618,-11.9953161,-76.8256172,,3,POINT (-76.8256172 -11.9953161),1863374455,331604739,6157.231,487183431,1524458694,6504.204,483500696,4762470517,1753.1460000000002,483490600,1273537082,1028.6090000000002,4423758389,1273621776,1197.6620000000003,5596759267,5400190647,279.83000000000004,,,
1273743223,-11.9847632,-76.813253,,3,POINT (-76.813253 -11.9847632),1863374455,331604739,4477.170000000001,487183431,1524458694,4824.143000000001,483500696,4762470517,384.165,483500666,8858981459,800.5130000000001,4423758389,1273621776,946.2540000000001,483500692,3054480536,145.67000000000002,,,
1273750648,-11.9784987,-76.781908,,3,POINT (-76.781908 -11.9784987),1863374455,331604739,824.4559999999999,487183431,1524458694,1171.4289999999999,483500696,4762470517,5056.066000000002,818103399,1745790482,1759.4999999999995,318959257,1273778804,2024.5259999999998,5596732107,5497407270,1566.5739999999996,,,
1273751006,-11.988685,-76.8199205,,4,POINT (-76.81992049999999 -11.988685),1863374455,331604739,5242.692999999999,487183431,1524458694,5589.665999999999,483500696,4762470517,770.162,483500666,8858981459,371.025,4423758389,1273621776,203.082,5596759266,8858981454,199.665,,,
1273753351,-11.9775075,-76.777119,,3,POINT (-76.777119 -11.9775075),1863374455,331604739,292.001,487183431,1524458694,638.9739999999999,483500696,4762470517,4523.611,817953105,1745790471,241.704,318959257,1273778804,1492.0710000000001,5596732099,1273501082,279.06,,,
1273753460,-11.9854486,-76.8054049,,3,POINT (-76.8054049 -11.9854486),1863374455,331604739,3584.0519999999997,487183431,1524458694,3931.0249999999996,483500696,4762470517,2155.6389999999997,483500666,8858981459,1955.6729999999998,4423758389,1273621776,1600.155,5580666576,5718680920,107.572,,,
1273778804,-11.9772809,-76.7656519,,4,POINT (-76.76565189999999 -11.9772809),4749878325,1570070883,1115.6960000000001,487183431,1524458694,880.35,483500696,4762470517,5717.243000000001,487183429,1273900349,1249.7820000000002,318959257,1273778804,0.0,5596729849,5368834263,407.169,,,
1273781195,-11.9778678,-76.7674871,,4,POINT (-76.7674871 -11.9778678),4749878325,1570070883,905.664,487183431,1524458694,670.318,483500696,4762470517,5507.211000000002,487183429,1273900349,1039.75,318959257,1273778804,210.03199999999998,5596729849,5368834263,263.694,,,
1273783413,-11.9949094,-76.8208709,,4,POINT (-76.8208709 -11.9949094),1863374455,331604739,5817.6539999999995,487183431,1524458694,6164.6269999999995,483500696,4762470517,1413.569,483490600,1273537082,285.58,4423758389,1273621776,858.085,5596759273,1273827124,103.44200000000001,,,
1273783788,-11.9916384,-76.820761,,3,POINT (-76.820761 -11.9916384),1863374455,331604739,5418.672,487183431,1524458694,5765.6449999999995,483500696,4762470517,1014.5870000000001,483490600,1273537082,500.707,4423758389,1273621776,459.10299999999995,5596759268,1273783788,0.0,,,
1273784198,-11.9863503,-76.8204317,,3,POINT (-76.8204317 -11.9863503),1863374455,331604739,5306.719000000001,487183431,1524458694,5653.692000000001,483500696,4762470517,976.7139999999999,483500666,8858981459,63.498000000000005,4423758389,1273621776,413.45599999999996,5596759264,1273880291,52.059,,,
1273784264,-11.984834,-76.8101656,,3,POINT (-76.8101656 -11.984834),1863374455,331604739,4100.528,487183431,1524458694,4447.501,483500696,4762470517,553.304,483500666,8858981459,1144.284,4423758389,1273621776,1120.384,626053908,1745790581,137.793,,,
1273787999,-11.9798497,-76.7784519,,3,POINT (-76.77845189999999 -11.9798497),1863374455,331604739,678.958,487183431,1524458694,1023.875,483500696,4762470517,4940.816000000002,817953105,1745790471,307.763,318959257,1273778804,1490.3750000000002,487183441,1524458631,111.679,,,
1273789950,-11.9774191,-76.7466225,,3,POINT (-76.7466225 -11.9774191),4749878325,1570070883,3795.677000000001,487183431,1524458694,3494.7270000000008,483500696,4762470517,8204.153999999999,487183429,1273900349,3929.7630000000013,318959257,1273778804,2953.2990000000004,5596717501,1570071099,1056.6889999999999,,,
1273793391,-11.9843803,-76.8103825,,3,POINT (-76.8103825 -11.9843803),1863374455,331604739,4154.63,487183431,1524458694,4501.603,483500696,4762470517,608.997,483500666,8858981459,1088.5910000000001,4423758389,1273621776,1176.077,626053908,1745790581,135.865,,,
