osmid,y,x,street_count,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
632167246,-12.0694153,-77.1629798,1,,POINT (-77.1629798 -12.0694153),436409014,632177909,441.914,,,,,,,424631513,632177909,441.914,298242358,632136931,758.737,424627111,632178969,332.944,298239152,3021463053,789.487
632177034,-12.0692777,-77.1585158,1,,POINT (-77.1585158 -12.0692777),436409014,632177909,635.3919999999999,,,,,,,424631513,632177909,635.3919999999999,298242358,632136931,185.48899999999998,5560301642,306534010,151.36599999999999,298239152,3021463053,1382.851
632177037,-12.0699722,-77.1590645,1,,POINT (-77.1590645 -12.0699722),436409014,632177909,370.74299999999994,,,,,,,424631513,632177909,370.74299999999994,298242358,632136931,299.557,5560301642,306534010,265.434,298239152,3021463053,1118.2019999999998
632177908,-12.0712737,-77.1603198,4,,POINT (-77.1603198 -12.0712737),436409014,632177909,202.14100000000002,,,,,,,424631513,632177909,202.14100000000002,298242358,632136931,518.964,424627111,632178969,492.77200000000005,298239152,3021463053,948.2969999999999
632177909,-12.0698456,-77.1614699,4,crossing,POINT (-77.1614699 -12.0698456),436409014,632177909,0.0,,,,,,,424631513,632177909,0.0,298242358,632136931,716.709,424627111,632178969,290.916,298239152,3021463053,747.459
632177919,-12.0705538,-77.1608871,4,crossing,POINT (-77.1608871 -12.0705538),436409014,632177909,101.081,,,,,,,424631513,632177909,101.081,298242358,632136931,417.904,424627111,632178969,391.997,298239152,3021463053,848.54
632178130,-12.0704021,-77.1621737,4,crossing,POINT (-77.1621737 -12.0704021),436409014,632177909,301.469,,,,,,,424631513,632177909,301.469,537497593,306533910,627.718,424627111,632178969,192.49900000000002,298239152,3021463053,649.042
632178139,-12.0711168,-77.1615828,4,crossing,POINT (-77.16158280000001 -12.0711168),436409014,632177909,199.273,,,,,,,424631513,632177909,199.273,537497593,306533910,526.039,424627111,632178969,490.189,298239152,3021463053,946.732
632178232,-12.0718236,-77.1609984,4,crossing,POINT (-77.1609984 -12.0718236),436409014,632177909,395.651,,,,,,,424631513,632177909,395.651,537497593,306533910,424.971,424627111,632178969,396.94100000000003,298239152,3021463053,852.466
632178963,-12.0729346,-77.1623693,4,,POINT (-77.16236929999999 -12.0729346),436409014,632177909,589.116,,,,,,,424631513,632177909,589.116,537497593,306533910,231.36699999999996,436412946,306533910,231.36699999999996,298239152,3021463053,658.862
