osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
262573053,-12.1098116,-77.024654,3,,,POINT (-77.024654 -12.1098116),437326048,262573642,830.3689999999999,437675773,263935411,1111.953,780628452,263936946,1095.246,289487168,262573614,292.402,437344449,262573426,1285.461,5594951511,262573479,572.238,249995023,1273736316,1383.16
262573054,-12.1092409,-77.0244953,4,,,POINT (-77.0244953 -12.1092409),437326048,262573642,764.6059999999999,437675773,263935411,1046.19,780628452,263936946,1029.483,289487168,262573614,226.63899999999998,437344449,262573426,1219.698,5594951511,262573479,506.47499999999997,249995023,1273736316,1317.397
262573055,-12.1078627,-77.0241942,4,,,POINT (-77.0241942 -12.1078627),4325493124,262573666,825.4970000000001,437675773,263935411,889.4839999999999,780628452,263936946,872.777,289487168,262573614,406.388,437677998,3796283435,725.02,5594951511,262573479,364.02599999999995,249995023,1273736316,1160.691
262573076,-12.1092157,-77.0246474,4,,,POINT (-77.02464740000001 -12.1092157),437326048,262573642,747.834,437675773,263935411,1123.6829999999998,780628452,263936946,1106.9759999999999,289487168,262573614,209.867,437344449,262573426,1202.9260000000002,5594951511,262573479,489.70300000000003,249995023,1273736316,1394.89
262573077,-12.1102684,-77.0249161,4,,,POINT (-77.0249161 -12.1102684),437326048,262573642,627.1379999999999,437675773,263935411,1180.8259999999998,780628452,263936946,1164.119,289487168,262573614,89.17099999999999,437344449,262573426,1082.2299999999998,548427233,262573050,252.373,249995023,1273736316,1381.479
262573078,-12.1113164,-77.0251667,4,,,POINT (-77.0251667 -12.1113164),437326048,262573642,589.52,437675773,263935411,1441.6400000000003,780628452,263936946,1454.5349999999999,459254546,262573598,220.15300000000002,437344449,262573426,1044.612,548427233,262573050,132.698,249995023,1273736316,1671.895
262573079,-12.1123507,-77.025419,3,,,POINT (-77.025419 -12.1123507),437326048,262573642,471.28499999999997,437675773,263935411,1416.046,780628452,263936946,1399.339,459254546,262573598,101.91799999999999,437344449,262573426,926.377,548427233,262573050,14.463,249995023,1273736316,1616.6989999999998
262573215,-12.1172857,-77.026048,3,3,motorway_junction,POINT (-77.026048 -12.1172857),437326048,262573642,776.711,437675773,263935411,1961.6309999999996,780628452,263936946,1944.9239999999995,220048425,262574070,1677.4450000000002,436899388,114612757,1307.346,5594960323,3718590098,905.92,249995023,1273736316,2162.2839999999997
262573406,-12.1146515,-77.0257534,3,,,POINT (-77.0257534 -12.1146515),437326048,262573642,481.242,437675773,263935411,1666.162,780628452,263936946,1649.455,459254546,262573598,352.034,437344449,262573426,99.333,5594960323,3718590098,610.451,249995023,1273736316,1866.8149999999998
262573425,-12.1140343,-77.0255383,3,,,POINT (-77.02553829999999 -12.1140343),437326048,262573642,408.738,437675773,263935411,1593.6579999999997,780628452,263936946,1576.9509999999998,459254546,262573598,279.53000000000003,437344449,262573426,26.829,5594960323,3718590098,537.947,249995023,1273736316,1794.311
