osmid,highway,street_count,geometry,NN,NN_dist
1273753460,,3,POINT (-76.8054049 -11.9854486),6277684472,0.002897586894294862
1273778804,,4,POINT (-76.76565189999999 -11.9772809),1273730716,0.0029082784409348774
1273781195,,4,POINT (-76.7674871 -11.9778678),1273832820,0.0029123974745922125
1273783413,,4,POINT (-76.8208709 -11.9949094),5735090777,0.00450435893884901
1273783788,,3,POINT (-76.820761 -11.9916384),5735090777,0.0012869633405782701
1273784198,,3,POINT (-76.8204317 -11.9863503),8858981459,0.000581602149240102
1273784264,,3,POINT (-76.8101656 -11.984834),9488304309,0.0027520486205665756
1273787999,,3,POINT (-76.77845189999999 -11.9798497),1745790471,0.002117395808535561
1273789950,,3,POINT (-76.7466225 -11.9774191),1570071197,0.008628982311372881
1273793391,,3,POINT (-76.8103825 -11.9843803),9488304309,0.002943913539826284
1273794084,,3,POINT (-76.7952135 -11.9796264),7684076214,0.003072221639141277
1273797787,,3,POINT (-76.78526859999999 -11.9780203),7120170538,0.001330730795457177
1273802526,,4,POINT (-76.7758686 -11.9766565),1846066006,0.0005817210327976664
1273802723,,3,POINT (-76.7764109 -11.9802413),1273753351,0.0028240162977564635
1273803248,,1,POINT (-76.7700655 -11.9802497),1524458694,0.004429831556617906
1273813133,,4,POINT (-76.8163498 -11.9868937),8858981451,0.0029844306609482165
1273814054,,4,POINT (-76.81376040000001 -11.9874908),9488304309,0.0017669193332005607
1273816061,,3,POINT (-76.7670952 -11.9730992),1273730716,0.0015259981815201821
1273818300,,3,POINT (-76.8186699 -11.9930014),5735090777,0.0035894631144465024
1273818987,,3,POINT (-76.81917799999999 -11.9892526),8858981454,0.0005468848233308014
1273824210,,3,POINT (-76.8093235 -11.9865821),9488304309,0.0028509647928272935
1273824508,,3,POINT (-76.7666631 -11.9767568),1524458646,0.00210582100853879
1273827100,,4,POINT (-76.7677348 -11.977104),1273832820,0.0021094368727235923
1273827124,,4,POINT (-76.82108359999999 -11.9940027),5735090777,0.0035892711808939103
1273827367,,3,POINT (-76.7589308 -11.9767666),1524458670,0.0033948163425998124
1273832820,,4,POINT (-76.7683854 -11.9750974),1273832820,0.0
1273833337,,3,POINT (-76.8207014 -11.9880076),8858981452,0.0014707104847738635
1273833760,,1,POINT (-76.7715417 -11.9847003),1273902257,0.008230869723181173
1273837675,,4,POINT (-76.8262615 -11.9933391),5735090777,0.00588224041161549
1273839402,,4,POINT (-76.78116300000001 -11.9796904),1273750648,0.0014114735562481965
1273842473,,3,POINT (-76.773115 -11.9829788),331604739,0.006182235718572094
1273844477,,3,POINT (-76.8066044 -11.9839092),6277684472,0.0033196970373782593
1273845795,,4,POINT (-76.81950519999999 -11.988504),8858981451,0.000559349085988417
1273847074,,3,POINT (-76.78559180000001 -11.978849),7120170538,0.0011864383844088417
1273866051,,4,POINT (-76.7745913 -11.9817096),1846066006,0.004630358726923741
1273869170,,3,POINT (-76.82119040000001 -11.9906595),5735090777,0.0002474304952918633
1273871089,,3,POINT (-76.8212686 -11.9918429),5735090777,0.001432974546179973
1273871904,,3,POINT (-76.8082971 -11.9848608),9488304309,0.00429647531122032
1273873378,,3,POINT (-76.8181261 -11.9950475),5735090777,0.005537137030991577
1273873841,,3,POINT (-76.82677390000001 -11.9924163),5735090777,0.005962108454238835
1273876489,,3,POINT (-76.76074199999999 -11.9738347),1273876489,0.0
1273878599,,3,POINT (-76.7626343 -11.9740923),1273878599,0.0
1273880291,,3,POINT (-76.8208671 -11.9865447),8858981459,0.0010584296386639811
1273888814,,4,POINT (-76.7711776 -11.9768479),1524458694,0.0008508740976197732
1273898023,,3,POINT (-76.8273066 -11.995206),1745959757,0.0058730424176915335
1273899235,,3,POINT (-76.8117989 -11.9874034),9488304309,0.0007795481383440873
1273900349,,1,POINT (-76.7732615 -11.9758848),4796936283,0.0008420440190372439
1273902257,,3,POINT (-76.7738251 -11.9767925),1273902257,0.0
1273906419,,3,POINT (-76.81053799999999 -11.9870367),9488304309,0.0016639090960753236
1273926246,,3,POINT (-76.8087211 -11.9863251),9488304309,0.003472456417288044
1273930028,,4,POINT (-76.82117940000001 -11.9936334),5735090777,0.003219271128687618
1273930426,,3,POINT (-76.8186633 -11.992555),4288415545,0.0032003520509466254
1273942843,,1,POINT (-76.7686339 -11.974331),1273832820,0.0008056805880736419
1273946907,,3,POINT (-76.81256519999999 -11.9865933),9488304309,0.0004134138846244695
1273948910,,4,POINT (-76.8207709 -11.9953473),5735090777,0.004948264546283252
1273956737,,3,POINT (-76.8216757 -11.9960604),5735090777,0.0056698842783601
1273971491,,4,POINT (-76.8199949 -11.993337),5735090777,0.003145721133540068
1273971899,,3,POINT (-76.8197054 -11.994625),5735090777,0.004454310653734595
1273973024,,3,POINT (-76.8169881 -11.9884363),8858981453,0.0017883996896687088
1273973702,,3,POINT (-76.8201382 -11.9922151),5735090777,0.0020695972675827813
1273978636,,3,POINT (-76.76891019999999 -11.977475),1846395124,0.002131365958725901
1273979771,,4,POINT (-76.7630539 -11.976374),1524458721,0.0023096723512206012
1273980651,,3,POINT (-76.7475699 -11.9722243),1570071197,0.0033904858309673344
1273982966,,3,POINT (-76.7617709 -11.9740058),1273982966,0.0
1524458631,,3,POINT (-76.7786916 -11.9788731),1745790471,0.001215282551508924
1524458640,,4,POINT (-76.7696534 -11.977701),4374712457,0.0021233496038089955
1524458643,,3,POINT (-76.75909609999999 -11.9757679),1524458670,0.002392199326978784
1524458646,,4,POINT (-76.7672395 -11.9747314),1524458646,0.0
1524458647,,3,POINT (-76.751307 -11.9700809),1524458647,0.0
1524458650,,4,POINT (-76.76519260000001 -11.9749846),1273456695,0.0006550935353052964
1524458659,,3,POINT (-76.76441149999999 -11.9782209),1273456695,0.003983679515222799
1524458663,,1,POINT (-76.7561481 -11.9739549),1273670449,0.0020193364850864854
1524458664,,1,POINT (-76.74969110000001 -11.97301),1524458647,0.003345259275448623
1524458665,,3,POINT (-76.77203609999999 -11.9779825),4796936283,0.0016818234509050304
1524458666,,4,POINT (-76.7670111 -11.9755494),1524458646,0.000849288266726856
1524458670,,3,POINT (-76.75986899999999 -11.973504),1524458670,0.0
1524458675,,4,POINT (-76.7646929 -11.9769926),1273456695,0.0027235700853843535
1524458679,,3,POINT (-76.7726357 -11.9794334),1570070883,0.0028766929293916436
1524458681,,4,POINT (-76.7662126 -11.9753044),1273730716,0.0008539158330880689
1524458687,,4,POINT (-76.7637551 -11.975147),1524458721,0.0009453791673181536
1524458694,,4,POINT (-76.7714464 -11.9760406),1524458694,0.0
1524458696,,1,POINT (-76.755399 -11.9728133),1273670449,0.0022475304336162724
1524458702,,4,POINT (-76.7723372 -11.9771999),4796936283,0.0008440813290241555
1524458703,,3,POINT (-76.75844789999999 -11.9729065),1524458703,0.0
1524458707,,3,POINT (-76.7664219 -11.9775379),1524458646,0.002923168146037587
1524458711,,4,POINT (-76.77990459999999 -11.9792076),1273750648,0.0021405589176679333
1524458714,,3,POINT (-76.7505384 -11.9721635),1524458647,0.0022199028627412454
1524458715,,3,POINT (-76.7522044 -11.9725448),5368854834,0.0019556223817496425
1524458721,,4,POINT (-76.763852 -11.9742066),1524458721,0.0
1524458723,,4,POINT (-76.7705308 -11.9788118),1524458694,0.002918539497763679
1524458727,,4,POINT (-76.7732695 -11.9775359),1570070883,0.0008761408334291282
1570070517,,3,POINT (-76.8174154 -11.9944159),4288415545,0.005197102197377641
1570070563,,3,POINT (-76.74711000000001 -11.9698067),331603397,0.001144585951336933
1570070634,,4,POINT (-76.8222502 -11.9910897),5735090777,0.0012842122449208278
1570070666,,4,POINT (-76.7496368 -11.9752744),1524458647,0.005455456927699302
1570070679,,3,POINT (-76.8250997 -11.9921413),5735090777,0.0043034722376226985
1570070681,,4,POINT (-76.8249868 -11.9959816),5735090777,0.006756896639735187
1570070683,,3,POINT (-76.8221965 -11.9942293),5735090777,0.003953918342608939
1570070690,,3,POINT (-76.825574 -11.9946938),5735090777,0.006149474136871951
1570070705,,3,POINT (-76.8183373 -11.9941883),5735090777,0.0047117066228703226
1570070803,,4,POINT (-76.76943350000001 -11.9784694),4374712457,0.002921994211147249
1570070815,,3,POINT (-76.745368 -11.9706797),5401301831,0.0023718608559542905
1570070824,,3,POINT (-76.7494463 -11.9756445),1524458647,0.005866502318245827
1570070840,,3,POINT (-76.8220962 -11.9947048),5735090777,0.0043919776411095734
1570070848,,3,POINT (-76.8194275 -11.9929987),5735090777,0.003110348935404915
1570070882,,3,POINT (-76.81993439999999 -11.9930815),5735090777,0.002934567472390179
1570070883,,3,POINT (-76.7735471 -11.9767049),1570070883,0.0
1570070895,,3,POINT (-76.8215675 -11.9965094),5735090777,0.0061089404392260975
1570070955,,3,POINT (-76.8289477 -11.995307),1745959757,0.004239002888651675
1570070957,,3,POINT (-76.82194389999999 -11.993128),5735090777,0.0028253051605087363
1570070996,,3,POINT (-76.7770462 -11.9801724),1273753351,0.0026658941933251756
1570070998,,3,POINT (-76.7727167 -11.9838931),331604739,0.007164747204192626
1570071045,,3,POINT (-76.74637269999999 -11.968475),5401301831,5.3647926333165315e-05
1570071046,,3,POINT (-76.81822889999999 -11.9946254),5735090777,0.005129700990313136
1570071064,,4,POINT (-76.8248565 -11.9927531),5735090777,0.004375997653106046
1570071099,,3,POINT (-76.7483283 -11.9702979),1570071197,0.0013203091494041123
1570071124,,3,POINT (-76.7464027 -11.9716428),331603397,0.0031122070143227887
1570071126,,3,POINT (-76.8219058 -11.9956205),5735090777,0.005259730461724424
1570071133,,3,POINT (-76.74922789999999 -11.9750582),1524458647,0.005394086771643071
1570071145,,3,POINT (-76.822001 -11.9951607),5735090777,0.004820779112342854
1570071156,,3,POINT (-76.8207041 -11.9967827),5735090777,0.006384654842668111
1570071178,,3,POINT (-76.74989890000001 -11.9747871),1524458647,0.004912337941346018
1570071197,,3,POINT (-76.7488343 -11.9690784),1570071197,0.0
1570071199,,3,POINT (-76.8205462 -11.9962813),5735090777,0.005898911903902116
1570071206,,3,POINT (-76.8174678 -11.9942151),4288415545,0.00498964836937285
1570071225,,4,POINT (-76.7770414 -11.9795095),1273753351,0.0020035033715977077
1570071253,,3,POINT (-76.82204710000001 -11.9915785),5735090777,0.0014649550505098621
1570071305,,3,POINT (-76.7723149 -11.9833839),1273902257,0.006762193283246926
1570071332,,3,POINT (-76.825277 -11.9956692),5735090777,0.006676914407121282
1571275579,,3,POINT (-76.80580809999999 -11.9843468),6277684472,0.0026504414217185424
1571275687,,3,POINT (-76.80827669999999 -11.9853416),9488304309,0.004130736479129436
1571275692,,3,POINT (-76.8096067 -11.9858957),9488304309,0.0026932619794506987
1571275715,,3,POINT (-76.8108062 -11.9863862),9488304309,0.0014048659330983429
1571275727,,3,POINT (-76.8120155 -11.9868882),9488304309,0.000230305405923514
1571275740,,3,POINT (-76.8130929 -11.9875129),9488304309,0.0012168000041140787
1571275851,,3,POINT (-76.8067489 -11.9860214),6277684472,0.004294467982184498
1571275860,,3,POINT (-76.8042244 -11.9845962),6277684472,0.0014704464696102568
1571275862,,4,POINT (-76.8033265 -11.9835288),6277684472,9.10699181938761e-05
1571276005,,3,POINT (-76.8072031 -11.9849141),6277684472,0.004155748673819502
1571276278,,3,POINT (-76.8085569 -11.986754),9488304309,0.0036144743379869144
1575967946,,3,POINT (-76.77324230000001 -11.9757322),4796936283,0.0009288254787635012
1575967969,,4,POINT (-76.7844487 -11.9789398),7120170538,0.00011047501979939672
1745766722,,3,POINT (-76.7464962 -11.9717765),331603397,0.0032061367469314642
1745766733,,1,POINT (-76.7466266 -11.9734347),331603397,0.004780237726307902
1745766735,,3,POINT (-76.74614080000001 -11.9737197),331603397,0.005168695572385826
1745766745,,3,POINT (-76.7466526 -11.9745899),331603397,0.005915020263701876
1745766749,,3,POINT (-76.7452692 -11.9753546),5401301831,0.006913946662364111
1745766751,,3,POINT (-76.7453898 -11.9756508),5401301831,0.007189168553457695
1745766762,,3,POINT (-76.74579730000001 -11.9780395),331603397,0.009458987834329448
1745790450,,3,POINT (-76.776084 -11.9755931),1846066006,0.00166647020975583
1745790452,,3,POINT (-76.777218 -11.9756378),1273753351,0.0018723191741800611
1745790456,,3,POINT (-76.7760002 -11.9760344),1846066006,0.0012174732235259126
1745790459,,4,POINT (-76.77656039999999 -11.976152),1846066006,0.001352910510711291
1745790460,,3,POINT (-76.77704420000001 -11.9762529),1273753351,0.0012568278322814446
1745790468,,3,POINT (-76.7800093 -11.9777008),1745790471,0.0017633884030496033
1745790469,,3,POINT (-76.7811737 -11.9775455),1273750648,0.001217406136011641
1745790471,,3,POINT (-76.7782464 -11.9777423),1745790471,0.0
1745790473,,4,POINT (-76.782188 -11.9777862),1273750648,0.0007630625138235931
1745790475,,3,POINT (-76.7793108 -11.9779657),1745790471,0.0010875913386973282
1745790480,,3,POINT (-76.7820777 -11.9781491),1273750648,0.0003849380469655266
1745790482,,3,POINT (-76.7846272 -11.9781794),7120170538,0.0008915362022921363
1745790485,,3,POINT (-76.7862062 -11.9782669),7120170538,0.001947286740559831
1745790486,,3,POINT (-76.7870758 -11.9784785),7120170538,0.002714009338589004
1745790488,,3,POINT (-76.78328620000001 -11.9784761),7120170538,0.001271207477164856
1745790493,,3,POINT (-76.7861163 -11.9786505),7120170538,0.0017400760730464683
1745790496,,3,POINT (-76.7779422 -11.97871),1745790471,0.0010143869725119758
1745790499,,3,POINT (-76.78699109999999 -11.9788304),7120170538,0.00257821457018978
1745790516,,3,POINT (-76.7879306 -11.9790925),7120170538,0.003508895012667816
1745790517,,3,POINT (-76.7937203 -11.979236),7684076214,0.004400199963639187
1745790520,,3,POINT (-76.7868981 -11.9792887),7120170538,0.0024878685857532695
1745790521,,3,POINT (-76.79176099999999 -11.9792483),7684076214,0.006033111875319693
1745790523,,3,POINT (-76.78930889999999 -11.9793729),7120170538,0.004897754834603835
1745790524,,3,POINT (-76.79424210000001 -11.9793531),7684076214,0.0039314491844608095
1745790525,,3,POINT (-76.78737940000001 -11.9794217),7120170538,0.002981042577689569
1745790529,,3,POINT (-76.7807456 -11.9794421),1273750648,0.0015083622011921201
1745790530,,3,POINT (-76.78782219999999 -11.9795235),7120170538,0.0034334257367700485
1745790531,,3,POINT (-76.7947167 -11.9794752),7684076214,0.003510039116598738
1745790535,,4,POINT (-76.7891977 -11.9798506),7120170538,0.004842838367111292
1745790536,,3,POINT (-76.789672 -11.9799712),7120170538,0.0053307265583492705
1745790537,,3,POINT (-76.79057280000001 -11.9802006),7120170538,0.006258045509582442
1745790538,,3,POINT (-76.7938604 -11.9809616),7684076214,0.0034220600886068083
1745790542,,4,POINT (-76.7748366 -11.9808695),1846066006,0.0037558411521251295
1745790559,,3,POINT (-76.8002276 -11.9819818),3638030629,0.0030654722458310817
1745790581,,4,POINT (-76.81123460000001 -11.9847076),9488304309,0.0022183188161261445
1745790582,,4,POINT (-76.8122156 -11.9847842),9488304309,0.0019348095125881822
1745790583,,3,POINT (-76.813755 -11.9849638),9488304309,0.002363767021096327
1745790584,,3,POINT (-76.8151139 -11.9850981),9488304309,0.0033593421156579263
1745790585,,4,POINT (-76.8120783 -11.9850941),9488304309,0.0016270543230028156
1745790586,,3,POINT (-76.8135936 -11.9853453),9488304309,0.0019770938268143
1745790587,,3,POINT (-76.8127343 -11.9853872),9488304309,0.001445489986132696
1745790589,,3,POINT (-76.8118715 -11.9855599),9488304309,0.001196734745045822
1745790590,,3,POINT (-76.8130278 -11.9855107),9488304309,0.0014807242822378977
1745790591,,4,POINT (-76.81643680000001 -11.9856461),8858981452,0.0034156488402557364
1745790592,,3,POINT (-76.8152798 -11.9856182),9488304309,0.0032975830618848386
1745790593,,3,POINT (-76.8132935 -11.9860611),9488304309,0.0013006660024820385
1745790594,,3,POINT (-76.8117319 -11.9858577),9488304309,0.0009664166441016557
1745790595,,3,POINT (-76.81287210000001 -11.9858829),9488304309,0.001090636589344905
1745790599,,3,POINT (-76.8115888 -11.9861992),9488304309,0.0007802962578401829
1745790600,,3,POINT (-76.81375679999999 -11.9862571),9488304309,0.0016513683174858291
1745790602,,3,POINT (-76.8152754 -11.9864386),9488304309,0.003116793488516961
1745790604,,3,POINT (-76.81649950000001 -11.9865425),8858981452,0.0029839553029390726
1745790605,,3,POINT (-76.8177092 -11.9865987),8858981452,0.0018386416290288713
1745790606,,3,POINT (-76.8136002 -11.9866217),9488304309,0.001432274847927148
1745790610,,3,POINT (-76.8134474 -11.9869778),9488304309,0.0013022760575303299
1745790612,,3,POINT (-76.81743640000001 -11.9869347),8858981452,0.001974932221612028
1745790613,,3,POINT (-76.816649 -11.9870248),8858981451,0.0026586758358254177
1745790614,,3,POINT (-76.8212753 -11.9867301),8858981459,0.0015067546382846386
1745790619,,3,POINT (-76.81618539999999 -11.9881033),8858981453,0.002657430988765398
1745790620,,3,POINT (-76.8165225 -11.9882442),8858981453,0.0022920719011412295
1745790623,,3,POINT (-76.82033149999999 -11.988864),8858981451,0.0014606657283541024
1846066006,,4,POINT (-76.7757326 -11.9772221),1846066006,0.0
1846376889,,3,POINT (-76.81247159999999 -11.9844509),9488304309,0.0022874111829749603
1846395124,,4,POINT (-76.7695556 -11.9754437),1846395124,0.0
1847107877,,1,POINT (-76.73705630000001 -11.9636838),5401301831,0.010495278287873546
1847107882,,3,POINT (-76.74198730000001 -11.9670929),5401301831,0.004608540077938434
2903545226,,3,POINT (-76.82822299999999 -11.9950435),1745959757,0.005002167871039553
2903559099,,3,POINT (-76.8191039 -11.9962031),5735090777,0.006142531238828804
2903559100,,3,POINT (-76.8194218 -11.9958427),5735090777,0.005699386167825007
2903560001,,3,POINT (-76.8193248 -11.994059),5735090777,0.004079851624749889
2903560003,,3,POINT (-76.8189593 -11.9932285),5735090777,0.00357135355012314
2903569832,,3,POINT (-76.8200209 -11.9896108),5735090777,0.0013922815699373735
2910148551,,3,POINT (-76.8154237 -11.986097),9488304309,0.0033113469313883603
2910148556,,3,POINT (-76.8147991 -11.9875352),9488304309,0.0027518825011322813
2910148557,,3,POINT (-76.81413139999999 -11.9864155),9488304309,0.0019834800326691453
2910167290,,3,POINT (-76.8089609 -11.9851166),9488304309,0.0035877722475028515
2910167291,,3,POINT (-76.8092351 -11.9844667),9488304309,0.0037001738405101777
2910167293,,3,POINT (-76.8065208 -11.9841785),6277684472,0.0032869740507041516
2910167295,,3,POINT (-76.7956246 -11.9798279),7684076214,0.002667747997849016
2910167298,,3,POINT (-76.7952561 -11.9812873),7684076214,0.00199957408715176
2910167299,,3,POINT (-76.7898929 -11.9789782),7120170538,0.005471332584472398
2910167401,,3,POINT (-76.7876077 -11.978432),7120170538,0.0032445199167101383
2910167403,,3,POINT (-76.7857649 -11.9780897),7120170538,0.0016491827369919272
2910167407,,3,POINT (-76.7810559 -11.9779202),1273750648,0.0010469712364701157
2910167408,,3,POINT (-76.78012630000001 -11.9773345),1745790471,0.0019236228450560601
2910167409,,3,POINT (-76.77879729999999 -11.9762107),1745790471,0.001627663776703321
2910167410,,3,POINT (-76.77838730000001 -11.9773126),1745790471,0.00045221112326131467
2910179090,,4,POINT (-76.7728791 -11.9787047),1570070883,0.002108417425465487
2910190100,,3,POINT (-76.7802451 -11.9781614),1273750648,0.0017150237461857065
2910190212,,3,POINT (-76.7762714 -11.9802495),1273753351,0.0028700156375877075
2910190214,,4,POINT (-76.7758087 -11.9769057),1846066006,0.00032542306310513866
2910190215,,1,POINT (-76.7758335 -11.9814178),1273753351,0.004116182253008352
2910190229,,1,POINT (-76.76931999999999 -11.9797145),4374712457,0.004150925734098476
2910190235,,4,POINT (-76.7750501 -11.9799669),1846066006,0.0028283799762402547
2910190236,,3,POINT (-76.7741431 -11.978482),331604739,0.0015694071396541536
2910194605,,3,POINT (-76.7594417 -11.9742904),1524458670,0.0008949917597370052
2910198176,,3,POINT (-76.7618895 -11.9763066),4376370583,0.0022832686088142626
2910198196,,1,POINT (-76.7605842 -11.9731011),1273876489,0.0007503797705157512
2910198198,,3,POINT (-76.750849 -11.9734274),1524458647,0.003377695405154537
2910198605,,1,POINT (-76.7505697 -11.9743579),5368854834,0.0043250039167597116
2910203455,,3,POINT (-76.7442796 -11.9790468),5401301831,0.010723544714787528
