osmid,geometry,NN,NN_dist,bank_distance,bank_dist,casino_distance,casino_dist,courthouse_distance,courthouse_dist,hospital_distance,hospital_dist,marketplace_distance,marketplace_dist,police_distance,police_dist,school_distance,school_dist,university_distance,university_dist,distrito
182472502,POINT (-76.96364749999999 -12.0756833),182472502,0.0,0.0,0.0010082854509131168,,0.004778538374864421,33.099999999999994,0.002121149424252816,,0.02141824395066846,,0.010209130730398662,,0.006725581301276239,33.099999999999994,0.002803834535061897,,0.004642520374890775,LA_MOLINA
182472504,POINT (-76.9650434 -12.0783248),182472504,0.0,110.34300000000002,0.0006433454204412898,321.05300000000005,0.001837759837412836,363.973,0.0047634739613022295,,0.024102225517316,,0.011562957825023644,,0.007869171617141641,363.973,0.005439622549406614,,0.006688481684356847,LA_MOLINA
315563774,POINT (-76.9703451 -12.0830157),315563774,0.0,,0.0023731020584864962,,0.0052478655508697725,,0.009609013645530105,,0.02199587986846083,,0.014087008489904344,,0.011657505029809364,,0.002060146071402448,,0.0020421810496899125,LA_MOLINA
315563775,POINT (-76.9704507 -12.0831956),315563775,0.0,,0.0021679234142383303,,0.005444892319411001,,0.009677993234653536,,0.02187020053105557,,0.013974643220787092,,0.011849572080459432,,0.0019435372236372246,,0.0018359853378782968,LA_MOLINA
315563783,POINT (-76.9698392 -12.0829151),315563783,0.0,,0.002709864271506736,,0.0048022585071968325,,0.009874110706795893,,0.02251020350552432,,0.01395897847336772,,0.01150430226871585,,0.0025742322536244904,,0.002365651300954997,LA_MOLINA
315563784,POINT (-76.9699371 -12.0828859),315563784,0.0,,0.0027455572731266893,,0.0048547369115075605,,0.009785702370299323,,0.022416595374428368,,0.014026486531937693,,0.011483848262669464,,0.0024810038222260844,,0.0023394944273943557,LA_MOLINA
392155832,POINT (-76.96373730000001 -12.0771323),1024451911,0.0008217671507177246,,0.001380592695940359,,0.0044206589972508,,0.003212592487382623,,0.02151838799220214,,0.00954650313970067,,0.0071953336552314125,,0.0029548103591868365,,0.005760890834806971,LA_MOLINA
392155859,POINT (-76.96462459999999 -12.0775593),392155859,0.0,63.195,0.000567099638522087,273.905,0.0026883547849992397,267.38500000000005,0.003945820301280891,,0.02330539032611819,,0.011090823691439723,,0.0074411702043479175,267.38500000000005,0.004630835247555946,,0.006018384172806431,LA_MOLINA
392156320,POINT (-76.95447830000001 -12.0918733),411672279,0.0013122541407812373,0.0,0.0014634017715637528,,0.017806644724089337,,0.02111978815352804,,0.02897865292338022,,0.01154303544874376,,0.01933219373730102,153.251,0.003202351674942505,,0.0067643336210306045,LA_MOLINA
392156323,POINT (-76.95446250000001 -12.0919887),411672279,0.0013211010899995058,0.0,0.0014634017715637528,,0.017806644724089337,,0.02111978815352804,,0.02897865292338022,,0.01154303544874376,,0.01933219373730102,153.251,0.003202351674942505,,0.0067643336210306045,LA_MOLINA
392156325,POINT (-76.95313299999999 -12.0917688),392156325,0.0,,0.0014870055228503006,,0.017922182325271308,,0.021244600899527046,,0.029077128018626112,,0.011552782312974644,,0.019451672351652446,139.312,0.003097337960239702,,0.0066386850658167965,LA_MOLINA
393867573,POINT (-76.97073450000001 -12.0801863),315563784,0.0028149044246695985,,0.0027455572731266893,,0.0048547369115075605,,0.009785702370299323,,0.022416595374428368,,0.014026486531937693,,0.011483848262669464,,0.0024810038222260844,,0.0023394944273943557,LA_MOLINA
393867577,POINT (-76.97107560000001 -12.0778903),2887449500,0.004563068056686081,,0.008450990107674345,,0.009623343572789057,0.0,0.0013957183670074802,,0.0192198612572904,,0.011393495577453705,,0.00812397085420599,0.0,0.0015973335599674466,,0.0074409266380200375,LA_MOLINA
393867584,POINT (-76.9724805 -12.0744473),471061771,0.0019257573393357168,,0.009777650459083841,,0.009959966705267465,463.487,0.003979491305427874,,0.02234809556987389,,0.010988428293046087,,0.0051184288692966,14.18,0.0011825718754471005,607.424,0.0072541375966229844,LA_MOLINA
393867586,POINT (-76.9736162 -12.0730912),471061771,0.00016328015802003818,,0.009777650459083841,,0.009959966705267465,463.487,0.003979491305427874,,0.02234809556987389,,0.010988428293046087,,0.0051184288692966,14.18,0.0011825718754471005,607.424,0.0072541375966229844,LA_MOLINA
393867967,POINT (-76.9735666 -12.0729745),471061778,0.00016438555289476103,,0.00979200671210504,,0.010002727871932664,449.307,0.004096937588005624,,0.022455568658702005,,0.01098935039262665,,0.005036715822833935,0.0,0.0010850795110209966,593.244,0.007145849232927045,LA_MOLINA
393867968,POINT (-76.9730567 -12.073562),471061771,0.0008935682178816726,,0.009777650459083841,,0.009959966705267465,463.487,0.003979491305427874,,0.02234809556987389,,0.010988428293046087,,0.0051184288692966,14.18,0.0011825718754471005,607.424,0.0072541375966229844,LA_MOLINA
393867970,POINT (-76.9718587 -12.0750029),1707756142,0.0026523389300737725,,0.009471153648843959,,0.009524896891823694,673.654,0.002357585018620268,,0.02077178262636592,,0.01113064714876796,,0.006517481295711319,0.0,0.0010333802353846894,,0.008711519755490294,LA_MOLINA
393867973,POINT (-76.97140760000001 -12.0757398),1707756142,0.003246951348562694,,0.009471153648843959,,0.009524896891823694,673.654,0.002357585018620268,,0.02077178262636592,,0.01113064714876796,,0.006517481295711319,0.0,0.0010333802353846894,,0.008711519755490294,LA_MOLINA
393867976,POINT (-76.9709412 -12.0778665),2887449500,0.004681824658187787,,0.008450990107674345,,0.009623343572789057,0.0,0.0013957183670074802,,0.0192198612572904,,0.011393495577453705,,0.00812397085420599,0.0,0.0015973335599674466,,0.0074409266380200375,LA_MOLINA
393867980,POINT (-76.9706032 -12.0801802),315563784,0.002786485546349393,,0.0027455572731266893,,0.0048547369115075605,,0.009785702370299323,,0.022416595374428368,,0.014026486531937693,,0.011483848262669464,,0.0024810038222260844,,0.0023394944273943557,LA_MOLINA
393867981,POINT (-76.9705814 -12.0808283),315563784,0.0021561169379252874,,0.0027455572731266893,,0.0048547369115075605,,0.009785702370299323,,0.022416595374428368,,0.014026486531937693,,0.011483848262669464,,0.0024810038222260844,,0.0023394944273943557,LA_MOLINA
393867984,POINT (-76.970417 -12.0818593),315563784,0.0011332305899526278,,0.0027455572731266893,,0.0048547369115075605,,0.009785702370299323,,0.022416595374428368,,0.014026486531937693,,0.011483848262669464,,0.0024810038222260844,,0.0023394944273943557,LA_MOLINA
411672096,POINT (-76.95807619999999 -12.0757402),411672095,0.00027552097923777124,,0.0030139884947522357,,0.008921273801992,,0.006462586414900182,,0.017409031519755452,,0.004781402422157191,,0.0046878310708766465,0.0,0.0011984668790290555,,0.005367570355378165,LA_MOLINA
411672103,POINT (-76.9564833 -12.0742299),4354354748,0.00046395829554008583,,0.0010005837002118503,,0.010770861905158774,,0.007334363041190067,,0.015389276977993627,,0.0043294354610139375,,0.002658121244544281,,0.002055201072887812,,0.003442299482903025,LA_MOLINA
