osmid,street_count,ref,highway,geometry,NN,NN_dist
309583133,4,,,POINT (-76.99076100000001 -12.1847519),309583133,0.0
309583140,3,,,POINT (-76.9914551 -12.1825174),309583143,0.00046016071105565526
309583143,3,,,POINT (-76.9915183 -12.1820616),309583143,0.0
309583178,4,,traffic_signals,POINT (-76.9963958 -12.1782225),1229283809,8.798909023027051e-05
309583231,3,,,POINT (-77.005252 -12.1844101),2833643631,0.0005769301690832686
309583390,3,,,POINT (-76.9912635 -12.1744669),309583451,0.0002441620773144892
309583429,3,,,POINT (-76.9826736 -12.1724004),309583429,0.0
309583451,3,,,POINT (-76.9914541 -12.1743143),309583451,0.0
309583472,3,,,POINT (-76.99464690000001 -12.1718535),1273982447,0.00262017747489668
309583473,3,,,POINT (-76.9952376 -12.1725133),1273982447,0.0026496464537756484
309583598,5,,traffic_signals,POINT (-76.9995018 -12.1826828),309583598,0.0
309583688,3,,,POINT (-77.0076049 -12.1809198),346473955,0.002862201949543984
309583778,3,,,POINT (-77.0041485 -12.1756079),309582383,0.0018789782170095808
309583793,4,,,POINT (-77.00549719999999 -12.174594),304905135,0.0014882949438814797
309583819,4,,,POINT (-77.0111294 -12.1766126),309583820,0.0005039533410886065
309583820,3,,,POINT (-77.01150579999999 -12.1769477),309583820,0.0
309583828,1,,,POINT (-77.00993819999999 -12.1731043),3725509380,0.0037453739840021013
309583829,5,,traffic_signals,POINT (-77.0069221 -12.1764359),309583829,0.0
310954567,4,,,POINT (-77.0063677 -12.173742),304905135,0.001896770489538857
310954593,3,,,POINT (-77.0062204 -12.171727),304905135,0.002481403772062051
310954598,3,,,POINT (-77.0083376 -12.1708428),304905135,0.004680124246215406
310954599,3,,,POINT (-77.00601639999999 -12.1734207),304905135,0.0015323476269996264
310954600,1,,,POINT (-77.0097157 -12.1725347),3725509380,0.0042748818989529315
310954601,4,,,POINT (-77.007644 -12.1748516),309583829,0.0017410186960514803
310954604,4,,,POINT (-77.0101348 -12.1736744),3725509380,0.003266897434874103
310954605,3,,,POINT (-77.0076686 -12.1763828),309583829,0.0007483861703744963
310954644,3,,,POINT (-77.01047130000001 -12.1740413),3725509380,0.002794911707007934
310954645,3,,,POINT (-77.0097851 -12.1747912),309583820,0.0027588585936895674
310954656,3,,,POINT (-77.01094380000001 -12.1746569),3725509380,0.002118093671199163
310954660,3,,,POINT (-77.0103148 -12.1752265),309583820,0.00209308634317247
310954666,3,,,POINT (-77.00990950000001 -12.1755593),309583820,0.0021156153360104807
310954828,1,,,POINT (-77.01136409999999 -12.1749607),3725509380,0.0016307641307128449
310954831,4,,,POINT (-77.0103058 -12.1758842),309583820,0.0016034438717931951
310954835,3,,,POINT (-77.00830759999999 -12.1776657),309583829,0.0018525707246947447
310954846,1,,,POINT (-77.0116058 -12.1753861),3725509380,0.001348935046622723
310954851,4,,,POINT (-77.0106658 -12.1762167),309583820,0.0011135353609088388
310954915,4,,,POINT (-77.0080337 -12.1751999),309583829,0.0016623328667869674
310954916,4,,,POINT (-77.0084573 -12.1755568),309583829,0.0017690833360861028
310954917,3,,,POINT (-77.0099278 -12.1768664),309583820,0.0015800929371350561
310954947,4,,,POINT (-77.0086779 -12.1779843),1663122038,0.0013887115071202895
310954948,4,,,POINT (-77.0085857 -12.1780815),1663122038,0.0014003869072526797
310954949,3,,,POINT (-77.00827390000001 -12.1784148),1663122038,0.0015273182052142852
310954952,3,,,POINT (-77.00728119999999 -12.179312),304905184,0.0021529048097819643
310954983,3,,,POINT (-77.00323659999999 -12.1744941),6131047552,0.0006260069089006288
310954989,3,,,POINT (-77.0038284 -12.1742962),309582383,0.0005554600615716205
310954993,3,,,POINT (-77.0047873 -12.1738036),304905135,0.00042631496572406404
310955011,3,,,POINT (-77.0044632 -12.1753703),309582383,0.0017196711924096716
310955019,3,,,POINT (-77.0051407 -12.1741612),304905135,0.0009290740605542383
310955098,3,,,POINT (-77.004007 -12.1747652),309582383,0.0010253771403728848
310955129,3,,,POINT (-77.0057693 -12.1750898),304905147,0.0017202552862884064
310955146,3,,,POINT (-77.004486 -12.1759951),304905184,0.0021847236095215387
310955173,3,,,POINT (-77.0067418 -12.1740628),304905135,0.0023243176116852847
310955203,4,,,POINT (-77.00725799999999 -12.176034),309583829,0.0005237866168558683
310955204,3,,,POINT (-77.00868490000001 -12.1773017),1663122038,0.0019051496765319382
310955206,3,,,POINT (-77.00799809999999 -12.1760468),309583829,0.001144191771511484
310955280,3,,,POINT (-77.0067042 -12.1733737),304905135,0.0022216961110818408
310955285,3,,,POINT (-77.007977 -12.1744793),309583829,0.002222857973420367
