osmid,street_count,highway,ref,geometry,NN,NN_dist
4271747832,3,,,POINT (-77.0198663 -12.1377229),391007681,0.00155701735700018
4271747833,1,,,POINT (-77.02049510000001 -12.137822),391007682,0.0015546443098020505
4271747835,1,,,POINT (-77.02134270000001 -12.1380514),263622412,0.0010741345399894974
4271747836,3,,,POINT (-77.0204275 -12.1385075),391007682,0.0008971038289984792
4271747837,3,,,POINT (-77.0206725 -12.1396755),391007682,0.00031263249990842284
4271747838,3,,,POINT (-77.0211819 -12.1397008),391019994,0.00030551787181787716
4271747839,3,,,POINT (-77.01879 -12.1407422),434289035,0.0010127566390795908
4271747840,1,,,POINT (-77.0185295 -12.1414753),434289035,0.0003109359580392847
4297316165,3,,,POINT (-77.0195538 -12.153554),4297316165,0.0
4337278600,3,,,POINT (-77.0210266 -12.1334277),263622419,0.0022799797060542356
4343527370,3,,,POINT (-77.0201747 -12.1535169),4297316165,0.0006220074115326678
4343605734,1,,,POINT (-77.0216504 -12.1537081),434289101,0.0015740222139498943
4344532852,4,traffic_signals,,POINT (-77.0228302 -12.1561788),434289101,0.0037390504810700786
4344559504,3,,,POINT (-77.0229382 -12.1534196),434289101,0.0010318612019038068
4344559505,3,,,POINT (-77.0226957 -12.1527459),434289101,0.0003158654143753049
4344559506,3,,,POINT (-77.02265730000001 -12.1524252),434289101,6.827569113715512e-05
4344600231,3,,,POINT (-77.0222484 -12.1410756),4344600231,0.0
4344675713,3,crossing,,POINT (-77.02216180000001 -12.1433114),391012762,0.0001906292999584769
4344675721,3,crossing,,POINT (-77.0221866 -12.1430951),391012761,0.00019603698630998688
4344761205,3,,,POINT (-77.0251727 -12.1424737),391009551,0.001962770992747033
4344837181,3,,,POINT (-77.0190247 -12.1393854),4344837187,0.0001409807078994972
4344837187,3,,,POINT (-77.0190413 -12.1392454),4344837187,0.0
4344855255,3,,,POINT (-77.02473089999999 -12.1365036),316756910,0.0013316764546997156
4344925246,4,,,POINT (-77.0201515 -12.135027),4266808702,0.002224190513413198
4344969017,3,,,POINT (-77.02034569999999 -12.1363798),263622413,0.00232173996176496
4344969018,3,,,POINT (-77.0205897 -12.1356653),263622414,0.0021662606029690386
4345043380,1,,,POINT (-77.0228711 -12.1527377),434289101,0.0004022918343677208
4345043381,1,,,POINT (-77.02309270000001 -12.1534215),434289101,0.0010950185569214075
4345043382,1,,,POINT (-77.0234181 -12.1541739),434289101,0.0019137483429105362
4345043384,1,,,POINT (-77.0232668 -12.1563532),434289101,0.003963642973325508
4345055745,4,,,POINT (-77.0139176 -12.1431761),678989826,0.0007559711237894533
4345080190,4,,,POINT (-77.0134446 -12.1422259),371265034,0.00048294733667542035
4345082541,3,,,POINT (-77.0177656 -12.1389894),4345082541,0.0
4345082542,4,,,POINT (-77.01784840000001 -12.1390163),4345082542,0.0
4345127084,1,,,POINT (-77.01990170000001 -12.1375373),391007681,0.0017459626256025277
4346082928,4,,,POINT (-77.0208928 -12.1357623),263622414,0.0018571801231954388
4346146371,4,,,POINT (-77.01964529999999 -12.146119),391013653,0.002140937525952598
4346175440,4,,,POINT (-77.0186223 -12.1366352),4053978694,0.0010095001238308253
