osmid,street_count,highway,ref,geometry,NN,NN_dist
273923287,4,,,POINT (-77.0601508 -11.9554372),273923287,0.0
273923291,4,,,POINT (-77.0638098 -11.9557471),273923291,0.0
273923292,4,,,POINT (-77.06394330000001 -11.9557984),273923292,0.0
273925698,4,,,POINT (-77.0665317 -11.9447222),273925698,0.0
273926095,3,,,POINT (-77.06993780000001 -11.9495821),4274224271,0.0005373870578967644
273927342,3,,,POINT (-77.06911890000001 -11.9499135),4274224271,0.0014119849290910927
273927343,3,,,POINT (-77.0690608 -11.9503232),4274224271,0.0016841941752630339
273927345,3,,,POINT (-77.0686857 -11.9529667),273928116,0.0035988582411672944
273927451,3,,,POINT (-77.0694495 -11.9502447),4274224271,0.001343738263201121
273927543,3,,,POINT (-77.0670702 -11.948417),1296961161,0.0016172731927527294
273927546,3,,,POINT (-77.06787629999999 -11.9486498),1296961161,0.0023598480141667497
273927673,3,,,POINT (-77.06662729999999 -11.9505826),6300747517,0.0013797843382201982
273927674,3,,,POINT (-77.0689714 -11.9509533),4274224271,0.0021911620775310913
273927827,3,,,POINT (-77.0664182 -11.951596),273928116,0.0015469054851538233
273927829,3,,,POINT (-77.0688291 -11.9519562),4274224271,0.0030982259520550364
273927883,3,,,POINT (-77.06807499999999 -11.9475725),1296961161,0.002079704904537783
273927885,4,,,POINT (-77.0662634 -11.9472243),1296961161,0.0002349807864423068
273927897,3,,,POINT (-77.0672632 -11.9474253),1296961161,0.001254775776778656
273927899,3,,,POINT (-77.0662339 -11.9526073),273928116,0.0011208567080583831
273927958,4,,,POINT (-77.06900520000001 -11.9487205),4274224271,0.0014785276899607514
273928014,3,,,POINT (-77.0697227 -11.9476918),3918898598,0.0011863523127634223
273928015,3,,,POINT (-77.0701978 -11.9477586),4274263633,0.0009452011902274065
273928116,4,,,POINT (-77.0651249 -11.9524447),273928116,0.0
273928345,4,,,POINT (-77.066599 -11.9455671),4365510447,0.00023389386481979796
273928349,3,,,POINT (-77.0652613 -11.9524647),273928116,0.00013785847816034656
273928447,3,,,POINT (-77.06686670000001 -11.9494064),6300747517,0.001390360852451577
273928513,3,,,POINT (-77.0682094 -11.9474678),1296961161,0.0021954186889950045
273928519,4,,,POINT (-77.0686048 -11.9452188),273928519,0.0
273928903,3,,,POINT (-77.067368 -11.9527736),273928116,0.002267084652148233
273948193,3,,,POINT (-77.0662605 -11.9421518),1273661550,0.0013124934171274607
273948195,4,,,POINT (-77.06440019999999 -11.9417846),273948195,0.0
273948199,4,,,POINT (-77.06190290000001 -11.9417855),273948199,0.0
273948202,4,,,POINT (-77.06010620000001 -11.9425107),769223693,0.0001378507163516131
273948204,4,,,POINT (-77.05711239999999 -11.9449734),1305701410,0.003490140921235063
273948208,4,,,POINT (-77.0523656 -11.9473986),4344860707,0.0025610234711898184
273948210,3,,,POINT (-77.0514822 -11.9474742),4344860707,0.0017777271387846465
273948212,4,,,POINT (-77.0644259 -11.9416569),273948195,0.00013026043144603733
273948217,4,,,POINT (-77.06186390000001 -11.9416695),273948199,0.00012238055401137668
273948218,3,,,POINT (-77.0609455 -11.9419466),1272935239,0.0005033422394361316
273948222,3,,,POINT (-77.05827499999999 -11.9437414),1305701219,0.0022051045893586377
273948229,3,,,POINT (-77.0514968 -11.947306),4344860707,0.001715498627213096
273948251,4,,,POINT (-77.07169089999999 -11.9375427),273948251,0.0
273948273,4,,,POINT (-77.05251389999999 -11.9445698),1272936001,0.0018857946574248952
273948274,4,,,POINT (-77.0524815 -11.944687),1272936001,0.0018773280080985903
289367604,3,,,POINT (-77.06846899999999 -11.937371),289367604,0.0
549089857,4,,,POINT (-77.0626824 -11.961715),549089857,0.0
549090019,4,,,POINT (-77.0619361 -11.964737),31080420,0.00015505241049520196
549090057,4,,,POINT (-77.0619019 -11.964899),549090057,0.0
549090115,3,,,POINT (-77.05975429999999 -11.9758894),31080415,0.0005978453478948417
549090121,5,traffic_signals,,POINT (-77.0596705 -11.9764296),1295958621,0.00010804739700820483
599281222,3,,,POINT (-77.06179899999999 -11.9389142),1271067215,0.0001365007325881382
599281313,4,,,POINT (-77.05957720000001 -11.9401852),1305702007,0.0011976984010982218
599281317,4,,,POINT (-77.06762209999999 -11.9379786),599281317,0.0
599281357,4,,,POINT (-77.0638967 -11.9246108),599281357,0.0
599286937,3,,,POINT (-77.0435884 -11.9290585),599287164,0.0007332071467191314
599286948,4,,,POINT (-77.04672739999999 -11.9336242),599286948,0.0
599287159,3,,,POINT (-77.04660440000001 -11.9336879),599286948,0.0001385160279427377
599287164,4,,,POINT (-77.04381100000001 -11.9297571),599287164,0.0
599287281,4,,,POINT (-77.04297080000001 -11.8993469),599287281,0.0
599287283,3,,,POINT (-77.0517902 -11.9092327),3737948851,0.0031655365706345817
599287287,4,,,POINT (-77.05429959999999 -11.9115471),1258299163,0.001973115589620223
769223674,4,,,POINT (-77.0604292 -11.9423207),769223701,0.0001273773135251661
769223675,4,,,POINT (-77.0597954 -11.9553165),769223675,0.0
769223676,4,,,POINT (-77.0576386 -11.9559723),769223676,0.0
769223677,4,,,POINT (-77.0544029 -11.9465713),1272935458,0.004403888001528886
769223678,4,,,POINT (-77.06451010000001 -11.9557771),769223678,0.0
769223679,4,,,POINT (-77.0545801 -11.9466624),1272935458,0.004599664607335189
769223680,4,traffic_signals,,POINT (-77.0607686 -11.9459404),769223680,0.0
769223681,4,,,POINT (-77.060075 -11.9643509),769223681,0.0
769223683,4,,,POINT (-77.0600063 -11.9553099),31080530,0.00013120644039086576
769223684,4,,,POINT (-77.0601796 -11.9423202),769223684,0.0
769223686,5,,,POINT (-77.0549304 -11.9565472),1273121415,0.0023240658209261415
769223687,4,traffic_signals,,POINT (-77.0605271 -11.9461428),769223702,0.000239072290321963
769223688,4,,,POINT (-77.0644879 -11.9559368),769223688,0.0
769223689,4,,,POINT (-77.0544429 -11.9467012),1272936261,0.0044761817936734265
769223690,4,,,POINT (-77.05591459999999 -11.9508698),273428841,0.004744829965334294
769223691,3,,,POINT (-77.0530692 -11.9571888),1273121415,0.0005424393237890629
769223692,4,,,POINT (-77.0601948 -11.964373),769223681,0.00012182138565041435
769223693,4,,,POINT (-77.0602243 -11.9424396),769223693,0.0
769223694,4,,,POINT (-77.05980099999999 -11.9554547),769223694,0.0
769223695,4,,,POINT (-77.05776539999999 -11.9559182),769223695,0.0
769223697,4,,,POINT (-77.0617507 -11.9648618),769223697,0.0
769223698,4,,,POINT (-77.0545396 -11.946539),1272936001,0.004506749897650802
769223701,4,,,POINT (-77.06038049999999 -11.942203),769223701,0.0
769223702,4,traffic_signals,,POINT (-77.0607581 -11.9460812),769223702,0.0
769223703,4,,,POINT (-77.05587300000001 -11.950752),273428841,0.0047486980110377575
838231785,3,,,POINT (-77.036545 -11.9041594),838231826,0.0012399042301735937
838231789,3,,,POINT (-77.03704430000001 -11.9044837),838231826,0.0011482209195120042
