osmid,ref,highway,street_count,geometry,NN,NN_dist
1755125611,,,5,POINT (-77.0675537 -11.8917004),5589085002,0.0006549175291580098
1755125612,,,3,POINT (-77.06458790000001 -11.8917679),5589085002,0.0036149062781736523
1755125620,,,4,POINT (-77.0665535 -11.8920727),5589085002,0.0017158163654715072
1755125622,,,3,POINT (-77.0610118 -11.8920888),5589085002,0.007204043016252141
1755125639,,,4,POINT (-77.06531699999999 -11.8922472),5589085002,0.0029565579480302106
1755125645,,,1,POINT (-77.05657720000001 -11.8921401),3951088453,0.00936581903359363
1755125646,,,3,POINT (-77.0667978 -11.8925921),1755125669,0.0016206459267860576
1755125648,,,3,POINT (-77.06528470000001 -11.8928019),1755125669,0.0029011685662844408
1755125651,,,3,POINT (-77.0614278 -11.8928304),1755125669,0.006692888865805583
1755125652,,,3,POINT (-77.0575047 -11.8926129),3951088453,0.009865944460610523
1755125653,,,3,POINT (-77.06161160000001 -11.8931396),1755125669,0.006481690261806396
1755125654,,,1,POINT (-77.0570247 -11.8929782),3951088453,0.00926590525582467
1755125655,,,2,POINT (-77.0676485 -11.8931296),1755125669,0.000626646088316354
1755125657,,,1,POINT (-77.0669549 -11.8929308),1755125669,0.0013001600055440315
1755125659,,,3,POINT (-77.06527319999999 -11.8931063),1755125669,0.002845426888899724
1755125664,,,3,POINT (-77.065268 -11.8933639),1755125669,0.0028186639423696167
1755125665,,,3,POINT (-77.0645837 -11.8934297),1755125669,0.0034976940017732404
1755125667,,,3,POINT (-77.06188710000001 -11.8935908),1755125669,0.006190801860824291
1755125669,,,3,POINT (-77.06807790000001 -11.893586),1755125669,0.0
1755125686,,,1,POINT (-77.0586153 -11.8935301),1755125694,0.009459837107472972
1755125687,,,3,POINT (-77.0652496 -11.8938628),1755125694,0.002826180744391032
1755125688,,,3,POINT (-77.0621397 -11.8940015),1755125694,0.005912491009710746
1755125691,,,3,POINT (-77.0651029 -11.8943918),5589085012,0.0029319940143259712
1755125692,,,3,POINT (-77.0623135 -11.8943355),5589085012,0.00572189720023487
1755125694,,,3,POINT (-77.068046 -11.894272),1755125694,0.0
1755125697,,,4,POINT (-77.065197 -11.8945477),5589085012,0.0028374342283217086
1755125698,,,3,POINT (-77.0590665 -11.8950445),9765234528,0.008910142473603474
1755125700,,,3,POINT (-77.0627898 -11.8951622),9765234528,0.005195503686833872
1755125703,,,3,POINT (-77.06293119999999 -11.8953905),9765234528,0.005029985340933893
1755125705,,,3,POINT (-77.0596221 -11.8956249),9765234528,0.00832198294758787
1755125707,,,4,POINT (-77.06509 -11.8956724),9765234528,0.0028561009085787343
1755125715,,,3,POINT (-77.0661552 -11.8958115),9765234528,0.0017863707705828243
1755125734,,,3,POINT (-77.0601169 -11.8963145),5589085018,0.0078033946260598775
1755125743,,,3,POINT (-77.07114679999999 -11.8978493),5589085009,0.0033264166455799172
1755125745,,,4,POINT (-77.0660424 -11.8978729),6294725547,0.0018782769657316293
1755125747,,,4,POINT (-77.06495099999999 -11.8978505),6294725547,0.0029316924395365014
1755125751,,,4,POINT (-77.0645262 -11.8981252),6294725547,0.0033023080004715905
1755125753,,,3,POINT (-77.06417829999999 -11.8983249),6294725547,0.003631534547548469
1755125755,,,3,POINT (-77.0699139 -11.8983752),1755125760,0.0020702336583175002
1755125758,,,3,POINT (-77.06389609999999 -11.8984619),6294725547,0.00390878541877761
1755125760,,,3,POINT (-77.0678873 -11.898798),1755125760,0.0
1755125764,,,3,POINT (-77.0633514 -11.8987455),3951170693,0.004446816850280279
1755125775,,,3,POINT (-77.0659854 -11.8989023),3951170693,0.0018178144734744513
1755125778,,,3,POINT (-77.068635 -11.89898),1755125760,0.0007695318641926865
1755125779,,,3,POINT (-77.06267099999999 -11.8990809),3951170693,0.005101163563345371
1755125780,,,3,POINT (-77.0659459 -11.8996171),5589085019,0.0018041855475517633
1755125786,,,3,POINT (-77.0661044 -11.8999052),5589085019,0.0016333461635557333
1755125795,,,3,POINT (-77.065665 -11.9000269),5589085019,0.0020799139309170063
1755125799,,,4,POINT (-77.0652371 -11.900349),5589085019,0.0025508238865086076
1755125801,,,3,POINT (-77.0649327 -11.9004988),5589085019,0.0028803127781553434
1755125804,,,3,POINT (-77.06653230000001 -11.9006501),5589085019,0.0014518616497407075
1755125811,,,4,POINT (-77.0667043 -11.9007511),5589085019,0.0013774393816088936
1755125824,,,3,POINT (-77.0663863 -11.9010912),273353510,0.0016157481022708556
1755125828,,,3,POINT (-77.0662576 -11.9012264),273353510,0.0016560631026634812
1755125832,,,4,POINT (-77.0660937 -11.901378),273353510,0.0017426069465080758
1755125835,,,3,POINT (-77.0667175 -11.9016767),273353510,0.0010546516486555021
1755125837,,,3,POINT (-77.0672296 -11.9016677),273353510,0.0005942264635613375
1755125841,,,3,POINT (-77.0701219 -11.9015072),273353510,0.002451828854144049
1755125843,,,4,POINT (-77.06713860000001 -11.9024369),273353511,0.0005829830271966395
1755125845,,,3,POINT (-77.06574000000001 -11.9032083),273403304,0.0019684772414239843
1755155471,,,3,POINT (-77.0720671 -11.8717075),4077140112,0.0018303308252896164
1755155472,,,4,POINT (-77.072665 -11.8723757),1273696269,0.0024727918735709463
1755155477,,,3,POINT (-77.07105009999999 -11.8728246),9472494950,0.0015455059106909742
1755155479,,,3,POINT (-77.07142380000001 -11.8730884),9472494950,0.0019933595385725833
1755155484,,,3,POINT (-77.0727369 -11.8740587),1755170198,0.0020318627734222084
1755155485,,,1,POINT (-77.0712479 -11.8742005),273353499,0.001981169861468024
1755155488,,,3,POINT (-77.07436060000001 -11.8755211),1755170198,0.00023563395341075476
1755155493,,,3,POINT (-77.07114 -11.8769436),2182659337,0.0020384408183742935
1755155501,,,3,POINT (-77.07212869999999 -11.8774205),2182659337,0.003066470030830384
1755155502,,,3,POINT (-77.0721444 -11.8775504),2182659337,0.0031052632625942086
1755155503,,,1,POINT (-77.0728629 -11.8775738),1755170198,0.002732664739771894
1755155507,,,3,POINT (-77.06926350000001 -11.8778942),273403298,0.0003130965985189059
1755155515,,,3,POINT (-77.0720043 -11.8780531),273403298,0.003054978358356869
1755155517,,,1,POINT (-77.0738611 -11.8782447),1755170198,0.0030003974553375256
1755155519,,,3,POINT (-77.0733966 -11.8784671),1755170198,0.0033232782850687198
1755155523,,,3,POINT (-77.0719996 -11.8785284),273403298,0.0031217170867965604
1755155531,,,3,POINT (-77.07197619999999 -11.8793877),8504991397,0.0030592427951944856
1755155533,,,3,POINT (-77.0739226 -11.8794598),1755170198,0.004196800744613693
1755155534,,,3,POINT (-77.0734485 -11.8794936),1755170198,0.00430496820197356
1755155535,,,3,POINT (-77.0719763 -11.8795749),8504991397,0.0030431082613013084
1755155538,,,3,POINT (-77.0745014 -11.8798914),1755170198,0.0046081755446159695
1755155539,,,3,POINT (-77.073936 -11.8799181),1755170198,0.004651654234784559
1755155541,,,4,POINT (-77.0705099 -11.8799679),8504991397,0.0015874991685056643
1755155542,,,4,POINT (-77.0719903 -11.8800456),8504991397,0.003066978216414114
1755155543,,,3,POINT (-77.0688909 -11.8805571),1755155543,0.0
1755155545,,,3,POINT (-77.07451330000001 -11.8803661),1755170198,0.005083015960037492
1755155546,,,4,POINT (-77.0698605 -11.8803851),1755155543,0.0009847376097263743
1755155547,,,3,POINT (-77.07394789999999 -11.8804044),8504991397,0.005052991219060596
1755155548,,,4,POINT (-77.0704679 -11.8804249),1755155543,0.00158253146571954
1755155549,,,4,POINT (-77.07346010000001 -11.8804419),1755155543,0.004570651997259756
1755155550,,,3,POINT (-77.0708937 -11.880432),1755155543,0.0020067032291792796
1755155551,,,3,POINT (-77.0730276 -11.8804814),1755155543,0.004137392582295069
1755155552,,,3,POINT (-77.07149870000001 -11.8804879),1755155543,0.0026087179763317108
1755155553,,,4,POINT (-77.0719436 -11.8805346),1755155543,0.0030527829172718067
1755155555,,,3,POINT (-77.06983219999999 -11.8808267),1755155543,0.000979147511863248
1755155556,,,3,POINT (-77.0704278 -11.8809463),1755155543,0.0015854142203267938
1755155557,,,3,POINT (-77.07084709999999 -11.8811093),3918942016,0.0020005832974374737
1755155558,,,3,POINT (-77.06885010000001 -11.8813895),1755155558,0.0
1755155559,,,4,POINT (-77.0692884 -11.8814138),1755155558,0.0004389730971246424
1755155560,,,3,POINT (-77.071444 -11.8813795),3918942016,0.002591401802115514
1755155561,,,4,POINT (-77.06980179999999 -11.8814367),1755155558,0.0009528697340015615
1755155563,,,3,POINT (-77.0719016 -11.8815902),1755155558,0.0030580929907358862
1755155566,,,3,POINT (-77.07301510000001 -11.8818368),1755155558,0.004188950022380848
1755155567,,,3,POINT (-77.0714055 -11.8819047),1755155558,0.002606818022025484
1755155569,,,3,POINT (-77.07399119999999 -11.881904),1755155558,0.005166780376587159
1755155570,,,3,POINT (-77.0735074 -11.8819114),1755155558,0.0046864509919465475
1755155571,,,3,POINT (-77.06977209999999 -11.881933),1755155558,0.0010702692418171568
1755155572,,,3,POINT (-77.0734104 -11.8819112),1755155558,0.004590044333113592
1755155574,,,4,POINT (-77.07177900000001 -11.8821838),1755155558,0.0030346940043445235
1755155575,,,3,POINT (-77.0722371 -11.8822899),1755155558,0.003504638235243324
1755155576,,,3,POINT (-77.069744 -11.8824585),5122631526,0.0012172812082647544
1755155577,,,3,POINT (-77.07457119999999 -11.8825566),1755155558,0.005838930348947864
1755155579,,,3,POINT (-77.0735471 -11.8825695),5122631526,0.004832384493184083
1755155580,,,3,POINT (-77.0715682 -11.88264),5122631526,0.002865040071272026
1755155581,,,3,POINT (-77.0704772 -11.8826908),5122631526,0.0017893305032854582
1755155582,,,3,POINT (-77.07203699999999 -11.8827419),5122631526,0.0033125744821737983
1755155583,,,3,POINT (-77.0709224 -11.8829054),5122631526,0.002186328650956188
1755155584,,,3,POINT (-77.0713587 -11.8830937),5122631526,0.002608320772069983
1755155585,,,3,POINT (-77.0734281 -11.8830652),5122631526,0.004677822472046864
1755155587,,,4,POINT (-77.0691932 -11.8832063),5122631526,0.0004440163285270036
1755155588,,,3,POINT (-77.07182640000001 -11.8831954),5122631526,0.003075270682399066
1755155589,,,3,POINT (-77.0696758 -11.883321),5122631526,0.0009379041795373684
1755155590,,,3,POINT (-77.0724654 -11.8833667),5122631526,0.003719681774019441
1755155591,,,4,POINT (-77.0729468 -11.8834863),5122631526,0.0042079381102807885
1755155592,,,3,POINT (-77.0745859 -11.8834933),5122631526,0.005843941756212172
1755155593,,,4,POINT (-77.0740108 -11.8835114),5122631526,0.005271026732045349
1755155594,,,3,POINT (-77.07011660000001 -11.8835754),5122631526,0.0014262250348416993
1755155595,,,4,POINT (-77.0733269 -11.8835257),5122631526,0.004589952793870388
1755155596,,,3,POINT (-77.0691655 -11.8836592),5122631526,0.0006463560009747225
1755155598,,,3,POINT (-77.0705186 -11.8837998),5122631526,0.0018785269574832766
1755155600,,,3,POINT (-77.0740349 -11.8839676),5122631526,0.005344512149858466
1755155601,,,3,POINT (-77.0732964 -11.8839923),5122631526,0.004620137714398995
1755155602,,,3,POINT (-77.0735622 -11.884),5122631526,0.004883167804812447
1755155603,,,4,POINT (-77.07092729999999 -11.8840269),5122631526,0.0023412174631939034
1755155605,,,3,POINT (-77.06913609999999 -11.8841853),1755155612,0.0006852502973363884
1755155612,,,3,POINT (-77.06866549999999 -11.8846834),1755155612,0.0
1755155615,,,3,POINT (-77.0714533 -11.8847206),1755155612,0.0027880481846697413
1755155618,,,3,POINT (-77.0746765 -11.8848409),1755155612,0.006013063050560057
1755155619,,,3,POINT (-77.0741333 -11.8850085),1755155612,0.005477456238990595
1755155620,,,3,POINT (-77.0736362 -11.8851291),1755155612,0.004990641940673793
1755155621,,,3,POINT (-77.0713946 -11.8851625),1755155612,0.002770834462766934
1755155622,,,3,POINT (-77.0719462 -11.8852096),1755155612,0.003322631326227895
1755155623,,,3,POINT (-77.0691061 -11.8852388),1755155612,0.0007089411259079521
1755155624,,,3,POINT (-77.0723958 -11.8852622),1755155612,0.0037749367584114352
1755155625,,,3,POINT (-77.0729013 -11.8852954),1755155612,0.004279783363679818
1755155627,,,4,POINT (-77.0703022 -11.8853808),1755155612,0.0017790878702355756
1755155628,,,3,POINT (-77.0747897 -11.8853444),1755155612,0.0061597683917518345
1755155629,,,4,POINT (-77.0742472 -11.8854794),1755155612,0.005638172655221149
1755155630,,,3,POINT (-77.0695991 -11.8855059),1755155653,0.0011715826774109544
1755155632,,,3,POINT (-77.07338110000001 -11.8857007),1755155653,0.004811485089871809
1755155633,,,3,POINT (-77.0712552 -11.8856512),1755155653,0.002705942536340855
1755155642,,,3,POINT (-77.0731486 -11.8857356),1755155653,0.004576938239693128
1755155644,,,3,POINT (-77.0728423 -11.8857766),1755155653,0.004268402441200071
1755155648,,,3,POINT (-77.0723799 -11.8857688),1755155653,0.003808093832879076
1755155650,,,3,POINT (-77.07433140000001 -11.8859138),1755155653,0.005748518808359604
1755155651,,,3,POINT (-77.0707209 -11.8860412),1755155653,0.0021358477942004708
1755155653,,,3,POINT (-77.0685857 -11.8860938),1755155653,0.0
1755155655,,,4,POINT (-77.06906770000001 -11.886105),1755155653,0.00048213010692658515
1755155656,,,3,POINT (-77.07342439999999 -11.8861451),1755155653,0.004838971934195986
1755155657,,,4,POINT (-77.06954140000001 -11.8862827),1755155653,0.000974189765913973
1755155658,,,4,POINT (-77.07224979999999 -11.8862596),1755155653,0.003667849294881267
1755155659,,,3,POINT (-77.07444409999999 -11.8864381),1755155653,0.005868508588212936
1755155661,,,3,POINT (-77.07089190000001 -11.8866316),1755155653,0.0023680767048452895
1755155662,,,4,POINT (-77.0721685 -11.8866754),1755155653,0.0036296989406874184
1755155663,,,3,POINT (-77.0734605 -11.886648),1755155653,0.004906201451220844
1755155664,,,3,POINT (-77.07512440000001 -11.8865981),1755155653,0.006558118341421997
1755155666,,,3,POINT (-77.069519 -11.8868755),3122778538,0.001143580736110258
1755155668,,,3,POINT (-77.0704935 -11.886926),3122778538,0.0020437899109248554
1755155670,,,3,POINT (-77.0741313 -11.8870018),1755155653,0.005619443331866251
1755155673,,,4,POINT (-77.0719904 -11.8871493),3122778538,0.00349239907514071
1755155674,,,3,POINT (-77.0725755 -11.8871762),3122778538,0.004074478994915874
1755155675,,,4,POINT (-77.0730334 -11.8871889),3122778538,0.004531068388362558
1755155676,,,4,POINT (-77.07348349999999 -11.8871451),3122778538,0.004982814478782908
1755155678,,,4,POINT (-77.07072170000001 -11.8873416),3122778538,0.0022150378868184242
1755155679,,,4,POINT (-77.07457100000001 -11.8869014),1755155653,0.006039539208422494
1755155680,,,4,POINT (-77.069485 -11.8874603),3122778538,0.0009786245960555296
1755155682,,,3,POINT (-77.07029559999999 -11.8875551),3122778538,0.0017938268868505102
1755155685,,,3,POINT (-77.0748339 -11.8879509),3122778538,0.006349332932682598
1755155686,,,4,POINT (-77.074354 -11.8880237),3122778538,0.005878485194335447
1755155688,,,3,POINT (-77.0735834 -11.8881335),3122778538,0.005127089944604421
1755155691,,,3,POINT (-77.0684514 -11.8885803),1755155691,0.0
1755155692,,,3,POINT (-77.0749192 -11.8886025),1755155691,0.006467838099391924
1755155693,,,3,POINT (-77.0705926 -11.8885862),1755155691,0.002141208128600997
1755155695,,,3,POINT (-77.0701317 -11.8886097),1755155691,0.0016805571843924248
1755155697,,,3,POINT (-77.0743858 -11.8886023),1755155691,0.005934440779046665
1755155698,,,4,POINT (-77.06942669999999 -11.8886227),1755155691,0.0009762212095559872
1755155699,,,4,POINT (-77.0736253 -11.8886126),1755155691,0.0051740008214173246
1755155701,,,4,POINT (-77.0731426 -11.8886414),1755155691,0.004691597878118465
1755155702,,,3,POINT (-77.071068 -11.8888239),1755155691,0.002627914861630794
1755155703,,,4,POINT (-77.07267830000001 -11.888686),1755155691,0.004228221387303654
1755155704,,,4,POINT (-77.0719264 -11.888749),1755155691,0.003479092509543649
1755155706,,,3,POINT (-77.0706155 -11.8889947),1755155691,0.00220341919979098
1755155707,,,3,POINT (-77.0749782 -11.889075),1755155691,0.006545521089267235
1755155708,,,3,POINT (-77.0736632 -11.8890611),1755155691,0.0052339304427913395
1755155709,,,3,POINT (-77.0693902 -11.8890848),1755155691,0.0010657699986395509
1755155711,,,3,POINT (-77.07500349999999 -11.8894342),1755155691,0.006607507822160613
1755155712,,,3,POINT (-77.0755092 -11.8893924),1755155691,0.007104368180913636
1755155713,,,3,POINT (-77.07320609999999 -11.8894684),1755155719,0.004835619555961373
1755155714,,,3,POINT (-77.074928 -11.8895102),1755155691,0.006543016244056782
1755155716,,,3,POINT (-77.0727346 -11.8895082),1755155719,0.004362744040176064
1755155717,,,3,POINT (-77.0736854 -11.8895358),1755155719,0.005311709995857536
1755155719,,,3,POINT (-77.06837659999999 -11.8897116),1755155719,0.0
1755155720,,,3,POINT (-77.0755746 -11.8900237),1755155719,0.0072047630363555985
1755155721,,,3,POINT (-77.07504659999999 -11.8900566),1755155719,0.0066789164540362374
1755155722,,,3,POINT (-77.07469159999999 -11.8900611),1755155719,0.00632466404246183
1755155723,,,3,POINT (-77.07373990000001 -11.8900594),1755155719,0.005374565259641245
1755155724,,,4,POINT (-77.0732587 -11.890067),1755155719,0.004895018852878048
1755155727,,,3,POINT (-77.07287049999999 -11.890062),1755155719,0.004507540057503613
1755155728,,,3,POINT (-77.0723764 -11.8900622),1755155719,0.004015136411134716
1755155729,,,3,POINT (-77.0718943 -11.8900568),1755155719,0.003534597053416851
1755155730,,,3,POINT (-77.07141180000001 -11.8900588),1755155719,0.0030549937610545893
1755155732,,,4,POINT (-77.0708341 -11.890181),1755155719,0.0025019277787392967
1755155733,,,4,POINT (-77.06892430000001 -11.8905041),1755125566,0.0007363587780422239
1755155735,,,4,POINT (-77.06939029999999 -11.8906182),5589084999,0.0011853300848296423
1755155738,,,3,POINT (-77.07083729999999 -11.8908594),5589084999,0.0025305419992562805
1755155739,,,3,POINT (-77.0697061 -11.8911328),5589084999,0.0013848022566526732
1755155740,,,3,POINT (-77.0718847 -11.8913306),5589084999,0.003569025027935697
1755155741,,,3,POINT (-77.0698742 -11.891658),5589084999,0.00164011149011935
1755155742,,,3,POINT (-77.0750199 -11.8916282),5589084999,0.006717078708046702
1755155743,,,3,POINT (-77.0706333 -11.8917065),5589084999,0.0023827191273868365
1755155745,,,4,POINT (-77.07112669999999 -11.891732),5589084999,0.0028692005942417527
1755155746,,,3,POINT (-77.072326 -11.8918235),5589084999,0.004064252493396429
1755155747,,,4,POINT (-77.072846 -11.8918521),5589084999,0.004581910663690458
1755155748,,,4,POINT (-77.07333010000001 -11.8918792),5589084999,0.005064477134920237
1755155749,,,4,POINT (-77.0737692 -11.8919226),5589084999,0.005505211503664151
1755155750,,,3,POINT (-77.0742432 -11.8920146),5589084999,0.005987560947501712
1755155751,,,3,POINT (-77.0757179 -11.8920498),5589084999,0.0074535341825273365
1755155752,,,3,POINT (-77.07425790000001 -11.8920795),5589084999,0.00601200467399575
1755155764,,,1,POINT (-77.0702883 -11.8950336),5589085006,0.0022742087195314962
1755155769,,,3,POINT (-77.068775 -11.8954393),9765234529,0.0007898617853742344
1755155778,,,3,POINT (-77.0718145 -11.8975646),5589085009,0.003888635899650379
1755155780,,,3,POINT (-77.071883 -11.8977178),5589085009,0.00399123437673508
1755155781,,,1,POINT (-77.0729479 -11.8978285),5589085009,0.005052321962233413
1755155782,,,3,POINT (-77.0720068 -11.8979946),5589085009,0.0041873346665882065
1755155783,,,3,POINT (-77.07075380000001 -11.8980169),1755125760,0.0029710165701419583
1755155784,,,3,POINT (-77.0713286 -11.8982763),1755125760,0.003480620143026209
1755155787,,,3,POINT (-77.0715045 -11.8986893),1755125760,0.003618832896122308
1755155788,,,3,POINT (-77.0690896 -11.8987267),1755125760,0.0012044122965192046
1755155789,,,3,POINT (-77.07105780000001 -11.898738),1755125760,0.003171067682983838
1755155790,,,3,POINT (-77.07004999999999 -11.899067),1755125760,0.002179365111677837
1755155791,,,1,POINT (-77.0716159 -11.898951),1755125760,0.003731737793577874
1755155792,,,3,POINT (-77.07052849999999 -11.8989997),1755125760,0.0026488903959953646
1755155793,,,1,POINT (-77.07119640000001 -11.8990667),1755125760,0.0033199913403600544
1755155795,,,1,POINT (-77.0693553 -11.9009944),273353510,0.0019204968341527081
1755170181,,,3,POINT (-77.07491829999999 -11.8753592),1755170198,0.000566514412870917
1755170198,,,3,POINT (-77.0743566 -11.8752855),1755170198,0.0
1755170200,,,1,POINT (-77.0776784 -11.8757664),3122778595,0.0020402628899241545
1755170202,,,3,POINT (-77.0743593 -11.875462),1755170198,0.00017652065035022202
1755170205,,,3,POINT (-77.07739340000001 -11.8757888),3122778595,0.00179650841913712
1755170207,,,3,POINT (-77.07701539999999 -11.8757886),3122778595,0.0014784115597470434
1755170209,,,3,POINT (-77.0762866 -11.8758254),3122778595,0.0010249699020000722
1755170212,,,3,POINT (-77.0770232 -11.8762445),3122778595,0.0017927333125727918
1755170216,,,3,POINT (-77.07630519999999 -11.8762595),3122778595,0.0014324143709120672
1755170219,,,3,POINT (-77.07742140000001 -11.8766388),3122778595,0.002352360622870442
1755170221,,,3,POINT (-77.0770375 -11.876642),3122778595,0.0021137174953189063
1755170223,,,4,POINT (-77.07631929999999 -11.8766663),3122778595,0.0018246936071563702
1755170228,,,3,POINT (-77.07440870000001 -11.8767216),1755170198,0.0014370447522602569
1755170230,,,4,POINT (-77.0749323 -11.8767041),1755170198,0.0015309658552679374
1755170238,,,3,POINT (-77.07742140000001 -11.8770958),3122778595,0.0027061434736589565
1755170246,,,3,POINT (-77.0763355 -11.8771301),3122778595,0.0022782946692653868
1755170261,,,3,POINT (-77.0754558 -11.8777261),1755170198,0.0026767086132033074
1755170264,,,3,POINT (-77.07444510000001 -11.8777689),1755170198,0.002484976420410545
1755170271,,,3,POINT (-77.07638799999999 -11.8781916),3122778595,0.0033299138877739168
1755170275,,,4,POINT (-77.0754665 -11.8782112),1755170198,0.003129153000415516
1755170281,,,3,POINT (-77.07445800000001 -11.8782479),1755170198,0.0029641349024627757
1755170284,,,1,POINT (-77.07691 -11.8789266),3122778595,0.00416074571441215
1755170286,,,4,POINT (-77.0764056 -11.8789669),3122778595,0.00409865971385791
1755170288,,,3,POINT (-77.07549330000001 -11.8789808),1755170198,0.003866177567056513
1755170321,,,3,POINT (-77.07645290000001 -11.8798117),3122778595,0.004942206163243574
1755170328,,,4,POINT (-77.076482 -11.8801851),3122778595,0.005316316549078035
1755170336,,,3,POINT (-77.07451039999999 -11.8802461),1755170198,0.004962983659050464
1755170340,,,3,POINT (-77.0765079 -11.880744),1755170198,0.005867138479699497
1755170343,,,3,POINT (-77.07453 -11.8808168),1755170198,0.005534017279516937
1755170348,,,3,POINT (-77.07654340000001 -11.8812826),1755170198,0.006383361391149552
1755170351,,,3,POINT (-77.0745472 -11.8813368),3918942016,0.0056931302330085675
1755170359,,,3,POINT (-77.0756451 -11.8817852),1755170198,0.006626185353579489
1755170361,,,3,POINT (-77.0751751 -11.8817974),1755155558,0.006338139112536925
1755170362,,,3,POINT (-77.074556 -11.8818011),1755155558,0.005720726297416015
1755170364,,,3,POINT (-77.0756631 -11.8829857),5122631526,0.006914073656677708
1755170365,,,3,POINT (-77.0751891 -11.8829981),5122631526,0.00643991155607018
1755170393,,,3,POINT (-77.0745761 -11.8830111),5122631526,0.005826780298757684
1755170396,,,3,POINT (-77.0756255 -11.8833772),5122631526,0.006877536425202051
1755170400,,,3,POINT (-77.0745843 -11.8834004),5122631526,0.0058378290279818695
1755170408,,,3,POINT (-77.0745931 -11.8836959),5122631526,0.005866055714872363
1755170414,,,3,POINT (-77.0746165 -11.8842605),1755155612,0.005966007493300878
1755170418,,,3,POINT (-77.0763207 -11.8847564),1755155612,0.007655548056150647
1755170423,,,3,POINT (-77.0751066 -11.8864758),1755155653,0.006532079363416839
1755199094,,,3,POINT (-77.0871908 -11.8724629),1755199094,0.0
1755199095,,,4,POINT (-77.0862963 -11.8730123),2946670730,0.000687051824828735
1755199105,,,3,POINT (-77.0875759 -11.87302),1755199094,0.0006772462033868939
1755199110,,,3,POINT (-77.08701619999999 -11.8733782),1755199094,0.0009318042981233582
1755199111,,,4,POINT (-77.0879072 -11.8735084),1755199094,0.0012673985994952582
1755199113,,,3,POINT (-77.0854179 -11.873581),1273656500,0.0007179461887859449
1755199118,,,3,POINT (-77.0873503 -11.8738552),1755199094,0.0014014062722836778
1755199123,,,4,POINT (-77.0845118 -11.8741461),1273656500,0.0012736389009471345
1755199124,,,4,POINT (-77.08849840000001 -11.8743645),1755199094,0.0023077912210620077
1755199126,,,3,POINT (-77.08237 -11.8746613),1755199136,0.0009603164530464899
1755199131,,,3,POINT (-77.0879413 -11.8747146),1755199094,0.0023734791214575007
1755199132,,,3,POINT (-77.084846 -11.8747356),1273656500,0.0017643729140971356
1755199134,,,3,POINT (-77.0851327 -11.8751482),1273656500,0.002170588493934063
1755199136,,,3,POINT (-77.0815563 -11.8751713),1755199136,0.0
1755199137,,,3,POINT (-77.0827706 -11.8752612),1755199136,0.0012176232997123109
1755199139,,,3,POINT (-77.0809263 -11.875522),1755199139,0.0
1755199148,,,3,POINT (-77.08458160000001 -11.87552),1273656500,0.002578063944125028
1755199149,,,3,POINT (-77.0853192 -11.8755575),1273656500,0.0025939718753281798
1755199150,,,3,POINT (-77.0831331 -11.8757697),1755199136,0.001686529217056162
1755199151,,,3,POINT (-77.0822735 -11.8763694),1755199136,0.0013963593556084294
1755199154,,,3,POINT (-77.08177120000001 -11.8768031),1755199139,0.0015346247815041987
1755199155,,,3,POINT (-77.0788355 -11.8786391),5122745636,0.003705393751003529
1755220489,,,4,POINT (-77.077191 -11.867968),2182645468,0.0010793986890887054
1755220491,,,3,POINT (-77.08137809999999 -11.8679616),1422684262,0.004034255848353087
1755220492,,,3,POINT (-77.0775802 -11.8683539),2182645468,0.0016274778523882748
1755220494,,,3,POINT (-77.07999649999999 -11.86836),863427868,0.0033290380607597218
1755220504,,,3,POINT (-77.0789015 -11.8696228),2182644641,0.0030720080159470716
1755220526,,,3,POINT (-77.07803680000001 -11.870317),863518881,0.002227222790833079
1755220549,,,3,POINT (-77.0901315 -11.8708653),1755199094,0.003346646418428334
1755220553,,,3,POINT (-77.08719069999999 -11.8709392),863518562,0.0010261142090414116
1755220567,,,3,POINT (-77.0864756 -11.8714095),863518562,0.0005605417825624621
1755220571,,,3,POINT (-77.083213 -11.8730114),1273656500,0.001811966914713607
1755242961,,,3,POINT (-77.0838079 -11.8593438),1755242961,0.0
1755242967,,,4,POINT (-77.0884914 -11.8604019),1755242967,0.0
1755242984,,,3,POINT (-77.0818343 -11.8614071),1755242984,0.0
1755242987,,,3,POINT (-77.0866331 -11.8613139),2948243526,0.0019158499419337114
1755242992,,,3,POINT (-77.0878321 -11.8612341),1755242967,0.001061712451653489
1755243001,,,3,POINT (-77.0870125 -11.8616321),1755242967,0.0019236780525820447
1755243043,,,3,POINT (-77.0823958 -11.861768),1755242984,0.0006674811308225689
1755243049,,,3,POINT (-77.0847773 -11.8619543),2953477188,0.0024973882357335916
1755243052,,,4,POINT (-77.0828142 -11.8620733),1755242984,0.0011849162206714278
1755243058,,,3,POINT (-77.0881437 -11.8623157),5727255083,0.0016421210308594722
1755243078,,,3,POINT (-77.08255870000001 -11.8624297),1755242984,0.0012531823969461698
1755243081,,,3,POINT (-77.0870627 -11.8623921),1755242967,0.0024499142291055423
1755243094,,,3,POINT (-77.0807343 -11.8626026),1755243094,0.0
1755243100,,,3,POINT (-77.0834493 -11.8625349),1755242984,0.001969811625512733
1755243110,,,1,POINT (-77.08656740000001 -11.8622429),1755242967,0.002662903866075011
1755243116,,,4,POINT (-77.0857235 -11.8628223),2948243526,0.003676835993079636
1755243132,,,1,POINT (-77.0870051 -11.8643411),1273673817,0.003932397265029666
